,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MILWAUKEE_ACTION,LA LAKERS_SCORE,MILWAUKEE_SCORE
379,4,8:52.0,A. Davis makes 2-pt layup from 1 ft (assist by A. Bradley),,86,98
380,4,8:38.0,,Shooting foul by D. Howard (drawn by G. Antetokounmpo),86,98
381,4,8:38.0,,G. Antetokounmpo makes free throw 1 of 2,86,99
382,4,8:38.0,,G. Antetokounmpo makes free throw 2 of 2,86,100
383,4,8:19.0,Shooting foul by R. Lopez (drawn by A. Davis),,86,100
384,4,8:19.0,A. Davis makes free throw 1 of 2,,87,100
385,4,8:19.0,A. Davis makes free throw 2 of 2,,88,100
386,4,8:04.0,,R. Lopez misses 3-pt jump shot from 24 ft,88,100
387,4,8:00.0,,Offensive rebound by G. Antetokounmpo,88,100
388,4,7:59.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),88,103
389,4,7:38.0,A. Davis misses 2-pt layup from 3 ft (block by R. Lopez),,88,103
390,4,7:35.0,,Defensive rebound by R. Lopez,88,103
391,4,7:34.0,,Turnover by K. Korver (step out of bounds),88,103
392,4,7:14.0,A. Davis makes 2-pt jump shot from 14 ft (assist by A. Caruso),,90,103
393,4,6:58.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,90,103
394,4,6:57.0,Defensive rebound by D. Howard,,90,103
395,4,6:56.0,Turnover by D. Howard (lost ball; steal by G. Antetokounmpo),,90,103
396,4,6:56.0,,Turnover by G. Antetokounmpo (back court),90,103
397,4,6:56.0,L. James enters the game for A. Bradley,,90,103
398,4,6:56.0,,B. Lopez enters the game for R. Lopez,90,103
399,4,6:56.0,,W. Matthews enters the game for K. Middleton,90,103
400,4,6:42.0,A. Davis misses 2-pt jump shot from 13 ft,,90,103
401,4,6:39.0,,Defensive rebound by B. Lopez,90,103
402,4,6:24.0,,Offensive foul by G. Antetokounmpo (drawn by A. Davis),90,103
403,4,6:24.0,,Turnover by G. Antetokounmpo (offensive foul),90,103
404,4,6:24.0,D. Green enters the game for A. Caruso,,90,103
405,4,6:24.0,,E. İlyasova enters the game for G. Antetokounmpo,90,103
406,4,6:08.0,Shooting foul by K. Korver (drawn by A. Davis),,90,103
407,4,6:08.0,,G. Hill enters the game for K. Korver,90,103
408,4,6:08.0,A. Davis makes free throw 1 of 2,,91,103
409,4,6:08.0,A. Davis makes free throw 2 of 2,,92,103
410,4,5:52.0,,W. Matthews misses 2-pt layup from 5 ft,92,103
411,4,5:50.0,,Offensive rebound by W. Matthews,92,103
412,4,5:47.0,,E. İlyasova misses 3-pt jump shot from 27 ft,92,103
413,4,5:44.0,Defensive rebound by L. James,,92,103
414,4,5:37.0,L. James makes 2-pt jump shot from 8 ft,,94,103
415,4,5:23.0,,G. Hill misses 2-pt layup from 3 ft,94,103
416,4,5:21.0,Defensive rebound by D. Green,,94,103
417,4,5:17.0,L. James misses 3-pt jump shot from 26 ft,,94,103
418,4,5:14.0,,Defensive rebound by G. Hill,94,103
419,4,4:59.0,,W. Matthews makes 3-pt jump shot from 28 ft (assist by B. Lopez),94,106
420,4,4:40.0,A. Davis misses 2-pt layup from 2 ft (block by B. Lopez),,94,106
421,4,4:40.0,,Defensive rebound by Team,94,106
422,4,4:40.0,,K. Middleton enters the game for D. DiVincenzo,94,106
423,4,4:24.0,,Turnover by W. Matthews (traveling),94,106
424,4,4:11.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,94,106
425,4,4:08.0,,Defensive rebound by E. İlyasova,94,106
426,4,3:57.0,,Turnover by G. Hill (lost ball; steal by D. Howard),94,106
427,4,3:51.0,A. Davis makes 2-pt jump shot from 15 ft (assist by L. James),,96,106
428,4,3:51.0,Shooting foul by B. Lopez (drawn by A. Davis),,96,106
429,4,3:51.0,A. Caruso enters the game for D. Howard,,96,106
430,4,3:51.0,A. Davis makes free throw 1 of 1,,97,106
431,4,3:51.0,,Milwaukee full timeout,97,106
432,4,3:51.0,,G. Antetokounmpo enters the game for E. İlyasova,97,106
433,4,3:35.0,,G. Antetokounmpo makes 2-pt jump shot from 13 ft,97,108
434,4,3:11.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by L. James),,99,108
435,4,3:07.0,,Milwaukee full timeout,99,108
436,4,3:02.0,,Offensive foul by B. Lopez (drawn by L. James),99,108
437,4,3:02.0,,Turnover by B. Lopez (offensive foul),99,108
438,4,2:40.0,A. Davis misses 3-pt jump shot from 30 ft,,99,108
439,4,2:36.0,,Defensive rebound by K. Middleton,99,108
440,4,2:22.0,,W. Matthews misses 3-pt jump shot from 26 ft,99,108
441,4,2:19.0,,Offensive rebound by G. Hill,99,108
442,4,2:08.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,99,108
443,4,2:03.0,Defensive rebound by L. James,,99,108
444,4,2:03.0,A. Davis makes 2-pt dunk from 2 ft (assist by L. James),,101,108
445,4,1:37.0,,K. Middleton misses 3-pt jump shot from 26 ft,101,108
446,4,1:34.0,Defensive rebound by L. James,,101,108
447,4,1:28.0,Turnover by L. James (bad pass; steal by B. Lopez),,101,108
448,4,1:07.0,,Shooting foul by A. Davis (drawn by W. Matthews),101,108
449,4,1:07.0,,W. Matthews makes free throw 1 of 2,101,109
450,4,1:07.0,,W. Matthews misses free throw 2 of 2,101,109
451,4,1:02.0,Defensive rebound by L. James,,101,109
452,4,0:57.0,Turnover by L. James (lost ball; steal by W. Matthews),,101,109
453,4,0:33.0,,G. Hill misses 2-pt layup from 11 ft (block by A. Davis),101,109
454,4,0:33.0,,Offensive rebound by Team,101,109
455,4,0:33.0,,Turnover by Team (shot clock),101,109
456,4,0:33.0,LA Lakers full timeout,,101,109
457,4,0:33.0,D. Howard enters the game for A. Caruso,,101,109
458,4,0:29.0,D. Green makes 3-pt jump shot from 27 ft (assist by A. Davis),,104,109
459,4,0:26.0,,Personal take foul by K. Caldwell-Pope (drawn by K. Middleton),104,109
460,4,0:26.0,,K. Middleton makes free throw 1 of 2,104,110
461,4,0:26.0,,K. Middleton makes free throw 2 of 2,104,111
462,4,0:26.0,LA Lakers full timeout,,104,111
463,4,0:26.0,R. Rondo enters the game for K. Caldwell-Pope,,104,111
464,4,0:22.0,D. Green misses 3-pt jump shot from 26 ft,,104,111
465,4,0:18.0,,Defensive rebound by G. Hill,104,111
