,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MEMPHIS_ACTION,ORLANDO_SCORE,MEMPHIS_SCORE
378,4,8:47.0,,A. Tolliver makes free throw 2 of 2,97,94
379,4,8:35.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by D. Augustin),,99,94
380,4,8:19.0,,Shooting foul by N. Vučević (drawn by J. Valančiūnas),99,94
381,4,8:19.0,,J. Valančiūnas makes free throw 1 of 2,99,95
382,4,8:19.0,,D. Brooks enters the game for J. Konchar,99,95
383,4,8:19.0,,J. Valančiūnas makes free throw 2 of 2,99,96
384,4,8:10.0,Personal foul by J. Morant (drawn by D. Augustin),,99,96
385,4,8:10.0,M. Fultz enters the game for M. Carter-Williams,,99,96
386,4,8:07.0,Turnover by A. Gordon (bad pass; steal by J. Valančiūnas),,99,96
387,4,8:03.0,,Turnover by D. Brooks (bad pass; steal by M. Fultz),99,96
388,4,7:58.0,T. Ross makes 3-pt jump shot from 23 ft (assist by A. Gordon),,102,96
389,4,7:41.0,,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by D. Melton),102,98
390,4,7:24.0,A. Gordon misses 2-pt jump shot from 17 ft,,102,98
391,4,7:22.0,,Defensive rebound by D. Melton,102,98
392,4,7:16.0,,A. Tolliver misses 3-pt jump shot from 26 ft,102,98
393,4,7:14.0,Defensive rebound by N. Vučević,,102,98
394,4,7:03.0,M. Fultz misses 2-pt jump shot from 8 ft,,102,98
395,4,7:00.0,,Defensive rebound by J. Valančiūnas,102,98
396,4,6:48.0,,J. Morant makes 2-pt jump shot from 12 ft,102,100
397,4,6:27.0,T. Ross misses 3-pt jump shot from 25 ft,,102,100
398,4,6:26.0,,Defensive rebound by A. Tolliver,102,100
399,4,6:26.0,J. Ennis enters the game for A. Gordon,,102,100
400,4,6:26.0,,K. Anderson enters the game for J. Morant,102,100
401,4,6:26.0,,G. Dieng enters the game for A. Tolliver,102,100
402,4,6:26.0,,T. Jones enters the game for J. Valančiūnas,102,100
403,4,6:06.0,,D. Brooks misses 3-pt jump shot from 25 ft,102,100
404,4,6:02.0,Defensive rebound by J. Ennis,,102,100
405,4,5:54.0,D. Augustin misses 2-pt jump shot from 16 ft,,102,100
406,4,5:52.0,,Defensive rebound by D. Melton,102,100
407,4,5:48.0,,Shooting foul by N. Vučević (drawn by K. Anderson),102,100
408,4,5:48.0,,K. Anderson misses free throw 1 of 2,102,100
409,4,5:48.0,,Offensive rebound by Team,102,100
410,4,5:48.0,M. Carter-Williams enters the game for T. Ross,,102,100
411,4,5:48.0,,K. Anderson makes free throw 2 of 2,102,101
412,4,5:38.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by M. Fultz),,105,101
413,4,5:13.0,,D. Melton misses 3-pt jump shot from 26 ft,105,101
414,4,5:11.0,Defensive rebound by N. Vučević,,105,101
415,4,4:53.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by N. Vučević),,108,101
416,4,4:52.0,,Memphis full timeout,108,101
417,4,4:52.0,,J. Morant enters the game for G. Dieng,108,101
418,4,4:52.0,,J. Valančiūnas enters the game for D. Melton,108,101
419,4,4:42.0,,Turnover by J. Valančiūnas (off goaltending),108,101
420,4,4:28.0,Shooting foul by T. Jones (drawn by J. Ennis),,108,101
421,4,4:28.0,J. Ennis makes free throw 1 of 2,,109,101
422,4,4:28.0,A. Gordon enters the game for D. Augustin,,109,101
423,4,4:28.0,J. Ennis makes free throw 2 of 2,,110,101
424,4,4:22.0,,D. Brooks makes 3-pt jump shot from 28 ft (assist by J. Morant),110,104
425,4,4:22.0,,Shooting foul by J. Ennis (drawn by D. Brooks),110,104
426,4,4:22.0,,D. Brooks makes free throw 1 of 1,110,105
427,4,4:06.0,Turnover by M. Carter-Williams (bad pass),,110,105
428,4,3:58.0,,J. Morant misses 2-pt jump shot from 2 ft,110,105
429,4,3:56.0,Defensive rebound by N. Vučević,,110,105
430,4,3:51.0,M. Fultz misses 2-pt jump shot from 2 ft,,110,105
431,4,3:47.0,Offensive rebound by M. Carter-Williams,,110,105
432,4,3:47.0,M. Carter-Williams misses 2-pt layup from 1 ft,,110,105
433,4,3:46.0,,Defensive rebound by J. Valančiūnas,110,105
434,4,3:40.0,,T. Jones makes 3-pt jump shot from 23 ft (assist by J. Morant),110,108
435,4,3:31.0,Orlando full timeout,,110,108
436,4,3:31.0,T. Ross enters the game for J. Ennis,,110,108
437,4,3:17.0,M. Fultz makes 2-pt layup from 1 ft,,112,108
438,4,3:02.0,,J. Valančiūnas makes 2-pt jump shot from 2 ft (assist by J. Morant),112,110
439,4,3:02.0,,Shooting foul by T. Ross (drawn by J. Valančiūnas),112,110
440,4,3:02.0,,J. Valančiūnas misses free throw 1 of 1,112,110
441,4,2:58.0,Defensive rebound by A. Gordon,,112,110
442,4,2:42.0,Offensive foul by T. Ross (drawn by D. Brooks),,112,110
443,4,2:42.0,Turnover by T. Ross (offensive foul),,112,110
444,4,2:31.0,,J. Morant misses 3-pt jump shot from 26 ft,112,110
445,4,2:30.0,Defensive rebound by Team,,112,110
446,4,2:06.0,M. Fultz misses 2-pt jump shot from 12 ft,,112,110
447,4,2:04.0,,Defensive rebound by J. Valančiūnas,112,110
448,4,1:58.0,,J. Morant makes 2-pt layup from 2 ft,112,112
449,4,1:40.0,T. Ross misses 3-pt jump shot from 26 ft,,112,112
450,4,1:37.0,,Defensive rebound by K. Anderson,112,112
451,4,1:26.0,,J. Morant misses 2-pt jump shot from 12 ft,112,112
452,4,1:24.0,Defensive rebound by M. Carter-Williams,,112,112
453,4,1:19.0,T. Ross makes 3-pt jump shot from 24 ft (assist by M. Fultz),,115,112
454,4,1:04.0,,D. Brooks misses 2-pt jump shot from 4 ft,115,112
455,4,1:02.0,,Offensive rebound by J. Morant,115,112
456,4,0:55.0,,Offensive foul by J. Morant (drawn by M. Carter-Williams),115,112
457,4,0:55.0,,Turnover by J. Morant (offensive foul),115,112
458,4,0:55.0,,Instant Replay (Request: Ruling Stands),115,112
459,4,0:43.0,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Fultz),,118,112
460,4,0:43.0,,Memphis full timeout,118,112
461,4,0:43.0,J. Ennis enters the game for T. Ross,,118,112
462,4,0:43.0,,J. Jackson enters the game for K. Anderson,118,112
463,4,0:39.0,,Shooting foul by M. Fultz (drawn by T. Jones),118,112
464,4,0:39.0,,T. Jones makes free throw 1 of 3,118,113
465,4,0:39.0,,T. Jones makes free throw 2 of 3,118,114
466,4,0:39.0,T. Ross enters the game for J. Ennis,,118,114
467,4,0:39.0,,T. Jones makes free throw 3 of 3,118,115
468,4,0:17.0,T. Ross misses 2-pt jump shot from 20 ft,,118,115
469,4,0:13.0,,Defensive rebound by J. Morant,118,115
470,4,0:09.0,,Memphis full timeout,118,115
471,4,0:09.0,J. Ennis enters the game for T. Ross,,118,115
472,4,0:04.0,,T. Jones misses 3-pt jump shot from 26 ft,118,115
473,4,0:01.0,Defensive rebound by A. Gordon,,118,115
474,4,0:01.0,Personal foul by D. Brooks (drawn by A. Gordon),,118,115
475,4,0:01.0,Orlando full timeout,,118,115
476,4,0:01.0,D. Augustin enters the game for M. Carter-Williams,,118,115
477,4,0:01.0,T. Ross enters the game for A. Gordon,,118,115
478,4,0:01.0,,G. Dieng enters the game for T. Jones,118,115
479,4,0:01.0,,D. Melton enters the game for J. Valančiūnas,118,115
480,4,0:01.0,Personal foul by J. Morant (drawn by D. Augustin),,118,115
481,4,0:01.0,D. Augustin makes free throw 1 of 2,,119,115
482,4,0:01.0,M. Carter-Williams enters the game for M. Fultz,,119,115
483,4,0:01.0,A. Gordon enters the game for T. Ross,,119,115
484,4,0:01.0,D. Augustin makes free throw 2 of 2,,120,115
485,4,0:00.0,,D. Melton misses 3-pt jump shot from 51 ft,120,115
486,4,0:00.0,,Offensive rebound by Team,120,115
