,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
383,4,8:18.0,,J. Valančiūnas makes 2-pt layup from 1 ft,108,88
384,4,8:00.0,N. Melli misses 3-pt jump shot from 25 ft,,108,88
385,4,7:58.0,,Defensive rebound by J. Jackson,108,88
386,4,7:52.0,,J. Morant makes 2-pt layup from 1 ft,108,90
387,4,7:52.0,,Shooting foul by N. Melli (drawn by J. Morant),108,90
388,4,7:52.0,J. Holiday enters the game for N. Alexander-Walker,,108,90
389,4,7:52.0,,J. Morant makes free throw 1 of 1,108,91
390,4,7:43.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by B. Ingram),,111,91
391,4,7:31.0,,J. Morant misses 2-pt dunk from 2 ft (block by N. Melli),111,91
392,4,7:27.0,Defensive rebound by B. Ingram,,111,91
393,4,7:24.0,Turnover by B. Ingram (bad pass; steal by J. Valančiūnas),,111,91
394,4,7:20.0,,G. Allen makes 2-pt dunk from 1 ft (assist by J. Morant),111,93
395,4,7:01.0,B. Ingram misses 3-pt jump shot from 23 ft,,111,93
396,4,7:00.0,Offensive rebound by Team,,111,93
397,4,7:00.0,,Loose ball foul by D. Brooks (drawn by N. Melli),111,93
398,4,7:00.0,L. Ball enters the game for E. Moore,,111,93
399,4,7:00.0,,B. Clarke enters the game for J. Jackson,111,93
400,4,6:54.0,Shooting foul by J. Valančiūnas (drawn by B. Ingram),,111,93
401,4,6:54.0,,Memphis full timeout,111,93
402,4,6:54.0,B. Ingram makes free throw 1 of 3,,112,93
403,4,6:54.0,B. Ingram makes free throw 2 of 3,,113,93
404,4,6:54.0,B. Ingram makes free throw 3 of 3,,114,93
405,4,6:41.0,,Shooting foul by N. Melli (drawn by J. Valančiūnas),114,93
406,4,6:41.0,,J. Valančiūnas makes free throw 1 of 2,114,94
407,4,6:41.0,,D. Melton enters the game for D. Brooks,114,94
408,4,6:41.0,,J. Valančiūnas makes free throw 2 of 2,114,95
409,4,6:15.0,J. Holiday misses 3-pt jump shot from 26 ft,,114,95
410,4,6:11.0,,Defensive rebound by J. Morant,114,95
411,4,6:00.0,,D. Melton misses 2-pt jump shot from 21 ft,114,95
412,4,5:58.0,,Offensive rebound by J. Valančiūnas,114,95
413,4,5:58.0,,Shooting foul by J. Holiday (drawn by J. Valančiūnas),114,95
414,4,5:58.0,,J. Valančiūnas misses free throw 1 of 2,114,95
415,4,5:58.0,,Offensive rebound by Team,114,95
416,4,5:58.0,,J. Valančiūnas misses free throw 2 of 2,114,95
417,4,5:56.0,Defensive rebound by J. Holiday,,114,95
418,4,5:43.0,J. Holiday misses 3-pt jump shot from 26 ft,,114,95
419,4,5:39.0,,Defensive rebound by J. Valančiūnas,114,95
420,4,5:36.0,,Shooting foul by B. Ingram (drawn by D. Melton),114,95
421,4,5:36.0,,D. Melton makes free throw 1 of 2,114,96
422,4,5:36.0,,D. Melton makes free throw 2 of 2,114,97
423,4,5:26.0,B. Ingram misses 3-pt jump shot from 25 ft,,114,97
424,4,5:23.0,,Defensive rebound by J. Valančiūnas,114,97
425,4,5:10.0,,J. Morant makes 3-pt jump shot from 27 ft,114,100
426,4,5:04.0,New Orleans full timeout,,114,100
427,4,5:04.0,E. Moore enters the game for F. Jackson,,114,100
428,4,5:04.0,,D. Brooks enters the game for G. Allen,114,100
429,4,4:45.0,B. Ingram makes 3-pt jump shot from 25 ft (assist by L. Ball),,117,100
430,4,4:30.0,,D. Brooks makes 3-pt jump shot from 27 ft (assist by J. Morant),117,103
431,4,4:15.0,B. Ingram makes 2-pt layup from 1 ft,,119,103
432,4,4:05.0,,J. Morant misses 2-pt jump shot from 7 ft,119,103
433,4,4:03.0,,Offensive rebound by J. Valančiūnas,119,103
434,4,4:02.0,,J. Valančiūnas makes 2-pt layup from 1 ft,119,105
435,4,3:43.0,B. Ingram makes 2-pt jump shot from 19 ft,,121,105
436,4,3:24.0,,D. Brooks makes 2-pt jump shot from 2 ft,121,107
437,4,3:05.0,B. Ingram misses 2-pt jump shot from 20 ft,,121,107
438,4,3:03.0,,Defensive rebound by B. Clarke,121,107
439,4,3:03.0,,J. Jackson enters the game for J. Valančiūnas,121,107
440,4,2:56.0,,D. Brooks misses 3-pt jump shot from 23 ft,121,107
441,4,2:52.0,Defensive rebound by B. Ingram,,121,107
442,4,2:43.0,L. Ball misses 3-pt jump shot from 23 ft,,121,107
443,4,2:39.0,,Defensive rebound by D. Melton,121,107
444,4,2:36.0,,D. Melton makes 2-pt layup at rim,121,109
445,4,2:30.0,Turnover by N. Melli (bad pass; steal by D. Melton),,121,109
446,4,2:27.0,,J. Morant makes 2-pt layup from 2 ft (assist by B. Clarke),121,111
447,4,2:27.0,,Shooting foul by N. Melli (drawn by J. Morant),121,111
448,4,2:27.0,,J. Morant makes free throw 1 of 1,121,112
449,4,2:05.0,L. Ball misses 3-pt jump shot from 26 ft,,121,112
450,4,2:05.0,,Defensive rebound by Team,121,112
451,4,2:05.0,J. Redick enters the game for E. Moore,,121,112
452,4,1:58.0,,Personal foul by N. Melli (drawn by J. Morant),121,112
453,4,1:58.0,,J. Morant makes free throw 1 of 2,121,113
454,4,1:58.0,,J. Morant makes free throw 2 of 2,121,114
455,4,1:36.0,J. Holiday misses 2-pt layup from 2 ft,,121,114
456,4,1:34.0,,Defensive rebound by D. Brooks,121,114
457,4,1:28.0,,J. Jackson makes 2-pt layup from 2 ft (assist by D. Brooks),121,116
458,4,1:11.0,B. Ingram makes 2-pt layup from 2 ft,,123,116
459,4,1:05.0,,D. Melton misses 2-pt layup from 1 ft,123,116
460,4,1:02.0,,Offensive rebound by J. Morant,123,116
461,4,1:01.0,,D. Brooks misses 3-pt jump shot from 25 ft,123,116
462,4,0:57.0,Defensive rebound by N. Melli,,123,116
463,4,0:36.0,J. Redick makes 3-pt jump shot from 23 ft (assist by B. Ingram),,126,116
464,4,0:35.0,,Memphis full timeout,126,116
465,4,0:35.0,J. Hart enters the game for J. Redick,,126,116
466,4,0:28.0,,J. Morant misses 3-pt jump shot from 26 ft,126,116
467,4,0:24.0,Defensive rebound by J. Holiday,,126,116
468,4,0:02.0,Turnover by Team (shot clock),,126,116
469,4,0:00.0,,J. Jackson misses 3-pt jump shot from 32 ft,126,116
470,4,0:00.0,,Offensive rebound by Team,126,116
