,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
381,4,4:46.0,,A. Baynes misses 2-pt jump shot from 13 ft,96,103
382,4,4:44.0,Defensive rebound by P. Millsap,,96,103
383,4,4:30.0,J. Murray misses 2-pt jump shot from 22 ft,,96,103
384,4,4:27.0,,Defensive rebound by C. Johnson,96,103
385,4,4:23.0,,Turnover by R. Rubio (bad pass),96,103
386,4,4:23.0,,D. Booker enters the game for C. Johnson,96,103
387,4,4:07.0,Personal foul by R. Rubio (drawn by N. Jokić),,96,103
388,4,4:07.0,N. Jokić makes free throw 1 of 2,,97,103
389,4,4:07.0,,F. Kaminsky enters the game for A. Baynes,97,103
390,4,4:07.0,N. Jokić makes free throw 2 of 2,,98,103
391,4,3:57.0,,R. Rubio makes 2-pt jump shot from 12 ft (assist by D. Booker),98,105
392,4,3:57.0,,Shooting foul by G. Harris (drawn by R. Rubio),98,105
393,4,3:57.0,,R. Rubio makes free throw 1 of 1,98,106
394,4,3:47.0,W. Barton makes 3-pt jump shot from 26 ft (assist by P. Millsap),,101,106
395,4,3:35.0,,Offensive foul by F. Kaminsky (drawn by J. Murray),101,106
396,4,3:35.0,,Turnover by F. Kaminsky (offensive foul),101,106
397,4,3:22.0,Shooting foul by F. Kaminsky (drawn by N. Jokić),,101,106
398,4,3:22.0,N. Jokić makes free throw 1 of 2,,102,106
399,4,3:22.0,,Phoenix full timeout,102,106
400,4,3:22.0,N. Jokić makes free throw 2 of 2,,103,106
401,4,3:08.0,,Turnover by F. Kaminsky (bad pass; steal by G. Harris),103,106
402,4,2:58.0,Shooting foul by F. Kaminsky (drawn by N. Jokić),,103,106
403,4,2:58.0,N. Jokić makes free throw 1 of 2,,104,106
404,4,2:58.0,,A. Baynes enters the game for F. Kaminsky,104,106
405,4,2:58.0,N. Jokić makes free throw 2 of 2,,105,106
406,4,2:37.0,,A. Baynes makes 2-pt layup from 1 ft,105,108
407,4,2:17.0,N. Jokić misses 2-pt jump shot from 10 ft,,105,108
408,4,2:15.0,,Defensive rebound by R. Rubio,105,108
409,4,2:09.0,,Turnover by R. Rubio (step out of bounds),105,108
410,4,2:00.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),,108,108
411,4,1:45.0,,D. Booker misses 2-pt jump shot from 11 ft,108,108
412,4,1:43.0,Defensive rebound by W. Barton,,108,108
413,4,1:35.0,Turnover by W. Barton (palming),,108,108
414,4,1:22.0,,K. Oubre misses 3-pt jump shot from 23 ft,108,108
415,4,1:20.0,Defensive rebound by W. Barton,,108,108
416,4,1:05.0,P. Millsap misses 3-pt jump shot from 23 ft,,108,108
417,4,1:02.0,,Defensive rebound by R. Rubio,108,108
418,4,0:48.0,,M. Bridges misses 2-pt layup from 1 ft,108,108
419,4,0:46.0,Defensive rebound by N. Jokić,,108,108
420,4,0:27.0,J. Murray makes 3-pt jump shot from 27 ft (assist by N. Jokić),,111,108
421,4,0:27.0,,Phoenix full timeout,111,108
422,4,0:27.0,M. Plumlee enters the game for N. Jokić,,111,108
423,4,0:27.0,,C. Johnson enters the game for M. Bridges,111,108
424,4,0:25.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by R. Rubio),111,111
425,4,0:25.0,Denver full timeout,,111,111
426,4,0:25.0,N. Jokić enters the game for M. Plumlee,,111,111
427,4,0:25.0,,M. Bridges enters the game for C. Johnson,111,111
428,4,0:03.0,J. Murray makes 2-pt jump shot from 24 ft,,113,111
429,4,0:02.0,,Phoenix full timeout,113,111
430,4,0:02.0,,Instant Replay (Request: Ruling Stands),113,111
431,4,0:02.0,J. Grant enters the game for N. Jokić,,113,111
432,4,0:02.0,M. Plumlee enters the game for J. Murray,,113,111
433,4,0:02.0,,C. Johnson enters the game for M. Bridges,113,111
434,4,0:01.0,,D. Booker misses 3-pt jump shot from 23 ft (block by J. Grant),113,111
435,4,0:00.0,Defensive rebound by P. Millsap,,113,111
