,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
387,4,11:31.0,T. Jones misses 2-pt jump shot from 10 ft,,77,84
388,4,11:28.0,Offensive rebound by B. Clarke,,77,84
389,4,11:27.0,B. Clarke makes 2-pt jump shot from 1 ft,,79,84
390,4,11:05.0,,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by L. James),79,86
391,4,10:49.0,J. Jackson misses 2-pt jump shot from 4 ft,,79,86
392,4,10:47.0,Offensive rebound by B. Clarke,,79,86
393,4,10:46.0,D. Brooks misses 3-pt jump shot from 26 ft,,79,86
394,4,10:43.0,Offensive rebound by J. Jackson,,79,86
395,4,10:43.0,J. Jackson makes 2-pt layup at rim,,81,86
396,4,10:43.0,,Violation by Team (def goaltending),81,86
397,4,10:40.0,,Offensive foul by K. Caldwell-Pope (drawn by D. Brooks),81,86
398,4,10:40.0,,Turnover by K. Caldwell-Pope (offensive foul),81,86
399,4,10:40.0,Technical foul by K. Caldwell-Pope,,81,86
400,4,10:40.0,D. Brooks misses technical free throw,,81,86
401,4,10:40.0,Offensive rebound by Team,,81,86
402,4,10:40.0,,A. Davis enters the game for D. Howard,81,86
403,4,10:19.0,D. Brooks misses 2-pt jump shot from 20 ft,,81,86
404,4,10:16.0,,Defensive rebound by L. James,81,86
405,4,10:05.0,,L. James makes 2-pt layup from 2 ft,81,88
406,4,9:50.0,D. Brooks misses 2-pt layup from 4 ft (block by A. Davis),,81,88
407,4,9:44.0,Offensive rebound by D. Brooks,,81,88
408,4,9:44.0,D. Brooks makes 2-pt layup at rim,,83,88
409,4,9:38.0,,R. Rondo misses 2-pt jump shot from 5 ft,83,88
410,4,9:36.0,Defensive rebound by G. Dieng,,83,88
411,4,9:30.0,T. Jones misses 2-pt jump shot from 1 ft,,83,88
412,4,9:27.0,,Defensive rebound by A. Davis,83,88
413,4,9:19.0,,A. Davis misses 3-pt jump shot from 26 ft,83,88
414,4,9:17.0,Defensive rebound by G. Dieng,,83,88
415,4,9:15.0,Technical foul by F. Vogel,,83,88
416,4,9:15.0,G. Dieng makes technical free throw,,84,88
417,4,9:15.0,K. Anderson enters the game for G. Dieng,,84,88
418,4,9:15.0,J. Valančiūnas enters the game for J. Jackson,,84,88
419,4,9:15.0,,A. Caruso enters the game for R. Rondo,84,88
420,4,8:59.0,Turnover by J. Valančiūnas (bad pass),,84,88
421,4,8:50.0,,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),84,90
422,4,8:35.0,T. Jones misses 2-pt jump shot from 5 ft,,84,90
423,4,8:33.0,,Defensive rebound by A. Davis,84,90
424,4,8:24.0,,Shooting foul by J. Valančiūnas (drawn by L. James),84,90
425,4,8:24.0,,L. James makes free throw 1 of 2,84,91
426,4,8:24.0,Memphis full timeout,,84,91
427,4,8:24.0,,L. James makes free throw 2 of 2,84,92
428,4,8:06.0,J. Valančiūnas misses 2-pt hook shot from 7 ft (block by A. Davis),,84,92
429,4,8:03.0,,Defensive rebound by K. Caldwell-Pope,84,92
430,4,7:55.0,,Shooting foul by D. Brooks (drawn by L. James),84,92
431,4,7:55.0,,L. James makes free throw 1 of 2,84,93
432,4,7:55.0,J. Jackson enters the game for D. Brooks,,84,93
433,4,7:55.0,D. Melton enters the game for B. Clarke,,84,93
434,4,7:55.0,J. Morant enters the game for T. Jones,,84,93
435,4,7:55.0,,L. James makes free throw 2 of 2,84,94
436,4,7:35.0,Shooting foul by K. Kuzma (drawn by J. Morant),,84,94
437,4,7:35.0,J. Morant makes free throw 1 of 2,,85,94
438,4,7:35.0,,D. Green enters the game for L. James,85,94
439,4,7:35.0,J. Morant misses free throw 2 of 2,,85,94
440,4,7:35.0,,Defensive rebound by K. Kuzma,85,94
441,4,7:20.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,85,94
442,4,7:18.0,Defensive rebound by J. Valančiūnas,,85,94
443,4,7:07.0,D. Melton misses 2-pt jump shot from 9 ft (block by A. Davis),,85,94
444,4,7:04.0,,Defensive rebound by A. Davis,85,94
445,4,7:04.0,,Shooting foul by J. Jackson (drawn by K. Caldwell-Pope),85,94
446,4,7:04.0,,K. Caldwell-Pope makes free throw 1 of 2,85,95
447,4,7:04.0,,K. Caldwell-Pope makes free throw 2 of 2,85,96
448,4,6:50.0,J. Valančiūnas misses 2-pt layup from 3 ft,,85,96
449,4,6:48.0,Offensive rebound by J. Valančiūnas,,85,96
450,4,6:48.0,J. Valančiūnas makes 2-pt layup at rim,,87,96
451,4,6:39.0,,Shooting foul by J. Morant (drawn by A. Davis),87,96
452,4,6:39.0,,A. Davis makes free throw 1 of 2,87,97
453,4,6:39.0,,A. Davis misses free throw 2 of 2,87,97
454,4,6:36.0,Defensive rebound by J. Valančiūnas,,87,97
455,4,6:25.0,J. Jackson misses 3-pt jump shot from 27 ft,,87,97
456,4,6:21.0,,Defensive rebound by A. Davis,87,97
457,4,6:16.0,,A. Davis makes 2-pt layup from 1 ft (assist by K. Kuzma),87,99
458,4,6:16.0,,Shooting foul by J. Valančiūnas (drawn by A. Davis),87,99
459,4,6:16.0,,J. McGee enters the game for K. Kuzma,87,99
460,4,6:16.0,,A. Davis misses free throw 1 of 1,87,99
461,4,6:15.0,,Offensive rebound by A. Caruso,87,99
462,4,6:15.0,,A. Caruso makes 2-pt dunk from 1 ft,87,101
463,4,5:49.0,Turnover by J. Jackson (bad pass; steal by D. Green),,87,101
464,4,5:47.0,,Turnover by K. Caldwell-Pope (out of bounds lost ball),87,101
465,4,5:47.0,G. Dieng enters the game for K. Anderson,,87,101
466,4,5:38.0,Personal foul by K. Caldwell-Pope (drawn by J. Morant),,87,101
467,4,5:29.0,J. Morant makes 2-pt jump shot from 13 ft,,89,101
468,4,5:29.0,Shooting foul by A. Davis (drawn by J. Morant),,89,101
469,4,5:29.0,J. Morant makes free throw 1 of 1,,90,101
470,4,5:18.0,,Personal foul by G. Dieng (drawn by A. Davis),90,101
471,4,5:18.0,,A. Davis makes free throw 1 of 2,90,102
472,4,5:18.0,,A. Davis makes free throw 2 of 2,90,103
473,4,5:01.0,J. Morant misses 2-pt layup from 3 ft,,90,103
474,4,4:58.0,,Defensive rebound by J. McGee,90,103
475,4,4:53.0,,J. McGee misses 2-pt layup from 2 ft,90,103
476,4,4:52.0,,Offensive rebound by A. Davis,90,103
477,4,4:52.0,,A. Davis makes 2-pt layup from 1 ft,90,105
478,4,4:52.0,Memphis full timeout,,90,105
479,4,4:52.0,D. Brooks enters the game for D. Melton,,90,105
480,4,4:52.0,B. Clarke enters the game for J. Valančiūnas,,90,105
481,4,4:52.0,,A. Bradley enters the game for K. Caldwell-Pope,90,105
482,4,4:52.0,,L. James enters the game for D. Green,90,105
483,4,4:39.0,J. Jackson makes 2-pt jump shot from 5 ft,,92,105
484,4,4:24.0,,Shooting foul by B. Clarke (drawn by A. Davis),92,105
485,4,4:24.0,,A. Davis misses free throw 1 of 2,92,105
486,4,4:24.0,,Offensive rebound by Team,92,105
487,4,4:24.0,,A. Davis makes free throw 2 of 2,92,106
488,4,4:09.0,,Violation by Team (kicked ball),92,106
489,4,3:59.0,J. Jackson makes 2-pt dunk from 3 ft (assist by D. Brooks),,94,106
490,4,3:39.0,,A. Davis misses 2-pt jump shot from 18 ft,94,106
491,4,3:37.0,Defensive rebound by D. Brooks,,94,106
492,4,3:28.0,D. Brooks misses 2-pt jump shot from 24 ft,,94,106
493,4,3:28.0,Offensive rebound by Team,,94,106
494,4,3:24.0,J. Jackson makes 2-pt jump shot from 16 ft (assist by D. Brooks),,96,106
495,4,3:08.0,,A. Bradley misses 3-pt jump shot from 23 ft,96,106
496,4,3:04.0,,Offensive rebound by A. Davis,96,106
497,4,2:53.0,,A. Davis misses 2-pt jump shot from 13 ft,96,106
498,4,2:50.0,Defensive rebound by J. Jackson,,96,106
499,4,2:45.0,J. Jackson makes 2-pt layup from 2 ft,,98,106
500,4,2:45.0,,LA Lakers full timeout,98,106
501,4,2:45.0,,K. Kuzma enters the game for J. McGee,98,106
502,4,2:28.0,,Personal foul by J. Jackson (drawn by L. James),98,106
503,4,2:28.0,,L. James makes free throw 1 of 2,98,107
504,4,2:28.0,,L. James misses free throw 2 of 2,98,107
505,4,2:26.0,Defensive rebound by G. Dieng,,98,107
506,4,2:17.0,J. Morant makes 2-pt jump shot from 2 ft,,100,107
507,4,2:09.0,,Personal foul by D. Brooks (drawn by A. Caruso),100,107
508,4,2:09.0,D. Melton enters the game for D. Brooks,,100,107
509,4,2:09.0,,A. Caruso makes free throw 1 of 2,100,108
510,4,2:09.0,,A. Caruso makes free throw 2 of 2,100,109
511,4,1:59.0,Shooting foul by K. Kuzma (drawn by J. Morant),,100,109
512,4,1:59.0,J. Morant makes free throw 1 of 2,,101,109
513,4,1:59.0,,D. Green enters the game for K. Kuzma,101,109
514,4,1:59.0,J. Morant misses free throw 2 of 2,,101,109
515,4,1:56.0,,Defensive rebound by A. Davis,101,109
516,4,1:40.0,,L. James makes 2-pt layup from 2 ft,101,111
517,4,1:31.0,Turnover by J. Morant (bad pass),,101,111
518,4,1:12.0,,L. James makes 2-pt jump shot from 8 ft,101,113
519,4,0:59.0,J. Morant misses 2-pt jump shot from 19 ft,,101,113
520,4,0:57.0,Offensive rebound by B. Clarke,,101,113
521,4,0:56.0,B. Clarke misses 2-pt layup from 3 ft (block by A. Davis),,101,113
522,4,0:56.0,Offensive rebound by B. Clarke,,101,113
523,4,0:51.0,G. Dieng makes 2-pt dunk from 1 ft (assist by B. Clarke),,103,113
524,4,0:30.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by L. James),103,116
525,4,0:18.0,G. Dieng makes 2-pt dunk from 1 ft (assist by B. Clarke),,105,116
526,4,0:15.0,,Personal take foul by G. Dieng (drawn by A. Davis),105,116
527,4,0:15.0,,A. Davis misses free throw 1 of 2,105,116
528,4,0:15.0,,Offensive rebound by Team,105,116
529,4,0:15.0,,K. Caldwell-Pope enters the game for L. James,105,116
530,4,0:15.0,,A. Davis makes free throw 2 of 2,105,117
