,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DENVER_ACTION,WASHINGTON_SCORE,DENVER_SCORE
386,4,8:32.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,76,92
387,4,8:28.0,Defensive rebound by J. McRae,,76,92
388,4,8:21.0,Turnover by J. McRae (bad pass; steal by J. Grant),,76,92
389,4,8:20.0,,Personal foul by D. Bertāns (drawn by M. Beasley),76,92
390,4,8:06.0,,M. Plumlee makes 2-pt hook shot from 5 ft (assist by M. Morris),76,94
391,4,8:06.0,,Shooting foul by M. Wagner (drawn by M. Plumlee),76,94
392,4,8:06.0,,M. Plumlee makes free throw 1 of 1,76,95
393,4,7:57.0,Turnover by J. McRae (lost ball; steal by M. Beasley),,76,95
394,4,7:57.0,,Personal foul by J. McRae (drawn by M. Morris),76,95
395,4,7:47.0,,M. Morris misses 2-pt jump shot from 7 ft,76,95
396,4,7:45.0,Defensive rebound by D. Bertāns,,76,95
397,4,7:43.0,D. Bertāns makes 3-pt jump shot from 26 ft,,79,95
398,4,7:25.0,,J. Grant makes 2-pt layup from 2 ft,79,97
399,4,7:12.0,J. McRae makes 2-pt layup from 3 ft (assist by C. Miles),,81,97
400,4,7:01.0,,Shooting foul by M. Wagner (drawn by M. Morris),81,97
401,4,7:01.0,,M. Morris makes free throw 1 of 2,81,98
402,4,7:01.0,,W. Barton enters the game for J. Hernangómez,81,98
403,4,7:01.0,,M. Morris makes free throw 2 of 2,81,99
404,4,7:01.0,Washington full timeout,,81,99
405,4,6:49.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by J. McRae),,84,99
406,4,6:33.0,,J. Grant misses 2-pt layup from 2 ft,84,99
407,4,6:32.0,Defensive rebound by Team,,84,99
408,4,6:18.0,D. Bertāns misses 3-pt jump shot from 24 ft,,84,99
409,4,6:15.0,,Defensive rebound by M. Beasley,84,99
410,4,6:14.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by M. Morris),84,101
411,4,6:14.0,,Shooting foul by J. McRae (drawn by M. Plumlee),84,101
412,4,6:14.0,,M. Plumlee misses free throw 1 of 1,84,101
413,4,6:12.0,Defensive rebound by D. Bertāns,,84,101
414,4,6:00.0,D. Bertāns misses 3-pt jump shot from 25 ft,,84,101
415,4,5:56.0,,Defensive rebound by M. Beasley,84,101
416,4,5:51.0,,Personal foul by J. McRae (drawn by M. Beasley),84,101
417,4,5:51.0,,M. Beasley makes free throw 1 of 2,84,102
418,4,5:51.0,I. Bonga enters the game for D. Bertāns,,84,102
419,4,5:51.0,T. Brown enters the game for I. Smith,,84,102
420,4,5:51.0,,M. Beasley makes free throw 2 of 2,84,103
421,4,5:38.0,J. McRae makes 3-pt jump shot from 26 ft,,87,103
422,4,5:24.0,,M. Morris misses 2-pt jump shot from 6 ft,87,103
423,4,5:23.0,Defensive rebound by I. Bonga,,87,103
424,4,5:23.0,Personal foul by M. Morris (drawn by I. Bonga),,87,103
425,4,5:13.0,C. Miles misses 2-pt jump shot from 20 ft,,87,103
426,4,5:09.0,Offensive rebound by T. Brown,,87,103
427,4,5:08.0,T. Brown makes 2-pt layup from 3 ft,,89,103
428,4,5:08.0,,Denver full timeout,89,103
429,4,4:52.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by J. Grant),89,106
430,4,4:52.0,,Shooting foul by I. Bonga (drawn by W. Barton),89,106
431,4,4:52.0,,W. Barton makes free throw 1 of 1,89,107
432,4,4:37.0,J. McRae makes 2-pt jump shot from 11 ft,,91,107
433,4,4:20.0,,M. Beasley misses 3-pt jump shot from 23 ft,91,107
434,4,4:17.0,Defensive rebound by T. Brown,,91,107
435,4,4:10.0,C. Miles misses 3-pt jump shot from 25 ft,,91,107
436,4,4:06.0,,Defensive rebound by W. Barton,91,107
437,4,3:50.0,,J. Grant misses 3-pt jump shot from 25 ft,91,107
438,4,3:48.0,,Offensive rebound by M. Plumlee,91,107
439,4,3:45.0,,M. Morris makes 2-pt jump shot from 13 ft (assist by M. Plumlee),91,109
440,4,3:29.0,J. McRae makes 3-pt jump shot from 26 ft (assist by M. Wagner),,94,109
441,4,3:16.0,,M. Beasley makes 2-pt jump shot from 12 ft,94,111
442,4,3:01.0,M. Wagner makes 2-pt dunk from 1 ft (assist by T. Brown),,96,111
443,4,2:40.0,,Turnover by M. Beasley (lost ball; steal by J. McRae),96,111
444,4,2:33.0,I. Bonga makes 2-pt layup from 2 ft (assist by J. McRae),,98,111
445,4,2:33.0,,Violation by Team (def goaltending),98,111
446,4,2:17.0,,M. Plumlee makes 2-pt layup from 2 ft,98,113
447,4,2:00.0,T. Brown makes 2-pt jump shot from 5 ft,,100,113
448,4,1:49.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Beasley),100,115
449,4,1:49.0,Washington full timeout,,100,115
450,4,1:49.0,Technical foul by M. Beasley,,100,115
451,4,1:49.0,C. Chiozza enters the game for T. Brown,,100,115
452,4,1:49.0,C. Miles misses technical free throw,,100,115
453,4,1:49.0,Offensive rebound by Team,,100,115
454,4,1:30.0,J. McRae makes 2-pt layup from 2 ft,,102,115
455,4,1:10.0,,M. Plumlee makes 2-pt dunk at rim (assist by W. Barton),102,117
456,4,1:01.0,M. Wagner makes 2-pt layup from 2 ft (assist by I. Bonga),,104,117
457,4,0:43.0,,W. Barton misses 2-pt jump shot from 10 ft,104,117
458,4,0:40.0,Defensive rebound by J. McRae,,104,117
459,4,0:30.0,J. McRae misses 3-pt jump shot from 26 ft,,104,117
460,4,0:27.0,,Defensive rebound by M. Plumlee,104,117
461,4,0:12.0,,Turnover by Team (shot clock),104,117
