,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
379,4,6:23.0,Offensive foul by D. Booker (drawn by C. Joseph),,83,99
380,4,6:23.0,Turnover by D. Booker (offensive foul),,83,99
381,4,6:14.0,,N. Bjelica makes 2-pt jump shot from 6 ft (assist by C. Joseph),83,101
382,4,5:56.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by E. Okobo),,86,101
383,4,5:44.0,,Turnover by R. Holmes (bad pass),86,101
384,4,5:29.0,Turnover by D. Booker (bad pass; steal by R. Holmes),,86,101
385,4,5:25.0,,Turnover by B. Bogdanović (bad pass),86,101
386,4,5:04.0,Shooting foul by R. Holmes (drawn by M. Bridges),,86,101
387,4,5:04.0,M. Bridges makes free throw 1 of 2,,87,101
388,4,5:04.0,M. Bridges makes free throw 2 of 2,,88,101
389,4,4:47.0,,Personal foul by E. Okobo (drawn by R. Holmes),88,101
390,4,4:38.0,,H. Barnes misses 3-pt jump shot from 23 ft,88,101
391,4,4:35.0,Defensive rebound by K. Oubre,,88,101
392,4,4:23.0,Turnover by D. Booker (bad pass; steal by B. Bogdanović),,88,101
393,4,4:14.0,,H. Barnes makes 2-pt layup from 3 ft (assist by C. Joseph),88,103
394,4,3:55.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by E. Okobo),,91,103
395,4,3:54.0,,Sacramento full timeout,91,103
396,4,3:41.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by C. Joseph),91,106
397,4,3:21.0,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by E. Okobo),,94,106
398,4,3:05.0,,N. Bjelica makes 2-pt jump shot from 5 ft (assist by B. Bogdanović),94,108
399,4,2:50.0,E. Okobo misses 3-pt jump shot from 25 ft,,94,108
400,4,2:47.0,,Defensive rebound by R. Holmes,94,108
401,4,2:31.0,,H. Barnes misses 2-pt layup from 3 ft,94,108
402,4,2:29.0,,Offensive rebound by R. Holmes,94,108
403,4,2:28.0,,R. Holmes misses 2-pt layup from 2 ft,94,108
404,4,2:25.0,Defensive rebound by K. Oubre,,94,108
405,4,2:24.0,K. Oubre makes 2-pt layup from 3 ft,,96,108
406,4,2:24.0,Shooting foul by C. Joseph (drawn by K. Oubre),,96,108
407,4,2:24.0,K. Oubre makes free throw 1 of 1,,97,108
408,4,2:07.0,,C. Joseph misses 3-pt jump shot from 25 ft,97,108
409,4,2:04.0,Defensive rebound by K. Oubre,,97,108
410,4,2:01.0,D. Booker makes 2-pt layup from 3 ft,,99,108
411,4,1:54.0,,Personal foul by K. Oubre (drawn by N. Bjelica),99,108
412,4,1:42.0,,N. Bjelica makes 3-pt jump shot from 28 ft,99,111
413,4,1:23.0,D. Booker makes 3-pt jump shot from 27 ft,,102,111
414,4,1:22.0,,Sacramento full timeout,102,111
415,4,1:22.0,,B. Hield enters the game for B. Bogdanović,102,111
416,4,1:18.0,,Instant Replay (Request: Ruling Stands),102,111
417,4,0:59.0,,B. Hield misses 3-pt jump shot from 23 ft,102,111
418,4,0:59.0,Defensive rebound by Team,,102,111
419,4,0:59.0,,Loose ball foul by B. Hield (drawn by E. Okobo),102,111
420,4,0:59.0,E. Okobo makes free throw 1 of 2,,103,111
421,4,0:59.0,E. Okobo misses free throw 2 of 2,,103,111
422,4,0:55.0,,Defensive rebound by R. Holmes,103,111
423,4,0:50.0,,Turnover by N. Bjelica (bad pass; steal by D. Booker),103,111
424,4,0:44.0,Shooting foul by R. Holmes (drawn by M. Bridges),,103,111
425,4,0:44.0,M. Bridges makes free throw 1 of 2,,104,111
426,4,0:44.0,C. Johnson enters the game for F. Kaminsky,,104,111
427,4,0:44.0,,Y. Ferrell enters the game for R. Holmes,104,111
428,4,0:44.0,M. Bridges makes free throw 2 of 2,,105,111
429,4,0:29.0,,Personal take foul by C. Johnson (drawn by Y. Ferrell),105,111
430,4,0:29.0,,Y. Ferrell makes free throw 1 of 2,105,112
431,4,0:29.0,F. Kaminsky enters the game for M. Bridges,,105,112
432,4,0:29.0,,Y. Ferrell makes free throw 2 of 2,105,113
433,4,0:24.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Booker),,108,113
434,4,0:23.0,,Personal foul by D. Booker (drawn by C. Joseph),108,113
435,4,0:23.0,,C. Joseph makes free throw 1 of 2,108,114
436,4,0:23.0,,C. Joseph makes free throw 2 of 2,108,115
437,4,0:23.0,Phoenix full timeout,,108,115
438,4,0:23.0,,R. Holmes enters the game for N. Bjelica,108,115
439,4,0:19.0,D. Booker misses 3-pt jump shot from 23 ft,,108,115
440,4,0:17.0,Offensive rebound by C. Johnson,,108,115
441,4,0:17.0,C. Johnson misses 2-pt layup from 3 ft (block by R. Holmes),,108,115
442,4,0:17.0,Offensive rebound by C. Johnson,,108,115
443,4,0:17.0,C. Johnson makes 2-pt layup from 1 ft,,110,115
444,4,0:16.0,,Personal take foul by K. Oubre (drawn by B. Hield),110,115
445,4,0:16.0,,B. Hield misses free throw 1 of 2,110,115
446,4,0:16.0,,Offensive rebound by Team,110,115
447,4,0:16.0,,B. Hield makes free throw 2 of 2,110,116
448,4,0:16.0,Phoenix full timeout,,110,116
449,4,0:14.0,D. Booker makes 3-pt jump shot from 25 ft (assist by K. Oubre),,113,116
450,4,0:12.0,,Personal take foul by F. Kaminsky (drawn by Y. Ferrell),113,116
451,4,0:12.0,,Y. Ferrell makes free throw 1 of 2,113,117
452,4,0:12.0,,Y. Ferrell makes free throw 2 of 2,113,118
453,4,0:09.0,D. Booker misses 3-pt jump shot from 27 ft,,113,118
454,4,0:06.0,,Defensive rebound by R. Holmes,113,118
455,4,0:06.0,,Personal take foul by C. Johnson (drawn by R. Holmes),113,118
456,4,0:06.0,,R. Holmes makes free throw 1 of 2,113,119
457,4,0:06.0,,R. Holmes makes free throw 2 of 2,113,120
458,4,0:03.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by C. Johnson),,116,120
