,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
380,4,3:36.0,,C. Osman makes 3-pt jump shot from 23 ft (assist by T. Thompson),105,108
381,4,3:25.0,Detroit full timeout,,105,108
382,4,3:25.0,,Cleveland full timeout,105,108
383,4,3:25.0,T. Snell enters the game for L. Galloway,,105,108
384,4,3:16.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,105,108
385,4,3:12.0,,Defensive rebound by T. Thompson,105,108
386,4,2:57.0,,K. Love makes 3-pt jump shot from 26 ft (assist by D. Garland),105,111
387,4,2:47.0,D. Rose makes 2-pt layup from 1 ft,,107,111
388,4,2:24.0,,C. Sexton misses 2-pt dunk from 1 ft (block by A. Drummond),107,111
389,4,2:20.0,Defensive rebound by D. Rose,,107,111
390,4,2:12.0,T. Maker misses 3-pt jump shot from 24 ft,,107,111
391,4,2:09.0,Offensive rebound by A. Drummond,,107,111
392,4,2:09.0,Flagrant foul type 1 by T. Thompson (drawn by A. Drummond),,107,111
393,4,2:09.0,Instant Replay (Request: Ruling Stands),,107,111
394,4,2:09.0,A. Drummond makes flagrant free throw 1 of 2,,108,111
395,4,2:09.0,A. Drummond makes flagrant free throw 2 of 2,,109,111
396,4,2:00.0,D. Rose misses 2-pt jump shot from 12 ft,,109,111
397,4,1:56.0,,Defensive rebound by T. Thompson,109,111
398,4,1:38.0,,C. Sexton misses 2-pt jump shot from 5 ft,109,111
399,4,1:37.0,,Offensive rebound by T. Thompson,109,111
400,4,1:36.0,,T. Thompson misses 2-pt layup at rim,109,111
401,4,1:34.0,Defensive rebound by A. Drummond,,109,111
402,4,1:23.0,D. Rose misses 2-pt layup from 1 ft,,109,111
403,4,1:20.0,,Defensive rebound by T. Thompson,109,111
404,4,1:01.0,,D. Garland misses 2-pt layup from 1 ft,109,111
405,4,1:01.0,Defensive rebound by A. Drummond,,109,111
406,4,1:01.0,Detroit full timeout,,109,111
407,4,1:01.0,L. Galloway enters the game for T. Maker,,109,111
408,4,0:53.0,T. Snell makes 3-pt jump shot from 23 ft (assist by D. Rose),,112,111
409,4,0:53.0,,Cleveland full timeout,112,111
410,4,0:53.0,B. Brown enters the game for L. Galloway,,112,111
411,4,0:53.0,T. Maker enters the game for S. Mykhailiuk,,112,111
412,4,0:40.0,,C. Osman misses 2-pt jump shot from 2 ft,112,111
413,4,0:38.0,,Offensive rebound by C. Sexton,112,111
414,4,0:33.0,,Shooting foul by D. Rose (drawn by C. Sexton),112,111
415,4,0:33.0,,C. Sexton makes free throw 1 of 2,112,112
416,4,0:33.0,L. Galloway enters the game for B. Brown,,112,112
417,4,0:33.0,S. Mykhailiuk enters the game for T. Maker,,112,112
418,4,0:33.0,,M. Dellavedova enters the game for K. Love,112,112
419,4,0:33.0,,C. Sexton makes free throw 2 of 2,112,113
420,4,0:26.0,D. Rose makes 2-pt jump shot from 10 ft,,114,113
421,4,0:20.0,,Cleveland full timeout,114,113
422,4,0:20.0,B. Brown enters the game for L. Galloway,,114,113
423,4,0:20.0,T. Maker enters the game for S. Mykhailiuk,,114,113
424,4,0:20.0,,K. Love enters the game for M. Dellavedova,114,113
425,4,0:13.0,,D. Garland misses 2-pt jump shot from 19 ft (block by A. Drummond),114,113
426,4,0:12.0,,Offensive rebound by D. Garland,114,113
427,4,0:07.0,,Instant Replay (Request: Ruling Stands),114,113
428,4,0:03.0,,C. Sexton misses 2-pt jump shot from 9 ft,114,113
429,4,0:02.0,,Offensive rebound by T. Thompson,114,113
430,4,0:02.0,,Turnover by Team (shot clock),114,113
431,4,0:02.0,L. Galloway enters the game for B. Brown,,114,113
432,4,0:02.0,S. Mykhailiuk enters the game for T. Maker,,114,113
433,4,0:02.0,,M. Dellavedova enters the game for K. Love,114,113
434,4,0:01.0,Personal take foul by C. Osman (drawn by A. Drummond),,114,113
435,4,0:01.0,A. Drummond makes free throw 1 of 2,,115,113
436,4,0:01.0,B. Brown enters the game for L. Galloway,,115,113
437,4,0:01.0,T. Maker enters the game for S. Mykhailiuk,,115,113
438,4,0:01.0,,K. Love enters the game for M. Dellavedova,115,113
439,4,0:01.0,A. Drummond misses free throw 2 of 2,,115,113
440,4,0:00.0,,Defensive rebound by Team,115,113
441,4,0:00.0,,Instant Replay (Request: Ruling Stands),115,113
