,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
386,4,5:34.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by R. Hachimura),84,86
387,4,5:19.0,K. Nunn misses 2-pt jump shot from 8 ft,,84,86
388,4,5:19.0,,Defensive rebound by Team,84,86
389,4,5:04.0,,B. Beal misses 2-pt jump shot from 19 ft,84,86
390,4,5:00.0,Defensive rebound by K. Nunn,,84,86
391,4,4:39.0,K. Nunn misses 3-pt jump shot from 30 ft,,84,86
392,4,4:39.0,Offensive rebound by Team,,84,86
393,4,4:39.0,Turnover by Team (shot clock),,84,86
394,4,4:24.0,,D. Bertāns misses 3-pt jump shot from 29 ft,84,86
395,4,4:19.0,Defensive rebound by B. Adebayo,,84,86
396,4,4:16.0,Miami full timeout,,84,86
397,4,4:16.0,,T. Bryant enters the game for D. Bertāns,84,86
398,4,4:05.0,B. Adebayo makes 2-pt layup from 1 ft (assist by S. Hill),,86,86
399,4,3:47.0,,B. Beal misses 3-pt jump shot from 26 ft,86,86
400,4,3:45.0,Defensive rebound by Team,,86,86
401,4,3:38.0,Personal foul by B. Beal (drawn by D. Robinson),,86,86
402,4,3:30.0,Shooting foul by T. Bryant (drawn by B. Adebayo),,86,86
403,4,3:30.0,,D. Bertāns enters the game for T. Bryant,86,86
404,4,3:30.0,B. Adebayo makes free throw 1 of 2,,87,86
405,4,3:30.0,B. Adebayo makes free throw 2 of 2,,88,86
406,4,3:07.0,,R. Hachimura misses 3-pt jump shot from 24 ft,88,86
407,4,3:03.0,Defensive rebound by D. Jones,,88,86
408,4,2:49.0,Personal foul by R. Hachimura (drawn by B. Adebayo),,88,86
409,4,2:49.0,B. Adebayo misses free throw 1 of 2,,88,86
410,4,2:49.0,Offensive rebound by Team,,88,86
411,4,2:49.0,B. Adebayo makes free throw 2 of 2,,89,86
412,4,2:34.0,,B. Beal misses 2-pt layup from 6 ft (block by D. Jones),89,86
413,4,2:34.0,,Offensive rebound by Team,89,86
414,4,2:31.0,,B. Beal misses 3-pt jump shot from 23 ft,89,86
415,4,2:31.0,Defensive rebound by B. Adebayo,,89,86
416,4,2:12.0,K. Nunn makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,92,86
417,4,2:09.0,,Washington full timeout,92,86
418,4,1:58.0,,B. Beal misses 2-pt jump shot from 16 ft,92,86
419,4,1:55.0,Defensive rebound by D. Jones,,92,86
420,4,1:40.0,D. Robinson makes 3-pt jump shot from 28 ft (assist by B. Adebayo),,95,86
421,4,1:34.0,,D. Bertāns misses 3-pt jump shot from 28 ft,95,86
422,4,1:31.0,Defensive rebound by K. Nunn,,95,86
423,4,1:13.0,B. Adebayo misses 2-pt jump shot from 18 ft,,95,86
424,4,1:07.0,,Defensive rebound by T. Brown,95,86
425,4,1:00.0,,B. Beal misses 3-pt jump shot from 25 ft,95,86
426,4,0:57.0,Defensive rebound by D. Jones,,95,86
427,4,0:44.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),,98,86
428,4,0:39.0,,B. Beal misses 3-pt jump shot from 25 ft,98,86
429,4,0:36.0,Defensive rebound by B. Adebayo,,98,86
430,4,0:32.0,Personal take foul by S. Napier (drawn by B. Adebayo),,98,86
431,4,0:32.0,B. Adebayo makes free throw 1 of 2,,99,86
432,4,0:32.0,,I. Bonga enters the game for B. Beal,99,86
433,4,0:32.0,,G. Mathews enters the game for D. Bertāns,99,86
434,4,0:32.0,,G. Payton enters the game for S. Napier,99,86
435,4,0:32.0,B. Adebayo makes free throw 2 of 2,,100,86
436,4,0:26.0,,Personal take foul by S. Hill (drawn by T. Brown),100,86
437,4,0:26.0,C. Silva enters the game for B. Adebayo,,100,86
438,4,0:26.0,G. Vincent enters the game for D. Robinson,,100,86
439,4,0:13.0,,I. Bonga makes 3-pt jump shot from 28 ft (assist by G. Payton),100,89
