,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHILADELPHIA_ACTION,OKLAHOMA CITY_SCORE,PHILADELPHIA_SCORE
379,4,8:47.0,T. Ferguson enters the game for H. Diallo,,93,96
380,4,8:47.0,,A. Horford enters the game for J. Embiid,93,96
381,4,8:47.0,S. Adams misses free throw 2 of 2,,93,96
382,4,8:45.0,,Defensive rebound by B. Simmons,93,96
383,4,8:35.0,,B. Simmons misses 2-pt layup from 2 ft,93,96
384,4,8:33.0,Defensive rebound by D. Bazley,,93,96
385,4,8:26.0,C. Paul misses 3-pt jump shot from 26 ft,,93,96
386,4,8:25.0,Offensive rebound by Team,,93,96
387,4,8:25.0,,Loose ball foul by A. Horford (drawn by S. Adams),93,96
388,4,8:25.0,S. Adams makes free throw 1 of 2,,94,96
389,4,8:25.0,S. Gilgeous-Alexander enters the game for C. Paul,,94,96
390,4,8:25.0,S. Adams makes free throw 2 of 2,,95,96
391,4,8:04.0,,T. Burke makes 2-pt jump shot from 12 ft (assist by A. Horford),95,98
392,4,8:03.0,Oklahoma City full timeout,,95,98
393,4,8:03.0,M. Muscala enters the game for S. Adams,,95,98
394,4,7:44.0,D. Schröder makes 2-pt layup from 1 ft,,97,98
395,4,7:28.0,,Turnover by J. Richardson (bad pass),97,98
396,4,7:13.0,D. Bazley misses 2-pt jump shot from 5 ft,,97,98
397,4,7:10.0,,Defensive rebound by M. Scott,97,98
398,4,7:00.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Simmons),97,101
399,4,6:47.0,D. Schröder misses 2-pt jump shot from 17 ft,,97,101
400,4,6:45.0,,Defensive rebound by A. Horford,97,101
401,4,6:37.0,,A. Horford misses 3-pt jump shot from 25 ft,97,101
402,4,6:35.0,,Offensive rebound by B. Simmons,97,101
403,4,6:32.0,,T. Burke misses 3-pt jump shot from 27 ft,97,101
404,4,6:30.0,Defensive rebound by M. Muscala,,97,101
405,4,6:19.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,99,101
406,4,5:56.0,,Personal foul by T. Ferguson (drawn by A. Horford),99,101
407,4,5:56.0,D. Gallinari enters the game for D. Bazley,,99,101
408,4,5:52.0,,M. Scott makes 3-pt jump shot from 27 ft (assist by T. Burke),99,104
409,4,5:30.0,D. Schröder makes 2-pt layup from 3 ft (assist by D. Gallinari),,101,104
410,4,5:22.0,,Turnover by T. Burke (bad pass),101,104
411,4,5:22.0,Oklahoma City full timeout,,101,104
412,4,5:22.0,Instant Replay (Challenge: Ruling Stands),,101,104
413,4,5:12.0,D. Gallinari misses 3-pt jump shot from 26 ft,,101,104
414,4,5:09.0,,Defensive rebound by B. Simmons,101,104
415,4,5:09.0,S. Adams enters the game for M. Muscala,,101,104
416,4,5:09.0,,J. Embiid enters the game for M. Scott,101,104
417,4,4:51.0,,J. Richardson misses 3-pt jump shot from 26 ft,101,104
418,4,4:47.0,Defensive rebound by S. Gilgeous-Alexander,,101,104
419,4,4:40.0,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,,101,104
420,4,4:38.0,,Defensive rebound by J. Richardson,101,104
421,4,4:16.0,,J. Embiid makes 2-pt jump shot from 17 ft,101,106
422,4,4:00.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by D. Schröder),,104,106
423,4,3:58.0,,Philadelphia full timeout,104,106
424,4,3:58.0,C. Paul enters the game for T. Ferguson,,104,106
425,4,3:58.0,,T. Harris enters the game for T. Burke,104,106
426,4,3:40.0,,J. Richardson makes 2-pt jump shot from 10 ft (assist by J. Embiid),104,108
427,4,3:14.0,D. Schröder makes 2-pt jump shot from 19 ft,,106,108
428,4,2:47.0,,J. Embiid misses 2-pt jump shot from 12 ft,106,108
429,4,2:45.0,,Offensive rebound by B. Simmons,106,108
430,4,2:32.0,,B. Simmons misses 2-pt hook shot from 4 ft,106,108
431,4,2:30.0,Defensive rebound by Team,,106,108
432,4,2:28.0,D. Schröder misses 2-pt jump shot from 14 ft,,106,108
433,4,2:25.0,,Defensive rebound by B. Simmons,106,108
434,4,2:16.0,,J. Richardson misses 3-pt jump shot from 25 ft,106,108
435,4,2:13.0,,Offensive rebound by A. Horford,106,108
436,4,2:10.0,,T. Harris makes 2-pt dunk from 1 ft (assist by J. Embiid),106,110
437,4,1:54.0,C. Paul misses 2-pt jump shot from 16 ft,,106,110
438,4,1:52.0,Offensive rebound by Team,,106,110
439,4,1:52.0,Instant Replay (Request: Ruling Stands),,106,110
440,4,1:44.0,D. Gallinari misses 3-pt jump shot from 26 ft,,106,110
441,4,1:40.0,,Defensive rebound by J. Embiid,106,110
442,4,1:27.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Richardson),106,112
443,4,1:15.0,C. Paul misses 2-pt layup from 2 ft,,106,112
444,4,1:15.0,Offensive rebound by S. Adams,,106,112
445,4,1:15.0,Turnover by S. Adams (off goaltending),,106,112
446,4,0:56.0,,J. Richardson misses 2-pt layup from 2 ft (block by S. Adams),106,112
447,4,0:55.0,,Offensive rebound by J. Embiid,106,112
448,4,0:55.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by J. Embiid),106,115
449,4,0:55.0,Oklahoma City full timeout,,106,115
450,4,0:49.0,C. Paul misses 3-pt jump shot from 26 ft,,106,115
451,4,0:47.0,Offensive rebound by Team,,106,115
452,4,0:47.0,,Loose ball foul by T. Harris (drawn by C. Paul),106,115
453,4,0:47.0,,T. Burke enters the game for T. Harris,106,115
454,4,0:47.0,C. Paul makes free throw 1 of 2,,107,115
455,4,0:47.0,H. Diallo enters the game for D. Gallinari,,107,115
456,4,0:47.0,C. Paul makes free throw 2 of 2,,108,115
457,4,0:45.0,,Personal take foul by H. Diallo (drawn by J. Richardson),108,115
458,4,0:40.0,,Personal take foul by C. Paul (drawn by J. Richardson),108,115
459,4,0:40.0,,J. Richardson makes free throw 1 of 2,108,116
460,4,0:40.0,D. Gallinari enters the game for H. Diallo,,108,116
461,4,0:40.0,,J. Ennis enters the game for A. Horford,108,116
462,4,0:40.0,,J. Richardson misses free throw 2 of 2,108,116
463,4,0:38.0,Defensive rebound by S. Adams,,108,116
464,4,0:32.0,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),,110,116
465,4,0:30.0,,Personal foul by C. Paul (drawn by J. Richardson),110,116
466,4,0:30.0,,J. Richardson makes free throw 1 of 2,110,117
467,4,0:30.0,,J. Richardson makes free throw 2 of 2,110,118
468,4,0:24.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,112,118
469,4,0:24.0,,Philadelphia full timeout,112,118
470,4,0:24.0,T. Ferguson enters the game for D. Gallinari,,112,118
471,4,0:24.0,,A. Horford enters the game for J. Ennis,112,118
472,4,0:23.0,,Personal foul by S. Adams (drawn by J. Embiid),112,118
473,4,0:23.0,,J. Embiid makes free throw 1 of 2,112,119
474,4,0:23.0,D. Gallinari enters the game for T. Ferguson,,112,119
475,4,0:23.0,,J. Ennis enters the game for A. Horford,112,119
476,4,0:23.0,,J. Embiid makes free throw 2 of 2,112,120
477,4,0:23.0,Oklahoma City full timeout,,112,120
478,4,0:23.0,,A. Horford enters the game for T. Burke,112,120
479,4,0:22.0,Personal foul by J. Richardson (drawn by D. Gallinari),,112,120
480,4,0:22.0,D. Gallinari misses free throw 1 of 2,,112,120
481,4,0:22.0,Offensive rebound by Team,,112,120
482,4,0:22.0,D. Gallinari makes free throw 2 of 2,,113,120
483,4,0:22.0,,Philadelphia full timeout,113,120
