,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
387,4,11:45.0,T. Prince makes 3-pt jump shot from 26 ft (assist by J. Harris),,77,78
388,4,11:17.0,,Turnover by Team (shot clock),77,78
389,4,11:17.0,,C. Hutchison enters the game for T. Young,77,78
390,4,10:55.0,S. Dinwiddie misses 2-pt layup from 2 ft,,77,78
391,4,10:53.0,,Defensive rebound by C. White,77,78
392,4,10:49.0,,C. White misses 2-pt layup from 2 ft (block by D. Jordan),77,78
393,4,10:49.0,,Offensive rebound by Team,77,78
394,4,10:41.0,,Offensive foul by L. Markkanen (drawn by T. Prince),77,78
395,4,10:41.0,,Turnover by L. Markkanen (offensive foul),77,78
396,4,10:27.0,Shooting foul by L. Markkanen (drawn by T. Prince),,77,78
397,4,10:27.0,T. Prince makes free throw 1 of 2,,78,78
398,4,10:27.0,,W. Carter enters the game for K. Dunn,78,78
399,4,10:27.0,T. Prince misses free throw 2 of 2,,78,78
400,4,10:23.0,Offensive rebound by D. Jordan,,78,78
401,4,10:23.0,D. Jordan misses 2-pt layup from 2 ft,,78,78
402,4,10:23.0,Offensive rebound by D. Jordan,,78,78
403,4,10:23.0,D. Jordan makes 2-pt dunk from 1 ft,,80,78
404,4,10:14.0,,C. Hutchison makes 2-pt jump shot from 2 ft,80,80
405,4,10:14.0,,Shooting foul by J. Harris (drawn by C. Hutchison),80,80
406,4,10:14.0,,C. Hutchison makes free throw 1 of 1,80,81
407,4,9:52.0,T. Prince misses 3-pt jump shot from 23 ft,,80,81
408,4,9:50.0,,Defensive rebound by L. Markkanen,80,81
409,4,9:41.0,,C. Hutchison misses 3-pt jump shot from 22 ft,80,81
410,4,9:36.0,,Offensive rebound by C. White,80,81
411,4,9:33.0,,Turnover by C. White (bad pass; steal by J. Harris),80,81
412,4,9:22.0,D. Jordan makes 2-pt layup from 1 ft (assist by J. Harris),,82,81
413,4,9:12.0,,Shooting foul by G. Temple (drawn by W. Carter),82,81
414,4,9:12.0,,W. Carter makes free throw 1 of 2,82,82
415,4,9:12.0,D. Musa enters the game for G. Temple,,82,82
416,4,9:12.0,,W. Carter makes free throw 2 of 2,82,83
417,4,8:59.0,S. Dinwiddie makes 2-pt layup from 1 ft,,84,83
418,4,8:45.0,,Turnover by W. Carter (bad pass),84,83
419,4,8:32.0,T. Prince makes 2-pt layup from 2 ft (assist by D. Musa),,86,83
420,4,8:22.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft,86,86
421,4,8:04.0,Personal foul by C. White (drawn by D. Musa),,86,86
422,4,8:01.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by D. Jordan),,88,86
423,4,8:01.0,,Violation by Team (def goaltending),88,86
424,4,7:49.0,,Turnover by C. White (bad pass; steal by D. Musa),88,86
425,4,7:46.0,Offensive foul by T. Prince (drawn by R. Arcidiacono),,88,86
426,4,7:46.0,Turnover by T. Prince (offensive foul),,88,86
427,4,7:37.0,,C. White misses 3-pt jump shot from 27 ft,88,86
428,4,7:35.0,Defensive rebound by D. Jordan,,88,86
429,4,7:23.0,J. Harris makes 2-pt layup from 2 ft (assist by D. Jordan),,90,86
430,4,7:10.0,,C. White misses 3-pt jump shot from 23 ft,90,86
431,4,7:09.0,Defensive rebound by Team,,90,86
432,4,7:09.0,,Z. LaVine enters the game for L. Markkanen,90,86
433,4,6:56.0,Personal foul by R. Arcidiacono (drawn by S. Dinwiddie),,90,86
434,4,6:56.0,,Chicago full timeout,90,86
435,4,6:56.0,,T. Satoranský enters the game for C. White,90,86
436,4,6:47.0,Turnover by S. Dinwiddie (bad pass; steal by T. Satoranský),,90,86
437,4,6:40.0,,Z. LaVine misses 2-pt layup from 2 ft (block by D. Jordan),90,86
438,4,6:34.0,,Offensive rebound by W. Carter,90,86
439,4,6:34.0,,W. Carter makes 2-pt dunk at rim,90,88
440,4,6:32.0,D. Musa misses 3-pt jump shot from 23 ft,,90,88
441,4,6:27.0,,Defensive rebound by C. Hutchison,90,88
442,4,6:09.0,,T. Satoranský misses 2-pt jump shot from 20 ft,90,88
443,4,6:07.0,Defensive rebound by Team,,90,88
444,4,6:07.0,G. Temple enters the game for D. Musa,,90,88
445,4,5:54.0,G. Temple misses 3-pt jump shot from 25 ft,,90,88
446,4,5:51.0,Offensive rebound by J. Harris,,90,88
447,4,5:48.0,J. Harris makes 2-pt layup from 1 ft,,92,88
448,4,5:34.0,,C. Hutchison misses 3-pt jump shot from 23 ft,92,88
449,4,5:33.0,Defensive rebound by T. Prince,,92,88
450,4,5:24.0,S. Dinwiddie makes 2-pt layup from 1 ft,,94,88
451,4,5:04.0,,Z. LaVine makes 2-pt jump shot from 12 ft,94,90
452,4,4:54.0,Offensive foul by S. Dinwiddie (drawn by R. Arcidiacono),,94,90
453,4,4:54.0,Turnover by S. Dinwiddie (offensive foul),,94,90
454,4,4:44.0,,Z. LaVine misses 3-pt jump shot from 26 ft,94,90
455,4,4:40.0,,Offensive rebound by T. Satoranský,94,90
456,4,4:36.0,,Shooting foul by D. Jordan (drawn by Z. LaVine),94,90
457,4,4:36.0,,Z. LaVine makes free throw 1 of 2,94,91
458,4,4:36.0,,L. Markkanen enters the game for C. Hutchison,94,91
459,4,4:36.0,,Z. LaVine makes free throw 2 of 2,94,92
460,4,4:19.0,Shooting foul by W. Carter (drawn by S. Dinwiddie),,94,92
461,4,4:19.0,S. Dinwiddie makes free throw 1 of 2,,95,92
462,4,4:19.0,S. Dinwiddie makes free throw 2 of 2,,96,92
463,4,3:58.0,,Z. LaVine misses 3-pt jump shot from 23 ft,96,92
464,4,3:54.0,Defensive rebound by S. Dinwiddie,,96,92
465,4,3:43.0,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Jordan),,99,92
466,4,3:31.0,,T. Satoranský misses 2-pt jump shot from 4 ft,99,92
467,4,3:27.0,,Offensive rebound by W. Carter,99,92
468,4,3:27.0,,W. Carter makes 2-pt layup at rim,99,94
469,4,3:26.0,Brooklyn full timeout,,99,94
470,4,3:26.0,,C. White enters the game for R. Arcidiacono,99,94
471,4,3:08.0,J. Harris misses 3-pt jump shot from 24 ft,,99,94
472,4,3:05.0,,Defensive rebound by W. Carter,99,94
473,4,2:58.0,,Z. LaVine makes 2-pt jump shot from 20 ft,99,96
474,4,2:45.0,Personal foul by W. Carter (drawn by S. Dinwiddie),,99,96
475,4,2:45.0,S. Dinwiddie makes free throw 1 of 2,,100,96
476,4,2:45.0,S. Dinwiddie misses free throw 2 of 2,,100,96
477,4,2:41.0,,Defensive rebound by Z. LaVine,100,96
478,4,2:23.0,,Z. LaVine misses 2-pt jump shot from 19 ft,100,96
479,4,2:21.0,Defensive rebound by T. Prince,,100,96
480,4,2:04.0,S. Dinwiddie makes 2-pt layup from 1 ft,,102,96
481,4,1:55.0,,L. Markkanen misses 3-pt jump shot from 26 ft,102,96
482,4,1:52.0,Defensive rebound by J. Harris,,102,96
483,4,1:35.0,Shooting foul by C. White (drawn by S. Dinwiddie),,102,96
484,4,1:35.0,S. Dinwiddie makes free throw 1 of 3,,103,96
485,4,1:35.0,S. Dinwiddie makes free throw 2 of 3,,104,96
486,4,1:35.0,S. Dinwiddie makes free throw 3 of 3,,105,96
487,4,1:24.0,,W. Carter makes 2-pt dunk at rim (assist by L. Markkanen),105,98
488,4,1:23.0,Personal foul by W. Carter (drawn by D. Jordan),,105,98
489,4,1:23.0,D. Jordan makes free throw 1 of 2,,106,98
490,4,1:23.0,D. Jordan makes free throw 2 of 2,,107,98
491,4,1:15.0,,C. White misses 2-pt layup from 3 ft (block by D. Jordan),107,98
492,4,1:13.0,,Offensive rebound by Z. LaVine,107,98
493,4,1:13.0,,Z. LaVine makes 2-pt layup at rim,107,100
494,4,0:50.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,107,100
495,4,0:48.0,,Defensive rebound by L. Markkanen,107,100
496,4,0:43.0,,Shooting foul by D. Jordan (drawn by Z. LaVine),107,100
497,4,0:43.0,,Z. LaVine makes free throw 1 of 2,107,101
498,4,0:43.0,,Z. LaVine makes free throw 2 of 2,107,102
499,4,0:36.0,Personal foul by Z. LaVine (drawn by S. Dinwiddie),,107,102
500,4,0:36.0,S. Dinwiddie makes free throw 1 of 2,,108,102
501,4,0:36.0,S. Dinwiddie makes free throw 2 of 2,,109,102
502,4,0:28.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by T. Satoranský),109,105
503,4,0:28.0,Brooklyn full timeout,,109,105
504,4,0:28.0,D. Musa enters the game for D. Jordan,,109,105
505,4,0:24.0,Personal take foul by C. White (drawn by S. Dinwiddie),,109,105
506,4,0:24.0,S. Dinwiddie makes free throw 1 of 2,,110,105
507,4,0:24.0,S. Dinwiddie makes free throw 2 of 2,,111,105
508,4,0:24.0,,Chicago full timeout,111,105
509,4,0:24.0,D. Jordan enters the game for D. Musa,,111,105
510,4,0:21.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by T. Satoranský),111,108
511,4,0:19.0,Personal foul by W. Carter (drawn by S. Dinwiddie),,111,108
512,4,0:19.0,,K. Dunn enters the game for W. Carter,111,108
513,4,0:19.0,S. Dinwiddie makes free throw 1 of 2,,112,108
514,4,0:19.0,I. Shumpert enters the game for D. Jordan,,112,108
515,4,0:19.0,S. Dinwiddie makes free throw 2 of 2,,113,108
516,4,0:09.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by C. White),113,111
517,4,0:08.0,Personal take foul by C. White (drawn by J. Harris),,113,111
518,4,0:08.0,J. Harris makes free throw 1 of 2,,114,111
519,4,0:08.0,,R. Arcidiacono enters the game for C. White,114,111
520,4,0:08.0,J. Harris makes free throw 2 of 2,,115,111
521,4,0:02.0,,Z. LaVine misses 3-pt jump shot from 30 ft,115,111
522,4,0:00.0,Defensive rebound by G. Temple,,115,111
523,4,0:00.0,Personal foul by T. Satoranský (drawn by G. Temple),,115,111
524,4,0:00.0,G. Temple makes free throw 1 of 2,,116,111
525,4,0:00.0,G. Temple makes free throw 2 of 2,,117,111
