,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
389,4,3:25.0,,B. Simmons makes free throw 2 of 2,94,99
390,4,3:08.0,Turnover by K. Walker (lost ball),,94,99
391,4,3:08.0,Loose ball foul by M. Smart (drawn by J. Richardson),,94,99
392,4,3:08.0,,J. Richardson makes free throw 1 of 2,94,100
393,4,3:08.0,,J. Richardson makes free throw 2 of 2,94,101
394,4,2:46.0,M. Smart misses 2-pt layup from 2 ft,,94,101
395,4,2:44.0,,Defensive rebound by A. Horford,94,101
396,4,2:26.0,,B. Simmons makes 2-pt hook shot from 6 ft (assist by J. Richardson),94,103
397,4,2:26.0,D. Theis enters the game for J. Brown,,94,103
398,4,2:01.0,K. Walker misses 3-pt jump shot from 29 ft,,94,103
399,4,1:58.0,,Defensive rebound by J. Richardson,94,103
400,4,1:38.0,,A. Horford makes 2-pt jump shot from 10 ft,94,105
401,4,1:29.0,M. Smart makes 2-pt layup from 2 ft,,96,105
402,4,1:05.0,,A. Horford misses 2-pt hook shot from 6 ft,96,105
403,4,1:02.0,Defensive rebound by M. Smart,,96,105
404,4,1:01.0,J. Tatum makes 2-pt dunk from 1 ft (assist by G. Hayward),,98,105
405,4,0:47.0,,B. Simmons misses 2-pt layup from 1 ft,98,105
406,4,0:46.0,,Offensive rebound by B. Simmons,98,105
407,4,0:37.0,,T. Harris misses 2-pt jump shot from 13 ft,98,105
408,4,0:33.0,,Offensive rebound by M. Thybulle,98,105
409,4,0:28.0,,Personal take foul by J. Tatum (drawn by J. Richardson),98,105
410,4,0:28.0,,J. Richardson makes free throw 1 of 2,98,106
411,4,0:28.0,,J. Richardson makes free throw 2 of 2,98,107
412,4,0:28.0,Boston full timeout,,98,107
413,4,0:28.0,J. Brown enters the game for M. Smart,,98,107
414,4,0:21.0,K. Walker misses 2-pt layup from 2 ft,,98,107
415,4,0:18.0,,Defensive rebound by J. Richardson,98,107
416,4,0:18.0,,J. Richardson makes 2-pt dunk from 2 ft,98,109
417,4,0:10.0,D. Theis misses 3-pt jump shot from 24 ft,,98,109
418,4,0:08.0,,Defensive rebound by T. Harris,98,109
