,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
383,4,2:56.0,J. Butler makes 2-pt jump shot from 10 ft,,95,84
384,4,2:56.0,Shooting foul by E. Fournier (drawn by J. Butler),,95,84
385,4,2:56.0,J. Butler makes free throw 1 of 1,,96,84
386,4,2:47.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Fultz),96,87
387,4,2:27.0,J. Butler misses 2-pt layup from 4 ft (block by N. Vučević),,96,87
388,4,2:24.0,,Defensive rebound by A. Gordon,96,87
389,4,2:23.0,,A. Gordon misses 2-pt layup from 3 ft (block by B. Adebayo),96,87
390,4,2:23.0,Defensive rebound by Team,,96,87
391,4,2:05.0,T. Herro misses 3-pt jump shot from 25 ft,,96,87
392,4,2:02.0,,Defensive rebound by N. Vučević,96,87
393,4,1:47.0,,Personal foul by G. Dragić (drawn by E. Fournier),96,87
394,4,1:47.0,,E. Fournier makes free throw 1 of 2,96,88
395,4,1:47.0,,E. Fournier makes free throw 2 of 2,96,89
396,4,1:24.0,J. Butler misses 3-pt jump shot from 25 ft,,96,89
397,4,1:20.0,,Defensive rebound by T. Ross,96,89
398,4,1:15.0,,T. Ross misses 3-pt jump shot from 26 ft,96,89
399,4,1:14.0,Defensive rebound by Team,,96,89
400,4,1:00.0,T. Herro makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,99,89
401,4,1:00.0,,Orlando full timeout,99,89
402,4,0:54.0,,E. Fournier misses 3-pt jump shot from 26 ft,99,89
403,4,0:51.0,Defensive rebound by D. Jones,,99,89
404,4,0:49.0,Personal take foul by N. Vučević (drawn by J. Butler),,99,89
405,4,0:47.0,Personal take foul by E. Fournier (drawn by G. Dragić),,99,89
406,4,0:47.0,G. Dragić misses free throw 1 of 2,,99,89
407,4,0:47.0,Offensive rebound by Team,,99,89
408,4,0:47.0,G. Dragić makes free throw 2 of 2,,100,89
409,4,0:39.0,,N. Vučević misses 3-pt jump shot from 26 ft,100,89
410,4,0:36.0,Defensive rebound by D. Jones,,100,89
411,4,0:30.0,Personal foul by T. Ross (drawn by G. Dragić),,100,89
412,4,0:30.0,G. Dragić makes free throw 1 of 2,,101,89
413,4,0:30.0,G. Dragić makes free throw 2 of 2,,102,89
414,4,0:21.0,,Turnover by M. Fultz (bad pass; steal by B. Adebayo),102,89
