,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
373,4,8:21.0,K. Middleton makes 2-pt jump shot from 9 ft,,108,85
374,4,8:11.0,,Offensive foul by B. Knight (drawn by G. Hill),108,85
375,4,8:11.0,,Turnover by B. Knight (offensive foul),108,85
376,4,8:11.0,W. Matthews enters the game for E. Bledsoe,,108,85
377,4,7:52.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Williams),,110,85
378,4,7:52.0,Shooting foul by B. Brown (drawn by G. Antetokounmpo),,110,85
379,4,7:52.0,G. Antetokounmpo makes free throw 1 of 1,,111,85
380,4,7:38.0,,Offensive foul by C. Wood (drawn by W. Matthews),111,85
381,4,7:38.0,,Turnover by C. Wood (offensive foul),111,85
382,4,7:27.0,K. Middleton misses 3-pt jump shot from 25 ft,,111,85
383,4,7:24.0,,Defensive rebound by C. Wood,111,85
384,4,7:19.0,,Turnover by C. Wood (lost ball; steal by M. Williams),111,85
385,4,7:03.0,G. Antetokounmpo misses 2-pt dunk from 1 ft,,111,85
386,4,7:00.0,Offensive rebound by G. Antetokounmpo,,111,85
387,4,6:59.0,G. Antetokounmpo makes 2-pt layup at rim,,113,85
388,4,6:46.0,,C. Wood misses 2-pt dunk from 2 ft (block by G. Antetokounmpo),113,85
389,4,6:46.0,,Offensive rebound by C. Wood,113,85
390,4,6:46.0,,Personal foul by G. Hill (drawn by C. Wood),113,85
391,4,6:46.0,,Detroit full timeout,113,85
392,4,6:46.0,,S. Mykhailiuk enters the game for B. Knight,113,85
393,4,6:31.0,,Turnover by Team (shot clock),113,85
394,4,6:16.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,115,85
395,4,6:01.0,,B. Brown makes 2-pt jump shot from 10 ft,115,87
396,4,6:01.0,,Shooting foul by K. Middleton (drawn by B. Brown),115,87
397,4,6:01.0,,B. Brown makes free throw 1 of 1,115,88
398,4,5:47.0,K. Middleton makes 2-pt layup from 1 ft (assist by W. Matthews),,117,88
399,4,5:31.0,,Turnover by S. Mykhailiuk (bad pass; steal by G. Hill),117,88
400,4,5:23.0,G. Hill makes 2-pt jump shot from 22 ft (assist by K. Middleton),,119,88
401,4,5:08.0,,Shooting foul by G. Antetokounmpo (drawn by C. Wood),119,88
402,4,5:08.0,,C. Wood makes free throw 1 of 2,119,89
403,4,5:08.0,P. Connaughton enters the game for G. Hill,,119,89
404,4,5:08.0,D. DiVincenzo enters the game for K. Middleton,,119,89
405,4,5:08.0,,J. Bone enters the game for L. Galloway,119,89
406,4,5:08.0,,C. Wood makes free throw 2 of 2,119,90
407,4,4:53.0,M. Williams misses 3-pt jump shot from 23 ft,,119,90
408,4,4:50.0,,Defensive rebound by J. Bone,119,90
409,4,4:42.0,,B. Brown misses 2-pt jump shot from 12 ft,119,90
410,4,4:39.0,Defensive rebound by M. Williams,,119,90
411,4,4:30.0,W. Matthews makes 3-pt jump shot from 26 ft,,122,90
412,4,4:03.0,,Turnover by C. Wood (lost ball; steal by M. Williams),122,90
413,4,3:59.0,W. Matthews misses 3-pt jump shot from 26 ft,,122,90
414,4,3:57.0,Offensive rebound by D. DiVincenzo,,122,90
415,4,3:45.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by W. Matthews),,124,90
416,4,3:29.0,,J. Bone makes 3-pt jump shot from 29 ft (assist by S. Mykhailiuk),124,93
417,4,3:28.0,Milwaukee full timeout,,124,93
418,4,3:28.0,S. Brown enters the game for G. Antetokounmpo,,124,93
419,4,3:28.0,D. Wilson enters the game for D. DiVincenzo,,124,93
420,4,3:13.0,Turnover by S. Brown (bad pass; steal by S. Mykhailiuk),,124,93
421,4,3:08.0,,S. Mykhailiuk misses 2-pt layup from 1 ft,124,93
422,4,3:05.0,,Offensive rebound by B. Brown,124,93
423,4,3:05.0,,B. Brown makes 2-pt layup from 1 ft,124,95
424,4,2:48.0,D. Wilson misses 3-pt jump shot from 23 ft,,124,95
425,4,2:45.0,,Defensive rebound by J. Bone,124,95
426,4,2:38.0,,J. Bone misses 2-pt jump shot from 10 ft,124,95
427,4,2:34.0,,Offensive rebound by S. Mykhailiuk,124,95
428,4,2:22.0,,C. Wood makes 3-pt jump shot from 28 ft (assist by B. Brown),124,98
429,4,2:10.0,M. Williams misses 3-pt jump shot from 26 ft,,124,98
430,4,2:07.0,,Defensive rebound by S. Mykhailiuk,124,98
431,4,1:53.0,,C. Wood makes 2-pt hook shot from 4 ft (assist by S. Doumbouya),124,100
432,4,1:53.0,,Shooting foul by S. Brown (drawn by C. Wood),124,100
433,4,1:53.0,,C. Wood makes free throw 1 of 1,124,101
434,4,1:34.0,S. Brown misses 3-pt jump shot from 25 ft,,124,101
435,4,1:30.0,,Defensive rebound by J. Bone,124,101
436,4,1:27.0,,C. Wood misses 2-pt layup from 1 ft,124,101
437,4,1:24.0,Defensive rebound by P. Connaughton,,124,101
438,4,1:07.0,P. Connaughton misses 2-pt layup from 1 ft,,124,101
439,4,1:05.0,Offensive rebound by D. Wilson,,124,101
440,4,1:05.0,D. Wilson makes 2-pt layup at rim,,126,101
441,4,0:54.0,,J. Bone makes 3-pt jump shot from 25 ft,126,104
442,4,0:43.0,Personal foul by S. Mykhailiuk (drawn by P. Connaughton),,126,104
443,4,0:38.0,Turnover by D. Wilson (bad pass; steal by C. Wood),,126,104
444,4,0:33.0,,S. Mykhailiuk makes 2-pt layup from 2 ft (assist by B. Brown),126,106
445,4,0:17.0,S. Brown misses 3-pt jump shot from 26 ft,,126,106
446,4,0:14.0,Offensive rebound by W. Matthews,,126,106
447,4,0:01.0,Turnover by Team (shot clock),,126,106
