,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
387,4,5:49.0,,B. Brown misses 2-pt jump shot from 5 ft,80,94
388,4,5:47.0,Defensive rebound by M. Fultz,,80,94
389,4,5:44.0,T. Ross misses 3-pt jump shot from 26 ft,,80,94
390,4,5:42.0,Offensive rebound by K. Birch,,80,94
391,4,5:30.0,E. Fournier misses 2-pt layup from 3 ft,,80,94
392,4,5:29.0,,Defensive rebound by A. Drummond,80,94
393,4,5:19.0,,A. Drummond misses 2-pt layup from 2 ft,80,94
394,4,5:19.0,Defensive rebound by Team,,80,94
395,4,5:02.0,J. Isaac misses 2-pt layup from 3 ft (block by A. Drummond),,80,94
396,4,5:02.0,,Defensive rebound by A. Drummond,80,94
397,4,4:41.0,,S. Mykhailiuk misses 3-pt jump shot from 31 ft,80,94
398,4,4:35.0,Defensive rebound by K. Birch,,80,94
399,4,4:27.0,M. Fultz misses 2-pt jump shot from 17 ft,,80,94
400,4,4:25.0,,Defensive rebound by A. Drummond,80,94
401,4,4:08.0,,Offensive foul by B. Griffin (drawn by J. Isaac),80,94
402,4,4:08.0,,Turnover by B. Griffin (offensive foul),80,94
403,4,4:08.0,,L. Kennard enters the game for S. Mykhailiuk,80,94
404,4,3:55.0,E. Fournier misses 2-pt jump shot from 23 ft,,80,94
405,4,3:49.0,,Defensive rebound by B. Brown,80,94
406,4,3:44.0,,L. Galloway misses 3-pt jump shot from 25 ft,80,94
407,4,3:42.0,,Offensive rebound by B. Brown,80,94
408,4,3:30.0,,Turnover by Team (shot clock),80,94
409,4,3:22.0,M. Fultz misses 2-pt layup at rim (block by L. Kennard),,80,94
410,4,3:22.0,,Defensive rebound by B. Griffin,80,94
411,4,3:15.0,,L. Galloway misses 3-pt jump shot from 22 ft,80,94
412,4,3:13.0,Defensive rebound by J. Isaac,,80,94
413,4,3:09.0,Orlando full timeout,,80,94
414,4,2:57.0,Shooting foul by L. Kennard (drawn by K. Birch),,80,94
415,4,2:57.0,K. Birch misses free throw 1 of 2,,80,94
416,4,2:57.0,Offensive rebound by Team,,80,94
417,4,2:57.0,K. Birch makes free throw 2 of 2,,81,94
418,4,2:37.0,,A. Drummond misses 2-pt layup from 2 ft (block by J. Isaac),81,94
419,4,2:37.0,Defensive rebound by Team,,81,94
420,4,2:20.0,E. Fournier misses 3-pt jump shot from 26 ft,,81,94
421,4,2:16.0,,Defensive rebound by L. Kennard,81,94
422,4,1:58.0,,B. Griffin makes 2-pt layup from 5 ft,81,96
423,4,1:47.0,J. Isaac makes 2-pt jump shot from 19 ft (assist by M. Fultz),,83,96
424,4,1:38.0,,Turnover by B. Griffin (bad pass; steal by M. Fultz),83,96
425,4,1:33.0,M. Fultz makes 2-pt layup from 1 ft,,85,96
426,4,1:24.0,,L. Kennard misses 2-pt layup from 2 ft,85,96
427,4,1:24.0,,Offensive rebound by A. Drummond,85,96
428,4,1:24.0,,Personal foul by K. Birch (drawn by A. Drummond),85,96
429,4,1:14.0,,L. Galloway makes 3-pt jump shot from 30 ft (assist by L. Kennard),85,99
430,4,1:09.0,T. Ross makes 3-pt jump shot from 27 ft (assist by M. Fultz),,88,99
431,4,1:02.0,,Personal take foul by J. Isaac (drawn by L. Kennard),88,99
432,4,1:02.0,,L. Kennard makes free throw 1 of 2,88,100
433,4,1:02.0,,L. Kennard makes free throw 2 of 2,88,101
434,4,1:02.0,Orlando full timeout,,88,101
435,4,0:52.0,J. Isaac misses 2-pt jump shot from 17 ft,,88,101
436,4,0:50.0,,Defensive rebound by B. Brown,88,101
437,4,0:50.0,,Personal take foul by M. Fultz (drawn by B. Brown),88,101
438,4,0:50.0,,B. Brown makes free throw 1 of 2,88,102
439,4,0:50.0,,B. Brown makes free throw 2 of 2,88,103
440,4,0:41.0,M. Fultz misses 3-pt jump shot from 23 ft,,88,103
441,4,0:35.0,,Defensive rebound by B. Brown,88,103
442,4,0:14.0,,Turnover by Team (shot clock),88,103
