,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,WASHINGTON_ACTION,MEMPHIS_SCORE,WASHINGTON_SCORE
387,4,11:34.0,,Defensive rebound by J. Robinson,80,85
388,4,11:25.0,,Shooting foul by J. Valančiūnas (drawn by M. Wagner),80,85
389,4,11:25.0,,M. Wagner misses free throw 1 of 2,80,85
390,4,11:25.0,,Offensive rebound by Team,80,85
391,4,11:25.0,,M. Wagner makes free throw 2 of 2,80,86
392,4,11:16.0,T. Jones makes 2-pt jump shot from 18 ft,,82,86
393,4,10:59.0,,S. Napier misses 2-pt jump shot from 9 ft,82,86
394,4,10:58.0,,Offensive rebound by M. Wagner,82,86
395,4,10:58.0,,Shooting foul by Y. Watanabe (drawn by M. Wagner),82,86
396,4,10:58.0,,M. Wagner makes free throw 1 of 2,82,87
397,4,10:58.0,,M. Wagner makes free throw 2 of 2,82,88
398,4,10:49.0,D. Brooks misses 2-pt jump shot from 10 ft,,82,88
399,4,10:46.0,Offensive rebound by J. Valančiūnas,,82,88
400,4,10:46.0,J. Valančiūnas makes 2-pt layup from 3 ft,,84,88
401,4,10:31.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by S. Napier),84,91
402,4,10:09.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,84,91
403,4,10:07.0,,Defensive rebound by M. Wagner,84,91
404,4,10:01.0,,M. Wagner misses 3-pt jump shot from 25 ft,84,91
405,4,9:57.0,Defensive rebound by J. Jackson,,84,91
406,4,9:54.0,Shooting foul by S. Napier (drawn by J. Jackson),,84,91
407,4,9:54.0,J. Jackson misses free throw 1 of 2,,84,91
408,4,9:54.0,Offensive rebound by Team,,84,91
409,4,9:54.0,J. Morant enters the game for Y. Watanabe,,84,91
410,4,9:54.0,J. Jackson makes free throw 2 of 2,,85,91
411,4,9:41.0,,J. Robinson misses 2-pt jump shot from 17 ft,85,91
412,4,9:39.0,Defensive rebound by Team,,85,91
413,4,9:39.0,K. Anderson enters the game for J. Jackson,,85,91
414,4,9:25.0,D. Brooks misses 3-pt jump shot from 29 ft,,85,91
415,4,9:20.0,,Defensive rebound by S. Napier,85,91
416,4,9:15.0,,T. Brown misses 2-pt jump shot from 14 ft,85,91
417,4,9:11.0,Defensive rebound by T. Jones,,85,91
418,4,9:06.0,Turnover by J. Morant (lost ball; steal by T. Brown),,85,91
419,4,8:55.0,,S. Napier misses 3-pt jump shot from 28 ft,85,91
420,4,8:51.0,Defensive rebound by J. Morant,,85,91
421,4,8:44.0,J. Morant makes 2-pt jump shot from 13 ft,,87,91
422,4,8:43.0,,Washington full timeout,87,91
423,4,8:43.0,,B. Beal enters the game for T. Brown,87,91
424,4,8:43.0,,R. Hachimura enters the game for M. Wagner,87,91
425,4,8:27.0,,R. Hachimura misses 2-pt layup from 3 ft (block by J. Valančiūnas),87,91
426,4,8:25.0,Defensive rebound by T. Jones,,87,91
427,4,8:19.0,T. Jones makes 2-pt layup from 6 ft,,89,91
428,4,8:06.0,,J. Robinson misses 3-pt jump shot from 26 ft,89,91
429,4,8:03.0,Defensive rebound by J. Valančiūnas,,89,91
430,4,7:57.0,K. Anderson misses 2-pt jump shot from 13 ft,,89,91
431,4,7:54.0,Offensive rebound by J. Valančiūnas,,89,91
432,4,7:53.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,89,91
433,4,7:53.0,,Defensive rebound by D. Bertāns,89,91
434,4,7:43.0,,B. Beal makes 2-pt layup from 2 ft (assist by S. Napier),89,93
435,4,7:29.0,J. Morant misses 3-pt jump shot from 28 ft,,89,93
436,4,7:26.0,,Defensive rebound by R. Hachimura,89,93
437,4,7:21.0,,B. Beal misses 3-pt jump shot from 25 ft,89,93
438,4,7:19.0,Defensive rebound by J. Valančiūnas,,89,93
439,4,7:12.0,T. Jones misses 3-pt jump shot from 27 ft,,89,93
440,4,7:08.0,,Defensive rebound by B. Beal,89,93
441,4,7:01.0,,D. Bertāns misses 3-pt jump shot from 28 ft,89,93
442,4,6:58.0,Defensive rebound by J. Valančiūnas,,89,93
443,4,6:52.0,Memphis full timeout,,89,93
444,4,6:52.0,J. Jackson enters the game for T. Jones,,89,93
445,4,6:52.0,D. Melton enters the game for J. Valančiūnas,,89,93
446,4,6:52.0,,I. Smith enters the game for J. Robinson,89,93
447,4,6:45.0,D. Brooks misses 3-pt jump shot from 23 ft,,89,93
448,4,6:42.0,Offensive rebound by D. Brooks,,89,93
449,4,6:41.0,D. Brooks misses 2-pt layup from 6 ft,,89,93
450,4,6:41.0,,Defensive rebound by D. Bertāns,89,93
451,4,6:24.0,,B. Beal misses 2-pt jump shot from 14 ft,89,93
452,4,6:21.0,Defensive rebound by J. Morant,,89,93
453,4,6:13.0,D. Brooks misses 2-pt layup from 4 ft,,89,93
454,4,6:09.0,Offensive rebound by J. Jackson,,89,93
455,4,6:09.0,J. Jackson makes 2-pt layup at rim,,91,93
456,4,5:51.0,,S. Napier misses 3-pt jump shot from 25 ft,91,93
457,4,5:47.0,Defensive rebound by J. Jackson,,91,93
458,4,5:33.0,K. Anderson makes 2-pt layup from 2 ft (assist by J. Morant),,93,93
459,4,5:21.0,,Personal foul by D. Brooks (drawn by B. Beal),93,93
460,4,5:21.0,,M. Wagner enters the game for S. Napier,93,93
461,4,5:16.0,,Turnover by M. Wagner (bad pass; steal by D. Melton),93,93
462,4,5:13.0,D. Brooks misses 3-pt jump shot from 27 ft,,93,93
463,4,5:11.0,Offensive rebound by J. Morant,,93,93
464,4,5:07.0,Shooting foul by M. Wagner (drawn by J. Morant),,93,93
465,4,5:07.0,Instant Replay (Request: Stands),,93,93
466,4,5:07.0,J. Morant makes free throw 1 of 2,,94,93
467,4,5:07.0,B. Clarke enters the game for D. Brooks,,94,93
468,4,5:07.0,J. Morant makes free throw 2 of 2,,95,93
469,4,4:52.0,,B. Beal makes 2-pt layup from 1 ft (assist by M. Wagner),95,95
470,4,4:33.0,J. Morant makes 2-pt jump shot from 9 ft,,97,95
471,4,4:21.0,,R. Hachimura misses 2-pt jump shot from 12 ft,97,95
472,4,4:18.0,Defensive rebound by J. Morant,,97,95
473,4,4:13.0,D. Melton misses 2-pt layup from 3 ft (block by I. Smith),,97,95
474,4,4:10.0,,Defensive rebound by I. Smith,97,95
475,4,4:00.0,,B. Beal misses 2-pt layup from 3 ft (block by J. Jackson),97,95
476,4,3:57.0,Defensive rebound by J. Jackson,,97,95
477,4,3:48.0,J. Morant misses 2-pt jump shot from 8 ft,,97,95
478,4,3:45.0,,Defensive rebound by D. Bertāns,97,95
479,4,3:41.0,,B. Beal misses 3-pt jump shot from 26 ft,97,95
480,4,3:37.0,Defensive rebound by J. Jackson,,97,95
481,4,3:15.0,D. Melton misses 3-pt jump shot from 26 ft,,97,95
482,4,3:15.0,Offensive rebound by Team,,97,95
483,4,3:15.0,Turnover by Team (shot clock),,97,95
484,4,3:02.0,,D. Bertāns misses 3-pt jump shot from 24 ft,97,95
485,4,2:57.0,Defensive rebound by J. Morant,,97,95
486,4,2:53.0,D. Melton misses 3-pt jump shot from 23 ft,,97,95
487,4,2:50.0,Offensive rebound by J. Jackson,,97,95
488,4,2:38.0,B. Clarke makes 3-pt jump shot from 27 ft (assist by J. Morant),,100,95
489,4,2:29.0,,B. Beal misses 2-pt layup from 1 ft,100,95
490,4,2:25.0,,Offensive rebound by R. Hachimura,100,95
491,4,2:25.0,,R. Hachimura misses 2-pt layup from 2 ft,100,95
492,4,2:24.0,Defensive rebound by J. Jackson,,100,95
493,4,2:05.0,K. Anderson makes 2-pt layup from 3 ft (assist by J. Morant),,102,95
494,4,2:05.0,,Washington full timeout,102,95
495,4,2:05.0,D. Brooks enters the game for D. Melton,,102,95
496,4,2:05.0,,T. Brown enters the game for R. Hachimura,102,95
497,4,1:43.0,,I. Smith misses 2-pt jump shot from 16 ft,102,95
498,4,1:40.0,Defensive rebound by J. Morant,,102,95
499,4,1:25.0,D. Brooks misses 3-pt jump shot from 27 ft,,102,95
500,4,1:21.0,,Defensive rebound by I. Smith,102,95
501,4,1:16.0,,Personal foul by J. Jackson (drawn by B. Beal),102,95
502,4,1:08.0,,B. Beal misses 2-pt jump shot from 5 ft,102,95
503,4,1:08.0,,Offensive rebound by B. Beal,102,95
504,4,1:08.0,,Shooting foul by J. Morant (drawn by B. Beal),102,95
505,4,1:08.0,,B. Beal misses free throw 1 of 2,102,95
506,4,1:08.0,,Offensive rebound by Team,102,95
507,4,1:08.0,,B. Beal makes free throw 2 of 2,102,96
508,4,0:44.0,J. Morant makes 3-pt jump shot from 31 ft,,105,96
509,4,0:39.0,,B. Beal misses 3-pt jump shot from 26 ft,105,96
510,4,0:36.0,Defensive rebound by B. Clarke,,105,96
511,4,0:30.0,Memphis full timeout,,105,96
512,4,0:23.0,Offensive foul by J. Jackson (drawn by M. Wagner),,105,96
513,4,0:23.0,Turnover by J. Jackson (offensive foul),,105,96
514,4,0:19.0,,M. Wagner makes 3-pt jump shot from 25 ft (assist by T. Brown),105,99
515,4,0:16.0,Personal take foul by T. Brown (drawn by J. Morant),,105,99
516,4,0:16.0,Personal foul by D. Bertāns (drawn by J. Morant),,105,99
517,4,0:16.0,J. Morant misses free throw 1 of 2,,105,99
518,4,0:16.0,Offensive rebound by Team,,105,99
519,4,0:16.0,J. Morant makes free throw 2 of 2,,106,99
520,4,0:11.0,,D. Bertāns misses 3-pt jump shot from 30 ft,106,99
521,4,0:07.0,Defensive rebound by J. Morant,,106,99
