,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
388,4,5:48.0,,D. Russell misses 3-pt jump shot from 30 ft,88,84
389,4,5:47.0,,Offensive rebound by W. Cauley-Stein,88,84
390,4,5:47.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,88,84
391,4,5:45.0,Defensive rebound by T. Johnson,,88,84
392,4,5:37.0,D. Booker misses 2-pt jump shot from 19 ft,,88,84
393,4,5:35.0,,Defensive rebound by D. Russell,88,84
394,4,5:24.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by A. Burks),88,86
395,4,5:24.0,,Shooting foul by D. Booker (drawn by W. Cauley-Stein),88,86
396,4,5:24.0,K. Oubre enters the game for J. Carter,,88,86
397,4,5:24.0,R. Rubio enters the game for T. Johnson,,88,86
398,4,5:24.0,,D. Lee enters the game for K. Bowman,88,86
399,4,5:24.0,,W. Cauley-Stein makes free throw 1 of 1,88,87
400,4,5:07.0,Shooting foul by D. Lee (drawn by F. Kaminsky),,88,87
401,4,5:07.0,F. Kaminsky misses free throw 1 of 2,,88,87
402,4,5:07.0,Offensive rebound by Team,,88,87
403,4,5:07.0,F. Kaminsky makes free throw 2 of 2,,89,87
404,4,4:52.0,,A. Burks makes 2-pt layup from 3 ft (assist by D. Russell),89,89
405,4,4:35.0,D. Booker misses 3-pt jump shot from 28 ft,,89,89
406,4,4:33.0,,Defensive rebound by A. Burks,89,89
407,4,4:20.0,,D. Lee misses 3-pt jump shot from 24 ft,89,89
408,4,4:18.0,,Offensive rebound by W. Cauley-Stein,89,89
409,4,4:14.0,,D. Russell misses 3-pt jump shot from 28 ft,89,89
410,4,4:14.0,,Offensive rebound by G. Robinson,89,89
411,4,4:14.0,,G. Robinson makes 2-pt dunk from 1 ft,89,91
412,4,4:14.0,Phoenix full timeout,,89,91
413,4,4:14.0,A. Baynes enters the game for C. Johnson,,89,91
414,4,4:14.0,D. Šarić enters the game for F. Kaminsky,,89,91
415,4,4:14.0,,D. Green enters the game for D. Russell,89,91
416,4,3:59.0,Turnover by R. Rubio (bad pass; steal by W. Cauley-Stein),,89,91
417,4,3:59.0,,Personal foul by A. Baynes (drawn by D. Lee),89,91
418,4,3:59.0,,D. Lee makes free throw 1 of 2,89,92
419,4,3:59.0,,D. Lee makes free throw 2 of 2,89,93
420,4,3:59.0,F. Kaminsky enters the game for A. Baynes,,89,93
421,4,3:42.0,D. Šarić misses 3-pt jump shot from 23 ft,,89,93
422,4,3:40.0,,Defensive rebound by D. Green,89,93
423,4,3:26.0,,A. Burks makes 2-pt jump shot from 3 ft,89,95
424,4,3:21.0,Shooting foul by G. Robinson (drawn by D. Booker),,89,95
425,4,3:21.0,D. Booker makes free throw 1 of 2,,90,95
426,4,3:21.0,C. Johnson enters the game for F. Kaminsky,,90,95
427,4,3:21.0,D. Booker makes free throw 2 of 2,,91,95
428,4,3:08.0,,Shooting foul by D. Booker (drawn by D. Lee),91,95
429,4,3:08.0,,D. Lee makes free throw 1 of 2,91,96
430,4,3:08.0,,D. Lee makes free throw 2 of 2,91,97
431,4,2:58.0,Shooting foul by W. Cauley-Stein (drawn by R. Rubio),,91,97
432,4,2:58.0,R. Rubio makes free throw 1 of 2,,92,97
433,4,2:58.0,A. Baynes enters the game for D. Šarić,,92,97
434,4,2:58.0,,D. Russell enters the game for W. Cauley-Stein,92,97
435,4,2:58.0,R. Rubio makes free throw 2 of 2,,93,97
436,4,2:44.0,,A. Burks makes 2-pt layup from 5 ft,93,99
437,4,2:22.0,D. Booker makes 2-pt jump shot from 11 ft,,95,99
438,4,1:58.0,,D. Green makes 3-pt jump shot from 27 ft (assist by D. Russell),95,102
439,4,1:48.0,D. Booker misses 2-pt jump shot from 10 ft,,95,102
440,4,1:46.0,,Defensive rebound by D. Lee,95,102
441,4,1:28.0,,D. Lee misses 2-pt jump shot from 17 ft,95,102
442,4,1:26.0,,Offensive rebound by D. Green,95,102
443,4,1:15.0,,D. Russell makes 2-pt layup from 3 ft,95,104
444,4,1:15.0,Phoenix full timeout,,95,104
445,4,1:07.0,Personal foul by D. Green (drawn by A. Baynes),,95,104
446,4,1:04.0,D. Booker misses 3-pt jump shot from 27 ft,,95,104
447,4,1:02.0,,Defensive rebound by D. Green,95,104
448,4,0:45.0,,D. Green misses 2-pt layup from 3 ft,95,104
449,4,0:43.0,Defensive rebound by R. Rubio,,95,104
450,4,0:40.0,Personal foul by D. Green (drawn by R. Rubio),,95,104
451,4,0:40.0,R. Rubio makes free throw 1 of 2,,96,104
452,4,0:40.0,R. Rubio misses free throw 2 of 2,,96,104
453,4,0:38.0,,Defensive rebound by D. Lee,96,104
454,4,0:29.0,,Personal take foul by A. Baynes (drawn by D. Green),96,104
455,4,0:29.0,,D. Green misses free throw 1 of 2,96,104
456,4,0:29.0,,Offensive rebound by Team,96,104
457,4,0:29.0,,D. Green makes free throw 2 of 2,96,105
458,4,0:29.0,Phoenix full timeout,,96,105
459,4,0:27.0,C. Johnson misses 3-pt jump shot from 27 ft,,96,105
460,4,0:24.0,,Defensive rebound by D. Lee,96,105
461,4,0:00.0,,Turnover by Team (shot clock),96,105
