,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
381,4,7:26.0,K. Birch misses free throw 2 of 2,,79,89
382,4,7:24.0,,Defensive rebound by C. Boucher,79,89
383,4,7:08.0,,P. Siakam misses 3-pt jump shot from 26 ft,79,89
384,4,7:06.0,,Offensive rebound by R. Hollis-Jefferson,79,89
385,4,7:03.0,,T. Davis makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),79,91
386,4,6:48.0,T. Ross misses 3-pt jump shot from 25 ft,,79,91
387,4,6:47.0,,Defensive rebound by P. Siakam,79,91
388,4,6:40.0,,Shooting foul by J. Isaac (drawn by P. Siakam),79,91
389,4,6:40.0,,P. Siakam misses free throw 1 of 2,79,91
390,4,6:40.0,,Offensive rebound by Team,79,91
391,4,6:40.0,,P. Siakam makes free throw 2 of 2,79,92
392,4,6:24.0,Turnover by E. Fournier (bad pass),,79,92
393,4,6:17.0,,Personal foul by D. Augustin (drawn by T. Davis),79,92
394,4,6:17.0,,T. Davis makes free throw 1 of 2,79,93
395,4,6:17.0,M. Fultz enters the game for T. Ross,,79,93
396,4,6:17.0,,T. Davis makes free throw 2 of 2,79,94
397,4,6:00.0,J. Isaac makes 2-pt jump shot from 17 ft,,81,94
398,4,5:46.0,,P. Siakam makes 2-pt jump shot from 13 ft (assist by T. Davis),81,96
399,4,5:31.0,K. Birch misses 2-pt hook shot from 5 ft,,81,96
400,4,5:27.0,,Defensive rebound by T. Davis,81,96
401,4,5:21.0,,N. Powell makes 2-pt layup from 2 ft (assist by T. Davis),81,98
402,4,5:21.0,Orlando full timeout,,81,98
403,4,5:08.0,E. Fournier misses 2-pt jump shot from 12 ft,,81,98
404,4,5:05.0,,Defensive rebound by C. Boucher,81,98
405,4,4:53.0,,P. Siakam makes 2-pt jump shot from 13 ft (assist by T. Davis),81,100
406,4,4:42.0,K. Birch makes 2-pt dunk from 1 ft (assist by D. Augustin),,83,100
407,4,4:30.0,,Shooting foul by J. Isaac (drawn by P. Siakam),83,100
408,4,4:30.0,,P. Siakam makes free throw 1 of 2,83,101
409,4,4:30.0,,P. Siakam makes free throw 2 of 2,83,102
410,4,4:19.0,J. Isaac makes 2-pt jump shot from 13 ft (assist by D. Augustin),,85,102
411,4,4:02.0,,P. Siakam misses 2-pt layup from 3 ft,85,102
412,4,4:00.0,,Offensive rebound by P. Siakam,85,102
413,4,4:00.0,,P. Siakam misses 2-pt layup at rim,85,102
414,4,4:00.0,,Offensive rebound by Team,85,102
415,4,3:50.0,,N. Powell misses 3-pt jump shot from 23 ft,85,102
416,4,3:47.0,Defensive rebound by K. Birch,,85,102
417,4,3:35.0,E. Fournier makes 2-pt hook shot from 2 ft,,87,102
418,4,3:35.0,Shooting foul by R. Hollis-Jefferson (drawn by E. Fournier),,87,102
419,4,3:35.0,T. Ross enters the game for D. Augustin,,87,102
420,4,3:35.0,E. Fournier misses free throw 1 of 1,,87,102
421,4,3:33.0,,Defensive rebound by C. Boucher,87,102
422,4,3:25.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by P. Siakam),87,104
423,4,3:11.0,M. Fultz misses 2-pt hook shot from 2 ft,,87,104
424,4,3:09.0,,Defensive rebound by P. Siakam,87,104
425,4,3:02.0,,N. Powell misses 2-pt layup from 3 ft,87,104
426,4,3:00.0,Defensive rebound by E. Fournier,,87,104
427,4,2:55.0,K. Birch makes 2-pt layup from 1 ft (assist by E. Fournier),,89,104
428,4,2:55.0,Shooting foul by T. Davis (drawn by K. Birch),,89,104
429,4,2:55.0,K. Birch makes free throw 1 of 1,,90,104
430,4,2:42.0,,P. Siakam makes 2-pt hook shot from 6 ft,90,106
431,4,2:26.0,J. Isaac misses 3-pt jump shot from 25 ft,,90,106
432,4,2:24.0,,Defensive rebound by C. Boucher,90,106
433,4,2:13.0,,P. Siakam misses 2-pt hook shot from 5 ft,90,106
434,4,2:11.0,Defensive rebound by K. Birch,,90,106
435,4,2:05.0,E. Fournier misses 3-pt jump shot from 25 ft,,90,106
436,4,2:04.0,,Defensive rebound by Team,90,106
437,4,2:04.0,Loose ball foul by K. Birch (drawn by C. Boucher),,90,106
438,4,2:04.0,Orlando full timeout,,90,106
439,4,2:04.0,M. Frazier enters the game for E. Fournier,,90,106
440,4,2:04.0,W. Iwundu enters the game for J. Isaac,,90,106
441,4,2:04.0,J. Magette enters the game for T. Ross,,90,106
442,4,2:04.0,,M. Thomas enters the game for P. Siakam,90,106
443,4,2:04.0,,C. Boucher makes free throw 1 of 2,90,107
444,4,2:04.0,,C. Boucher makes free throw 2 of 2,90,108
445,4,1:40.0,W. Iwundu makes 2-pt jump shot from 20 ft (assist by J. Magette),,92,108
446,4,1:32.0,,T. Davis makes 2-pt layup from 3 ft,92,110
447,4,1:26.0,Shooting foul by C. Boucher (drawn by W. Iwundu),,92,110
448,4,1:26.0,W. Iwundu makes free throw 1 of 2,,93,110
449,4,1:26.0,,O. Brissett enters the game for C. Boucher,93,110
450,4,1:26.0,,D. Hernandez enters the game for R. Hollis-Jefferson,93,110
451,4,1:26.0,,M. Miller enters the game for N. Powell,93,110
452,4,1:26.0,W. Iwundu misses free throw 2 of 2,,93,110
453,4,1:24.0,,Defensive rebound by T. Davis,93,110
454,4,1:16.0,,O. Brissett makes 3-pt jump shot from 23 ft (assist by T. Davis),93,113
455,4,1:05.0,M. Fultz makes 2-pt jump shot from 2 ft (assist by M. Frazier),,95,113
456,4,0:59.0,,Turnover by T. Davis (bad pass; steal by J. Magette),95,113
457,4,0:42.0,K. Birch makes 2-pt hook shot from 6 ft (assist by W. Iwundu),,97,113
458,4,0:30.0,,M. Thomas misses 2-pt jump shot from 19 ft,97,113
459,4,0:27.0,Defensive rebound by J. Magette,,97,113
460,4,0:18.0,J. Magette misses 2-pt jump shot from 13 ft,,97,113
461,4,0:16.0,,Defensive rebound by T. Davis,97,113
