,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BOSTON_ACTION,GOLDEN STATE_SCORE,BOSTON_SCORE
390,4,7:00.0,Shooting foul by S. Ojeleye (drawn by D. Green),,86,102
391,4,7:00.0,D. Green misses free throw 1 of 2,,86,102
392,4,7:00.0,Offensive rebound by Team,,86,102
393,4,7:00.0,D. Russell enters the game for A. Burks,,86,102
394,4,7:00.0,D. Green makes free throw 2 of 2,,87,102
395,4,6:43.0,,Turnover by K. Walker (bad pass; steal by D. Green),87,102
396,4,6:40.0,G. Robinson misses 3-pt jump shot from 24 ft,,87,102
397,4,6:40.0,,Defensive rebound by K. Walker,87,102
398,4,6:22.0,,M. Smart makes 3-pt jump shot from 25 ft,87,105
399,4,6:22.0,Golden State full timeout,,87,105
400,4,6:22.0,,J. Brown enters the game for J. Tatum,87,105
401,4,6:22.0,,G. Hayward enters the game for K. Walker,87,105
402,4,6:13.0,D. Russell makes 3-pt jump shot from 27 ft (assist by M. Chriss),,90,105
403,4,5:50.0,,J. Brown misses 2-pt layup from 3 ft (block by M. Chriss),90,105
404,4,5:47.0,,Offensive rebound by D. Theis,90,105
405,4,5:46.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by D. Theis),90,108
406,4,5:23.0,D. Lee makes 2-pt layup from 2 ft (assist by G. Robinson),,92,108
407,4,5:07.0,,D. Theis makes 3-pt jump shot from 26 ft (assist by M. Smart),92,111
408,4,4:54.0,Turnover by D. Russell (bad pass; steal by J. Brown),,92,111
409,4,4:50.0,,Turnover by M. Smart (bad pass; steal by M. Chriss),92,111
410,4,4:45.0,D. Green makes 2-pt layup from 1 ft (assist by G. Robinson),,94,111
411,4,4:20.0,,G. Hayward misses 2-pt jump shot from 7 ft,94,111
412,4,4:17.0,Defensive rebound by D. Lee,,94,111
413,4,4:13.0,D. Russell misses 3-pt jump shot from 25 ft,,94,111
414,4,4:11.0,,Defensive rebound by J. Brown,94,111
415,4,4:06.0,,S. Ojeleye makes 2-pt layup from 1 ft (assist by G. Hayward),94,113
416,4,4:06.0,Golden State full timeout,,94,113
417,4,4:06.0,J. Evans enters the game for M. Chriss,,94,113
418,4,4:06.0,E. Paschall enters the game for D. Green,,94,113
419,4,4:06.0,J. Poole enters the game for G. Robinson,,94,113
420,4,4:06.0,O. Spellman enters the game for D. Russell,,94,113
421,4,4:06.0,,B. Wanamaker enters the game for M. Smart,94,113
422,4,3:55.0,J. Evans makes 3-pt jump shot from 26 ft (assist by E. Paschall),,97,113
423,4,3:39.0,,J. Brown misses 2-pt layup from 2 ft (block by J. Evans),97,113
424,4,3:38.0,,Offensive rebound by J. Brown,97,113
425,4,3:38.0,,Personal foul by J. Evans (drawn by J. Brown),97,113
426,4,3:29.0,,Offensive foul by J. Brown (drawn by D. Lee),97,113
427,4,3:29.0,,Turnover by J. Brown (offensive foul),97,113
428,4,3:29.0,,R. Langford enters the game for J. Brown,97,113
429,4,3:08.0,E. Paschall misses 2-pt jump shot from 10 ft,,97,113
430,4,3:06.0,,Defensive rebound by G. Hayward,97,113
431,4,2:59.0,,Personal foul by D. Lee (drawn by D. Theis),97,113
432,4,2:59.0,,C. Edwards enters the game for G. Hayward,97,113
433,4,2:59.0,,V. Poirier enters the game for D. Theis,97,113
434,4,2:48.0,,B. Wanamaker misses 2-pt jump shot from 20 ft,97,113
435,4,2:46.0,Defensive rebound by J. Poole,,97,113
436,4,2:33.0,Turnover by D. Lee (bad pass; steal by S. Ojeleye),,97,113
437,4,2:32.0,,Personal foul by J. Poole (drawn by S. Ojeleye),97,113
438,4,2:32.0,,S. Ojeleye makes free throw 1 of 2,97,114
439,4,2:32.0,,S. Ojeleye makes free throw 2 of 2,97,115
440,4,2:19.0,J. Poole misses 2-pt jump shot from 16 ft,,97,115
441,4,2:17.0,,Defensive rebound by V. Poirier,97,115
442,4,2:00.0,,S. Ojeleye misses 3-pt jump shot from 24 ft,97,115
443,4,1:58.0,Defensive rebound by D. Lee,,97,115
444,4,1:44.0,O. Spellman misses 2-pt layup from 6 ft,,97,115
445,4,1:42.0,,Defensive rebound by V. Poirier,97,115
446,4,1:39.0,,R. Langford misses 3-pt jump shot from 27 ft,97,115
447,4,1:37.0,,Offensive rebound by Team,97,115
448,4,1:27.0,,B. Wanamaker misses 2-pt layup from 2 ft,97,115
449,4,1:26.0,Defensive rebound by O. Spellman,,97,115
450,4,1:14.0,Shooting foul by B. Wanamaker (drawn by D. Lee),,97,115
451,4,1:14.0,D. Lee makes free throw 1 of 2,,98,115
452,4,1:14.0,D. Lee makes free throw 2 of 2,,99,115
453,4,1:03.0,,R. Langford makes 2-pt layup from 2 ft,99,117
454,4,0:48.0,J. Evans makes 3-pt jump shot from 25 ft (assist by O. Spellman),,102,117
455,4,0:35.0,,Turnover by R. Langford (bad pass; steal by J. Evans),102,117
456,4,0:28.0,J. Poole misses 3-pt jump shot from 25 ft,,102,117
457,4,0:26.0,,Defensive rebound by B. Wanamaker,102,117
458,4,0:22.0,,S. Ojeleye makes 2-pt dunk from 1 ft (assist by B. Wanamaker),102,119
459,4,0:08.0,E. Paschall makes 2-pt jump shot from 18 ft (assist by D. Lee),,104,119
