,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
377,4,1:19.0,Shooting foul by C. Martin (drawn by T. Ross),,108,98
378,4,1:19.0,T. Ross makes free throw 1 of 2,,109,98
379,4,1:19.0,T. Ross misses free throw 2 of 2,,109,98
380,4,1:16.0,,Defensive rebound by M. Bridges,109,98
381,4,1:07.0,,M. Bridges misses 3-pt jump shot from 25 ft,109,98
382,4,1:01.0,,Offensive rebound by C. Zeller,109,98
383,4,0:56.0,,D. Graham makes 2-pt layup from 2 ft,109,100
384,4,0:49.0,Personal take foul by D. Graham (drawn by M. Fultz),,109,100
385,4,0:49.0,M. Fultz makes free throw 1 of 2,,110,100
386,4,0:49.0,M. Fultz makes free throw 2 of 2,,111,100
387,4,0:49.0,,Charlotte full timeout,111,100
388,4,0:49.0,W. Iwundu enters the game for T. Ross,,111,100
389,4,0:41.0,,T. Rozier misses 3-pt jump shot from 26 ft,111,100
390,4,0:38.0,Defensive rebound by M. Fultz,,111,100
391,4,0:38.0,Personal take foul by M. Bridges (drawn by M. Fultz),,111,100
392,4,0:38.0,M. Fultz makes free throw 1 of 2,,112,100
393,4,0:38.0,M. Fultz misses free throw 2 of 2,,112,100
394,4,0:36.0,,Defensive rebound by C. Zeller,112,100
395,4,0:28.0,,D. Graham misses 3-pt jump shot from 25 ft,112,100
396,4,0:24.0,,Offensive rebound by C. Martin,112,100
397,4,0:22.0,,T. Rozier misses 3-pt jump shot from 23 ft,112,100
398,4,0:20.0,Defensive rebound by A. Gordon,,112,100
