,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
377,4,0:13.0,H. Barnes misses 2-pt hook shot from 5 ft,,108,106
378,4,0:13.0,,Defensive rebound by D. Finney-Smith,108,106
379,4,0:13.0,,Dallas full timeout,108,106
380,4,0:13.0,T. Ariza enters the game for N. Bjelica,,108,106
381,4,0:13.0,C. Joseph enters the game for B. Hield,,108,106
382,4,0:13.0,,J. Barea enters the game for D. Finney-Smith,108,106
383,4,0:13.0,,S. Curry enters the game for M. Kleber,108,106
384,4,0:07.0,,L. Dončić misses 2-pt jump shot from 6 ft,108,106
385,4,0:05.0,Defensive rebound by R. Holmes,,108,106
386,4,0:04.0,Sacramento full timeout,,108,106
387,4,0:04.0,N. Bjelica enters the game for T. Ariza,,108,106
388,4,0:04.0,B. Hield enters the game for R. Holmes,,108,106
389,4,0:04.0,,D. Finney-Smith enters the game for J. Barea,108,106
390,4,0:04.0,,M. Kleber enters the game for K. Porziņģis,108,106
391,4,0:03.0,N. Bjelica makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,110,106
392,4,0:00.0,,L. Dončić misses 3-pt jump shot from 47 ft,110,106
393,4,0:00.0,,Offensive rebound by Team,110,106
