,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
387,4,5:05.0,,K. O'Quinn makes 2-pt layup from 3 ft (assist by T. Burke),72,111
388,4,4:53.0,K. Nunn makes 2-pt jump shot from 14 ft,,74,111
389,4,4:44.0,,Turnover by R. Neto (lost ball; steal by C. Silva),74,111
390,4,4:40.0,Turnover by T. Herro (step out of bounds),,74,111
391,4,4:25.0,,Offensive foul by K. O'Quinn (drawn by T. Herro),74,111
392,4,4:25.0,,Turnover by K. O'Quinn (offensive foul),74,111
393,4,4:12.0,K. Nunn misses 3-pt jump shot from 26 ft,,74,111
394,4,4:09.0,Offensive rebound by K. Olynyk,,74,111
395,4,4:07.0,C. Silva misses 3-pt jump shot from 25 ft,,74,111
396,4,4:03.0,,Defensive rebound by K. O'Quinn,74,111
397,4,3:55.0,,T. Burke misses 3-pt jump shot from 27 ft,74,111
398,4,3:53.0,Defensive rebound by Team,,74,111
399,4,3:53.0,,Loose ball foul by K. O'Quinn (drawn by C. Silva),74,111
400,4,3:43.0,K. Nunn misses 2-pt jump shot from 15 ft,,74,111
401,4,3:37.0,,Defensive rebound by R. Neto,74,111
402,4,3:33.0,,Offensive foul by S. Milton (drawn by C. Silva),74,111
403,4,3:33.0,,Turnover by S. Milton (offensive foul),74,111
404,4,3:18.0,T. Herro misses 2-pt jump shot from 16 ft,,74,111
405,4,3:15.0,Offensive rebound by C. Silva,,74,111
406,4,3:14.0,C. Silva makes 2-pt layup from 6 ft,,76,111
407,4,3:03.0,,R. Neto misses 3-pt jump shot from 26 ft,76,111
408,4,3:03.0,Defensive rebound by K. Olynyk,,76,111
409,4,2:51.0,C. Silva makes 2-pt jump shot from 15 ft (assist by T. Herro),,78,111
410,4,2:31.0,,M. Thybulle misses 2-pt layup from 6 ft,78,111
411,4,2:29.0,Defensive rebound by C. Silva,,78,111
412,4,2:21.0,T. Herro makes 2-pt jump shot from 9 ft,,80,111
413,4,1:58.0,,T. Burke misses 2-pt jump shot from 13 ft,80,111
414,4,1:55.0,Defensive rebound by C. Silva,,80,111
415,4,1:38.0,Shooting foul by R. Neto (drawn by D. Robinson),,80,111
416,4,1:38.0,D. Robinson makes free throw 1 of 2,,81,111
417,4,1:38.0,D. Robinson makes free throw 2 of 2,,82,111
418,4,1:26.0,,Shooting foul by C. Silva (drawn by S. Milton),82,111
419,4,1:26.0,,S. Milton makes free throw 1 of 2,82,112
420,4,1:26.0,,S. Milton makes free throw 2 of 2,82,113
421,4,1:15.0,C. Silva makes 2-pt dunk at rim (assist by K. Nunn),,84,113
422,4,0:56.0,,S. Milton misses 2-pt jump shot from 3 ft,84,113
423,4,0:53.0,Defensive rebound by K. Olynyk,,84,113
424,4,0:46.0,T. Herro makes 2-pt jump shot from 6 ft,,86,113
425,4,0:32.0,,R. Neto misses 2-pt layup from 2 ft,86,113
426,4,0:30.0,Defensive rebound by K. Nunn,,86,113
427,4,0:26.0,T. Herro misses 3-pt jump shot from 25 ft,,86,113
428,4,0:23.0,,Defensive rebound by K. O'Quinn,86,113
429,4,0:08.0,,Turnover by Team (shot clock),86,113
