,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,UTAH_ACTION,PHILADELPHIA_SCORE,UTAH_SCORE
385,4,7:35.0,J. Richardson enters the game for M. Thybulle,,85,92
386,4,7:35.0,,M. Conley enters the game for T. Bradley,85,92
387,4,7:35.0,,R. Gobert enters the game for J. Green,85,92
388,4,7:35.0,,R. O'Neale enters the game for D. Mitchell,85,92
389,4,7:29.0,,J. Ingles misses 3-pt jump shot from 26 ft,85,92
390,4,7:25.0,Defensive rebound by M. Scott,,85,92
391,4,7:11.0,R. Neto makes 2-pt jump shot from 5 ft,,87,92
392,4,6:48.0,,Turnover by M. Conley (out of bounds lost ball),87,92
393,4,6:35.0,Turnover by M. Scott (bad pass; steal by R. Gobert),,87,92
394,4,6:25.0,,M. Conley makes 2-pt jump shot from 18 ft,87,94
395,4,6:22.0,Philadelphia full timeout,,87,94
396,4,6:22.0,F. Korkmaz enters the game for T. Harris,,87,94
397,4,6:02.0,Turnover by R. Neto (bad pass; steal by M. Conley),,87,94
398,4,5:59.0,,M. Conley makes 2-pt layup from 2 ft (assist by R. Gobert),87,96
399,4,5:59.0,,Shooting foul by M. Scott (drawn by M. Conley),87,96
400,4,5:59.0,,M. Conley makes free throw 1 of 1,87,97
401,4,5:51.0,M. Scott makes 3-pt jump shot from 26 ft (assist by R. Neto),,90,97
402,4,5:28.0,,M. Conley misses 3-pt jump shot from 26 ft,90,97
403,4,5:25.0,Defensive rebound by J. Embiid,,90,97
404,4,5:11.0,R. Neto makes 2-pt layup from 3 ft (assist by J. Richardson),,92,97
405,4,5:02.0,,Utah full timeout,92,97
406,4,5:02.0,A. Horford enters the game for M. Scott,,92,97
407,4,5:02.0,,D. Mitchell enters the game for J. Ingles,92,97
408,4,4:54.0,,B. Bogdanović misses 2-pt layup from 3 ft,92,97
409,4,4:54.0,,Offensive rebound by R. Gobert,92,97
410,4,4:54.0,,Personal foul by J. Embiid (drawn by R. Gobert),92,97
411,4,4:54.0,,R. Gobert makes free throw 1 of 2,92,98
412,4,4:54.0,,R. Gobert misses free throw 2 of 2,92,98
413,4,4:52.0,Defensive rebound by J. Embiid,,92,98
414,4,4:39.0,J. Richardson misses 3-pt jump shot from 24 ft,,92,98
415,4,4:35.0,Offensive rebound by J. Embiid,,92,98
416,4,4:35.0,Shooting foul by R. Gobert (drawn by J. Embiid),,92,98
417,4,4:35.0,J. Embiid makes free throw 1 of 2,,93,98
418,4,4:35.0,T. Harris enters the game for R. Neto,,93,98
419,4,4:35.0,J. Embiid makes free throw 2 of 2,,94,98
420,4,4:26.0,,Shooting foul by J. Richardson (drawn by D. Mitchell),94,98
421,4,4:26.0,,D. Mitchell makes free throw 1 of 2,94,99
422,4,4:26.0,,D. Mitchell makes free throw 2 of 2,94,100
423,4,4:07.0,J. Embiid makes 2-pt layup from 2 ft (assist by T. Harris),,96,100
424,4,3:49.0,,M. Conley misses 2-pt jump shot from 9 ft,96,100
425,4,3:47.0,Defensive rebound by J. Richardson,,96,100
426,4,3:42.0,A. Horford misses 2-pt layup from 6 ft,,96,100
427,4,3:40.0,,Defensive rebound by M. Conley,96,100
428,4,3:30.0,,D. Mitchell misses 3-pt jump shot from 26 ft,96,100
429,4,3:27.0,Defensive rebound by J. Richardson,,96,100
430,4,3:27.0,Philadelphia full timeout,,96,100
431,4,3:27.0,,J. Ingles enters the game for R. O'Neale,96,100
432,4,3:15.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,96,100
433,4,3:13.0,Offensive rebound by J. Embiid,,96,100
434,4,3:12.0,Turnover by J. Embiid (out of bounds lost ball),,96,100
435,4,2:59.0,,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by D. Mitchell),96,102
436,4,2:42.0,Shooting foul by R. Gobert (drawn by J. Embiid),,96,102
437,4,2:42.0,J. Embiid makes free throw 1 of 2,,97,102
438,4,2:42.0,R. Neto enters the game for F. Korkmaz,,97,102
439,4,2:42.0,J. Embiid makes free throw 2 of 2,,98,102
440,4,2:26.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,98,102
441,4,2:23.0,Defensive rebound by R. Neto,,98,102
442,4,2:17.0,Personal foul by R. Gobert (drawn by J. Embiid),,98,102
443,4,2:17.0,J. Embiid makes free throw 1 of 2,,99,102
444,4,2:17.0,J. Embiid makes free throw 2 of 2,,100,102
445,4,2:05.0,,Shooting foul by J. Embiid (drawn by D. Mitchell),100,102
446,4,2:05.0,,D. Mitchell makes free throw 1 of 2,100,103
447,4,2:05.0,,D. Mitchell misses free throw 2 of 2,100,103
448,4,2:03.0,Defensive rebound by J. Embiid,,100,103
449,4,1:51.0,Personal foul by J. Ingles (drawn by T. Harris),,100,103
450,4,1:51.0,T. Harris makes free throw 1 of 2,,101,103
451,4,1:51.0,T. Harris misses free throw 2 of 2,,101,103
452,4,1:50.0,,Defensive rebound by R. Gobert,101,103
453,4,1:39.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Mitchell),101,106
454,4,1:23.0,J. Embiid misses 2-pt jump shot from 11 ft,,101,106
455,4,1:20.0,,Defensive rebound by B. Bogdanović,101,106
456,4,1:02.0,,D. Mitchell misses 3-pt jump shot from 25 ft,101,106
457,4,0:59.0,Defensive rebound by J. Embiid,,101,106
458,4,0:51.0,Personal foul by R. Gobert (drawn by J. Embiid),,101,106
459,4,0:51.0,,T. Bradley enters the game for R. Gobert,101,106
460,4,0:51.0,J. Embiid makes free throw 1 of 2,,102,106
461,4,0:51.0,J. Embiid misses free throw 2 of 2,,102,106
462,4,0:49.0,,Defensive rebound by B. Bogdanović,102,106
463,4,0:31.0,,J. Ingles misses 3-pt jump shot from 24 ft,102,106
464,4,0:28.0,Defensive rebound by R. Neto,,102,106
465,4,0:20.0,Turnover by J. Richardson (bad pass; steal by T. Bradley),,102,106
466,4,0:06.0,,Personal take foul by J. Richardson (drawn by D. Mitchell),102,106
467,4,0:06.0,,D. Mitchell misses free throw 1 of 2,102,106
468,4,0:06.0,,Offensive rebound by Team,102,106
469,4,0:06.0,,D. Mitchell misses free throw 2 of 2,102,106
470,4,0:06.0,Defensive rebound by T. Harris,,102,106
471,4,0:06.0,Philadelphia full timeout,,102,106
472,4,0:06.0,F. Korkmaz enters the game for R. Neto,,102,106
473,4,0:06.0,,R. O'Neale enters the game for M. Conley,102,106
474,4,0:01.0,J. Richardson makes 2-pt jump shot from 14 ft,,104,106
475,4,0:00.0,Instant Replay (Request: Ruling Stands),,104,106
