,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,ORLANDO_ACTION,LA LAKERS_SCORE,ORLANDO_SCORE
390,4,5:51.0,,M. Bamba makes free throw 2 of 2,84,78
391,4,5:30.0,L. James makes 2-pt layup from 1 ft,,86,78
392,4,5:11.0,,Turnover by M. Bamba (traveling),86,78
393,4,5:11.0,,D. Augustin enters the game for M. Carter-Williams,86,78
394,4,5:11.0,,A. Gordon enters the game for T. Ross,86,78
395,4,4:54.0,D. Green makes 2-pt jump shot from 9 ft,,88,78
396,4,4:33.0,,A. Gordon misses 3-pt jump shot from 26 ft,88,78
397,4,4:30.0,Defensive rebound by D. Howard,,88,78
398,4,4:21.0,Shooting foul by E. Fournier (drawn by L. James),,88,78
399,4,4:21.0,,Orlando full timeout,88,78
400,4,4:21.0,,T. Ross enters the game for M. Bamba,88,78
401,4,4:21.0,L. James misses free throw 1 of 2,,88,78
402,4,4:21.0,Offensive rebound by Team,,88,78
403,4,4:21.0,L. James misses free throw 2 of 2,,88,78
404,4,4:18.0,,Defensive rebound by J. Isaac,88,78
405,4,4:01.0,,J. Isaac makes 2-pt jump shot from 9 ft (assist by E. Fournier),88,80
406,4,4:01.0,,Shooting foul by L. James (drawn by J. Isaac),88,80
407,4,4:01.0,A. Caruso enters the game for L. James,,88,80
408,4,4:01.0,,J. Isaac makes free throw 1 of 1,88,81
409,4,3:39.0,A. Davis misses 3-pt jump shot from 26 ft,,88,81
410,4,3:37.0,Offensive rebound by Team,,88,81
411,4,3:37.0,Turnover by Team (shot clock),,88,81
412,4,3:21.0,,J. Isaac makes 2-pt jump shot from 13 ft,88,83
413,4,3:21.0,LA Lakers full timeout,,88,83
414,4,3:21.0,L. James enters the game for D. Howard,,88,83
415,4,3:00.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by D. Green),,91,83
416,4,2:40.0,,E. Fournier misses 2-pt jump shot from 9 ft,91,83
417,4,2:38.0,,Offensive rebound by A. Gordon,91,83
418,4,2:36.0,,J. Isaac misses 2-pt jump shot from 21 ft,91,83
419,4,2:34.0,Defensive rebound by A. Davis,,91,83
420,4,2:15.0,L. James makes 3-pt jump shot from 28 ft (assist by A. Davis),,94,83
421,4,1:58.0,,J. Isaac makes 2-pt dunk from 1 ft (assist by E. Fournier),94,85
422,4,1:45.0,L. James misses 2-pt layup from 2 ft,,94,85
423,4,1:42.0,,Defensive rebound by A. Gordon,94,85
424,4,1:34.0,,E. Fournier makes 2-pt layup from 2 ft,94,87
425,4,1:11.0,L. James misses 3-pt jump shot from 29 ft,,94,87
426,4,1:08.0,,Defensive rebound by J. Isaac,94,87
427,4,0:52.0,,T. Ross misses 2-pt jump shot from 17 ft,94,87
428,4,0:49.0,Defensive rebound by L. James,,94,87
429,4,0:42.0,D. Green misses 3-pt jump shot from 25 ft,,94,87
430,4,0:40.0,,Defensive rebound by A. Gordon,94,87
431,4,0:40.0,,Orlando full timeout,94,87
432,4,0:38.0,,E. Fournier misses 3-pt jump shot from 25 ft,94,87
433,4,0:35.0,Defensive rebound by A. Caruso,,94,87
434,4,0:28.0,Personal take foul by D. Augustin (drawn by A. Davis),,94,87
435,4,0:20.0,Personal take foul by D. Augustin (drawn by A. Davis),,94,87
436,4,0:20.0,A. Davis makes free throw 1 of 2,,95,87
437,4,0:20.0,A. Davis makes free throw 2 of 2,,96,87
438,4,0:09.0,,E. Fournier misses 3-pt jump shot from 25 ft,96,87
439,4,0:05.0,Defensive rebound by A. Caruso,,96,87
