,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
213,2,1:19.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by D. Rose),63,57
214,2,1:04.0,,Violation by Team (kicked ball),63,57
215,2,0:59.0,I. Thomas makes 2-pt jump shot from 12 ft,,65,57
216,2,0:54.0,,D. Rose misses 2-pt layup from 1 ft (block by I. Thomas),65,57
217,2,0:54.0,,Offensive rebound by Team,65,57
218,2,0:48.0,,L. Galloway makes 2-pt jump shot from 20 ft (assist by D. Rose),65,59
219,2,0:33.0,I. Thomas misses 3-pt jump shot from 27 ft,,65,59
220,2,0:30.0,,Defensive rebound by M. Morris,65,59
221,2,0:26.0,,L. Galloway misses 3-pt jump shot from 24 ft,65,59
222,2,0:22.0,,Offensive rebound by L. Kennard,65,59
223,2,0:21.0,,L. Kennard makes 2-pt jump shot from 9 ft,65,61
224,2,0:02.0,I. Thomas misses 2-pt jump shot from 20 ft,,65,61
225,2,0:01.0,Offensive rebound by I. Mahinmi,,65,61
226,2,0:00.0,I. Mahinmi makes 2-pt layup from 3 ft,,67,61
227,2,0:00.0,,Turnover by L. Kennard (bad pass; steal by B. Beal),67,61
228,3,11:44.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by D. Bertāns),,70,61
229,3,11:26.0,,B. Brown misses 2-pt layup from 2 ft,70,61
230,3,11:25.0,,Offensive rebound by T. Maker,70,61
231,3,11:23.0,,L. Kennard misses 3-pt jump shot from 25 ft,70,61
232,3,11:22.0,,Offensive rebound by Team,70,61
233,3,11:22.0,Loose ball foul by I. Thomas (drawn by B. Brown),,70,61
234,3,11:08.0,,L. Kennard makes 3-pt jump shot from 26 ft (assist by B. Brown),70,64
235,3,10:47.0,B. Beal misses 3-pt jump shot from 26 ft,,70,64
236,3,10:44.0,Offensive rebound by I. Bonga,,70,64
237,3,10:20.0,,M. Morris misses 2-pt jump shot from 14 ft,70,64
238,3,10:17.0,Defensive rebound by I. Bonga,,70,64
239,3,10:12.0,D. Bertāns misses 3-pt jump shot from 27 ft,,70,64
240,3,10:07.0,Offensive rebound by I. Bonga,,70,64
241,3,10:05.0,I. Thomas misses 3-pt jump shot from 26 ft,,70,64
242,3,9:59.0,Offensive rebound by Team,,70,64
243,3,9:59.0,A. Schofield enters the game for D. Bertāns,,70,64
244,3,9:51.0,I. Bonga misses 2-pt jump shot from 10 ft,,70,64
245,3,9:47.0,,Defensive rebound by L. Kennard,70,64
246,3,9:43.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by L. Kennard),70,67
247,3,9:43.0,Washington full timeout,,70,67
248,3,9:43.0,D. Bertāns enters the game for A. Schofield,,70,67
249,3,9:23.0,I. Bonga makes 3-pt jump shot from 23 ft (assist by B. Beal),,73,67
250,3,9:05.0,,Shooting foul by I. Thomas (drawn by T. Snell),73,67
251,3,9:05.0,,T. Snell makes free throw 1 of 2,73,68
252,3,9:05.0,,T. Snell makes free throw 2 of 2,73,69
253,3,8:51.0,Turnover by I. Mahinmi (step out of bounds),,73,69
254,3,8:36.0,,B. Brown misses 3-pt jump shot from 22 ft,73,69
255,3,8:32.0,Defensive rebound by I. Mahinmi,,73,69
256,3,8:27.0,B. Beal makes 3-pt jump shot from 26 ft,,76,69
257,3,8:02.0,,B. Brown makes 3-pt jump shot from 23 ft (assist by M. Morris),76,72
258,3,7:48.0,Offensive foul by D. Bertāns (drawn by L. Kennard),,76,72
259,3,7:48.0,Turnover by D. Bertāns (offensive foul),,76,72
260,3,7:36.0,,L. Kennard misses 3-pt jump shot from 25 ft,76,72
261,3,7:32.0,Defensive rebound by I. Mahinmi,,76,72
262,3,7:24.0,I. Mahinmi makes 2-pt hook shot from 5 ft (assist by D. Bertāns),,78,72
263,3,7:24.0,Shooting foul by M. Morris (drawn by I. Mahinmi),,78,72
264,3,7:24.0,I. Mahinmi makes free throw 1 of 1,,79,72
265,3,7:10.0,,Shooting foul by B. Beal (drawn by T. Maker),79,72
266,3,7:10.0,,T. Maker misses free throw 1 of 2,79,72
267,3,7:10.0,,Offensive rebound by Team,79,72
268,3,7:10.0,,T. Maker misses free throw 2 of 2,79,72
269,3,7:07.0,Defensive rebound by I. Bonga,,79,72
270,3,6:57.0,D. Bertāns misses 2-pt jump shot from 19 ft,,79,72
271,3,6:55.0,,Defensive rebound by M. Morris,79,72
272,3,6:50.0,,Turnover by M. Morris (back court),79,72
273,3,6:36.0,I. Bonga makes 2-pt layup from 2 ft (assist by I. Mahinmi),,81,72
274,3,6:28.0,,Detroit full timeout,81,72
275,3,6:28.0,,L. Galloway enters the game for B. Brown,81,72
276,3,6:28.0,,D. Rose enters the game for T. Snell,81,72
277,3,6:12.0,,T. Maker makes 2-pt dunk from 1 ft (assist by D. Rose),81,74
278,3,5:59.0,Turnover by I. Mahinmi (lost ball; steal by T. Maker),,81,74
279,3,5:56.0,,L. Kennard makes 2-pt dunk from 1 ft (assist by T. Maker),81,76
280,3,5:34.0,Offensive foul by B. Beal (drawn by L. Kennard),,81,76
281,3,5:34.0,Turnover by B. Beal (offensive foul),,81,76
282,3,5:34.0,A. Schofield enters the game for I. Mahinmi,,81,76
283,3,5:34.0,I. Smith enters the game for I. Thomas,,81,76
284,3,5:34.0,,C. Wood enters the game for T. Maker,81,76
285,3,5:23.0,,Offensive foul by L. Kennard (drawn by D. Bertāns),81,76
286,3,5:23.0,,Turnover by L. Kennard (offensive foul),81,76
287,3,5:04.0,I. Bonga misses 2-pt layup from 2 ft,,81,76
288,3,4:57.0,Offensive rebound by B. Beal,,81,76
289,3,4:57.0,B. Beal misses 2-pt layup from 1 ft,,81,76
290,3,4:57.0,,Defensive rebound by M. Morris,81,76
291,3,4:53.0,,Shooting foul by A. Schofield (drawn by C. Wood),81,76
292,3,4:53.0,,C. Wood misses free throw 1 of 2,81,76
293,3,4:53.0,,Offensive rebound by Team,81,76
294,3,4:53.0,T. Brown enters the game for I. Bonga,,81,76
295,3,4:53.0,,C. Wood makes free throw 2 of 2,81,77
296,3,4:46.0,D. Bertāns misses 3-pt jump shot from 27 ft,,81,77
297,3,4:43.0,,Defensive rebound by L. Kennard,81,77
298,3,4:37.0,,M. Morris misses 2-pt layup from 4 ft (block by D. Bertāns),81,77
299,3,4:35.0,Defensive rebound by I. Smith,,81,77
300,3,4:32.0,I. Smith makes 2-pt jump shot from 16 ft,,83,77
301,3,4:27.0,,Turnover by M. Morris (bad pass),83,77
302,3,4:27.0,,T. Snell enters the game for M. Morris,83,77
303,3,4:24.0,B. Beal misses 3-pt jump shot from 24 ft,,83,77
304,3,4:21.0,,Defensive rebound by D. Rose,83,77
305,3,4:17.0,,L. Galloway misses 3-pt jump shot from 27 ft,83,77
306,3,4:17.0,,Offensive rebound by Team,83,77
307,3,4:17.0,Loose ball foul by T. Brown (drawn by C. Wood),,83,77
308,3,4:17.0,,C. Wood misses free throw 1 of 2,83,77
309,3,4:17.0,,Offensive rebound by Team,83,77
310,3,4:17.0,,C. Wood misses free throw 2 of 2,83,77
311,3,4:14.0,Defensive rebound by T. Brown,,83,77
312,3,3:59.0,T. Brown makes 3-pt jump shot from 26 ft (assist by I. Smith),,86,77
313,3,3:44.0,,D. Rose makes 2-pt layup from 6 ft,86,79
314,3,3:33.0,A. Schofield makes 3-pt jump shot from 26 ft (assist by I. Smith),,89,79
315,3,3:12.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by T. Snell),89,82
316,3,2:58.0,T. Brown makes 3-pt jump shot from 30 ft (assist by B. Beal),,92,82
317,3,2:40.0,,Offensive foul by C. Wood (drawn by D. Bertāns),92,82
318,3,2:40.0,,Turnover by C. Wood (offensive foul),92,82
319,3,2:21.0,B. Beal misses 2-pt layup from 1 ft (block by C. Wood),,92,82
320,3,2:17.0,,Defensive rebound by D. Rose,92,82
321,3,2:15.0,,Shooting foul by A. Schofield (drawn by C. Wood),92,82
322,3,2:15.0,,Instant Replay (Request: Ruling Stands),92,82
323,3,2:15.0,,C. Wood misses free throw 1 of 2,92,82
324,3,2:15.0,,Offensive rebound by Team,92,82
325,3,2:15.0,G. Mathews enters the game for B. Beal,,92,82
326,3,2:15.0,,C. Wood misses free throw 2 of 2,92,82
327,3,2:15.0,,Offensive rebound by Team,92,82
328,3,2:15.0,,B. Brown enters the game for L. Kennard,92,82
329,3,2:02.0,,Personal foul by G. Mathews (drawn by B. Brown),92,82
330,3,2:02.0,,B. Brown makes free throw 1 of 2,92,83
331,3,2:02.0,,B. Brown makes free throw 2 of 2,92,84
332,3,1:53.0,T. Brown misses 2-pt jump shot from 6 ft (block by B. Brown),,92,84
333,3,1:50.0,,Defensive rebound by B. Brown,92,84
334,3,1:47.0,,L. Galloway misses 3-pt jump shot from 26 ft,92,84
335,3,1:44.0,,Offensive rebound by D. Rose,92,84
336,3,1:43.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by D. Rose),92,87
337,3,1:24.0,T. Brown misses 2-pt jump shot from 13 ft,,92,87
338,3,1:23.0,Offensive rebound by Team,,92,87
339,3,1:15.0,I. Smith misses 2-pt jump shot from 18 ft,,92,87
340,3,1:10.0,,Defensive rebound by C. Wood,92,87
341,3,1:08.0,,Personal foul by I. Smith (drawn by D. Rose),92,87
342,3,1:08.0,,D. Rose makes free throw 1 of 2,92,88
343,3,1:08.0,,D. Rose makes free throw 2 of 2,92,89
344,3,0:54.0,Shooting foul by B. Brown (drawn by I. Smith),,92,89
345,3,0:54.0,I. Smith makes free throw 1 of 2,,93,89
346,3,0:54.0,I. Smith makes free throw 2 of 2,,94,89
347,3,0:36.0,,D. Rose misses 2-pt jump shot from 21 ft,94,89
348,3,0:34.0,Defensive rebound by I. Smith,,94,89
349,3,0:29.0,I. Smith makes 2-pt layup from 2 ft,,96,89
350,3,0:11.0,,B. Brown makes 2-pt jump shot from 5 ft (assist by D. Rose),96,91
351,3,0:00.0,I. Smith misses 2-pt jump shot from 23 ft,,96,91
352,3,0:00.0,Offensive rebound by Team,,96,91
353,4,11:45.0,,D. Rose makes 2-pt layup from 1 ft (assist by T. Snell),96,93
354,4,11:22.0,T. Brown misses 3-pt jump shot from 25 ft,,96,93
355,4,11:17.0,,Defensive rebound by L. Galloway,96,93
356,4,11:07.0,,Personal foul by T. Brown (drawn by C. Wood),96,93
357,4,10:53.0,,S. Mykhailiuk misses 3-pt jump shot from 36 ft,96,93
358,4,10:50.0,,Offensive rebound by C. Wood,96,93
359,4,10:50.0,,Turnover by C. Wood (out of bounds lost ball),96,93
360,4,10:32.0,I. Smith makes 2-pt jump shot from 12 ft,,98,93
361,4,10:12.0,,D. Rose makes 2-pt jump shot from 16 ft,98,95
362,4,10:00.0,A. Schofield makes 2-pt layup from 2 ft (assist by I. Bonga),,100,95
363,4,9:47.0,,C. Wood makes 2-pt layup from 3 ft (assist by D. Rose),100,97
364,4,9:24.0,T. Brown makes 2-pt jump shot from 19 ft,,102,97
365,4,9:08.0,,T. Snell misses 3-pt jump shot from 23 ft,102,97
366,4,9:06.0,Defensive rebound by T. Brown,,102,97
367,4,9:05.0,Personal foul by C. Wood (drawn by T. Brown),,102,97
368,4,9:05.0,,T. Maker enters the game for T. Snell,102,97
369,4,9:05.0,,M. Morris enters the game for C. Wood,102,97
370,4,8:44.0,Turnover by I. Smith (bad pass; steal by D. Rose),,102,97
371,4,8:38.0,,S. Mykhailiuk misses 3-pt jump shot from 23 ft,102,97
372,4,8:33.0,Defensive rebound by I. Bonga,,102,97
373,4,8:26.0,G. Mathews misses 3-pt jump shot from 28 ft,,102,97
374,4,8:23.0,,Defensive rebound by S. Mykhailiuk,102,97
375,4,8:18.0,,D. Rose makes 2-pt layup from 2 ft,102,99
376,4,8:18.0,Washington full timeout,,102,99
377,4,8:18.0,B. Beal enters the game for I. Bonga,,102,99
378,4,8:18.0,D. Bertāns enters the game for G. Mathews,,102,99
379,4,8:18.0,,B. Brown enters the game for S. Mykhailiuk,102,99
380,4,8:18.0,,L. Kennard enters the game for D. Rose,102,99
381,4,8:03.0,A. Schofield makes 2-pt layup from 4 ft (assist by I. Smith),,104,99
382,4,7:41.0,,M. Morris makes 2-pt jump shot from 5 ft (assist by L. Galloway),104,101
383,4,7:18.0,B. Beal makes 2-pt jump shot from 10 ft (assist by I. Smith),,106,101
