,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
392,3,0:52.0,,Defensive rebound by R. Westbrook,91,82
393,3,0:42.0,,R. Westbrook misses 2-pt jump shot from 13 ft,91,82
394,3,0:41.0,Defensive rebound by D. Howard,,91,82
395,3,0:33.0,Turnover by K. Caldwell-Pope (bad pass; steal by B. McLemore),,91,82
396,3,0:21.0,,Shooting foul by A. Caruso (drawn by R. Westbrook),91,82
397,3,0:21.0,,R. Westbrook misses free throw 1 of 2,91,82
398,3,0:21.0,,Offensive rebound by Team,91,82
399,3,0:21.0,,R. Westbrook misses free throw 2 of 2,91,82
400,3,0:21.0,Defensive rebound by A. Caruso,,91,82
401,3,0:07.0,Turnover by A. Caruso (bad pass; steal by D. House),,91,82
402,3,0:02.0,,D. House misses 3-pt jump shot from 26 ft,91,82
403,3,0:00.0,Defensive rebound by D. Howard,,91,82
404,4,11:46.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,91,82
405,4,11:43.0,Offensive rebound by A. Bradley,,91,82
406,4,11:41.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,91,82
407,4,11:39.0,Offensive rebound by D. Howard,,91,82
408,4,11:34.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,94,82
409,4,11:15.0,,R. Westbrook makes 2-pt layup from 3 ft (assist by C. Capela),94,84
410,4,11:15.0,,Shooting foul by K. Caldwell-Pope (drawn by R. Westbrook),94,84
411,4,11:15.0,,R. Westbrook makes free throw 1 of 1,94,85
412,4,10:59.0,Offensive foul by D. Howard (drawn by P. Tucker),,94,85
413,4,10:59.0,Turnover by D. Howard (offensive foul),,94,85
414,4,10:59.0,,D. House enters the game for P. Tucker,94,85
415,4,10:40.0,,Turnover by E. Gordon (bad pass),94,85
416,4,10:20.0,K. Kuzma makes 3-pt jump shot from 22 ft (assist by L. James),,97,85
417,4,10:06.0,,D. House misses 3-pt jump shot from 24 ft,97,85
418,4,10:05.0,Defensive rebound by Team,,97,85
419,4,9:44.0,K. Kuzma misses 3-pt jump shot from 30 ft,,97,85
420,4,9:43.0,,Defensive rebound by E. Gordon,97,85
421,4,9:36.0,,E. Gordon misses 3-pt jump shot from 30 ft,97,85
422,4,9:34.0,Defensive rebound by K. Caldwell-Pope,,97,85
423,4,9:29.0,K. Caldwell-Pope makes 2-pt dunk from 1 ft (assist by L. James),,99,85
424,4,9:29.0,Shooting foul by C. Capela (drawn by K. Caldwell-Pope),,99,85
425,4,9:29.0,,Houston full timeout,99,85
426,4,9:29.0,,T. Sefolosha enters the game for D. House,99,85
427,4,9:29.0,K. Caldwell-Pope makes free throw 1 of 1,,100,85
428,4,9:20.0,,J. Harden makes 3-pt jump shot from 27 ft (assist by R. Westbrook),100,88
429,4,9:02.0,A. Bradley misses 2-pt jump shot from 11 ft,,100,88
430,4,9:00.0,,Defensive rebound by J. Harden,100,88
431,4,8:54.0,,Offensive foul by J. Harden (drawn by L. James),100,88
432,4,8:54.0,,Turnover by J. Harden (offensive foul),100,88
433,4,8:42.0,L. James makes 2-pt jump shot from 21 ft (assist by K. Caldwell-Pope),,102,88
434,4,8:31.0,,Turnover by R. Westbrook (bad pass; steal by D. Howard),102,88
435,4,8:23.0,K. Kuzma makes 2-pt layup from 1 ft (assist by L. James),,104,88
436,4,8:02.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by C. Capela),104,90
437,4,7:50.0,L. James misses 3-pt jump shot from 25 ft,,104,90
438,4,7:47.0,,Defensive rebound by R. Westbrook,104,90
439,4,7:41.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),104,92
440,4,7:41.0,LA Lakers full timeout,,104,92
441,4,7:41.0,,P. Tucker enters the game for T. Sefolosha,104,92
442,4,7:26.0,L. James misses 3-pt jump shot from 27 ft,,104,92
443,4,7:25.0,,Defensive rebound by C. Capela,104,92
444,4,7:12.0,,Personal foul by D. Howard (drawn by P. Tucker),104,92
445,4,7:12.0,A. Caruso enters the game for K. Caldwell-Pope,,104,92
446,4,7:12.0,D. Green enters the game for L. James,,104,92
447,4,7:00.0,,P. Tucker misses 3-pt jump shot from 24 ft,104,92
448,4,7:00.0,Defensive rebound by K. Kuzma,,104,92
449,4,6:50.0,K. Kuzma misses 2-pt layup from 3 ft,,104,92
450,4,6:49.0,,Defensive rebound by R. Westbrook,104,92
451,4,6:44.0,,R. Westbrook makes 2-pt layup at rim,104,94
452,4,6:26.0,A. Bradley makes 2-pt jump shot from 20 ft,,106,94
453,4,6:18.0,,Personal foul by D. Green (drawn by J. Harden),106,94
454,4,6:18.0,T. Daniels enters the game for A. Bradley,,106,94
455,4,6:18.0,,B. McLemore enters the game for E. Gordon,106,94
456,4,6:07.0,,Turnover by J. Harden (lost ball; steal by D. Howard),106,94
457,4,6:04.0,D. Green makes 2-pt layup from 1 ft (assist by D. Howard),,108,94
458,4,5:49.0,,J. Harden misses 3-pt jump shot from 27 ft,108,94
459,4,5:47.0,Defensive rebound by K. Kuzma,,108,94
460,4,5:43.0,T. Daniels misses 3-pt jump shot from 27 ft,,108,94
461,4,5:43.0,Offensive rebound by K. Kuzma,,108,94
462,4,5:41.0,K. Kuzma makes 2-pt layup from 1 ft,,110,94
463,4,5:41.0,,Houston full timeout,110,94
464,4,5:41.0,L. James enters the game for A. Caruso,,110,94
465,4,5:41.0,,D. House enters the game for C. Capela,110,94
466,4,5:31.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Westbrook),110,97
467,4,5:06.0,L. James makes 2-pt layup from 1 ft (assist by K. Kuzma),,112,97
468,4,4:59.0,,J. Harden makes 2-pt layup from 3 ft,112,99
469,4,4:59.0,,Shooting foul by T. Daniels (drawn by J. Harden),112,99
470,4,4:59.0,K. Caldwell-Pope enters the game for D. Howard,,112,99
471,4,4:59.0,,J. Harden makes free throw 1 of 1,112,100
472,4,4:46.0,L. James makes 2-pt layup from 2 ft,,114,100
473,4,4:46.0,Shooting foul by B. McLemore (drawn by L. James),,114,100
474,4,4:46.0,L. James misses free throw 1 of 1,,114,100
475,4,4:46.0,,Defensive rebound by R. Westbrook,114,100
476,4,4:40.0,,R. Westbrook makes 2-pt layup from 1 ft,114,102
477,4,4:14.0,T. Daniels misses 3-pt jump shot from 24 ft,,114,102
478,4,4:12.0,,Defensive rebound by D. House,114,102
479,4,4:06.0,,Turnover by R. Westbrook (bad pass; steal by K. Caldwell-Pope),114,102
480,4,4:03.0,K. Caldwell-Pope makes 2-pt layup from 3 ft,,116,102
481,4,3:47.0,Violation by Team (kicked ball),,116,102
482,4,3:36.0,,D. House makes 3-pt jump shot from 24 ft (assist by R. Westbrook),116,105
483,4,3:17.0,Turnover by L. James (traveling),,116,105
484,4,3:07.0,,Personal foul by D. Green (drawn by J. Harden),116,105
485,4,3:07.0,,J. Harden makes free throw 1 of 2,116,106
486,4,3:07.0,,J. Harden makes free throw 2 of 2,116,107
487,4,2:47.0,D. Green makes 3-pt jump shot from 23 ft (assist by L. James),,119,107
488,4,2:38.0,,Personal foul by D. Green (drawn by J. Harden),119,107
489,4,2:38.0,,J. Harden makes free throw 1 of 2,119,108
490,4,2:38.0,,J. Harden misses free throw 2 of 2,119,108
491,4,2:38.0,Defensive rebound by D. Green,,119,108
492,4,2:19.0,L. James makes 3-pt jump shot from 27 ft,,122,108
493,4,2:01.0,,R. Westbrook misses 2-pt layup from 2 ft,122,108
494,4,1:59.0,Defensive rebound by L. James,,122,108
495,4,1:41.0,Turnover by L. James (bad pass),,122,108
496,4,1:30.0,,D. House makes 2-pt layup from 2 ft,122,110
497,4,1:10.0,K. Kuzma misses 3-pt jump shot from 25 ft,,122,110
498,4,1:08.0,,Defensive rebound by J. Harden,122,110
499,4,1:05.0,,Personal foul by K. Caldwell-Pope (drawn by J. Harden),122,110
500,4,1:05.0,,J. Harden makes free throw 1 of 2,122,111
501,4,1:05.0,,J. Harden makes free throw 2 of 2,122,112
502,4,0:42.0,D. Green misses 2-pt jump shot from 21 ft,,122,112
503,4,0:40.0,,Defensive rebound by R. Westbrook,122,112
504,4,0:32.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by P. Tucker),122,115
505,4,0:30.0,Personal take foul by R. Westbrook (drawn by L. James),,122,115
506,4,0:30.0,A. Caruso enters the game for T. Daniels,,122,115
507,4,0:20.0,Personal foul by B. McLemore (drawn by D. Green),,122,115
508,4,0:20.0,T. Daniels enters the game for L. James,,122,115
509,4,0:20.0,,M. Frazier enters the game for B. McLemore,122,115
510,4,0:20.0,D. Green makes free throw 1 of 2,,123,115
511,4,0:20.0,D. Green makes free throw 2 of 2,,124,115
512,4,0:11.0,,J. Harden misses 3-pt jump shot from 28 ft,124,115
513,4,0:09.0,Defensive rebound by Team,,124,115
