,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
386,4,7:48.0,D. Green enters the game for A. Caruso,,85,90
387,4,7:48.0,,D. Finney-Smith enters the game for T. Hardaway,85,90
388,4,7:39.0,,Turnover by L. Dončić (bad pass; steal by D. Howard),85,90
389,4,7:26.0,A. Davis misses 2-pt jump shot from 7 ft,,85,90
390,4,7:24.0,,Defensive rebound by L. Dončić,85,90
391,4,7:03.0,,L. Dončić misses 2-pt jump shot from 10 ft,85,90
392,4,7:01.0,Defensive rebound by D. Howard,,85,90
393,4,6:46.0,L. James makes 2-pt jump shot from 21 ft,,87,90
394,4,6:22.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by L. Dončić),87,92
395,4,5:54.0,L. James misses 3-pt jump shot from 26 ft,,87,92
396,4,5:52.0,,Defensive rebound by K. Porziņģis,87,92
397,4,5:45.0,,M. Kleber misses 3-pt jump shot from 22 ft,87,92
398,4,5:40.0,,Offensive rebound by D. Finney-Smith,87,92
399,4,5:39.0,,D. Finney-Smith misses 2-pt layup from 2 ft,87,92
400,4,5:39.0,Defensive rebound by D. Howard,,87,92
401,4,5:36.0,L. James misses 2-pt layup from 3 ft,,87,92
402,4,5:32.0,Offensive rebound by A. Davis,,87,92
403,4,5:32.0,A. Davis makes 2-pt dunk from 2 ft,,89,92
404,4,5:14.0,,L. Dončić misses 2-pt layup from 2 ft (block by D. Howard),89,92
405,4,5:10.0,Defensive rebound by L. James,,89,92
406,4,5:08.0,D. Green makes 3-pt jump shot from 25 ft (assist by L. James),,92,92
407,4,5:08.0,,Dallas full timeout,92,92
408,4,4:53.0,,Shooting foul by D. Howard (drawn by K. Porziņģis),92,92
409,4,4:53.0,,K. Porziņģis makes free throw 1 of 2,92,93
410,4,4:53.0,,K. Porziņģis makes free throw 2 of 2,92,94
411,4,4:41.0,Personal foul by D. Finney-Smith (drawn by A. Davis),,92,94
412,4,4:41.0,,D. Powell enters the game for M. Kleber,92,94
413,4,4:33.0,A. Davis makes 2-pt layup from 3 ft,,94,94
414,4,4:11.0,,Turnover by K. Porziņģis (lost ball; steal by L. James),94,94
415,4,4:06.0,L. James makes 2-pt dunk from 1 ft,,96,94
416,4,4:06.0,,Dallas full timeout,96,94
417,4,3:56.0,,Shooting foul by D. Howard (drawn by L. Dončić),96,94
418,4,3:56.0,,L. Dončić makes free throw 1 of 2,96,95
419,4,3:56.0,,L. Dončić makes free throw 2 of 2,96,96
420,4,3:40.0,A. Davis misses 2-pt hook shot from 7 ft,,96,96
421,4,3:38.0,,Defensive rebound by K. Porziņģis,96,96
422,4,3:30.0,,Personal foul by A. Bradley (drawn by L. Dončić),96,96
423,4,3:30.0,,L. Dončić misses free throw 1 of 2,96,96
424,4,3:30.0,,Offensive rebound by Team,96,96
425,4,3:30.0,,L. Dončić makes free throw 2 of 2,96,97
426,4,3:15.0,A. Davis makes 2-pt hook shot from 6 ft (assist by L. James),,98,97
427,4,2:59.0,,S. Curry misses 3-pt jump shot from 23 ft,98,97
428,4,2:55.0,Defensive rebound by A. Bradley,,98,97
429,4,2:38.0,A. Bradley misses 3-pt jump shot from 23 ft,,98,97
430,4,2:35.0,,Defensive rebound by S. Curry,98,97
431,4,2:18.0,,D. Powell makes 2-pt layup from 3 ft (assist by L. Dončić),98,99
432,4,1:52.0,L. James misses 2-pt jump shot from 15 ft,,98,99
433,4,1:49.0,,Defensive rebound by D. Finney-Smith,98,99
434,4,1:34.0,,Turnover by S. Curry (lost ball; steal by D. Howard),98,99
435,4,1:20.0,A. Davis makes 2-pt jump shot from 15 ft,,100,99
436,4,1:06.0,,L. Dončić misses 2-pt jump shot from 18 ft,100,99
437,4,1:01.0,Defensive rebound by L. James,,100,99
438,4,0:42.0,A. Davis misses 2-pt jump shot from 14 ft,,100,99
439,4,0:40.0,,Defensive rebound by D. Finney-Smith,100,99
440,4,0:40.0,,Dallas full timeout,100,99
441,4,0:31.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by L. Dončić),100,102
442,4,0:30.0,LA Lakers full timeout,,100,102
443,4,0:30.0,A. Caruso enters the game for D. Howard,,100,102
444,4,0:15.0,A. Bradley misses 2-pt jump shot from 18 ft,,100,102
445,4,0:12.0,,Defensive rebound by L. Dončić,100,102
446,4,0:06.0,Loose ball foul by L. James (drawn by D. Powell),,100,102
447,4,0:06.0,,D. Powell misses free throw 1 of 2,100,102
448,4,0:06.0,,Offensive rebound by Team,100,102
449,4,0:06.0,D. Howard enters the game for A. Caruso,,100,102
450,4,0:06.0,,D. Wright enters the game for L. Dončić,100,102
451,4,0:06.0,,D. Powell makes free throw 2 of 2,100,103
452,4,0:06.0,LA Lakers full timeout,,100,103
453,4,0:06.0,,M. Kleber enters the game for K. Porziņģis,100,103
454,4,0:00.0,D. Green makes 3-pt jump shot from 24 ft (assist by L. James),,103,103
455,4,0:00.0,Instant Replay (Request: Ruling Stands),,103,103
456,1OT,4:45.0,Turnover by A. Bradley (bad pass),,103,103
457,1OT,4:29.0,,Turnover by M. Kleber (bad pass; steal by A. Bradley),103,103
458,1OT,4:22.0,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),,105,103
459,1OT,4:05.0,,Turnover by L. Dončić (bad pass),105,103
460,1OT,4:01.0,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),,107,103
461,1OT,4:01.0,,Dallas full timeout,107,103
462,1OT,3:44.0,,K. Porziņģis misses 2-pt jump shot from 10 ft,107,103
463,1OT,3:42.0,Defensive rebound by A. Davis,,107,103
464,1OT,3:31.0,L. James makes 2-pt jump shot from 5 ft,,109,103
465,1OT,3:31.0,Shooting foul by K. Porziņģis (drawn by L. James),,109,103
466,1OT,3:31.0,,T. Hardaway enters the game for D. Wright,109,103
467,1OT,3:31.0,L. James makes free throw 1 of 1,,110,103
468,1OT,3:21.0,,Shooting foul by A. Bradley (drawn by L. Dončić),110,103
469,1OT,3:21.0,,L. Dončić makes free throw 1 of 2,110,104
470,1OT,3:21.0,,L. Dončić makes free throw 2 of 2,110,105
471,1OT,3:08.0,Offensive foul by L. James (drawn by L. Dončić),,110,105
472,1OT,3:08.0,Turnover by L. James (offensive foul),,110,105
473,1OT,2:59.0,,L. Dončić makes 3-pt jump shot from 26 ft,110,108
474,1OT,2:37.0,A. Davis makes 2-pt jump shot from 11 ft,,112,108
475,1OT,2:26.0,,M. Kleber misses 3-pt jump shot from 22 ft,112,108
476,1OT,2:23.0,Defensive rebound by L. James,,112,108
477,1OT,2:07.0,A. Davis misses 2-pt jump shot from 7 ft,,112,108
478,1OT,2:07.0,,Defensive rebound by K. Porziņģis,112,108
479,1OT,1:58.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,112,108
480,1OT,1:55.0,,Offensive rebound by D. Finney-Smith,112,108
481,1OT,1:54.0,,T. Hardaway misses 3-pt jump shot from 25 ft,112,108
482,1OT,1:51.0,Defensive rebound by A. Davis,,112,108
483,1OT,1:31.0,L. James makes 3-pt jump shot from 27 ft,,115,108
484,1OT,1:23.0,,L. Dončić misses 3-pt jump shot from 29 ft,115,108
485,1OT,1:19.0,,Offensive rebound by T. Hardaway,115,108
486,1OT,1:16.0,,Turnover by K. Porziņģis (bad pass),115,108
487,1OT,0:58.0,Shooting foul by K. Porziņģis (drawn by L. James),,115,108
488,1OT,0:58.0,A. Caruso enters the game for D. Howard,,115,108
489,1OT,0:58.0,L. James makes free throw 1 of 2,,116,108
490,1OT,0:58.0,L. James makes free throw 2 of 2,,117,108
491,1OT,0:47.0,,L. Dončić misses 2-pt jump shot from 6 ft,117,108
492,1OT,0:44.0,Defensive rebound by L. James,,117,108
493,1OT,0:39.0,Personal take foul by D. Finney-Smith (drawn by L. James),,117,108
494,1OT,0:39.0,,Dallas full timeout,117,108
495,1OT,0:39.0,L. James makes free throw 1 of 2,,118,108
496,1OT,0:39.0,L. James misses free throw 2 of 2,,118,108
497,1OT,0:37.0,,Defensive rebound by M. Kleber,118,108
498,1OT,0:32.0,,L. Dončić makes 2-pt layup from 2 ft,118,110
499,1OT,0:21.0,Personal take foul by T. Hardaway (drawn by D. Green),,118,110
500,1OT,0:21.0,D. Green misses free throw 1 of 2,,118,110
501,1OT,0:21.0,Offensive rebound by Team,,118,110
502,1OT,0:21.0,K. Caldwell-Pope enters the game for A. Davis,,118,110
503,1OT,0:21.0,T. Daniels enters the game for L. James,,118,110
504,1OT,0:21.0,D. Green makes free throw 2 of 2,,119,110
505,1OT,0:11.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,119,110
506,1OT,0:08.0,,Offensive rebound by D. Finney-Smith,119,110
