,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
381,4,5:35.0,B. Simmons makes free throw 2 of 2,,95,92
382,4,5:17.0,,J. Tatum misses 2-pt jump shot from 12 ft,95,92
383,4,5:16.0,Defensive rebound by J. Embiid,,95,92
384,4,4:53.0,J. Ennis misses 3-pt jump shot from 27 ft,,95,92
385,4,4:51.0,Offensive rebound by J. Embiid,,95,92
386,4,4:50.0,J. Embiid makes 2-pt layup from 1 ft,,97,92
387,4,4:22.0,,K. Walker misses 3-pt jump shot from 25 ft,97,92
388,4,4:21.0,Defensive rebound by J. Embiid,,97,92
389,4,4:06.0,J. Embiid makes 3-pt jump shot from 25 ft (assist by T. Harris),,100,92
390,4,4:04.0,,Boston full timeout,100,92
391,4,4:04.0,J. Richardson enters the game for J. Ennis,,100,92
392,4,4:04.0,,E. Freedom enters the game for D. Theis,100,92
393,4,3:52.0,,Personal foul by T. Harris (drawn by G. Hayward),100,92
394,4,3:45.0,,J. Tatum makes 3-pt jump shot from 23 ft (assist by G. Hayward),100,95
395,4,3:31.0,Personal foul by E. Freedom (drawn by J. Embiid),,100,95
396,4,3:31.0,J. Embiid makes free throw 1 of 2,,101,95
397,4,3:31.0,J. Embiid makes free throw 2 of 2,,102,95
398,4,3:17.0,,G. Hayward makes 2-pt layup from 3 ft (assist by K. Walker),102,97
399,4,3:14.0,Philadelphia full timeout,,102,97
400,4,2:52.0,J. Embiid makes 2-pt jump shot from 12 ft,,104,97
401,4,2:33.0,,J. Brown misses 2-pt jump shot from 16 ft,104,97
402,4,2:31.0,Defensive rebound by B. Simmons,,104,97
403,4,2:25.0,J. Richardson makes 2-pt jump shot from 12 ft (assist by B. Simmons),,106,97
404,4,2:14.0,,Shooting foul by M. Thybulle (drawn by K. Walker),106,97
405,4,2:14.0,,Instant Replay (Request: Ruling Stands),106,97
406,4,2:14.0,,K. Walker makes free throw 1 of 3,106,98
407,4,2:14.0,,K. Walker makes free throw 2 of 3,106,99
408,4,2:14.0,,K. Walker makes free throw 3 of 3,106,100
409,4,2:02.0,J. Richardson misses 2-pt jump shot from 15 ft,,106,100
410,4,2:00.0,,Defensive rebound by E. Freedom,106,100
411,4,1:39.0,,K. Walker misses 2-pt layup at rim,106,100
412,4,1:38.0,,Offensive rebound by E. Freedom,106,100
413,4,1:38.0,,E. Freedom makes 2-pt layup from 1 ft,106,102
414,4,1:19.0,M. Thybulle misses 3-pt jump shot from 26 ft,,106,102
415,4,1:18.0,,Defensive rebound by E. Freedom,106,102
416,4,1:10.0,,Personal foul by B. Simmons (drawn by J. Tatum),106,102
417,4,1:02.0,,G. Hayward makes 2-pt jump shot from 14 ft,106,104
418,4,1:01.0,Philadelphia full timeout,,106,104
419,4,0:52.0,Personal foul by E. Freedom (drawn by J. Richardson),,106,104
420,4,0:52.0,J. Richardson makes free throw 1 of 2,,107,104
421,4,0:52.0,J. Richardson makes free throw 2 of 2,,108,104
422,4,0:41.0,,E. Freedom makes 2-pt dunk from 1 ft (assist by J. Tatum),108,106
423,4,0:34.0,Personal take foul by G. Hayward (drawn by B. Simmons),,108,106
424,4,0:34.0,B. Simmons makes free throw 1 of 2,,109,106
425,4,0:34.0,B. Simmons makes free throw 2 of 2,,110,106
426,4,0:34.0,,Boston full timeout,110,106
427,4,0:27.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by K. Walker),110,109
428,4,0:26.0,Philadelphia full timeout,,110,109
429,4,0:26.0,,D. Theis enters the game for E. Freedom,110,109
430,4,0:25.0,Personal take foul by J. Tatum (drawn by J. Embiid),,110,109
431,4,0:25.0,J. Embiid makes free throw 1 of 2,,111,109
432,4,0:25.0,J. Embiid makes free throw 2 of 2,,112,109
433,4,0:25.0,,Turnover by J. Tatum (bad pass),112,109
434,4,0:22.0,Personal take foul by D. Theis (drawn by J. Embiid),,112,109
435,4,0:22.0,J. Embiid makes free throw 1 of 2,,113,109
436,4,0:22.0,J. Embiid misses free throw 2 of 2,,113,109
437,4,0:22.0,,Defensive rebound by J. Tatum,113,109
438,4,0:14.0,,D. Theis misses 2-pt dunk from 3 ft (block by J. Embiid),113,109
439,4,0:12.0,Defensive rebound by B. Simmons,,113,109
440,4,0:10.0,Personal foul by J. Brown (drawn by J. Embiid),,113,109
441,4,0:10.0,J. Embiid makes free throw 1 of 2,,114,109
442,4,0:10.0,J. Embiid makes free throw 2 of 2,,115,109
443,4,0:10.0,,Boston full timeout,115,109
444,4,0:10.0,,E. Freedom enters the game for D. Theis,115,109
445,4,0:08.0,,K. Walker misses 3-pt jump shot from 26 ft (block by M. Thybulle),115,109
446,4,0:07.0,Defensive rebound by T. Harris,,115,109
