,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
387,4,8:50.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),97,106
388,4,8:33.0,J. Clarkson misses 3-pt jump shot from 25 ft,,97,106
389,4,8:29.0,Offensive rebound by R. Gobert,,97,106
390,4,8:27.0,J. Clarkson misses 2-pt layup from 2 ft (block by J. Poeltl),,97,106
391,4,8:27.0,,Defensive rebound by Team,97,106
392,4,8:27.0,B. Bogdanović enters the game for G. Niang,,97,106
393,4,8:27.0,,R. Gay enters the game for J. Poeltl,97,106
394,4,8:15.0,,R. Gay makes 2-pt jump shot from 11 ft (assist by D. DeRozan),97,108
395,4,7:53.0,M. Conley makes 2-pt layup from 1 ft (assist by B. Bogdanović),,99,108
396,4,7:40.0,,D. DeRozan misses 2-pt jump shot from 9 ft,99,108
397,4,7:40.0,Defensive rebound by R. Gobert,,99,108
398,4,7:35.0,M. Conley misses 3-pt jump shot from 25 ft,,99,108
399,4,7:30.0,,Defensive rebound by D. Murray,99,108
400,4,7:25.0,,D. Murray makes 2-pt layup at rim,99,110
401,4,7:14.0,Shooting foul by B. Forbes (drawn by M. Conley),,99,110
402,4,7:14.0,M. Conley makes free throw 1 of 2,,100,110
403,4,7:14.0,M. Conley makes free throw 2 of 2,,101,110
404,4,7:00.0,,M. Belinelli misses 3-pt jump shot from 28 ft,101,110
405,4,6:57.0,Defensive rebound by B. Bogdanović,,101,110
406,4,6:55.0,Offensive foul by M. Conley (drawn by D. DeRozan),,101,110
407,4,6:55.0,Turnover by M. Conley (offensive foul),,101,110
408,4,6:55.0,,San Antonio full timeout,101,110
409,4,6:55.0,R. O'Neale enters the game for J. Ingles,,101,110
410,4,6:42.0,,Turnover by D. Murray (out of bounds lost ball),101,110
411,4,6:29.0,B. Bogdanović misses 2-pt jump shot from 7 ft,,101,110
412,4,6:27.0,,Defensive rebound by D. DeRozan,101,110
413,4,6:15.0,,D. DeRozan misses 2-pt layup from 7 ft,101,110
414,4,6:13.0,Defensive rebound by B. Bogdanović,,101,110
415,4,6:09.0,J. Clarkson makes 2-pt layup from 1 ft (assist by B. Bogdanović),,103,110
416,4,5:51.0,,R. Gay misses 3-pt jump shot from 24 ft,103,110
417,4,5:46.0,Defensive rebound by R. O'Neale,,103,110
418,4,5:42.0,B. Bogdanović makes 2-pt layup at rim (assist by R. O'Neale),,105,110
419,4,5:42.0,,San Antonio full timeout,105,110
420,4,5:42.0,,P. Mills enters the game for B. Forbes,105,110
421,4,5:42.0,,J. Poeltl enters the game for R. Gay,105,110
422,4,5:27.0,,D. DeRozan makes 2-pt jump shot from 10 ft,105,112
423,4,5:03.0,R. Gobert makes 2-pt layup from 1 ft (assist by R. O'Neale),,107,112
424,4,4:40.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by J. Poeltl),107,115
425,4,4:29.0,Utah full timeout,,107,115
426,4,4:29.0,D. Mitchell enters the game for M. Conley,,107,115
427,4,4:29.0,,D. White enters the game for D. Murray,107,115
428,4,4:19.0,D. Mitchell makes 2-pt jump shot from 21 ft,,109,115
429,4,4:05.0,,Turnover by D. DeRozan (bad pass),109,115
430,4,3:47.0,J. Clarkson misses 3-pt jump shot from 25 ft,,109,115
431,4,3:46.0,,Defensive rebound by Team,109,115
432,4,3:25.0,,D. DeRozan makes 2-pt jump shot from 10 ft,109,117
433,4,3:10.0,D. Mitchell makes 2-pt jump shot from 19 ft,,111,117
434,4,2:52.0,,M. Belinelli misses 3-pt jump shot from 25 ft,111,117
435,4,2:49.0,,Offensive rebound by J. Poeltl,111,117
436,4,2:40.0,,D. White makes 3-pt jump shot from 25 ft,111,120
437,4,2:24.0,D. Mitchell makes 2-pt jump shot from 8 ft,,113,120
438,4,2:06.0,,P. Mills misses 3-pt jump shot from 26 ft,113,120
439,4,2:03.0,Defensive rebound by R. O'Neale,,113,120
440,4,1:54.0,Shooting foul by D. DeRozan (drawn by R. Gobert),,113,120
441,4,1:54.0,R. Gobert makes free throw 1 of 2,,114,120
442,4,1:54.0,J. Ingles enters the game for J. Clarkson,,114,120
443,4,1:54.0,R. Gobert makes free throw 2 of 2,,115,120
444,4,1:43.0,,P. Mills misses 3-pt jump shot from 27 ft,115,120
445,4,1:39.0,Defensive rebound by R. Gobert,,115,120
446,4,1:35.0,D. Mitchell misses 2-pt layup from 1 ft,,115,120
447,4,1:32.0,,Defensive rebound by J. Poeltl,115,120
448,4,1:14.0,,D. DeRozan makes 2-pt jump shot from 12 ft,115,122
449,4,1:05.0,Shooting foul by D. DeRozan (drawn by D. Mitchell),,115,122
450,4,1:05.0,D. Mitchell makes free throw 1 of 2,,116,122
451,4,1:05.0,D. Mitchell makes free throw 2 of 2,,117,122
452,4,0:48.0,,Shooting foul by R. O'Neale (drawn by D. DeRozan),117,122
453,4,0:48.0,,D. DeRozan makes free throw 1 of 2,117,123
454,4,0:48.0,,D. Murray enters the game for M. Belinelli,117,123
455,4,0:48.0,,D. DeRozan misses free throw 2 of 2,117,123
456,4,0:48.0,Defensive rebound by R. Gobert,,117,123
457,4,0:48.0,Utah full timeout,,117,123
458,4,0:48.0,J. Clarkson enters the game for R. O'Neale,,117,123
459,4,0:46.0,Turnover by B. Bogdanović (traveling),,117,123
460,4,0:46.0,R. O'Neale enters the game for J. Clarkson,,117,123
461,4,0:46.0,,M. Belinelli enters the game for D. Murray,117,123
462,4,0:26.0,,D. White misses 3-pt jump shot from 23 ft,117,123
463,4,0:23.0,,Offensive rebound by M. Belinelli,117,123
464,4,0:21.0,,Personal take foul by J. Ingles (drawn by D. DeRozan),117,123
465,4,0:21.0,,D. DeRozan makes free throw 1 of 2,117,124
466,4,0:21.0,J. Clarkson enters the game for R. O'Neale,,117,124
467,4,0:21.0,,D. DeRozan makes free throw 2 of 2,117,125
468,4,0:15.0,D. Mitchell misses 3-pt jump shot from 26 ft,,117,125
469,4,0:12.0,Offensive rebound by Team,,117,125
470,4,0:07.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,117,125
471,4,0:06.0,Offensive rebound by R. Gobert,,117,125
472,4,0:06.0,Shooting foul by P. Mills (drawn by R. Gobert),,117,125
473,4,0:06.0,R. Gobert misses free throw 1 of 2,,117,125
474,4,0:06.0,Offensive rebound by Team,,117,125
475,4,0:06.0,R. O'Neale enters the game for J. Clarkson,,117,125
476,4,0:06.0,R. Gobert misses free throw 2 of 2,,117,125
477,4,0:05.0,Offensive rebound by Team,,117,125
478,4,0:05.0,Away from play foul by P. Mills (drawn by B. Bogdanović),,117,125
479,4,0:05.0,B. Bogdanović makes free throw 1 of 1,,118,125
480,4,0:05.0,J. Clarkson enters the game for R. O'Neale,,118,125
481,4,0:05.0,,D. Murray enters the game for M. Belinelli,118,125
482,4,0:05.0,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),,120,125
483,4,0:03.0,,Personal take foul by J. Clarkson (drawn by P. Mills),120,125
484,4,0:03.0,,P. Mills makes free throw 1 of 2,120,126
485,4,0:03.0,,L. Walker enters the game for D. DeRozan,120,126
486,4,0:03.0,,P. Mills makes free throw 2 of 2,120,127
