,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
388,4,5:00.0,,K. Huerter makes 2-pt layup from 1 ft (assist by T. Young),104,112
389,4,4:42.0,D. Graham makes 2-pt layup from 1 ft,,106,112
390,4,4:25.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by T. Young),106,115
391,4,4:25.0,Charlotte full timeout,,106,115
392,4,4:25.0,T. Rozier enters the game for J. McDaniels,,106,115
393,4,4:25.0,,J. Collins enters the game for T. Graham,106,115
394,4,4:06.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by C. Martin),,109,115
395,4,3:46.0,,D. Dedmon misses 3-pt jump shot from 23 ft,109,115
396,4,3:42.0,,Offensive rebound by J. Collins,109,115
397,4,3:40.0,,Turnover by D. Dedmon (bad pass),109,115
398,4,3:40.0,,Loose ball foul by D. Dedmon (drawn by B. Biyombo),109,115
399,4,3:40.0,C. Martin enters the game for M. Bridges,,109,115
400,4,3:40.0,,D. Hunter enters the game for D. Dedmon,109,115
401,4,3:29.0,C. Martin makes 3-pt jump shot from 26 ft (assist by D. Graham),,112,115
402,4,3:09.0,,Shooting foul by C. Martin (drawn by J. Collins),112,115
403,4,3:09.0,,J. Collins misses free throw 1 of 2,112,115
404,4,3:09.0,,Offensive rebound by Team,112,115
405,4,3:09.0,,J. Collins makes free throw 2 of 2,112,116
406,4,2:53.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by C. Martin),,114,116
407,4,2:36.0,,Turnover by T. Young (bad pass; steal by C. Martin),114,116
408,4,2:18.0,D. Graham misses 3-pt jump shot from 25 ft,,114,116
409,4,2:12.0,,Defensive rebound by J. Collins,114,116
410,4,2:08.0,,Personal foul by C. Martin (drawn by T. Young),114,116
411,4,2:03.0,,D. Hunter makes 3-pt jump shot from 26 ft (assist by T. Young),114,119
412,4,2:01.0,Charlotte full timeout,,114,119
413,4,1:45.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by C. Martin),,117,119
414,4,1:45.0,Instant Replay (Request: Ruling Stands),,117,119
415,4,1:45.0,,Atlanta full timeout,117,119
416,4,1:23.0,,T. Young misses 3-pt jump shot from 26 ft,117,119
417,4,1:20.0,Defensive rebound by T. Rozier,,117,119
418,4,1:13.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by C. Martin),,120,119
419,4,0:56.0,,C. Reddish misses 3-pt jump shot from 25 ft,120,119
420,4,0:53.0,Defensive rebound by C. Martin,,120,119
421,4,0:36.0,Personal foul by D. Hunter (drawn by B. Biyombo),,120,119
422,4,0:27.0,C. Martin misses 3-pt jump shot from 23 ft,,120,119
423,4,0:23.0,,Defensive rebound by C. Reddish,120,119
424,4,0:20.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),120,121
425,4,0:20.0,Charlotte full timeout,,120,121
426,4,0:20.0,P. Washington enters the game for B. Biyombo,,120,121
427,4,0:20.0,,T. Graham enters the game for T. Young,120,121
428,4,0:05.0,Shooting foul by C. Reddish (drawn by D. Graham),,120,121
429,4,0:05.0,D. Graham makes free throw 1 of 2,,121,121
430,4,0:05.0,B. Biyombo enters the game for P. Washington,,121,121
431,4,0:05.0,D. Graham makes free throw 2 of 2,,122,121
432,4,0:05.0,,Atlanta full timeout,122,121
433,4,0:05.0,,T. Young enters the game for T. Graham,122,121
434,4,0:01.0,,Personal foul by C. Martin (drawn by T. Young),122,121
435,4,0:01.0,,T. Young makes free throw 1 of 2,122,122
436,4,0:01.0,M. Bridges enters the game for B. Biyombo,,122,122
437,4,0:01.0,C. Zeller enters the game for C. Martin,,122,122
438,4,0:01.0,,T. Young misses free throw 2 of 2,122,122
439,4,0:01.0,Defensive rebound by M. Bridges,,122,122
440,4,0:00.0,M. Bridges misses 3-pt jump shot from 69 ft,,122,122
441,4,0:00.0,Offensive rebound by Team,,122,122
442,1OT,4:41.0,C. Martin misses 2-pt layup from 4 ft,,122,122
443,1OT,4:36.0,,Defensive rebound by D. Hunter,122,122
444,1OT,4:21.0,,K. Huerter misses 3-pt jump shot from 25 ft,122,122
445,1OT,4:17.0,,Offensive rebound by D. Hunter,122,122
446,1OT,4:13.0,,Turnover by T. Young (bad pass; steal by D. Graham),122,122
447,1OT,3:59.0,T. Rozier makes 2-pt jump shot from 11 ft,,124,122
448,1OT,3:35.0,,T. Young makes 3-pt jump shot from 31 ft (assist by K. Huerter),124,125
449,1OT,3:10.0,D. Graham makes 2-pt jump shot from 10 ft (assist by B. Biyombo),,126,125
450,1OT,2:53.0,,T. Young makes 2-pt layup from 1 ft,126,127
451,1OT,2:36.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by D. Graham),,129,127
452,1OT,2:19.0,,T. Young misses 2-pt layup from 3 ft,129,127
453,1OT,2:16.0,Defensive rebound by D. Graham,,129,127
454,1OT,2:09.0,Personal foul by T. Young (drawn by C. Martin),,129,127
455,1OT,2:02.0,D. Graham misses 3-pt jump shot from 26 ft,,129,127
456,1OT,1:58.0,,Defensive rebound by D. Hunter,129,127
457,1OT,1:52.0,,T. Young makes 2-pt layup from 1 ft,129,129
458,1OT,1:38.0,D. Graham misses 3-pt jump shot from 26 ft,,129,129
459,1OT,1:35.0,,Defensive rebound by T. Young,129,129
460,1OT,1:30.0,,T. Young misses 2-pt layup from 7 ft (block by C. Martin),129,129
461,1OT,1:29.0,,Offensive rebound by Team,129,129
462,1OT,1:29.0,,Atlanta full timeout,129,129
463,1OT,1:21.0,,C. Reddish misses 3-pt jump shot from 25 ft,129,129
464,1OT,1:19.0,Defensive rebound by Team,,129,129
465,1OT,1:05.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by C. Martin),,131,129
466,1OT,0:52.0,,J. Collins misses 2-pt layup from 2 ft (block by B. Biyombo),131,129
467,1OT,0:52.0,,Offensive rebound by J. Collins,131,129
468,1OT,0:52.0,,J. Collins makes 2-pt layup from 2 ft,131,131
469,1OT,0:27.0,Turnover by Team (shot clock),,131,131
470,1OT,0:05.0,,T. Young misses 2-pt jump shot from 11 ft,131,131
471,1OT,0:03.0,Defensive rebound by B. Biyombo,,131,131
472,1OT,0:03.0,Charlotte full timeout,,131,131
473,1OT,0:03.0,C. Zeller enters the game for B. Biyombo,,131,131
474,1OT,0:03.0,,T. Graham enters the game for D. Hunter,131,131
475,1OT,0:02.0,Personal take foul by K. Huerter (drawn by C. Zeller),,131,131
476,1OT,0:02.0,Charlotte full timeout,,131,131
477,1OT,0:02.0,,D. Hunter enters the game for T. Young,131,131
478,1OT,0:01.0,Offensive foul by T. Rozier (drawn by T. Graham),,131,131
479,1OT,0:01.0,Turnover by T. Rozier (offensive foul),,131,131
480,1OT,0:01.0,Instant Replay (Request: Ruling Stands),,131,131
481,1OT,0:01.0,,Atlanta full timeout,131,131
482,1OT,0:01.0,,Instant Replay (Challenge: Ruling Stands),131,131
483,1OT,0:01.0,,Atlanta full timeout,131,131
484,2OT,4:38.0,C. Martin misses 3-pt jump shot from 25 ft,,131,131
485,2OT,4:34.0,Offensive rebound by T. Rozier,,131,131
486,2OT,4:33.0,T. Rozier makes 2-pt layup from 1 ft,,133,131
487,2OT,4:21.0,,T. Young makes 3-pt jump shot from 36 ft,133,134
488,2OT,3:53.0,D. Graham misses 3-pt jump shot from 26 ft,,133,134
489,2OT,3:50.0,Offensive rebound by C. Martin,,133,134
490,2OT,3:48.0,T. Rozier misses 2-pt jump shot from 1 ft,,133,134
491,2OT,3:48.0,,Defensive rebound by Team,133,134
492,2OT,3:26.0,,T. Young makes 2-pt layup from 1 ft,133,136
493,2OT,3:10.0,T. Rozier makes 2-pt layup from 3 ft,,135,136
494,2OT,2:44.0,,T. Young misses 3-pt jump shot from 32 ft,135,136
495,2OT,2:40.0,,Offensive rebound by J. Collins,135,136
496,2OT,2:33.0,,Offensive foul by J. Collins (drawn by C. Martin),135,136
497,2OT,2:33.0,,Turnover by J. Collins (offensive foul),135,136
498,2OT,2:33.0,,D. Hunter enters the game for T. Graham,135,136
499,2OT,2:19.0,T. Rozier misses 2-pt jump shot from 16 ft,,135,136
500,2OT,2:14.0,,Defensive rebound by K. Huerter,135,136
501,2OT,1:59.0,,D. Hunter misses 3-pt jump shot from 25 ft (block by B. Biyombo),135,136
502,2OT,1:56.0,Defensive rebound by D. Graham,,135,136
503,2OT,1:39.0,C. Martin misses 3-pt jump shot from 23 ft,,135,136
504,2OT,1:34.0,,Defensive rebound by D. Hunter,135,136
505,2OT,1:17.0,,K. Huerter misses 2-pt layup from 2 ft (block by C. Martin),135,136
506,2OT,1:13.0,Defensive rebound by C. Martin,,135,136
507,2OT,0:57.0,D. Graham misses 2-pt layup from 2 ft,,135,136
508,2OT,0:54.0,,Defensive rebound by D. Hunter,135,136
509,2OT,0:33.0,,C. Reddish makes 2-pt dunk from 1 ft (assist by T. Young),135,138
510,2OT,0:33.0,Charlotte full timeout,,135,138
511,2OT,0:33.0,,T. Graham enters the game for T. Young,135,138
512,2OT,0:25.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by D. Graham),,138,138
513,2OT,0:24.0,,Atlanta full timeout,138,138
514,2OT,0:24.0,,T. Young enters the game for T. Graham,138,138
515,2OT,0:13.0,,Shooting foul by C. Martin (drawn by D. Hunter),138,138
516,2OT,0:13.0,,D. Hunter makes free throw 1 of 3,138,139
517,2OT,0:13.0,,D. Hunter makes free throw 2 of 3,138,140
518,2OT,0:13.0,P. Washington enters the game for C. Martin,,138,140
519,2OT,0:13.0,C. Zeller enters the game for C. Martin,,138,140
520,2OT,0:13.0,,D. Hunter makes free throw 3 of 3,138,141
521,2OT,0:13.0,Charlotte full timeout,,138,141
522,2OT,0:13.0,J. McDaniels enters the game for B. Biyombo,,138,141
523,2OT,0:13.0,,T. Graham enters the game for D. Hunter,138,141
524,2OT,0:10.0,T. Rozier misses 3-pt jump shot from 24 ft,,138,141
525,2OT,0:04.0,,Defensive rebound by J. Collins,138,141
526,2OT,0:03.0,,Personal take foul by D. Graham (drawn by C. Reddish),138,141
527,2OT,0:03.0,,C. Reddish makes free throw 1 of 2,138,142
528,2OT,0:03.0,,C. Reddish makes free throw 2 of 2,138,143
