,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
386,4,5:23.0,,J. Randle makes free throw 2 of 2,109,107
387,4,5:08.0,K. Nunn makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,112,107
388,4,4:47.0,,J. Randle misses 2-pt layup from 1 ft,112,107
389,4,4:45.0,Defensive rebound by J. Butler,,112,107
390,4,4:42.0,J. Butler makes 2-pt dunk from 3 ft,,114,107
391,4,4:42.0,,Violation by Team (def goaltending),114,107
392,4,4:31.0,,R. Bullock misses 3-pt jump shot from 26 ft,114,107
393,4,4:30.0,Defensive rebound by J. Butler,,114,107
394,4,4:14.0,J. Butler misses 2-pt jump shot from 14 ft,,114,107
395,4,4:12.0,,Defensive rebound by E. Payton,114,107
396,4,4:06.0,,R. Bullock misses 2-pt layup from 3 ft,114,107
397,4,4:04.0,,Offensive rebound by J. Randle,114,107
398,4,4:03.0,,J. Randle makes 2-pt layup from 3 ft,114,109
399,4,3:54.0,Offensive foul by D. Robinson (drawn by R. Barrett),,114,109
400,4,3:54.0,Turnover by D. Robinson (offensive foul),,114,109
401,4,3:42.0,Violation by Team (kicked ball),,114,109
402,4,3:32.0,,E. Payton makes 2-pt jump shot from 9 ft,114,111
403,4,3:17.0,J. Butler misses 2-pt jump shot from 16 ft,,114,111
404,4,3:15.0,,Defensive rebound by J. Randle,114,111
405,4,3:08.0,,R. Bullock misses 3-pt jump shot from 27 ft,114,111
406,4,3:07.0,,Offensive rebound by Team,114,111
407,4,3:07.0,G. Dragić enters the game for D. Robinson,,114,111
408,4,2:51.0,,T. Gibson makes 2-pt layup from 2 ft (assist by J. Randle),114,113
409,4,2:32.0,Turnover by J. Johnson (lost ball; steal by J. Randle),,114,113
410,4,2:16.0,,J. Randle makes 3-pt jump shot from 25 ft (assist by E. Payton),114,116
411,4,1:55.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,117,116
412,4,1:40.0,,J. Randle misses 2-pt layup from 1 ft,117,116
413,4,1:39.0,,Offensive rebound by T. Gibson,117,116
414,4,1:38.0,,Shooting foul by J. Johnson (drawn by T. Gibson),117,116
415,4,1:38.0,,T. Gibson makes free throw 1 of 2,117,117
416,4,1:38.0,,T. Gibson makes free throw 2 of 2,117,118
417,4,1:20.0,J. Butler misses 2-pt jump shot from 9 ft,,117,118
418,4,1:19.0,,Defensive rebound by Team,117,118
419,4,1:05.0,,Personal foul by J. Johnson (drawn by J. Randle),117,118
420,4,1:05.0,,J. Randle makes free throw 1 of 2,117,119
421,4,1:05.0,,J. Randle makes free throw 2 of 2,117,120
422,4,0:58.0,J. Butler misses 2-pt layup from 1 ft,,117,120
423,4,0:58.0,Offensive rebound by J. Butler,,117,120
424,4,0:58.0,J. Butler makes 2-pt layup from 1 ft,,119,120
425,4,0:34.0,,J. Randle makes 2-pt layup from 1 ft,119,122
426,4,0:21.0,Shooting foul by R. Bullock (drawn by J. Butler),,119,122
427,4,0:21.0,,New York full timeout,119,122
428,4,0:21.0,,Instant Replay (Challenge: Stands),119,122
429,4,0:21.0,J. Butler makes free throw 1 of 3,,120,122
430,4,0:21.0,J. Butler makes free throw 2 of 3,,121,122
431,4,0:21.0,J. Butler misses free throw 3 of 3,,121,122
432,4,0:17.0,,Defensive rebound by R. Barrett,121,122
433,4,0:16.0,,Personal take foul by J. Johnson (drawn by R. Barrett),121,122
434,4,0:16.0,T. Herro enters the game for J. Johnson,,121,122
435,4,0:16.0,M. Leonard enters the game for K. Nunn,,121,122
436,4,0:16.0,,R. Barrett misses free throw 1 of 2,121,122
437,4,0:16.0,,Offensive rebound by Team,121,122
438,4,0:16.0,,R. Barrett makes free throw 2 of 2,121,123
439,4,0:16.0,Miami full timeout,,121,123
440,4,0:16.0,K. Nunn enters the game for M. Leonard,,121,123
441,4,0:12.0,J. Butler misses 2-pt layup from 1 ft,,121,123
442,4,0:12.0,Offensive rebound by Team,,121,123
443,4,0:12.0,Instant Replay (Request: Ruling Stands),,121,123
444,4,0:02.0,Turnover by J. Butler (bad pass; steal by R. Barrett),,121,123
445,4,0:02.0,,Personal take foul by B. Adebayo (drawn by R. Barrett),121,123
446,4,0:02.0,M. Leonard enters the game for K. Nunn,,121,123
447,4,0:02.0,,R. Barrett makes free throw 1 of 2,121,124
448,4,0:02.0,,R. Barrett misses free throw 2 of 2,121,124
449,4,0:00.0,Defensive rebound by Team,,121,124
450,4,0:00.0,Miami full timeout,,121,124
451,4,0:00.0,Instant Replay (Request: Ruling Stands),,121,124
452,4,0:00.0,D. Robinson enters the game for M. Leonard,,121,124
453,4,0:00.0,Instant Replay (Request: Ruling Stands),,121,124
