,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,CHICAGO_ACTION,NEW ORLEANS_SCORE,CHICAGO_SCORE
382,4,6:28.0,,C. Felício makes free throw 2 of 2,114,92
383,4,6:17.0,J. Redick misses 2-pt jump shot from 14 ft,,114,92
384,4,6:15.0,,Defensive rebound by T. Young,114,92
385,4,6:09.0,,R. Arcidiacono makes 2-pt jump shot from 7 ft,114,94
386,4,5:54.0,Turnover by J. Redick (bad pass; steal by C. Felício),,114,94
387,4,5:47.0,,S. Harrison makes 2-pt jump shot from 11 ft (assist by T. Satoranský),114,96
388,4,5:30.0,E. Moore misses 2-pt layup from 7 ft,,114,96
389,4,5:28.0,,Defensive rebound by R. Arcidiacono,114,96
390,4,5:23.0,,Turnover by R. Arcidiacono (bad pass),114,96
391,4,5:23.0,J. Hart enters the game for J. Redick,,114,96
392,4,5:07.0,Personal foul by S. Harrison (drawn by E. Moore),,114,96
393,4,5:07.0,,A. Mokoka enters the game for T. Satoranský,114,96
394,4,5:07.0,,C. White enters the game for T. Young,114,96
395,4,4:52.0,J. Okafor makes 2-pt layup from 2 ft,,116,96
396,4,4:52.0,,Chicago full timeout,116,96
397,4,4:52.0,F. Jackson enters the game for E. Moore,,116,96
398,4,4:36.0,,S. Harrison misses 2-pt layup from 6 ft,116,96
399,4,4:32.0,,Offensive rebound by C. Felício,116,96
400,4,4:32.0,,C. Felício misses 2-pt layup from 1 ft,116,96
401,4,4:31.0,Defensive rebound by J. Hart,,116,96
402,4,4:22.0,Offensive foul by F. Jackson (drawn by R. Arcidiacono),,116,96
403,4,4:22.0,Turnover by F. Jackson (offensive foul),,116,96
404,4,4:22.0,N. Alexander-Walker enters the game for L. Ball,,116,96
405,4,4:04.0,,C. White misses 2-pt layup from 2 ft,116,96
406,4,4:00.0,,Offensive rebound by C. Felício,116,96
407,4,4:00.0,,C. Felício misses 2-pt layup from 1 ft (block by F. Jackson),116,96
408,4,4:00.0,Defensive rebound by N. Alexander-Walker,,116,96
409,4,3:54.0,J. Hart makes 3-pt jump shot from 23 ft (assist by N. Alexander-Walker),,119,96
410,4,3:30.0,,C. White misses 3-pt jump shot from 25 ft,119,96
411,4,3:27.0,Defensive rebound by J. Hart,,119,96
412,4,3:06.0,J. Okafor misses 2-pt jump shot from 8 ft,,119,96
413,4,3:04.0,,Defensive rebound by C. White,119,96
414,4,3:01.0,,A. Mokoka makes 3-pt jump shot from 22 ft (assist by C. White),119,99
415,4,2:49.0,Turnover by J. Okafor (bad pass),,119,99
416,4,2:36.0,,S. Harrison makes 2-pt layup from 5 ft (assist by C. White),119,101
417,4,2:23.0,Personal foul by C. White (drawn by F. Jackson),,119,101
418,4,2:23.0,J. Hayes enters the game for J. Hart,,119,101
419,4,2:19.0,Offensive foul by N. Alexander-Walker (drawn by C. White),,119,101
420,4,2:19.0,Turnover by N. Alexander-Walker (offensive foul),,119,101
421,4,2:01.0,,S. Harrison makes 3-pt jump shot from 26 ft,119,104
422,4,1:38.0,F. Jackson misses 3-pt jump shot from 24 ft,,119,104
423,4,1:35.0,,Defensive rebound by C. White,119,104
424,4,1:32.0,,A. Mokoka makes 3-pt jump shot from 26 ft (assist by C. White),119,107
425,4,1:20.0,F. Jackson makes 2-pt layup from 2 ft (assist by J. Hayes),,121,107
426,4,1:07.0,,A. Mokoka makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),121,110
427,4,0:55.0,Personal foul by C. Felício (drawn by J. Hayes),,121,110
428,4,0:55.0,J. Hayes makes free throw 1 of 2,,122,110
429,4,0:55.0,J. Hayes makes free throw 2 of 2,,123,110
430,4,0:40.0,,A. Mokoka makes 2-pt layup from 2 ft,123,112
431,4,0:40.0,,Shooting foul by J. Okafor (drawn by A. Mokoka),123,112
432,4,0:40.0,,A. Mokoka misses free throw 1 of 1,123,112
433,4,0:38.0,,Offensive rebound by C. Felício,123,112
434,4,0:35.0,,A. Mokoka makes 2-pt layup from 1 ft (assist by C. White),123,114
435,4,0:25.0,Turnover by N. Alexander-Walker (lost ball; steal by S. Harrison),,123,114
436,4,0:22.0,,A. Mokoka makes 2-pt layup from 1 ft (assist by S. Harrison),123,116
437,4,0:22.0,,Shooting foul by N. Alexander-Walker (drawn by A. Mokoka),123,116
438,4,0:22.0,,A. Mokoka misses free throw 1 of 1,123,116
439,4,0:19.0,Defensive rebound by J. Hayes,,123,116
440,4,0:10.0,Personal take foul by A. Mokoka (drawn by N. Melli),,123,116
441,4,0:10.0,N. Melli misses free throw 1 of 2,,123,116
442,4,0:10.0,Offensive rebound by Team,,123,116
443,4,0:10.0,N. Melli misses free throw 2 of 2,,123,116
444,4,0:08.0,,Defensive rebound by R. Arcidiacono,123,116
445,4,0:06.0,,R. Arcidiacono makes 3-pt jump shot from 30 ft,123,119
446,4,0:04.0,Personal take foul by C. White (drawn by J. Hayes),,123,119
447,4,0:04.0,J. Hayes misses free throw 1 of 2,,123,119
448,4,0:04.0,Offensive rebound by Team,,123,119
449,4,0:04.0,J. Hayes misses free throw 2 of 2,,123,119
450,4,0:03.0,Offensive rebound by N. Melli,,123,119
451,4,0:02.0,N. Melli makes 2-pt layup from 1 ft,,125,119
452,4,0:00.0,,C. White misses 2-pt jump shot from 12 ft,125,119
453,4,0:00.0,,Offensive rebound by Team,125,119
