,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
374,4,7:57.0,G. Hill enters the game for E. Bledsoe,,75,72
375,4,7:57.0,,P. Washington makes free throw 1 of 1,75,73
376,4,7:39.0,W. Matthews misses 2-pt jump shot from 6 ft (block by J. McDaniels),,75,73
377,4,7:37.0,,Defensive rebound by B. Biyombo,75,73
378,4,7:31.0,,P. Washington misses 3-pt jump shot from 26 ft,75,73
379,4,7:28.0,Defensive rebound by G. Hill,,75,73
380,4,7:15.0,W. Matthews misses 3-pt jump shot from 25 ft,,75,73
381,4,7:11.0,,Defensive rebound by C. Martin,75,73
382,4,6:57.0,,P. Washington misses 3-pt jump shot from 25 ft,75,73
383,4,6:54.0,Defensive rebound by G. Antetokounmpo,,75,73
384,4,6:36.0,W. Matthews misses 2-pt layup from 4 ft,,75,73
385,4,6:35.0,Offensive rebound by W. Matthews,,75,73
386,4,6:35.0,Milwaukee full timeout,,75,73
387,4,6:35.0,,Technical foul by W. Matthews,75,73
388,4,6:35.0,P. Connaughton enters the game for D. DiVincenzo,,75,73
389,4,6:35.0,,T. Rozier makes technical free throw,75,74
390,4,6:23.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,77,74
391,4,6:09.0,,T. Rozier makes 2-pt layup from 2 ft,77,76
392,4,6:01.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,79,76
393,4,6:01.0,Shooting foul by B. Biyombo (drawn by G. Antetokounmpo),,79,76
394,4,6:01.0,G. Antetokounmpo makes free throw 1 of 1,,80,76
395,4,5:48.0,,P. Washington misses 2-pt layup from 6 ft,80,76
396,4,5:46.0,Defensive rebound by P. Connaughton,,80,76
397,4,5:39.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,80,76
398,4,5:32.0,Offensive rebound by G. Hill,,80,76
399,4,5:32.0,Turnover by G. Hill (back court),,80,76
400,4,5:32.0,,Charlotte full timeout,80,76
401,4,5:32.0,B. Lopez enters the game for G. Antetokounmpo,,80,76
402,4,5:32.0,,M. Bridges enters the game for B. Biyombo,80,76
403,4,5:32.0,,D. Graham enters the game for J. McDaniels,80,76
404,4,5:18.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by P. Washington),80,78
405,4,5:02.0,Shooting foul by C. Martin (drawn by B. Lopez),,80,78
406,4,5:02.0,B. Lopez makes free throw 1 of 2,,81,78
407,4,5:02.0,B. Lopez makes free throw 2 of 2,,82,78
408,4,4:49.0,,D. Graham makes 3-pt jump shot from 28 ft (assist by T. Rozier),82,81
409,4,4:48.0,Milwaukee full timeout,,82,81
410,4,4:48.0,G. Antetokounmpo enters the game for M. Williams,,82,81
411,4,4:29.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by P. Washington),,82,81
412,4,4:27.0,Offensive rebound by B. Lopez,,82,81
413,4,4:27.0,Shooting foul by C. Martin (drawn by B. Lopez),,82,81
414,4,4:27.0,,Charlotte full timeout,82,81
415,4,4:27.0,,Instant Replay (Challenge: Ruling Stands),82,81
416,4,4:27.0,D. DiVincenzo enters the game for W. Matthews,,82,81
417,4,4:27.0,B. Lopez makes free throw 1 of 2,,83,81
418,4,4:27.0,B. Lopez misses free throw 2 of 2,,83,81
419,4,4:24.0,,Defensive rebound by P. Washington,83,81
420,4,4:08.0,,Turnover by C. Martin (bad pass; steal by G. Hill),83,81
421,4,4:02.0,Shooting foul by P. Washington (drawn by B. Lopez),,83,81
422,4,4:02.0,B. Lopez misses free throw 1 of 2,,83,81
423,4,4:02.0,Offensive rebound by Team,,83,81
424,4,4:02.0,,C. Martin enters the game for C. Martin,83,81
425,4,4:02.0,B. Lopez makes free throw 2 of 2,,84,81
426,4,3:43.0,,T. Rozier misses 3-pt jump shot from 26 ft,84,81
427,4,3:40.0,Defensive rebound by G. Antetokounmpo,,84,81
428,4,3:27.0,Shooting foul by D. Graham (drawn by G. Hill),,84,81
429,4,3:27.0,G. Hill makes free throw 1 of 2,,85,81
430,4,3:27.0,G. Hill makes free throw 2 of 2,,86,81
431,4,3:17.0,,M. Bridges misses 3-pt jump shot from 26 ft,86,81
432,4,3:16.0,Defensive rebound by G. Antetokounmpo,,86,81
433,4,2:51.0,G. Antetokounmpo misses 2-pt jump shot from 7 ft,,86,81
434,4,2:49.0,,Defensive rebound by C. Martin,86,81
435,4,2:43.0,,D. Graham misses 2-pt layup from 2 ft,86,81
436,4,2:39.0,,Offensive rebound by P. Washington,86,81
437,4,2:39.0,,P. Washington makes 2-pt dunk from 1 ft,86,83
438,4,2:21.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft,,88,83
439,4,2:09.0,,D. Graham misses 3-pt jump shot from 26 ft,88,83
440,4,2:06.0,Defensive rebound by D. DiVincenzo,,88,83
441,4,1:50.0,P. Connaughton misses 3-pt jump shot from 23 ft,,88,83
442,4,1:47.0,Offensive rebound by G. Antetokounmpo,,88,83
443,4,1:45.0,Shooting foul by M. Bridges (drawn by G. Antetokounmpo),,88,83
444,4,1:45.0,G. Antetokounmpo makes free throw 1 of 2,,89,83
445,4,1:45.0,W. Matthews enters the game for B. Lopez,,89,83
446,4,1:45.0,G. Antetokounmpo makes free throw 2 of 2,,90,83
447,4,1:29.0,,M. Bridges misses 3-pt jump shot from 23 ft,90,83
448,4,1:26.0,Defensive rebound by G. Antetokounmpo,,90,83
449,4,1:09.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,92,83
450,4,1:09.0,,Charlotte full timeout,92,83
451,4,0:58.0,,T. Rozier makes 2-pt jump shot from 13 ft (assist by D. Graham),92,85
452,4,0:35.0,Shooting foul by P. Washington (drawn by G. Antetokounmpo),,92,85
453,4,0:35.0,G. Antetokounmpo misses free throw 1 of 2,,92,85
454,4,0:35.0,Offensive rebound by Team,,92,85
455,4,0:35.0,G. Antetokounmpo makes free throw 2 of 2,,93,85
456,4,0:30.0,,D. Graham misses 3-pt jump shot from 25 ft,93,85
457,4,0:27.0,Defensive rebound by G. Antetokounmpo,,93,85
458,4,0:07.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,93,85
459,4,0:04.0,,Defensive rebound by P. Washington,93,85
