,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
384,4,9:08.0,,B. Beal enters the game for I. Bonga,93,87
385,4,9:08.0,S. Dinwiddie makes free throw 1 of 1,,94,87
386,4,8:55.0,,Turnover by I. Smith (bad pass; steal by S. Dinwiddie),94,87
387,4,8:53.0,S. Dinwiddie misses 2-pt layup from 2 ft,,94,87
388,4,8:52.0,Offensive rebound by C. LeVert,,94,87
389,4,8:52.0,C. LeVert makes 2-pt dunk at rim,,96,87
390,4,8:49.0,,Washington full timeout,96,87
391,4,8:39.0,,T. Bryant makes 2-pt layup from 2 ft (assist by B. Beal),96,89
392,4,8:39.0,,Shooting foul by D. Jordan (drawn by T. Bryant),96,89
393,4,8:39.0,,T. Bryant makes free throw 1 of 1,96,90
394,4,8:23.0,Personal foul by D. Bertāns (drawn by S. Dinwiddie),,96,90
395,4,8:23.0,J. Harris enters the game for S. Dinwiddie,,96,90
396,4,8:18.0,K. Irving makes 2-pt layup from 4 ft (assist by D. Jordan),,98,90
397,4,8:05.0,,B. Beal misses 3-pt jump shot from 26 ft,98,90
398,4,8:02.0,Defensive rebound by D. Jordan,,98,90
399,4,7:44.0,C. LeVert misses 2-pt jump shot from 19 ft,,98,90
400,4,7:38.0,Offensive rebound by C. LeVert,,98,90
401,4,7:34.0,Shooting foul by T. Bryant (drawn by C. LeVert),,98,90
402,4,7:34.0,C. LeVert misses free throw 1 of 2,,98,90
403,4,7:34.0,Offensive rebound by Team,,98,90
404,4,7:34.0,C. LeVert makes free throw 2 of 2,,99,90
405,4,7:23.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by B. Beal),99,92
406,4,7:11.0,K. Irving misses 3-pt jump shot from 27 ft,,99,92
407,4,7:08.0,,Defensive rebound by I. Smith,99,92
408,4,7:02.0,,B. Beal makes 2-pt dunk from 1 ft (assist by I. Smith),99,94
409,4,7:02.0,Brooklyn full timeout,,99,94
410,4,7:02.0,J. Allen enters the game for D. Jordan,,99,94
411,4,7:02.0,S. Dinwiddie enters the game for C. LeVert,,99,94
412,4,6:44.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,99,94
413,4,6:40.0,,Defensive rebound by T. Brown,99,94
414,4,6:35.0,,I. Smith makes 2-pt layup from 4 ft,99,96
415,4,6:22.0,Personal foul by T. Brown (drawn by K. Irving),,99,96
416,4,6:22.0,G. Temple enters the game for W. Chandler,,99,96
417,4,6:22.0,,I. Mahinmi enters the game for T. Bryant,99,96
418,4,6:13.0,J. Harris makes 2-pt layup from 4 ft (assist by J. Allen),,101,96
419,4,5:56.0,,B. Beal makes 2-pt layup from 4 ft (assist by T. Brown),101,98
420,4,5:35.0,J. Harris misses 3-pt jump shot from 26 ft,,101,98
421,4,5:31.0,Offensive rebound by K. Irving,,101,98
422,4,5:31.0,Brooklyn full timeout,,101,98
423,4,5:31.0,,I. Bonga enters the game for D. Bertāns,101,98
424,4,5:29.0,Turnover by K. Irving (lost ball; steal by B. Beal),,101,98
425,4,5:29.0,,Personal foul by J. Harris (drawn by I. Mahinmi),101,98
426,4,5:29.0,T. Prince enters the game for K. Irving,,101,98
427,4,5:17.0,,B. Beal makes 2-pt jump shot from 12 ft,101,100
428,4,5:17.0,,Shooting foul by G. Temple (drawn by B. Beal),101,100
429,4,5:17.0,,B. Beal makes free throw 1 of 1,101,101
430,4,5:05.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,103,101
431,4,4:49.0,,T. Brown misses 3-pt jump shot from 26 ft,103,101
432,4,4:45.0,Defensive rebound by G. Temple,,103,101
433,4,4:37.0,S. Dinwiddie makes 2-pt layup from 3 ft,,105,101
434,4,4:37.0,,Washington full timeout,105,101
435,4,4:37.0,,D. Bertāns enters the game for I. Bonga,105,101
436,4,4:37.0,,T. Bryant enters the game for I. Mahinmi,105,101
437,4,4:20.0,,I. Smith makes 2-pt jump shot from 15 ft (assist by T. Brown),105,103
438,4,4:06.0,Personal foul by T. Brown (drawn by J. Allen),,105,103
439,4,4:06.0,J. Allen misses free throw 1 of 2,,105,103
440,4,4:06.0,Offensive rebound by Team,,105,103
441,4,4:06.0,J. Allen makes free throw 2 of 2,,106,103
442,4,3:47.0,,T. Brown misses 3-pt jump shot from 24 ft,106,103
443,4,3:42.0,Defensive rebound by J. Allen,,106,103
444,4,3:28.0,T. Prince misses 3-pt jump shot from 26 ft,,106,103
445,4,3:22.0,Offensive rebound by J. Allen,,106,103
446,4,3:16.0,S. Dinwiddie misses 2-pt layup from 9 ft,,106,103
447,4,3:11.0,,Defensive rebound by I. Smith,106,103
448,4,3:09.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by I. Smith),106,106
449,4,2:46.0,S. Dinwiddie misses 2-pt layup from 4 ft,,106,106
450,4,2:42.0,,Defensive rebound by D. Bertāns,106,106
451,4,2:40.0,,B. Beal misses 3-pt jump shot from 27 ft,106,106
452,4,2:37.0,Defensive rebound by G. Temple,,106,106
453,4,2:30.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,106,106
454,4,2:26.0,,Defensive rebound by T. Bryant,106,106
455,4,2:13.0,,Shooting foul by J. Allen (drawn by B. Beal),106,106
456,4,2:13.0,,B. Beal makes free throw 1 of 2,106,107
457,4,2:13.0,,B. Beal misses free throw 2 of 2,106,107
458,4,2:11.0,,Offensive rebound by D. Bertāns,106,107
459,4,2:11.0,Loose ball foul by J. Harris (drawn by T. Bryant),,106,107
460,4,2:11.0,,T. Bryant misses free throw 1 of 2,106,107
461,4,2:11.0,,Offensive rebound by Team,106,107
462,4,2:11.0,,T. Bryant misses free throw 2 of 2,106,107
463,4,2:08.0,Defensive rebound by J. Allen,,106,107
464,4,1:52.0,J. Harris misses 2-pt layup from 8 ft,,106,107
465,4,1:49.0,,Defensive rebound by D. Bertāns,106,107
466,4,1:36.0,,B. Beal makes 2-pt layup from 4 ft,106,109
467,4,1:29.0,Brooklyn full timeout,,106,109
468,4,1:21.0,Personal foul by T. Brown (drawn by J. Allen),,106,109
469,4,1:21.0,J. Allen makes free throw 1 of 2,,107,109
470,4,1:21.0,J. Allen misses free throw 2 of 2,,107,109
471,4,1:19.0,,Defensive rebound by D. Bertāns,107,109
472,4,0:57.0,,D. Bertāns misses 3-pt jump shot from 29 ft,107,109
473,4,0:54.0,,Offensive rebound by I. Smith,107,109
474,4,0:42.0,,B. Beal misses 2-pt jump shot from 16 ft,107,109
475,4,0:39.0,Defensive rebound by T. Prince,,107,109
476,4,0:34.0,G. Temple misses 3-pt jump shot from 26 ft,,107,109
477,4,0:30.0,,Defensive rebound by Team,107,109
478,4,0:30.0,Loose ball foul by J. Allen (drawn by B. Beal),,107,109
479,4,0:30.0,,B. Beal makes free throw 1 of 2,107,110
480,4,0:30.0,,B. Beal makes free throw 2 of 2,107,111
481,4,0:30.0,Brooklyn full timeout,,107,111
482,4,0:30.0,,I. Bonga enters the game for T. Bryant,107,111
483,4,0:30.0,,G. Payton enters the game for I. Smith,107,111
484,4,0:22.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,107,111
485,4,0:18.0,Offensive rebound by G. Temple,,107,111
486,4,0:17.0,J. Harris misses 3-pt jump shot from 28 ft,,107,111
487,4,0:12.0,,Defensive rebound by B. Beal,107,111
488,4,0:11.0,,Personal take foul by S. Dinwiddie (drawn by B. Beal),107,111
489,4,0:11.0,,B. Beal misses free throw 1 of 2,107,111
490,4,0:11.0,,Offensive rebound by Team,107,111
491,4,0:11.0,,B. Beal misses free throw 2 of 2,107,111
492,4,0:08.0,,Offensive rebound by I. Bonga,107,111
493,4,0:07.0,,Personal foul by G. Temple (drawn by I. Bonga),107,111
494,4,0:07.0,,I. Bonga makes free throw 1 of 2,107,112
495,4,0:07.0,,I. Bonga makes free throw 2 of 2,107,113
496,4,0:04.0,G. Temple misses 3-pt jump shot from 26 ft,,107,113
497,4,0:04.0,,Defensive rebound by D. Bertāns,107,113
