,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
384,4,7:32.0,T. Brown makes 2-pt layup from 1 ft (assist by I. Mahinmi),,109,97
385,4,7:31.0,,New York full timeout,109,97
386,4,7:17.0,,J. Randle makes 2-pt jump shot from 19 ft (assist by E. Payton),109,99
387,4,6:51.0,B. Beal makes 2-pt jump shot from 17 ft,,111,99
388,4,6:32.0,,J. Randle misses 3-pt jump shot from 25 ft,111,99
389,4,6:29.0,,Offensive rebound by R. Barrett,111,99
390,4,6:16.0,,K. Knox misses 3-pt jump shot from 23 ft,111,99
391,4,6:14.0,Defensive rebound by G. Payton,,111,99
392,4,5:53.0,G. Payton makes 2-pt dunk at rim (assist by I. Mahinmi),,113,99
393,4,5:39.0,,Turnover by R. Barrett (lost ball; steal by I. Mahinmi),113,99
394,4,5:35.0,Personal foul by A. Trier (drawn by G. Mathews),,113,99
395,4,5:35.0,,D. Dotson enters the game for K. Knox,113,99
396,4,5:35.0,,M. Robinson enters the game for A. Trier,113,99
397,4,5:33.0,Shooting foul by M. Robinson (drawn by I. Mahinmi),,113,99
398,4,5:33.0,I. Mahinmi makes free throw 1 of 2,,114,99
399,4,5:33.0,I. Mahinmi misses free throw 2 of 2,,114,99
400,4,5:31.0,,Defensive rebound by M. Robinson,114,99
401,4,5:25.0,,D. Dotson misses 3-pt jump shot from 24 ft,114,99
402,4,5:22.0,Defensive rebound by G. Mathews,,114,99
403,4,5:05.0,G. Mathews misses 3-pt jump shot from 26 ft,,114,99
404,4,5:03.0,,Defensive rebound by M. Robinson,114,99
405,4,4:52.0,,J. Randle misses 3-pt jump shot from 25 ft,114,99
406,4,4:50.0,Defensive rebound by G. Payton,,114,99
407,4,4:40.0,Shooting foul by J. Randle (drawn by T. Brown),,114,99
408,4,4:40.0,T. Brown makes free throw 1 of 2,,115,99
409,4,4:40.0,T. Brown makes free throw 2 of 2,,116,99
410,4,4:29.0,,R. Barrett misses 2-pt layup from 2 ft,116,99
411,4,4:26.0,Defensive rebound by G. Mathews,,116,99
412,4,4:21.0,Washington full timeout,,116,99
413,4,4:12.0,B. Beal misses 3-pt jump shot from 27 ft,,116,99
414,4,4:10.0,,Defensive rebound by M. Robinson,116,99
415,4,4:01.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by D. Dotson),116,102
416,4,3:43.0,T. Brown misses 2-pt jump shot from 3 ft,,116,102
417,4,3:41.0,,Defensive rebound by R. Barrett,116,102
418,4,3:36.0,,Shooting foul by I. Mahinmi (drawn by J. Randle),116,102
419,4,3:36.0,,J. Randle makes free throw 1 of 2,116,103
420,4,3:36.0,,J. Randle makes free throw 2 of 2,116,104
421,4,3:25.0,B. Beal misses 3-pt jump shot from 26 ft,,116,104
422,4,3:23.0,Offensive rebound by I. Mahinmi,,116,104
423,4,3:21.0,Personal foul by J. Randle (drawn by I. Mahinmi),,116,104
424,4,3:21.0,I. Mahinmi misses free throw 1 of 2,,116,104
425,4,3:21.0,Offensive rebound by Team,,116,104
426,4,3:21.0,I. Mahinmi makes free throw 2 of 2,,117,104
427,4,3:11.0,,E. Payton misses 2-pt layup from 3 ft,117,104
428,4,3:09.0,Defensive rebound by T. Brown,,117,104
429,4,3:04.0,Washington full timeout,,117,104
430,4,3:02.0,Turnover by G. Payton (bad pass; steal by E. Payton),,117,104
431,4,2:53.0,,R. Barrett makes 3-pt jump shot from 25 ft (assist by E. Payton),117,107
432,4,2:32.0,Shooting foul by E. Payton (drawn by B. Beal),,117,107
433,4,2:32.0,Instant Replay (Challenge: Ruling Stands),,117,107
434,4,2:32.0,B. Beal misses free throw 1 of 2,,117,107
435,4,2:32.0,Offensive rebound by Team,,117,107
436,4,2:32.0,B. Beal makes free throw 2 of 2,,118,107
437,4,2:11.0,,R. Barrett makes 2-pt jump shot from 6 ft,118,109
438,4,1:49.0,B. Beal misses 2-pt jump shot from 15 ft,,118,109
439,4,1:46.0,,Defensive rebound by E. Payton,118,109
440,4,1:46.0,,D. Dotson makes 2-pt layup from 2 ft (assist by E. Payton),118,111
441,4,1:30.0,B. Beal misses 3-pt jump shot from 26 ft,,118,111
442,4,1:28.0,,Defensive rebound by D. Dotson,118,111
443,4,1:21.0,,D. Dotson misses 2-pt jump shot from 9 ft,118,111
444,4,1:20.0,,Offensive rebound by M. Robinson,118,111
445,4,1:20.0,,M. Robinson misses 2-pt layup at rim,118,111
446,4,1:20.0,,Offensive rebound by M. Robinson,118,111
447,4,1:20.0,,M. Robinson makes 2-pt dunk at rim,118,113
448,4,1:20.0,Washington full timeout,,118,113
449,4,1:20.0,I. Smith enters the game for G. Mathews,,118,113
450,4,0:58.0,B. Beal misses 2-pt layup from 1 ft (block by M. Robinson),,118,113
451,4,0:55.0,,Defensive rebound by E. Payton,118,113
452,4,0:48.0,,E. Payton misses 2-pt jump shot from 4 ft,118,113
453,4,0:48.0,,Offensive rebound by J. Randle,118,113
454,4,0:48.0,,J. Randle makes 2-pt layup at rim,118,115
455,4,0:24.0,T. Brown misses 3-pt jump shot from 26 ft,,118,115
456,4,0:24.0,Offensive rebound by Team,,118,115
457,4,0:24.0,Turnover by Team (shot clock),,118,115
458,4,0:24.0,,New York full timeout,118,115
459,4,0:13.0,,E. Payton misses 3-pt jump shot from 26 ft,118,115
460,4,0:11.0,,Offensive rebound by M. Robinson,118,115
461,4,0:10.0,,M. Robinson misses 2-pt layup from 3 ft (block by T. Brown),118,115
462,4,0:09.0,Defensive rebound by T. Brown,,118,115
463,4,0:09.0,Personal take foul by J. Randle (drawn by T. Brown),,118,115
464,4,0:09.0,T. Brown misses free throw 1 of 2,,118,115
465,4,0:09.0,Offensive rebound by Team,,118,115
466,4,0:09.0,T. Brown makes free throw 2 of 2,,119,115
467,4,0:09.0,,New York full timeout,119,115
468,4,0:09.0,,B. Portis enters the game for M. Robinson,119,115
469,4,0:08.0,,D. Dotson misses 3-pt jump shot from 25 ft,119,115
470,4,0:04.0,Defensive rebound by T. Brown,,119,115
471,4,0:04.0,Personal take foul by B. Portis (drawn by T. Brown),,119,115
472,4,0:04.0,T. Brown makes free throw 1 of 2,,120,115
473,4,0:04.0,T. Brown makes free throw 2 of 2,,121,115
474,4,0:00.0,,R. Barrett misses 3-pt jump shot from 26 ft,121,115
475,4,0:00.0,,Offensive rebound by Team,121,115
