,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA LAKERS_ACTION,ATLANTA_SCORE,LA LAKERS_SCORE
392,4,7:09.0,,D. Howard makes free throw 1 of 2,89,109
393,4,7:09.0,,D. Howard misses free throw 2 of 2,89,109
394,4,7:06.0,Defensive rebound by J. Parker,,89,109
395,4,6:55.0,J. Parker misses 2-pt jump shot from 13 ft,,89,109
396,4,6:51.0,,Defensive rebound by L. James,89,109
397,4,6:42.0,,K. Kuzma misses 3-pt jump shot from 25 ft,89,109
398,4,6:40.0,,Offensive rebound by K. Kuzma,89,109
399,4,6:25.0,,L. James makes 3-pt jump shot from 27 ft (assist by R. Rondo),89,112
400,4,6:12.0,T. Young makes 2-pt layup from 1 ft,,91,112
401,4,5:58.0,,R. Rondo misses 3-pt jump shot from 26 ft,91,112
402,4,5:55.0,Defensive rebound by J. Parker,,91,112
403,4,5:46.0,T. Young makes 2-pt jump shot from 3 ft,,93,112
404,4,5:27.0,,L. James makes 3-pt jump shot from 26 ft,93,115
405,4,5:10.0,C. Reddish misses 3-pt jump shot from 25 ft,,93,115
406,4,5:08.0,,Defensive rebound by L. James,93,115
407,4,5:05.0,,K. Kuzma makes 2-pt dunk from 2 ft (assist by L. James),93,117
408,4,5:04.0,Atlanta full timeout,,93,117
409,4,5:04.0,D. Bembry enters the game for D. Jones,,93,117
410,4,5:04.0,B. Fernando enters the game for J. Parker,,93,117
411,4,5:04.0,A. Len enters the game for C. Reddish,,93,117
412,4,5:04.0,,Q. Cook enters the game for L. James,93,117
413,4,5:04.0,,T. Daniels enters the game for R. Rondo,93,117
414,4,4:50.0,D. Bembry makes 2-pt dunk from 1 ft (assist by T. Young),,95,117
415,4,4:37.0,,K. Kuzma misses 3-pt jump shot from 28 ft,95,117
416,4,4:34.0,Defensive rebound by A. Len,,95,117
417,4,4:22.0,D. Bembry misses 2-pt jump shot from 10 ft (block by D. Howard),,95,117
418,4,4:22.0,Offensive rebound by Team,,95,117
419,4,4:16.0,A. Len misses 2-pt layup from 1 ft,,95,117
420,4,4:06.0,Offensive rebound by A. Len,,95,117
421,4,4:06.0,A. Len makes 2-pt dunk from 1 ft,,97,117
422,4,3:56.0,,A. Caruso misses 3-pt jump shot from 25 ft,97,117
423,4,3:54.0,,Offensive rebound by T. Daniels,97,117
424,4,3:51.0,,K. Kuzma makes 3-pt jump shot from 24 ft (assist by A. Caruso),97,120
425,4,3:37.0,Turnover by T. Young (bad pass; steal by Q. Cook),,97,120
426,4,3:30.0,,T. Daniels misses 3-pt jump shot from 25 ft,97,120
427,4,3:29.0,Defensive rebound by Team,,97,120
428,4,3:11.0,B. Fernando misses 3-pt jump shot from 26 ft,,97,120
429,4,3:08.0,,Defensive rebound by D. Howard,97,120
430,4,3:00.0,,K. Kuzma misses 3-pt jump shot from 26 ft,97,120
431,4,2:58.0,Defensive rebound by D. Bembry,,97,120
432,4,2:54.0,Offensive foul by B. Fernando (drawn by A. Caruso),,97,120
433,4,2:54.0,Turnover by B. Fernando (offensive foul),,97,120
434,4,2:54.0,C. Reddish enters the game for D. Hunter,,97,120
435,4,2:54.0,,J. Dudley enters the game for K. Kuzma,97,120
436,4,2:41.0,,Q. Cook misses 2-pt jump shot from 16 ft,97,120
437,4,2:38.0,Defensive rebound by B. Fernando,,97,120
438,4,2:31.0,T. Young misses 2-pt jump shot from 3 ft,,97,120
439,4,2:31.0,Offensive rebound by Team,,97,120
440,4,2:31.0,T. Wallace enters the game for T. Young,,97,120
441,4,2:24.0,C. Reddish misses 3-pt jump shot from 24 ft,,97,120
442,4,2:21.0,,Defensive rebound by J. Dudley,97,120
443,4,2:00.0,,Q. Cook makes 2-pt jump shot from 7 ft,97,122
444,4,1:48.0,Turnover by D. Bembry (bad pass; steal by Q. Cook),,97,122
445,4,1:48.0,C. Brown enters the game for A. Len,,97,122
446,4,1:35.0,,Turnover by D. Howard (bad pass; steal by D. Bembry),97,122
447,4,1:32.0,Shooting foul by D. Howard (drawn by C. Brown),,97,122
448,4,1:32.0,C. Brown makes free throw 1 of 2,,98,122
449,4,1:32.0,C. Brown makes free throw 2 of 2,,99,122
450,4,1:22.0,,Offensive foul by D. Howard (drawn by C. Reddish),99,122
451,4,1:22.0,,Turnover by D. Howard (offensive foul),99,122
452,4,1:11.0,C. Reddish misses 2-pt layup from 4 ft,,99,122
453,4,1:09.0,,Defensive rebound by D. Howard,99,122
454,4,1:01.0,,Turnover by Q. Cook (traveling),99,122
455,4,0:53.0,Turnover by C. Reddish (out of bounds lost ball),,99,122
456,4,0:41.0,,Turnover by Q. Cook (traveling),99,122
457,4,0:31.0,C. Reddish makes 2-pt jump shot from 9 ft,,101,122
458,4,0:07.0,,Turnover by Team (shot clock),101,122
