,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
152,2,8:55.0,,H. Diallo misses 3-pt jump shot from 23 ft,35,27
153,2,8:52.0,,Offensive rebound by D. Schröder,35,27
154,2,8:49.0,,D. Schröder makes 3-pt jump shot from 26 ft,35,30
155,2,8:37.0,Turnover by D. Wright (lost ball; steal by H. Diallo),,35,30
156,2,8:32.0,,D. Schröder misses 3-pt jump shot from 25 ft,35,30
157,2,8:29.0,Defensive rebound by M. Kleber,,35,30
158,2,8:17.0,D. Wright misses 2-pt layup from 3 ft (block by D. Bazley),,35,30
159,2,8:15.0,Offensive rebound by M. Kleber,,35,30
160,2,8:06.0,S. Curry misses 3-pt jump shot from 28 ft,,35,30
161,2,8:02.0,Offensive rebound by M. Kleber,,35,30
162,2,8:01.0,S. Curry misses 3-pt jump shot from 27 ft,,35,30
163,2,7:57.0,,Defensive rebound by D. Bazley,35,30
164,2,7:56.0,,Turnover by D. Bazley (bad pass; steal by J. Jackson),35,30
165,2,7:50.0,Offensive foul by D. Wright (drawn by H. Diallo),,35,30
166,2,7:50.0,Turnover by D. Wright (offensive foul),,35,30
167,2,7:50.0,J. Brunson enters the game for S. Curry,,35,30
168,2,7:50.0,L. Dončić enters the game for J. Jackson,,35,30
169,2,7:50.0,D. Finney-Smith enters the game for D. Wright,,35,30
170,2,7:50.0,,D. Gallinari enters the game for D. Bazley,35,30
171,2,7:50.0,,S. Gilgeous-Alexander enters the game for H. Diallo,35,30
172,2,7:50.0,,A. Nader enters the game for C. Paul,35,30
173,2,7:37.0,,D. Schröder makes 2-pt layup from 2 ft,35,32
174,2,7:20.0,L. Dončić makes 2-pt layup from 6 ft,,37,32
175,2,7:12.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,37,32
176,2,7:12.0,,Offensive rebound by N. Noel,37,32
177,2,7:12.0,,Shooting foul by M. Kleber (drawn by N. Noel),37,32
178,2,7:12.0,,N. Noel misses free throw 1 of 2,37,32
179,2,7:12.0,,Offensive rebound by Team,37,32
180,2,7:12.0,,T. Ferguson enters the game for D. Schröder,37,32
181,2,7:12.0,,N. Noel makes free throw 2 of 2,37,33
182,2,6:53.0,L. Dončić makes 2-pt layup from 3 ft,,39,33
183,2,6:53.0,Shooting foul by T. Ferguson (drawn by L. Dončić),,39,33
184,2,6:53.0,L. Dončić makes free throw 1 of 1,,40,33
185,2,6:46.0,,N. Noel misses 2-pt jump shot from 18 ft,40,33
186,2,6:42.0,Defensive rebound by D. Finney-Smith,,40,33
187,2,6:32.0,J. Brunson makes 3-pt jump shot from 22 ft (assist by L. Dončić),,43,33
188,2,6:31.0,,Oklahoma City full timeout,43,33
189,2,6:31.0,,D. Burton enters the game for T. Ferguson,43,33
190,2,6:19.0,,D. Gallinari misses 2-pt jump shot from 18 ft,43,33
191,2,6:15.0,,Offensive rebound by N. Noel,43,33
192,2,6:12.0,,D. Gallinari misses 3-pt jump shot from 27 ft,43,33
193,2,6:10.0,Defensive rebound by M. Kleber,,43,33
194,2,5:55.0,J. Brunson misses 2-pt jump shot from 18 ft,,43,33
195,2,5:51.0,,Defensive rebound by N. Noel,43,33
196,2,5:42.0,,N. Noel makes 2-pt dunk from 2 ft (assist by S. Gilgeous-Alexander),43,35
197,2,5:31.0,Personal foul by D. Burton (drawn by L. Dončić),,43,35
198,2,5:31.0,S. Curry enters the game for M. Kleber,,43,35
199,2,5:31.0,B. Marjanović enters the game for D. Powell,,43,35
200,2,5:31.0,,S. Adams enters the game for A. Nader,43,35
201,2,5:31.0,,D. Schröder enters the game for N. Noel,43,35
202,2,5:17.0,B. Marjanović misses 3-pt jump shot from 25 ft,,43,35
203,2,5:12.0,,Defensive rebound by S. Gilgeous-Alexander,43,35
204,2,5:07.0,,S. Gilgeous-Alexander makes 2-pt layup from 8 ft,43,37
205,2,5:07.0,,Shooting foul by J. Brunson (drawn by S. Gilgeous-Alexander),43,37
206,2,5:07.0,,S. Gilgeous-Alexander makes free throw 1 of 1,43,38
207,2,4:58.0,Personal foul by S. Adams (drawn by S. Curry),,43,38
208,2,4:58.0,,N. Noel enters the game for S. Adams,43,38
209,2,4:50.0,L. Dončić misses 3-pt jump shot from 27 ft,,43,38
210,2,4:46.0,,Defensive rebound by S. Gilgeous-Alexander,43,38
211,2,4:41.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,43,40
212,2,4:31.0,Shooting foul by D. Burton (drawn by L. Dončić),,43,40
213,2,4:31.0,L. Dončić makes free throw 1 of 2,,44,40
214,2,4:31.0,M. Kleber enters the game for S. Curry,,44,40
215,2,4:31.0,D. Powell enters the game for B. Marjanović,,44,40
216,2,4:31.0,,C. Paul enters the game for D. Burton,44,40
217,2,4:31.0,L. Dončić misses free throw 2 of 2,,44,40
218,2,4:29.0,,Defensive rebound by S. Gilgeous-Alexander,44,40
219,2,4:14.0,,D. Schröder misses 3-pt jump shot from 25 ft,44,40
220,2,4:10.0,Defensive rebound by L. Dončić,,44,40
221,2,4:04.0,L. Dončić misses 3-pt jump shot from 26 ft,,44,40
222,2,4:03.0,,Defensive rebound by Team,44,40
223,2,4:03.0,Loose ball foul by D. Finney-Smith (drawn by S. Gilgeous-Alexander),,44,40
224,2,3:55.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,44,40
225,2,3:51.0,Defensive rebound by M. Kleber,,44,40
226,2,3:43.0,M. Kleber makes 3-pt jump shot from 29 ft (assist by L. Dončić),,47,40
227,2,3:31.0,,Turnover by C. Paul (bad pass),47,40
228,2,3:30.0,,Loose ball foul by C. Paul (drawn by D. Powell),47,40
229,2,3:30.0,D. Powell makes free throw 1 of 2,,48,40
230,2,3:30.0,D. Powell makes free throw 2 of 2,,49,40
231,2,3:09.0,,D. Gallinari makes 2-pt jump shot from 19 ft,49,42
232,2,2:54.0,D. Powell makes 2-pt dunk from 2 ft (assist by J. Brunson),,51,42
233,2,2:37.0,,C. Paul makes 2-pt jump shot from 12 ft,51,44
234,2,2:21.0,Offensive foul by M. Kleber (drawn by N. Noel),,51,44
235,2,2:21.0,Turnover by M. Kleber (offensive foul),,51,44
236,2,2:09.0,,D. Schröder misses 3-pt jump shot from 26 ft,51,44
237,2,2:06.0,Defensive rebound by L. Dončić,,51,44
238,2,2:01.0,J. Brunson misses 3-pt jump shot from 26 ft,,51,44
239,2,1:59.0,,Defensive rebound by Team,51,44
240,2,1:39.0,,Shooting foul by L. Dončić (drawn by S. Gilgeous-Alexander),51,44
241,2,1:39.0,,S. Gilgeous-Alexander makes free throw 1 of 2,51,45
242,2,1:39.0,,S. Gilgeous-Alexander makes free throw 2 of 2,51,46
243,2,1:29.0,M. Kleber misses 3-pt jump shot from 29 ft,,51,46
244,2,1:25.0,,Defensive rebound by C. Paul,51,46
245,2,1:19.0,,D. Gallinari misses 3-pt jump shot from 28 ft,51,46
246,2,1:15.0,,Offensive rebound by C. Paul,51,46
247,2,1:07.0,,C. Paul misses 3-pt jump shot from 26 ft,51,46
248,2,1:04.0,Defensive rebound by J. Brunson,,51,46
249,2,0:49.0,Shooting foul by C. Paul (drawn by L. Dončić),,51,46
250,2,0:49.0,L. Dončić misses free throw 1 of 2,,51,46
251,2,0:49.0,Offensive rebound by Team,,51,46
252,2,0:49.0,L. Dončić misses free throw 2 of 2,,51,46
253,2,0:47.0,,Defensive rebound by S. Gilgeous-Alexander,51,46
254,2,0:40.0,,N. Noel makes 2-pt layup from 4 ft (assist by D. Gallinari),51,48
255,2,0:28.0,L. Dončić misses 3-pt jump shot from 23 ft,,51,48
256,2,0:26.0,Offensive rebound by L. Dončić,,51,48
257,2,0:25.0,L. Dončić misses 2-pt layup from 2 ft (block by N. Noel),,51,48
258,2,0:25.0,,Defensive rebound by D. Schröder,51,48
259,2,0:05.0,,D. Schröder makes 2-pt layup from 2 ft,51,50
260,2,0:00.0,L. Dončić misses 3-pt jump shot from 49 ft,,51,50
261,2,0:00.0,Offensive rebound by Team,,51,50
262,3,11:45.0,J. Brunson misses 2-pt jump shot from 8 ft,,51,50
263,3,11:41.0,Offensive rebound by J. Brunson,,51,50
264,3,11:38.0,D. Powell misses 3-pt jump shot from 25 ft,,51,50
265,3,11:36.0,,Defensive rebound by C. Paul,51,50
266,3,11:28.0,,C. Paul makes 2-pt jump shot from 16 ft,51,52
267,3,11:06.0,L. Dončić misses 2-pt jump shot from 15 ft,,51,52
268,3,11:06.0,Offensive rebound by Team,,51,52
269,3,11:05.0,,Loose ball foul by T. Ferguson (drawn by L. Dončić),51,52
270,3,10:59.0,Turnover by L. Dončić (bad pass; steal by S. Gilgeous-Alexander),,51,52
271,3,10:54.0,,T. Ferguson misses 3-pt jump shot from 25 ft,51,52
272,3,10:49.0,Defensive rebound by L. Dončić,,51,52
273,3,10:38.0,D. Finney-Smith misses 2-pt jump shot from 7 ft,,51,52
274,3,10:36.0,,Defensive rebound by S. Adams,51,52
275,3,10:22.0,,S. Gilgeous-Alexander misses 2-pt layup from 7 ft (block by D. Finney-Smith),51,52
276,3,10:20.0,,Offensive rebound by S. Gilgeous-Alexander,51,52
277,3,10:17.0,,D. Gallinari misses 3-pt jump shot from 26 ft,51,52
278,3,10:15.0,Defensive rebound by L. Dončić,,51,52
279,3,9:59.0,Shooting foul by S. Gilgeous-Alexander (drawn by D. Finney-Smith),,51,52
280,3,9:59.0,D. Finney-Smith misses free throw 1 of 2,,51,52
281,3,9:59.0,Offensive rebound by Team,,51,52
282,3,9:59.0,D. Finney-Smith makes free throw 2 of 2,,52,52
283,3,9:47.0,,Turnover by C. Paul (bad pass),52,52
284,3,9:35.0,L. Dončić misses 3-pt jump shot from 25 ft,,52,52
285,3,9:32.0,,Defensive rebound by D. Gallinari,52,52
286,3,9:31.0,,Turnover by D. Gallinari (lost ball; steal by D. Powell),52,52
287,3,9:27.0,J. Brunson misses 2-pt jump shot from 9 ft,,52,52
288,3,9:25.0,,Defensive rebound by S. Gilgeous-Alexander,52,52
289,3,9:17.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 7 ft,52,54
290,3,9:02.0,Shooting foul by S. Adams (drawn by D. Powell),,52,54
291,3,9:02.0,D. Powell makes free throw 1 of 2,,53,54
292,3,9:02.0,,N. Noel enters the game for S. Adams,53,54
293,3,9:02.0,D. Powell makes free throw 2 of 2,,54,54
294,3,8:49.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by C. Paul),54,57
295,3,8:36.0,M. Kleber makes 3-pt jump shot from 25 ft (assist by L. Dončić),,57,57
296,3,8:28.0,,Personal foul by D. Finney-Smith (drawn by S. Gilgeous-Alexander),57,57
297,3,8:20.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),57,60
298,3,7:57.0,D. Powell makes 2-pt dunk from 1 ft (assist by L. Dončić),,59,60
299,3,7:47.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,59,60
300,3,7:46.0,,Offensive rebound by N. Noel,59,60
301,3,7:46.0,,N. Noel makes 2-pt dunk from 1 ft,59,62
302,3,7:33.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,59,62
303,3,7:30.0,,Defensive rebound by N. Noel,59,62
304,3,7:25.0,,T. Ferguson misses 3-pt jump shot from 23 ft,59,62
305,3,7:21.0,Defensive rebound by D. Powell,,59,62
306,3,7:08.0,Turnover by D. Finney-Smith (bad pass; steal by N. Noel),,59,62
307,3,7:02.0,,D. Gallinari makes 3-pt jump shot from 27 ft (assist by C. Paul),59,65
308,3,7:00.0,Dallas full timeout,,59,65
309,3,7:00.0,B. Marjanović enters the game for J. Brunson,,59,65
310,3,7:00.0,D. Wright enters the game for D. Powell,,59,65
311,3,6:39.0,D. Finney-Smith misses 2-pt layup from 3 ft,,59,65
312,3,6:37.0,Offensive rebound by L. Dončić,,59,65
313,3,6:37.0,L. Dončić makes 2-pt layup at rim,,61,65
314,3,6:29.0,,Personal foul by D. Wright (drawn by S. Gilgeous-Alexander),61,65
315,3,6:22.0,,N. Noel makes 2-pt dunk from 2 ft (assist by C. Paul),61,67
316,3,6:03.0,D. Finney-Smith misses 2-pt layup from 5 ft (block by N. Noel),,61,67
317,3,6:00.0,,Defensive rebound by S. Gilgeous-Alexander,61,67
318,3,5:56.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,61,67
319,3,5:54.0,Defensive rebound by B. Marjanović,,61,67
320,3,5:45.0,M. Kleber makes 2-pt dunk from 2 ft (assist by B. Marjanović),,63,67
321,3,5:22.0,,C. Paul misses 2-pt jump shot from 17 ft,63,67
322,3,5:21.0,Defensive rebound by D. Wright,,63,67
323,3,5:08.0,L. Dončić misses 3-pt jump shot from 25 ft,,63,67
324,3,5:06.0,Offensive rebound by B. Marjanović,,63,67
325,3,5:06.0,Turnover by B. Marjanović (lost ball; steal by C. Paul),,63,67
326,3,5:06.0,,Personal foul by B. Marjanović (drawn by C. Paul),63,67
327,3,5:06.0,J. Jackson enters the game for D. Finney-Smith,,63,67
328,3,5:06.0,,D. Schröder enters the game for C. Paul,63,67
329,3,4:50.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 5 ft,63,67
330,3,4:48.0,,Offensive rebound by S. Gilgeous-Alexander,63,67
331,3,4:36.0,,D. Gallinari makes 2-pt jump shot from 10 ft (assist by D. Schröder),63,69
332,3,4:23.0,L. Dončić makes 2-pt layup from 7 ft,,65,69
333,3,4:23.0,Shooting foul by T. Ferguson (drawn by L. Dončić),,65,69
334,3,4:23.0,,H. Diallo enters the game for T. Ferguson,65,69
335,3,4:23.0,L. Dončić makes free throw 1 of 1,,66,69
336,3,4:17.0,,Personal foul by M. Kleber (drawn by D. Gallinari),66,69
337,3,4:05.0,,N. Noel misses 2-pt layup from 13 ft,66,69
338,3,4:02.0,Defensive rebound by L. Dončić,,66,69
339,3,4:02.0,S. Curry enters the game for M. Kleber,,66,69
340,3,4:02.0,D. Powell enters the game for B. Marjanović,,66,69
341,3,3:50.0,J. Jackson makes 3-pt jump shot from 28 ft (assist by D. Wright),,69,69
342,3,3:20.0,,D. Gallinari makes 2-pt jump shot from 20 ft (assist by D. Schröder),69,71
343,3,2:57.0,L. Dončić misses 3-pt jump shot from 26 ft,,69,71
344,3,2:57.0,,Defensive rebound by D. Schröder,69,71
345,3,2:51.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 4 ft,69,73
346,3,2:51.0,,Shooting foul by S. Curry (drawn by S. Gilgeous-Alexander),69,73
347,3,2:51.0,,Oklahoma City full timeout,69,73
348,3,2:51.0,,D. Bazley enters the game for D. Gallinari,69,73
349,3,2:51.0,,S. Gilgeous-Alexander makes free throw 1 of 1,69,74
350,3,2:38.0,Personal foul by D. Schröder (drawn by J. Jackson),,69,74
351,3,2:38.0,J. Jackson makes free throw 1 of 2,,70,74
352,3,2:38.0,J. Jackson makes free throw 2 of 2,,71,74
353,3,2:38.0,,C. Paul enters the game for S. Gilgeous-Alexander,71,74
354,3,2:29.0,,D. Bazley misses 2-pt layup from 3 ft,71,74
355,3,2:27.0,,Offensive rebound by N. Noel,71,74
356,3,2:27.0,,N. Noel misses 2-pt layup from 1 ft,71,74
357,3,2:26.0,Defensive rebound by Team,,71,74
358,3,2:16.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Powell),,74,74
359,3,2:00.0,,D. Schröder misses 3-pt jump shot from 29 ft,74,74
360,3,1:58.0,,Offensive rebound by N. Noel,74,74
361,3,1:56.0,Violation by Team (kicked ball),,74,74
362,3,1:48.0,,C. Paul misses 2-pt jump shot from 17 ft,74,74
363,3,1:47.0,,Offensive rebound by N. Noel,74,74
364,3,1:47.0,,Personal foul by D. Wright (drawn by N. Noel),74,74
365,3,1:47.0,,N. Noel misses free throw 1 of 2,74,74
366,3,1:47.0,,Offensive rebound by Team,74,74
367,3,1:47.0,,N. Noel makes free throw 2 of 2,74,75
368,3,1:28.0,J. Jackson makes 3-pt jump shot from 28 ft (assist by S. Curry),,77,75
369,3,1:02.0,,C. Paul misses 2-pt layup from 9 ft,77,75
370,3,1:00.0,Defensive rebound by J. Jackson,,77,75
371,3,0:57.0,Personal foul by N. Noel (drawn by D. Wright),,77,75
372,3,0:57.0,D. Wright misses free throw 1 of 2,,77,75
373,3,0:57.0,Offensive rebound by Team,,77,75
374,3,0:57.0,D. Wright makes free throw 2 of 2,,78,75
375,3,0:40.0,,D. Bazley misses 2-pt jump shot from 10 ft,78,75
376,3,0:39.0,Defensive rebound by Team,,78,75
377,3,0:29.0,J. Jackson misses 3-pt jump shot from 24 ft,,78,75
378,3,0:27.0,,Defensive rebound by N. Noel,78,75
379,3,0:08.0,,Personal foul by S. Curry (drawn by D. Schröder),78,75
380,3,0:08.0,,D. Schröder makes free throw 1 of 2,78,76
381,3,0:08.0,,D. Schröder makes free throw 2 of 2,78,77
