,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
382,4,6:12.0,R. Neto enters the game for T. Burke,,79,108
383,4,6:10.0,Turnover by Team (shot clock),,79,108
384,4,5:59.0,,G. Bitadze makes 2-pt jump shot from 7 ft (assist by T. McConnell),79,110
385,4,5:45.0,F. Korkmaz makes 2-pt jump shot from 16 ft (assist by K. O'Quinn),,81,110
386,4,5:32.0,,A. Holiday misses 2-pt jump shot from 15 ft,81,110
387,4,5:29.0,Defensive rebound by Team,,81,110
388,4,5:29.0,,Loose ball foul by A. Holiday (drawn by K. O'Quinn),81,110
389,4,5:29.0,,T. Leaf enters the game for J. Holiday,81,110
390,4,5:17.0,Shooting foul by T. Leaf (drawn by S. Milton),,81,110
391,4,5:17.0,S. Milton makes free throw 1 of 2,,82,110
392,4,5:17.0,S. Milton makes free throw 2 of 2,,83,110
393,4,5:02.0,,T. McConnell misses 2-pt jump shot from 17 ft,83,110
394,4,5:00.0,Defensive rebound by S. Milton,,83,110
395,4,4:48.0,S. Milton misses 2-pt layup from 2 ft,,83,110
396,4,4:47.0,,Defensive rebound by G. Bitadze,83,110
397,4,4:41.0,,T. Leaf misses 2-pt layup from 1 ft,83,110
398,4,4:38.0,Defensive rebound by S. Milton,,83,110
399,4,4:27.0,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by S. Milton),,86,110
400,4,4:08.0,,A. Holiday misses 2-pt layup from 2 ft,86,110
401,4,4:05.0,Defensive rebound by K. O'Quinn,,86,110
402,4,4:02.0,S. Milton makes 2-pt layup from 2 ft (assist by K. O'Quinn),,88,110
403,4,3:53.0,,Indiana full timeout,88,110
404,4,3:53.0,T. Burke enters the game for F. Korkmaz,,88,110
405,4,3:53.0,,E. Sumner enters the game for D. McDermott,88,110
406,4,3:43.0,,G. Bitadze misses 3-pt jump shot from 27 ft,88,110
407,4,3:40.0,Defensive rebound by M. Scott,,88,110
408,4,3:32.0,R. Neto misses 3-pt jump shot from 24 ft,,88,110
409,4,3:29.0,Offensive rebound by M. Scott,,88,110
410,4,3:28.0,R. Neto misses 3-pt jump shot from 26 ft,,88,110
411,4,3:25.0,Offensive rebound by K. O'Quinn,,88,110
412,4,3:15.0,M. Scott misses 2-pt layup from 3 ft,,88,110
413,4,3:13.0,,Defensive rebound by G. Bitadze,88,110
414,4,3:09.0,,E. Sumner misses 2-pt layup from 3 ft (block by S. Milton),88,110
415,4,3:09.0,,Offensive rebound by Team,88,110
416,4,3:02.0,,G. Bitadze makes 2-pt layup from 1 ft (assist by E. Sumner),88,112
417,4,2:51.0,R. Neto makes 2-pt layup from 2 ft,,90,112
418,4,2:40.0,,G. Bitadze misses 3-pt jump shot from 27 ft,90,112
419,4,2:36.0,Defensive rebound by K. O'Quinn,,90,112
420,4,2:20.0,M. Scott misses 3-pt jump shot from 27 ft,,90,112
421,4,2:16.0,,Defensive rebound by G. Bitadze,90,112
422,4,2:12.0,,Indiana full timeout,90,112
423,4,2:12.0,N. Pelle enters the game for M. Scott,,90,112
424,4,2:12.0,,D. McDermott enters the game for E. Sumner,90,112
425,4,1:58.0,,T. Leaf misses 2-pt jump shot from 7 ft,90,112
426,4,1:54.0,Defensive rebound by N. Pelle,,90,112
427,4,1:39.0,R. Neto misses 2-pt layup from 3 ft,,90,112
428,4,1:39.0,Offensive rebound by R. Neto,,90,112
429,4,1:39.0,R. Neto makes 2-pt layup at rim,,92,112
430,4,1:26.0,,Shooting foul by R. Neto (drawn by T. McConnell),92,112
431,4,1:26.0,,T. McConnell misses free throw 1 of 2,92,112
432,4,1:26.0,,Offensive rebound by Team,92,112
433,4,1:26.0,,T. McConnell makes free throw 2 of 2,92,113
434,4,1:16.0,K. O'Quinn misses 2-pt jump shot from 14 ft,,92,113
435,4,1:13.0,Offensive rebound by N. Pelle,,92,113
436,4,1:11.0,R. Neto makes 2-pt jump shot from 22 ft (assist by N. Pelle),,94,113
437,4,1:00.0,,G. Bitadze makes 2-pt jump shot from 15 ft (assist by A. Holiday),94,115
438,4,0:50.0,T. Burke makes 3-pt jump shot from 27 ft (assist by R. Neto),,97,115
439,4,0:36.0,,T. Leaf misses 3-pt jump shot from 26 ft,97,115
440,4,0:33.0,,Offensive rebound by T. McConnell,97,115
441,4,0:32.0,,Turnover by T. McConnell (out of bounds lost ball),97,115
442,4,0:22.0,T. Burke misses 3-pt jump shot from 29 ft,,97,115
443,4,0:19.0,,Defensive rebound by T. Leaf,97,115
