,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
388,4,10:12.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by A. Simons),,96,82
389,4,10:11.0,,Houston full timeout,96,82
390,4,10:03.0,,Shooting foul by C. McCollum (drawn by R. Westbrook),96,82
391,4,10:03.0,,R. Westbrook makes free throw 1 of 2,96,83
392,4,10:03.0,,R. Westbrook misses free throw 2 of 2,96,83
393,4,10:03.0,Defensive rebound by C. Anthony,,96,83
394,4,9:47.0,A. Simons misses 2-pt jump shot from 10 ft,,96,83
395,4,9:45.0,,Defensive rebound by A. Rivers,96,83
396,4,9:33.0,,R. Westbrook makes 2-pt jump shot from 13 ft,96,85
397,4,9:09.0,C. McCollum makes 3-pt jump shot from 26 ft,,99,85
398,4,8:48.0,,D. House makes 3-pt jump shot from 22 ft (assist by R. Westbrook),99,88
399,4,8:35.0,C. McCollum makes 2-pt jump shot from 10 ft,,101,88
400,4,8:35.0,Shooting foul by P. Tucker (drawn by C. McCollum),,101,88
401,4,8:35.0,D. Lillard enters the game for G. Trent,,101,88
402,4,8:35.0,,J. Harden enters the game for E. Gordon,101,88
403,4,8:35.0,C. McCollum makes free throw 1 of 1,,102,88
404,4,8:32.0,,Turnover by D. House (traveling),102,88
405,4,8:16.0,A. Tolliver misses 2-pt layup from 4 ft,,102,88
406,4,8:14.0,,Defensive rebound by R. Westbrook,102,88
407,4,8:08.0,,Shooting foul by D. Lillard (drawn by R. Westbrook),102,88
408,4,8:08.0,,R. Westbrook misses free throw 1 of 2,102,88
409,4,8:08.0,,Offensive rebound by Team,102,88
410,4,8:08.0,K. Bazemore enters the game for A. Simons,,102,88
411,4,8:08.0,,B. McLemore enters the game for A. Rivers,102,88
412,4,8:08.0,Technical foul by R. Westbrook,,102,88
413,4,8:08.0,,Technical foul by D. Lillard,102,88
414,4,8:08.0,,R. Westbrook makes free throw 2 of 2,102,89
415,4,7:56.0,D. Lillard misses 3-pt jump shot from 29 ft,,102,89
416,4,7:55.0,,Defensive rebound by P. Tucker,102,89
417,4,7:47.0,,Shooting foul by K. Bazemore (drawn by J. Harden),102,89
418,4,7:47.0,,J. Harden makes free throw 1 of 2,102,90
419,4,7:47.0,H. Whiteside enters the game for C. Anthony,,102,90
420,4,7:47.0,,C. Capela enters the game for D. House,102,90
421,4,7:47.0,,J. Harden makes free throw 2 of 2,102,91
422,4,7:32.0,Shooting foul by J. Harden (drawn by H. Whiteside),,102,91
423,4,7:32.0,H. Whiteside misses free throw 1 of 2,,102,91
424,4,7:32.0,Offensive rebound by Team,,102,91
425,4,7:32.0,H. Whiteside makes free throw 2 of 2,,103,91
426,4,7:22.0,,B. McLemore misses 3-pt jump shot from 24 ft,103,91
427,4,7:21.0,Defensive rebound by K. Bazemore,,103,91
428,4,6:57.0,A. Tolliver misses 3-pt jump shot from 23 ft,,103,91
429,4,6:56.0,,Defensive rebound by B. McLemore,103,91
430,4,6:47.0,,J. Harden misses 3-pt jump shot from 26 ft,103,91
431,4,6:46.0,,Offensive rebound by J. Harden,103,91
432,4,6:34.0,,P. Tucker makes 3-pt jump shot from 22 ft (assist by R. Westbrook),103,94
433,4,6:20.0,Personal foul by R. Westbrook (drawn by D. Lillard),,103,94
434,4,6:20.0,C. Anthony enters the game for A. Tolliver,,103,94
435,4,6:12.0,D. Lillard misses 3-pt jump shot from 31 ft,,103,94
436,4,6:11.0,,Defensive rebound by B. McLemore,103,94
437,4,6:02.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Westbrook),103,97
438,4,6:02.0,Portland full timeout,,103,97
439,4,5:44.0,C. Anthony misses 2-pt jump shot from 10 ft,,103,97
440,4,5:43.0,,Defensive rebound by R. Westbrook,103,97
441,4,5:32.0,,J. Harden misses 3-pt jump shot from 27 ft,103,97
442,4,5:31.0,Defensive rebound by C. Anthony,,103,97
443,4,5:22.0,D. Lillard makes 2-pt jump shot from 14 ft,,105,97
444,4,5:03.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by R. Westbrook),105,100
445,4,4:44.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,108,100
446,4,4:30.0,,P. Tucker misses 3-pt jump shot from 23 ft,108,100
447,4,4:28.0,Defensive rebound by D. Lillard,,108,100
448,4,4:09.0,C. Anthony makes 3-pt jump shot from 23 ft (assist by D. Lillard),,111,100
449,4,4:09.0,,Houston full timeout,111,100
450,4,4:09.0,,E. Gordon enters the game for B. McLemore,111,100
451,4,3:53.0,,C. Capela makes 2-pt dunk from 2 ft (assist by R. Westbrook),111,102
452,4,3:29.0,H. Whiteside misses 2-pt layup from 2 ft,,111,102
453,4,3:29.0,Offensive rebound by H. Whiteside,,111,102
454,4,3:28.0,H. Whiteside makes 2-pt layup from 1 ft,,113,102
455,4,3:20.0,,J. Harden misses 3-pt jump shot from 28 ft,113,102
456,4,3:19.0,Defensive rebound by H. Whiteside,,113,102
457,4,2:58.0,D. Lillard misses 3-pt jump shot from 25 ft,,113,102
458,4,2:57.0,,Defensive rebound by C. Capela,113,102
459,4,2:51.0,,Offensive foul by P. Tucker (drawn by D. Lillard),113,102
460,4,2:51.0,,Turnover by P. Tucker (offensive foul),113,102
461,4,2:29.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by C. McCollum),,115,102
462,4,2:17.0,,R. Westbrook misses 3-pt jump shot from 23 ft,115,102
463,4,2:15.0,,Offensive rebound by C. Capela,115,102
464,4,2:10.0,,Houston full timeout,115,102
465,4,2:06.0,,J. Harden misses 3-pt jump shot from 26 ft,115,102
466,4,2:05.0,Defensive rebound by K. Bazemore,,115,102
467,4,1:42.0,K. Bazemore misses 3-pt jump shot from 23 ft,,115,102
468,4,1:41.0,,Defensive rebound by C. Capela,115,102
469,4,1:34.0,,C. Capela makes 2-pt layup from 1 ft (assist by R. Westbrook),115,104
470,4,1:34.0,,Shooting foul by H. Whiteside (drawn by C. Capela),115,104
471,4,1:34.0,,Turnover by P. Tucker (lane violation),115,104
472,4,1:13.0,C. McCollum makes 2-pt layup from 3 ft,,117,104
473,4,1:02.0,,Turnover by R. Westbrook (bad pass; steal by D. Lillard),117,104
474,4,0:41.0,Turnover by C. McCollum (bad pass; steal by C. Capela),,117,104
475,4,0:36.0,,R. Westbrook misses 2-pt layup from 2 ft,117,104
476,4,0:36.0,,Offensive rebound by C. Capela,117,104
477,4,0:35.0,,C. Capela misses 2-pt layup from 2 ft,117,104
478,4,0:35.0,Defensive rebound by H. Whiteside,,117,104
479,4,0:15.0,D. Lillard misses 3-pt jump shot from 33 ft,,117,104
480,4,0:15.0,,Defensive rebound by C. Capela,117,104
481,4,0:04.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),117,107
