,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
391,4,6:32.0,,Personal foul by J. Brown (drawn by J. Butler),92,85
392,4,6:32.0,K. Walker enters the game for B. Wanamaker,,92,85
393,4,6:21.0,,Shooting foul by D. Theis (drawn by J. Butler),92,85
394,4,6:21.0,,J. Butler makes free throw 1 of 2,92,86
395,4,6:21.0,,J. Butler misses free throw 2 of 2,92,86
396,4,6:17.0,,Offensive rebound by J. Butler,92,86
397,4,6:13.0,,D. Waiters misses 3-pt jump shot from 25 ft,92,86
398,4,6:09.0,Defensive rebound by M. Smart,,92,86
399,4,6:03.0,J. Brown makes 2-pt layup from 2 ft (assist by M. Smart),,94,86
400,4,5:55.0,,D. Waiters misses 2-pt layup from 1 ft (block by M. Smart),94,86
401,4,5:50.0,Defensive rebound by D. Theis,,94,86
402,4,5:38.0,J. Brown misses 3-pt jump shot from 25 ft,,94,86
403,4,5:35.0,,Defensive rebound by D. Waiters,94,86
404,4,5:23.0,,Personal foul by M. Smart (drawn by G. Dragić),94,86
405,4,5:23.0,,G. Dragić makes free throw 1 of 2,94,87
406,4,5:23.0,,G. Dragić makes free throw 2 of 2,94,88
407,4,5:09.0,K. Walker makes 3-pt jump shot from 25 ft,,97,88
408,4,5:09.0,,Miami full timeout,97,88
409,4,4:57.0,,J. Butler misses 2-pt jump shot from 12 ft,97,88
410,4,4:54.0,Defensive rebound by G. Hayward,,97,88
411,4,4:41.0,Personal foul by D. Robinson (drawn by K. Walker),,97,88
412,4,4:36.0,Turnover by K. Walker (lost ball; steal by G. Dragić),,97,88
413,4,4:33.0,,G. Dragić makes 2-pt layup from 2 ft,97,90
414,4,4:33.0,,Shooting foul by D. Theis (drawn by G. Dragić),97,90
415,4,4:33.0,,G. Dragić makes free throw 1 of 1,97,91
416,4,4:10.0,G. Hayward makes 2-pt jump shot from 6 ft,,99,91
417,4,3:51.0,,G. Dragić misses 3-pt jump shot from 25 ft,99,91
418,4,3:48.0,Defensive rebound by D. Theis,,99,91
419,4,3:36.0,Shooting foul by D. Robinson (drawn by G. Hayward),,99,91
420,4,3:36.0,G. Hayward makes free throw 1 of 2,,100,91
421,4,3:36.0,G. Hayward makes free throw 2 of 2,,101,91
422,4,3:16.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Butler),101,94
423,4,3:02.0,G. Hayward misses 3-pt jump shot from 26 ft,,101,94
424,4,3:00.0,,Defensive rebound by B. Adebayo,101,94
425,4,2:43.0,,G. Dragić makes 2-pt hook shot from 2 ft,101,96
426,4,2:24.0,M. Smart misses 2-pt jump shot from 4 ft,,101,96
427,4,2:21.0,,Defensive rebound by B. Adebayo,101,96
428,4,2:08.0,,D. Waiters misses 3-pt jump shot from 27 ft,101,96
429,4,2:05.0,Defensive rebound by K. Walker,,101,96
430,4,1:50.0,M. Smart makes 3-pt jump shot from 26 ft (assist by K. Walker),,104,96
431,4,1:35.0,,J. Butler makes 2-pt jump shot from 13 ft,104,98
432,4,1:22.0,Shooting foul by D. Robinson (drawn by K. Walker),,104,98
433,4,1:22.0,K. Walker makes free throw 1 of 2,,105,98
434,4,1:22.0,G. Williams enters the game for D. Theis,,105,98
435,4,1:22.0,,T. Herro enters the game for D. Waiters,105,98
436,4,1:22.0,K. Walker misses free throw 2 of 2,,105,98
437,4,1:18.0,,Defensive rebound by D. Robinson,105,98
438,4,1:01.0,,B. Adebayo misses 2-pt layup from 1 ft (block by M. Smart),105,98
439,4,0:57.0,Defensive rebound by G. Hayward,,105,98
440,4,0:39.0,K. Walker misses 3-pt jump shot from 25 ft,,105,98
441,4,0:34.0,Offensive rebound by M. Smart,,105,98
442,4,0:27.0,Personal take foul by B. Adebayo (drawn by G. Hayward),,105,98
443,4,0:27.0,G. Hayward makes free throw 1 of 2,,106,98
444,4,0:27.0,,D. Jones enters the game for T. Herro,106,98
445,4,0:27.0,G. Hayward makes free throw 2 of 2,,107,98
446,4,0:27.0,,Miami full timeout,107,98
447,4,0:27.0,,T. Herro enters the game for D. Jones,107,98
448,4,0:22.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),107,101
449,4,0:19.0,Personal foul by D. Robinson (drawn by M. Smart),,107,101
450,4,0:19.0,M. Smart makes free throw 1 of 2,,108,101
451,4,0:19.0,,D. Jones enters the game for T. Herro,108,101
452,4,0:19.0,M. Smart makes free throw 2 of 2,,109,101
453,4,0:19.0,,Miami full timeout,109,101
454,4,0:19.0,,T. Herro enters the game for B. Adebayo,109,101
455,4,0:19.0,,D. Waiters enters the game for D. Jones,109,101
456,4,0:14.0,,D. Robinson misses 3-pt jump shot from 25 ft,109,101
457,4,0:12.0,,Offensive rebound by J. Butler,109,101
458,4,0:10.0,,J. Butler misses 3-pt jump shot from 24 ft,109,101
459,4,0:07.0,,Offensive rebound by G. Dragić,109,101
460,4,0:05.0,,J. Butler misses 3-pt jump shot from 26 ft,109,101
461,4,0:02.0,Defensive rebound by J. Brown,,109,101
