,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
383,4,6:30.0,,S. Milton misses 2-pt jump shot from 12 ft,76,119
384,4,6:28.0,Defensive rebound by B. Knight,,76,119
385,4,6:25.0,D. Garland makes 3-pt jump shot from 25 ft (assist by B. Knight),,79,119
386,4,6:07.0,,T. Burke makes 2-pt layup from 1 ft,79,121
387,4,5:55.0,A. McKinnie misses 3-pt jump shot from 26 ft,,79,121
388,4,5:52.0,,Defensive rebound by K. O'Quinn,79,121
389,4,5:33.0,,S. Milton misses 2-pt layup from 3 ft,79,121
390,4,5:26.0,,Offensive rebound by N. Pelle,79,121
391,4,5:26.0,,N. Pelle makes 2-pt dunk from 1 ft,79,123
392,4,5:22.0,D. Garland makes 3-pt jump shot from 27 ft,,82,123
393,4,5:09.0,,S. Milton makes 2-pt layup from 1 ft (assist by K. O'Quinn),82,125
394,4,4:46.0,D. Garland misses 3-pt jump shot from 25 ft,,82,125
395,4,4:42.0,,Defensive rebound by N. Pelle,82,125
396,4,4:34.0,,Shooting foul by B. Knight (drawn by T. Burke),82,125
397,4,4:34.0,,T. Burke makes free throw 1 of 2,82,126
398,4,4:34.0,,T. Burke misses free throw 2 of 2,82,126
399,4,4:32.0,Defensive rebound by K. Porter,,82,126
400,4,4:28.0,Personal foul by R. Neto (drawn by K. Porter),,82,126
401,4,4:19.0,D. Garland misses 2-pt layup from 3 ft,,82,126
402,4,4:16.0,Offensive rebound by D. Garland,,82,126
403,4,4:14.0,D. Garland misses 3-pt jump shot from 24 ft,,82,126
404,4,4:08.0,Offensive rebound by A. McKinnie,,82,126
405,4,4:08.0,A. McKinnie makes 2-pt layup at rim,,84,126
406,4,4:00.0,,R. Neto makes 3-pt jump shot from 27 ft (assist by N. Pelle),84,129
407,4,3:47.0,B. Knight misses 3-pt jump shot from 27 ft,,84,129
408,4,3:43.0,Offensive rebound by A. McKinnie,,84,129
409,4,3:40.0,Turnover by A. McKinnie (bad pass; steal by R. Neto),,84,129
410,4,3:35.0,,S. Milton makes 2-pt layup at rim (assist by T. Burke),84,131
411,4,3:09.0,A. Žižić misses 2-pt hook shot from 4 ft,,84,131
412,4,3:09.0,,Defensive rebound by N. Pelle,84,131
413,4,3:09.0,,Philadelphia full timeout,84,131
414,4,2:54.0,,K. O'Quinn makes 2-pt jump shot from 7 ft (assist by S. Milton),84,133
415,4,2:35.0,Offensive foul by K. Porter (drawn by S. Milton),,84,133
416,4,2:35.0,Turnover by K. Porter (offensive foul),,84,133
417,4,2:17.0,,R. Neto misses 2-pt layup from 3 ft,84,133
418,4,2:15.0,Defensive rebound by K. Porter,,84,133
419,4,2:12.0,K. Porter misses 3-pt jump shot from 28 ft,,84,133
420,4,2:08.0,,Defensive rebound by N. Pelle,84,133
421,4,2:04.0,,K. O'Quinn makes 2-pt dunk from 1 ft (assist by T. Burke),84,135
422,4,1:51.0,D. Garland makes 2-pt jump shot from 6 ft,,86,135
423,4,1:40.0,,T. Burke makes 2-pt jump shot from 16 ft (assist by K. O'Quinn),86,137
424,4,1:31.0,B. Knight misses 3-pt jump shot from 26 ft,,86,137
425,4,1:28.0,,Defensive rebound by N. Pelle,86,137
426,4,1:24.0,,S. Milton misses 3-pt jump shot from 26 ft,86,137
427,4,1:21.0,Defensive rebound by K. Porter,,86,137
428,4,1:15.0,Turnover by K. Porter (lost ball; steal by R. Neto),,86,137
429,4,1:11.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by R. Neto),86,139
430,4,0:59.0,A. McKinnie misses 2-pt jump shot from 10 ft (block by K. O'Quinn),,86,139
431,4,0:59.0,Offensive rebound by Team,,86,139
432,4,0:56.0,A. McKinnie makes 3-pt jump shot from 27 ft (assist by K. Porter),,89,139
433,4,0:37.0,,K. O'Quinn makes 2-pt dunk at rim (assist by T. Burke),89,141
434,4,0:29.0,B. Knight makes 3-pt jump shot from 27 ft,,92,141
435,4,0:08.0,,Turnover by K. O'Quinn (bad pass; steal by A. Žižić),92,141
436,4,0:03.0,D. Garland makes 2-pt layup from 2 ft (assist by B. Knight),,94,141
