,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CHARLOTTE_ACTION,PHOENIX_SCORE,CHARLOTTE_SCORE
381,4,6:25.0,,D. Bacon misses 2-pt jump shot from 5 ft (block by M. Bridges),88,89
382,4,6:25.0,,Offensive rebound by Team,88,89
383,4,6:22.0,,Shooting foul by K. Oubre (drawn by M. Bridges),88,89
384,4,6:22.0,,M. Bridges misses free throw 1 of 2,88,89
385,4,6:22.0,,Offensive rebound by Team,88,89
386,4,6:22.0,,M. Bridges misses free throw 2 of 2,88,89
387,4,6:18.0,Defensive rebound by K. Oubre,,88,89
388,4,6:07.0,Shooting foul by M. Bridges (drawn by K. Oubre),,88,89
389,4,6:07.0,K. Oubre makes free throw 1 of 2,,89,89
390,4,6:07.0,,M. Williams enters the game for M. Bridges,89,89
391,4,6:07.0,K. Oubre makes free throw 2 of 2,,90,89
392,4,5:48.0,,D. Graham misses 2-pt jump shot from 23 ft,90,89
393,4,5:47.0,,Offensive rebound by B. Biyombo,90,89
394,4,5:47.0,,Shooting foul by M. Bridges (drawn by B. Biyombo),90,89
395,4,5:47.0,,B. Biyombo misses free throw 1 of 2,90,89
396,4,5:47.0,,Offensive rebound by Team,90,89
397,4,5:47.0,,B. Biyombo makes free throw 2 of 2,90,90
398,4,5:35.0,Shooting foul by D. Bacon (drawn by D. Booker),,90,90
399,4,5:35.0,D. Booker makes free throw 1 of 2,,91,90
400,4,5:35.0,D. Booker makes free throw 2 of 2,,92,90
401,4,5:23.0,,M. Williams makes 3-pt jump shot from 27 ft (assist by D. Graham),92,93
402,4,5:03.0,R. Rubio misses 3-pt jump shot from 23 ft,,92,93
403,4,4:58.0,,Defensive rebound by M. Williams,92,93
404,4,4:51.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Williams),92,96
405,4,4:50.0,Phoenix full timeout,,92,96
406,4,4:35.0,K. Oubre misses 2-pt layup from 7 ft (block by B. Biyombo),,92,96
407,4,4:32.0,,Defensive rebound by B. Biyombo,92,96
408,4,4:20.0,,D. Graham misses 2-pt jump shot from 21 ft,92,96
409,4,4:17.0,Defensive rebound by D. Šarić,,92,96
410,4,4:12.0,D. Booker misses 3-pt jump shot from 25 ft,,92,96
411,4,4:09.0,,Defensive rebound by B. Biyombo,92,96
412,4,4:04.0,,D. Bacon misses 2-pt layup from 3 ft,92,96
413,4,4:02.0,Defensive rebound by M. Bridges,,92,96
414,4,3:57.0,D. Booker misses 3-pt jump shot from 25 ft,,92,96
415,4,3:53.0,,Defensive rebound by D. Bacon,92,96
416,4,3:32.0,,Shooting foul by M. Bridges (drawn by M. Williams),92,96
417,4,3:32.0,,Instant Replay (Request: Ruling Stands),92,96
418,4,3:32.0,,M. Williams makes free throw 1 of 3,92,97
419,4,3:32.0,,M. Williams makes free throw 2 of 3,92,98
420,4,3:32.0,,M. Williams makes free throw 3 of 3,92,99
421,4,3:19.0,D. Šarić makes 2-pt layup from 2 ft (assist by R. Rubio),,94,99
422,4,3:19.0,Shooting foul by D. Bacon (drawn by D. Šarić),,94,99
423,4,3:19.0,D. Šarić makes free throw 1 of 1,,95,99
424,4,2:58.0,,B. Biyombo misses 2-pt layup from 3 ft,95,99
425,4,2:57.0,,Offensive rebound by B. Biyombo,95,99
426,4,2:57.0,,Shooting foul by D. Šarić (drawn by B. Biyombo),95,99
427,4,2:57.0,,B. Biyombo misses free throw 1 of 2,95,99
428,4,2:57.0,,Offensive rebound by Team,95,99
429,4,2:57.0,F. Kaminsky enters the game for M. Bridges,,95,99
430,4,2:57.0,,B. Biyombo makes free throw 2 of 2,95,100
431,4,2:42.0,K. Oubre misses 3-pt jump shot from 26 ft,,95,100
432,4,2:39.0,,Defensive rebound by T. Rozier,95,100
433,4,2:36.0,,D. Bacon misses 2-pt layup from 3 ft,95,100
434,4,2:33.0,Defensive rebound by D. Šarić,,95,100
435,4,2:26.0,R. Rubio makes 2-pt layup from 2 ft,,97,100
436,4,2:00.0,,D. Graham misses 2-pt jump shot from 5 ft,97,100
437,4,1:58.0,,Offensive rebound by D. Graham,97,100
438,4,1:47.0,,T. Rozier makes 2-pt layup from 3 ft,97,102
439,4,1:32.0,R. Rubio misses 3-pt jump shot from 25 ft,,97,102
440,4,1:32.0,,Defensive rebound by Team,97,102
441,4,1:32.0,,M. Bridges enters the game for D. Bacon,97,102
442,4,1:11.0,,Personal foul by D. Šarić (drawn by D. Graham),97,102
443,4,1:11.0,,D. Graham makes free throw 1 of 2,97,103
444,4,1:11.0,,D. Graham makes free throw 2 of 2,97,104
445,4,1:00.0,F. Kaminsky makes 2-pt layup from 6 ft (assist by R. Rubio),,99,104
446,4,1:00.0,Shooting foul by T. Rozier (drawn by F. Kaminsky),,99,104
447,4,1:00.0,F. Kaminsky misses free throw 1 of 1,,99,104
448,4,0:56.0,Offensive rebound by F. Kaminsky,,99,104
449,4,0:55.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),,102,104
450,4,0:36.0,,B. Biyombo misses 2-pt hook shot from 5 ft (block by K. Oubre),102,104
451,4,0:33.0,Defensive rebound by K. Oubre,,102,104
452,4,0:19.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by R. Rubio),,105,104
453,4,0:19.0,,Charlotte full timeout,105,104
454,4,0:19.0,M. Bridges enters the game for F. Kaminsky,,105,104
455,4,0:19.0,C. Johnson enters the game for D. Šarić,,105,104
456,4,0:19.0,,P. Washington enters the game for B. Biyombo,105,104
457,4,0:15.0,,Turnover by P. Washington (bad pass),105,104
458,4,0:15.0,D. Šarić enters the game for C. Johnson,,105,104
459,4,0:14.0,Personal take foul by M. Bridges (drawn by R. Rubio),,105,104
460,4,0:14.0,C. Johnson enters the game for D. Šarić,,105,104
461,4,0:14.0,,B. Biyombo enters the game for M. Bridges,105,104
462,4,0:14.0,R. Rubio makes free throw 1 of 2,,106,104
463,4,0:14.0,R. Rubio makes free throw 2 of 2,,107,104
464,4,0:14.0,,Charlotte full timeout,107,104
465,4,0:14.0,,M. Monk enters the game for B. Biyombo,107,104
466,4,0:09.0,,D. Graham misses 3-pt jump shot from 26 ft,107,104
467,4,0:09.0,Defensive rebound by Team,,107,104
468,4,0:07.0,Personal take foul by T. Rozier (drawn by D. Booker),,107,104
469,4,0:07.0,D. Booker makes free throw 1 of 2,,108,104
470,4,0:07.0,D. Booker makes free throw 2 of 2,,109,104
471,4,0:01.0,,D. Graham misses 3-pt jump shot from 26 ft,109,104
472,4,0:01.0,Defensive rebound by D. Booker,,109,104
