,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
372,4,3:59.0,,C. Paul enters the game for S. Gilgeous-Alexander,93,106
373,4,3:59.0,G. Robinson makes free throw 2 of 2,,94,106
374,4,3:35.0,,Turnover by Team (shot clock),94,106
375,4,3:22.0,G. Robinson makes 2-pt jump shot from 13 ft (assist by D. Russell),,96,106
376,4,3:05.0,,D. Gallinari makes 2-pt jump shot from 22 ft (assist by C. Paul),96,108
377,4,2:47.0,J. Poole misses 2-pt jump shot from 15 ft,,96,108
378,4,2:43.0,,Defensive rebound by H. Diallo,96,108
379,4,2:40.0,,D. Schröder misses 3-pt jump shot from 26 ft,96,108
380,4,2:32.0,Defensive rebound by A. Burks,,96,108
381,4,2:30.0,Shooting foul by C. Paul (drawn by M. Chriss),,96,108
382,4,2:30.0,,Oklahoma City full timeout,96,108
383,4,2:30.0,,S. Gilgeous-Alexander enters the game for H. Diallo,96,108
384,4,2:30.0,M. Chriss makes free throw 1 of 2,,97,108
385,4,2:30.0,M. Chriss makes free throw 2 of 2,,98,108
386,4,2:16.0,,Personal foul by J. Poole (drawn by D. Schröder),98,108
387,4,2:06.0,,C. Paul misses 2-pt jump shot from 12 ft,98,108
388,4,2:01.0,Defensive rebound by M. Chriss,,98,108
389,4,1:54.0,M. Chriss makes 2-pt dunk from 1 ft (assist by A. Burks),,100,108
390,4,1:35.0,,Turnover by D. Schröder (bad pass; steal by D. Russell),100,108
391,4,1:30.0,G. Robinson makes 3-pt jump shot from 24 ft (assist by D. Russell),,103,108
392,4,1:16.0,,Personal foul by A. Burks (drawn by C. Paul),103,108
393,4,1:16.0,,Instant Replay (Challenge: Ruling Stands),103,108
394,4,1:16.0,,C. Paul makes free throw 1 of 2,103,109
395,4,1:16.0,,C. Paul makes free throw 2 of 2,103,110
396,4,1:16.0,Golden State full timeout,,103,110
397,4,1:14.0,Turnover by D. Russell (bad pass; steal by D. Schröder),,103,110
398,4,0:59.0,,C. Paul makes 2-pt jump shot from 12 ft,103,112
399,4,0:47.0,A. Burks misses 2-pt layup from 5 ft,,103,112
400,4,0:46.0,Offensive rebound by A. Burks,,103,112
401,4,0:46.0,A. Burks makes 2-pt layup at rim,,105,112
402,4,0:46.0,Shooting foul by S. Gilgeous-Alexander (drawn by A. Burks),,105,112
403,4,0:46.0,A. Burks makes free throw 1 of 1,,106,112
404,4,0:25.0,,C. Paul misses 2-pt jump shot from 16 ft,106,112
405,4,0:22.0,,Offensive rebound by S. Adams,106,112
406,4,0:22.0,,Turnover by S. Adams (bad pass),106,112
407,4,0:17.0,J. Poole makes 2-pt layup from 3 ft,,108,112
408,4,0:15.0,,Personal foul by A. Burks (drawn by C. Paul),108,112
409,4,0:15.0,,C. Paul makes free throw 1 of 2,108,113
410,4,0:15.0,,C. Paul makes free throw 2 of 2,108,114
411,4,0:11.0,Turnover by J. Poole (lost ball; steal by C. Paul),,108,114
