,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
381,4,3:20.0,,Instant Replay (Challenge: Ruling Stands),111,109
382,4,3:12.0,,J. Ennis misses 2-pt jump shot from 6 ft,111,109
383,4,3:07.0,,Offensive rebound by Team,111,109
384,4,3:07.0,,Turnover by Team (shot clock),111,109
385,4,2:56.0,T. Warren misses 2-pt layup from 1 ft (block by T. Harris),,111,109
386,4,2:56.0,Offensive rebound by Team,,111,109
387,4,2:50.0,T. Warren misses 2-pt jump shot from 16 ft,,111,109
388,4,2:47.0,,Defensive rebound by B. Simmons,111,109
389,4,2:38.0,,J. Ennis misses 3-pt jump shot from 24 ft,111,109
390,4,2:38.0,,Offensive rebound by Team,111,109
391,4,2:38.0,Loose ball foul by D. Sabonis (drawn by J. Embiid),,111,109
392,4,2:38.0,,J. Embiid makes free throw 1 of 2,111,110
393,4,2:38.0,,J. Embiid makes free throw 2 of 2,111,111
394,4,2:20.0,Personal foul by J. Embiid (drawn by D. Sabonis),,111,111
395,4,2:09.0,M. Brogdon misses 3-pt jump shot from 29 ft,,111,111
396,4,2:06.0,,Defensive rebound by T. Harris,111,111
397,4,1:54.0,,Shooting foul by D. Sabonis (drawn by J. Embiid),111,111
398,4,1:54.0,J. Holiday enters the game for D. Sabonis,,111,111
399,4,1:54.0,,J. Embiid makes free throw 1 of 2,111,112
400,4,1:54.0,,J. Embiid makes free throw 2 of 2,111,113
401,4,1:36.0,J. Lamb misses 2-pt layup from 3 ft,,111,113
402,4,1:33.0,,Defensive rebound by A. Horford,111,113
403,4,1:29.0,,T. Harris misses 2-pt layup from 1 ft,111,113
404,4,1:25.0,Defensive rebound by T. Warren,,111,113
405,4,1:16.0,Turnover by J. Lamb (lost ball; steal by J. Ennis),,111,113
406,4,0:59.0,,J. Embiid misses 3-pt jump shot from 24 ft,111,113
407,4,0:56.0,Defensive rebound by J. Holiday,,111,113
408,4,0:47.0,Personal foul by T. Harris (drawn by M. Brogdon),,111,113
409,4,0:47.0,Indiana full timeout,,111,113
410,4,0:41.0,Shooting foul by T. Harris (drawn by T. Warren),,111,113
411,4,0:41.0,T. Warren makes free throw 1 of 3,,112,113
412,4,0:41.0,T. Warren makes free throw 2 of 3,,113,113
413,4,0:41.0,T. Warren makes free throw 3 of 3,,114,113
414,4,0:30.0,,Turnover by T. Harris (bad pass; steal by M. Turner),114,113
415,4,0:13.0,Turnover by T. Warren (bad pass; steal by B. Simmons),,114,113
416,4,0:09.0,,T. Harris makes 2-pt dunk from 1 ft (assist by B. Simmons),114,115
417,4,0:09.0,Indiana full timeout,,114,115
418,4,0:07.0,Turnover by J. Lamb (bad pass; steal by B. Simmons),,114,115
419,4,0:05.0,,Personal take foul by M. Brogdon (drawn by T. Harris),114,115
420,4,0:05.0,,T. Harris makes free throw 1 of 2,114,116
421,4,0:05.0,,T. Harris makes free throw 2 of 2,114,117
422,4,0:03.0,Personal take foul by B. Simmons (drawn by M. Brogdon),,114,117
423,4,0:03.0,M. Brogdon makes free throw 1 of 2,,115,117
424,4,0:03.0,M. Brogdon makes free throw 2 of 2,,116,117
425,4,0:03.0,,Philadelphia full timeout,116,117
426,4,0:02.0,,Personal take foul by M. Turner (drawn by J. Embiid),116,117
427,4,0:02.0,,J. Embiid makes free throw 1 of 2,116,118
428,4,0:02.0,,J. Embiid makes free throw 2 of 2,116,119
429,4,0:01.0,Turnover by J. Lamb (bad pass; steal by B. Simmons),,116,119
