,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
391,4,5:06.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by B. Griffin),,95,98
392,4,4:39.0,,C. Martin misses 2-pt layup from 4 ft,95,98
393,4,4:37.0,,Offensive rebound by B. Biyombo,95,98
394,4,4:35.0,,M. Williams makes 3-pt jump shot from 22 ft (assist by D. Graham),95,101
395,4,4:11.0,Shooting foul by B. Biyombo (drawn by B. Griffin),,95,101
396,4,4:11.0,B. Griffin makes free throw 1 of 2,,96,101
397,4,4:11.0,B. Griffin makes free throw 2 of 2,,97,101
398,4,3:55.0,,D. Graham misses 2-pt layup from 1 ft,97,101
399,4,3:53.0,Defensive rebound by D. Rose,,97,101
400,4,3:48.0,D. Rose misses 2-pt layup from 3 ft,,97,101
401,4,3:46.0,,Defensive rebound by C. Martin,97,101
402,4,3:44.0,,C. Martin makes 2-pt layup from 2 ft,97,103
403,4,3:43.0,Detroit full timeout,,97,103
404,4,3:21.0,Turnover by D. Rose (bad pass; steal by T. Rozier),,97,103
405,4,3:16.0,,D. Graham misses 3-pt jump shot from 26 ft,97,103
406,4,3:14.0,,Offensive rebound by C. Martin,97,103
407,4,3:13.0,,B. Biyombo misses 2-pt layup from 2 ft,97,103
408,4,3:11.0,Defensive rebound by A. Drummond,,97,103
409,4,3:04.0,B. Griffin misses 3-pt jump shot from 26 ft,,97,103
410,4,3:00.0,Offensive rebound by A. Drummond,,97,103
411,4,3:00.0,Personal foul by D. Graham (drawn by A. Drummond),,97,103
412,4,3:00.0,,C. Zeller enters the game for B. Biyombo,97,103
413,4,2:46.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by A. Drummond),,100,103
414,4,2:34.0,,Offensive foul by D. Graham (drawn by B. Griffin),100,103
415,4,2:34.0,,Turnover by D. Graham (offensive foul),100,103
416,4,2:22.0,D. Rose makes 3-pt jump shot from 25 ft,,103,103
417,4,1:57.0,,D. Graham misses 3-pt jump shot from 26 ft,103,103
418,4,1:55.0,Defensive rebound by A. Drummond,,103,103
419,4,1:35.0,B. Griffin misses 3-pt jump shot from 25 ft,,103,103
420,4,1:31.0,,Defensive rebound by T. Rozier,103,103
421,4,1:12.0,,C. Martin misses 3-pt jump shot from 25 ft,103,103
422,4,1:08.0,Defensive rebound by A. Drummond,,103,103
423,4,1:01.0,Detroit full timeout,,103,103
424,4,0:50.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Griffin),,106,103
425,4,0:40.0,,D. Graham misses 3-pt jump shot from 28 ft,106,103
426,4,0:34.0,,Offensive rebound by C. Martin,106,103
427,4,0:34.0,B. Brown enters the game for L. Kennard,,106,103
428,4,0:34.0,,M. Monk enters the game for C. Martin,106,103
429,4,0:23.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by D. Graham),106,106
430,4,0:01.0,Turnover by D. Rose (bad pass),,106,106
431,4,0:01.0,,Charlotte full timeout,106,106
432,4,0:01.0,,C. Martin enters the game for M. Williams,106,106
433,4,0:00.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by C. Martin),106,109
434,4,0:00.0,,Instant Replay (Request: Ruling Stands),106,109
