,QUARTER,TIME_REMAINING,DETROIT_ACTION,PORTLAND_ACTION,DETROIT_SCORE,PORTLAND_SCORE
387,4,2:01.0,,C. McCollum makes 2-pt jump shot from 12 ft,97,101
388,4,1:49.0,D. Rose makes 2-pt layup from 1 ft,,99,101
389,4,1:28.0,,Shooting foul by B. Brown (drawn by C. McCollum),99,101
390,4,1:28.0,,C. McCollum makes free throw 1 of 2,99,102
391,4,1:28.0,,C. McCollum makes free throw 2 of 2,99,103
392,4,1:20.0,T. Snell misses 3-pt jump shot from 25 ft,,99,103
393,4,1:16.0,Offensive rebound by C. Wood,,99,103
394,4,1:16.0,C. Wood makes 2-pt dunk at rim,,101,103
395,4,0:52.0,,C. McCollum misses 2-pt jump shot from 23 ft,101,103
396,4,0:50.0,Defensive rebound by D. Rose,,101,103
397,4,0:45.0,Detroit full timeout,,101,103
398,4,0:45.0,L. Galloway enters the game for B. Brown,,101,103
399,4,0:45.0,S. Mykhailiuk enters the game for J. Henson,,101,103
400,4,0:39.0,D. Rose misses 2-pt jump shot from 4 ft (block by H. Whiteside),,101,103
401,4,0:36.0,,Defensive rebound by C. McCollum,101,103
402,4,0:21.0,,C. Anthony makes 2-pt jump shot from 18 ft (assist by C. McCollum),101,105
403,4,0:20.0,Detroit full timeout,,101,105
404,4,0:15.0,L. Galloway misses 3-pt jump shot from 26 ft,,101,105
405,4,0:13.0,,Defensive rebound by H. Whiteside,101,105
406,4,0:12.0,,Personal take foul by S. Mykhailiuk (drawn by C. McCollum),101,105
407,4,0:12.0,,C. McCollum misses free throw 1 of 2,101,105
408,4,0:12.0,,Offensive rebound by Team,101,105
409,4,0:12.0,,C. McCollum makes free throw 2 of 2,101,106
410,4,0:05.0,C. Wood makes 3-pt jump shot from 24 ft (assist by L. Galloway),,104,106
411,4,0:04.0,,Personal take foul by L. Galloway (drawn by C. McCollum),104,106
412,4,0:04.0,,C. McCollum misses free throw 1 of 2,104,106
413,4,0:04.0,,Offensive rebound by Team,104,106
414,4,0:04.0,,C. McCollum makes free throw 2 of 2,104,107
415,4,0:02.0,Personal take foul by H. Whiteside (drawn by D. Rose),,104,107
416,4,0:02.0,B. Brown enters the game for S. Mykhailiuk,,104,107
417,4,0:00.0,Turnover by B. Brown (bad pass; steal by G. Trent),,104,107
