,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
375,4,9:29.0,,S. Napier makes free throw 1 of 1,102,93
376,4,9:16.0,E. Bledsoe makes 2-pt hook shot from 5 ft (assist by D. DiVincenzo),,104,93
377,4,9:03.0,,R. Hachimura makes 2-pt hook shot from 6 ft (assist by M. Wagner),104,95
378,4,8:49.0,K. Middleton misses 2-pt jump shot from 14 ft,,104,95
379,4,8:44.0,,Defensive rebound by J. Robinson,104,95
380,4,8:37.0,,S. Napier makes 2-pt jump shot from 17 ft,104,97
381,4,8:22.0,K. Middleton makes 2-pt jump shot from 18 ft,,106,97
382,4,8:11.0,,T. Brown makes 2-pt layup from 1 ft,106,99
383,4,8:02.0,K. Middleton makes 2-pt layup from 7 ft,,108,99
384,4,7:52.0,,Turnover by R. Hachimura (lost ball; steal by P. Connaughton),108,99
385,4,7:50.0,Personal take foul by S. Napier (drawn by E. Bledsoe),,108,99
386,4,7:50.0,G. Hill enters the game for E. Bledsoe,,108,99
387,4,7:50.0,W. Matthews enters the game for D. DiVincenzo,,108,99
388,4,7:50.0,,B. Beal enters the game for T. Brown,108,99
389,4,7:40.0,Shooting foul by J. Robinson (drawn by W. Matthews),,108,99
390,4,7:40.0,W. Matthews misses free throw 1 of 2,,108,99
391,4,7:40.0,Offensive rebound by Team,,108,99
392,4,7:40.0,W. Matthews makes free throw 2 of 2,,109,99
393,4,7:31.0,,B. Beal makes 2-pt jump shot from 16 ft,109,101
394,4,7:14.0,K. Middleton makes 2-pt jump shot from 16 ft (assist by P. Connaughton),,111,101
395,4,6:56.0,,R. Hachimura misses 2-pt jump shot from 10 ft (block by R. Lopez),111,101
396,4,6:56.0,,Offensive rebound by Team,111,101
397,4,6:56.0,E. İlyasova enters the game for P. Connaughton,,111,101
398,4,6:55.0,,Washington full timeout,111,101
399,4,6:51.0,,Turnover by B. Beal (lost ball; steal by K. Middleton),111,101
400,4,6:44.0,E. İlyasova misses 3-pt jump shot from 25 ft,,111,101
401,4,6:43.0,,Defensive rebound by Team,111,101
402,4,6:30.0,,B. Beal misses 2-pt jump shot from 15 ft,111,101
403,4,6:24.0,Defensive rebound by E. İlyasova,,111,101
404,4,6:14.0,K. Middleton misses 3-pt jump shot from 26 ft,,111,101
405,4,6:11.0,,Defensive rebound by M. Wagner,111,101
406,4,6:06.0,,Turnover by S. Napier (out of bounds lost ball),111,101
407,4,5:47.0,G. Hill makes 2-pt layup from 3 ft (assist by K. Middleton),,113,101
408,4,5:35.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Wagner),113,104
409,4,5:24.0,G. Hill makes 2-pt layup from 3 ft (assist by K. Middleton),,115,104
410,4,5:10.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Robinson),115,107
411,4,4:45.0,Turnover by K. Middleton (bad pass),,115,107
412,4,4:45.0,G. Antetokounmpo enters the game for R. Lopez,,115,107
413,4,4:45.0,,T. Brown enters the game for J. Robinson,115,107
414,4,4:34.0,,B. Beal misses 2-pt jump shot from 14 ft,115,107
415,4,4:32.0,Defensive rebound by G. Antetokounmpo,,115,107
416,4,4:32.0,Personal foul by M. Wagner (drawn by G. Antetokounmpo),,115,107
417,4,4:32.0,Instant Replay (Request: Ruling Stands),,115,107
418,4,4:32.0,D. DiVincenzo enters the game for K. Middleton,,115,107
419,4,4:18.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,115,107
420,4,4:16.0,,Defensive rebound by M. Wagner,115,107
421,4,4:12.0,,B. Beal makes 2-pt dunk from 1 ft,115,109
422,4,3:58.0,Turnover by G. Antetokounmpo (step out of bounds),,115,109
423,4,3:45.0,,B. Beal makes 2-pt jump shot from 13 ft (assist by S. Napier),115,111
424,4,3:36.0,Milwaukee full timeout,,115,111
425,4,3:36.0,R. Lopez enters the game for E. İlyasova,,115,111
426,4,3:36.0,K. Middleton enters the game for W. Matthews,,115,111
427,4,3:32.0,Personal foul by M. Wagner (drawn by G. Antetokounmpo),,115,111
428,4,3:25.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,117,111
429,4,3:15.0,,Shooting foul by G. Hill (drawn by B. Beal),117,111
430,4,3:15.0,,B. Beal makes free throw 1 of 2,117,112
431,4,3:15.0,Milwaukee full timeout,,117,112
432,4,3:15.0,E. Bledsoe enters the game for R. Lopez,,117,112
433,4,3:15.0,,I. Bonga enters the game for T. Brown,117,112
434,4,3:15.0,,B. Beal makes free throw 2 of 2,117,113
435,4,3:04.0,K. Middleton makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),,119,113
436,4,2:39.0,,R. Hachimura misses 2-pt jump shot from 21 ft,119,113
437,4,2:36.0,Defensive rebound by G. Antetokounmpo,,119,113
438,4,2:30.0,K. Middleton misses 2-pt jump shot from 22 ft,,119,113
439,4,2:26.0,,Defensive rebound by M. Wagner,119,113
440,4,2:16.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by S. Napier),119,116
441,4,1:58.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,119,116
442,4,1:55.0,Offensive rebound by G. Antetokounmpo,,119,116
443,4,1:55.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,121,116
444,4,1:48.0,,S. Napier makes 2-pt layup from 3 ft,121,118
445,4,1:36.0,Offensive foul by G. Antetokounmpo (drawn by M. Wagner),,121,118
446,4,1:36.0,Turnover by G. Antetokounmpo (offensive foul),,121,118
447,4,1:36.0,R. Lopez enters the game for G. Antetokounmpo,,121,118
448,4,1:23.0,,B. Beal makes 3-pt jump shot from 27 ft,121,121
449,4,1:08.0,K. Middleton misses 3-pt jump shot from 27 ft,,121,121
450,4,1:04.0,,Defensive rebound by I. Bonga,121,121
451,4,1:01.0,,B. Beal makes 2-pt layup at rim,121,123
452,4,0:54.0,Personal foul by S. Napier (drawn by E. Bledsoe),,121,123
453,4,0:54.0,E. Bledsoe makes free throw 1 of 2,,122,123
454,4,0:54.0,E. Bledsoe makes free throw 2 of 2,,123,123
455,4,0:36.0,,B. Beal misses 2-pt layup from 4 ft,123,123
456,4,0:33.0,Defensive rebound by K. Middleton,,123,123
457,4,0:22.0,Milwaukee full timeout,,123,123
458,4,0:15.0,K. Middleton misses 3-pt jump shot from 27 ft,,123,123
459,4,0:12.0,,Defensive rebound by I. Bonga,123,123
460,4,0:02.0,,R. Hachimura misses 2-pt layup from 7 ft (block by R. Lopez),123,123
461,4,0:01.0,Defensive rebound by G. Hill,,123,123
462,4,0:01.0,Milwaukee full timeout,,123,123
463,4,0:01.0,P. Connaughton enters the game for E. Bledsoe,,123,123
464,4,0:01.0,,T. Brown enters the game for S. Napier,123,123
465,4,0:01.0,Turnover by G. Hill (bad pass; steal by T. Brown),,123,123
466,4,0:00.0,,T. Brown misses 3-pt jump shot from 72 ft,123,123
467,4,0:00.0,,Offensive rebound by Team,123,123
468,1OT,4:49.0,,B. Beal misses 3-pt jump shot from 24 ft,123,123
469,1OT,4:44.0,Defensive rebound by M. Williams,,123,123
470,1OT,4:31.0,R. Lopez makes 2-pt hook shot from 5 ft (assist by E. Bledsoe),,125,123
471,1OT,4:20.0,,Turnover by B. Beal (bad pass; steal by R. Lopez),125,123
472,1OT,4:19.0,Personal take foul by S. Napier (drawn by K. Middleton),,125,123
473,1OT,4:14.0,Offensive foul by K. Middleton (drawn by S. Napier),,125,123
474,1OT,4:14.0,Turnover by K. Middleton (offensive foul),,125,123
475,1OT,3:58.0,,R. Hachimura makes 3-pt jump shot from 25 ft (assist by B. Beal),125,126
476,1OT,3:40.0,K. Middleton misses 2-pt jump shot from 20 ft,,125,126
477,1OT,3:36.0,,Defensive rebound by I. Bonga,125,126
478,1OT,3:35.0,,Flagrant foul type 1 by M. Williams (drawn by M. Wagner),125,126
479,1OT,3:35.0,,M. Wagner misses flagrant free throw 1 of 2,125,126
480,1OT,3:35.0,,Offensive rebound by Team,125,126
481,1OT,3:35.0,,M. Wagner makes flagrant free throw 2 of 2,125,127
482,1OT,3:19.0,,R. Hachimura misses 2-pt jump shot from 15 ft,125,127
483,1OT,3:13.0,Defensive rebound by D. DiVincenzo,,125,127
484,1OT,3:02.0,K. Middleton misses 2-pt jump shot from 19 ft,,125,127
485,1OT,2:59.0,Offensive rebound by D. DiVincenzo,,125,127
486,1OT,2:54.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by K. Middleton),,128,127
487,1OT,2:37.0,,Turnover by B. Beal (bad pass; steal by M. Williams),128,127
488,1OT,2:36.0,Personal foul by M. Wagner (drawn by M. Williams),,128,127
489,1OT,2:36.0,,I. Mahinmi enters the game for M. Wagner,128,127
490,1OT,2:26.0,K. Middleton misses 2-pt layup from 6 ft,,128,127
491,1OT,2:23.0,,Defensive rebound by S. Napier,128,127
492,1OT,2:20.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by S. Napier),128,130
493,1OT,2:05.0,Turnover by E. Bledsoe (lost ball; steal by S. Napier),,128,130
494,1OT,1:57.0,,B. Beal makes 2-pt jump shot from 14 ft,128,132
495,1OT,1:47.0,Shooting foul by I. Bonga (drawn by K. Middleton),,128,132
496,1OT,1:47.0,K. Middleton makes free throw 1 of 2,,129,132
497,1OT,1:47.0,G. Hill enters the game for E. Bledsoe,,129,132
498,1OT,1:47.0,K. Middleton makes free throw 2 of 2,,130,132
499,1OT,1:36.0,,B. Beal misses 2-pt jump shot from 17 ft,130,132
500,1OT,1:32.0,Defensive rebound by R. Lopez,,130,132
501,1OT,1:26.0,K. Middleton makes 2-pt jump shot from 21 ft,,132,132
502,1OT,1:07.0,,S. Napier misses 3-pt jump shot from 27 ft,132,132
503,1OT,1:02.0,Defensive rebound by K. Middleton,,132,132
504,1OT,0:52.0,K. Middleton misses 3-pt jump shot from 25 ft,,132,132
505,1OT,0:49.0,,Defensive rebound by I. Bonga,132,132
506,1OT,0:43.0,,Turnover by B. Beal (out of bounds lost ball),132,132
507,1OT,0:43.0,E. Bledsoe enters the game for M. Williams,,132,132
508,1OT,0:31.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,135,132
509,1OT,0:30.0,,Washington full timeout,135,132
510,1OT,0:30.0,M. Williams enters the game for D. DiVincenzo,,135,132
511,1OT,0:15.0,,Shooting foul by G. Hill (drawn by B. Beal),135,132
512,1OT,0:15.0,,B. Beal makes free throw 1 of 2,135,133
513,1OT,0:15.0,,T. Brown enters the game for S. Napier,135,133
514,1OT,0:15.0,,B. Beal makes free throw 2 of 2,135,134
515,1OT,0:07.0,Personal take foul by T. Brown (drawn by K. Middleton),,135,134
516,1OT,0:07.0,K. Middleton makes free throw 1 of 2,,136,134
517,1OT,0:07.0,K. Middleton makes free throw 2 of 2,,137,134
518,1OT,0:07.0,,Washington full timeout,137,134
519,1OT,0:07.0,,S. Napier enters the game for I. Bonga,137,134
520,1OT,0:00.0,,T. Brown misses 3-pt jump shot from 26 ft,137,134
521,1OT,0:00.0,,Offensive rebound by Team,137,134
