,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
388,4,5:27.0,J. McRae enters the game for J. Grant,,91,115
389,4,5:27.0,M. Porter enters the game for M. Morris,,91,115
390,4,5:27.0,,L. Shamet enters the game for P. George,91,115
391,4,5:12.0,,L. Shamet misses 3-pt jump shot from 25 ft,91,115
392,4,5:07.0,,Offensive rebound by J. Green,91,115
393,4,5:02.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by M. Harrell),91,118
394,4,4:48.0,P. Dozier makes 2-pt jump shot from 8 ft,,93,118
395,4,4:35.0,,L. Williams misses 3-pt jump shot from 29 ft,93,118
396,4,4:33.0,Defensive rebound by M. Plumlee,,93,118
397,4,4:32.0,Personal foul by L. Williams (drawn by T. Craig),,93,118
398,4,4:32.0,V. Čančar enters the game for M. Plumlee,,93,118
399,4,4:32.0,,A. Coffey enters the game for J. Green,93,118
400,4,4:32.0,,R. McGruder enters the game for M. Harrell,93,118
401,4,4:32.0,,P. Patterson enters the game for L. Williams,93,118
402,4,4:18.0,V. Čančar misses 2-pt jump shot from 10 ft,,93,118
403,4,4:15.0,,Defensive rebound by R. Jackson,93,118
404,4,4:08.0,,Shooting foul by V. Čančar (drawn by L. Shamet),93,118
405,4,4:08.0,,L. Shamet makes free throw 1 of 2,93,119
406,4,4:08.0,,J. Green enters the game for R. Jackson,93,119
407,4,4:08.0,,L. Shamet makes free throw 2 of 2,93,120
408,4,3:51.0,T. Craig misses 3-pt jump shot from 23 ft,,93,120
409,4,3:47.0,,Defensive rebound by J. Green,93,120
410,4,3:37.0,,A. Coffey makes 2-pt jump shot from 18 ft,93,122
411,4,3:17.0,J. McRae misses 2-pt jump shot from 21 ft,,93,122
412,4,3:16.0,,Defensive rebound by Team,93,122
413,4,3:01.0,,R. McGruder makes 2-pt jump shot from 10 ft (assist by A. Coffey),93,124
414,4,2:48.0,P. Dozier misses 2-pt jump shot from 8 ft,,93,124
415,4,2:47.0,Offensive rebound by Team,,93,124
416,4,2:39.0,M. Porter misses 2-pt layup from 1 ft,,93,124
417,4,2:37.0,,Defensive rebound by P. Patterson,93,124
418,4,2:24.0,,Offensive foul by P. Patterson (drawn by T. Craig),93,124
419,4,2:24.0,,Turnover by P. Patterson (offensive foul),93,124
420,4,2:12.0,P. Dozier misses 3-pt jump shot from 24 ft,,93,124
421,4,2:08.0,Offensive rebound by T. Craig,,93,124
422,4,2:08.0,T. Craig makes 2-pt layup from 1 ft,,95,124
423,4,1:53.0,,R. McGruder makes 2-pt layup from 2 ft,95,126
424,4,1:38.0,P. Dozier makes 2-pt jump shot from 15 ft,,97,126
425,4,1:24.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by A. Coffey),97,129
426,4,1:12.0,T. Craig misses 2-pt jump shot from 7 ft,,97,129
427,4,1:09.0,Offensive rebound by V. Čančar,,97,129
428,4,1:09.0,V. Čančar misses 2-pt layup from 1 ft,,97,129
429,4,1:09.0,Offensive rebound by V. Čančar,,97,129
430,4,1:07.0,V. Čančar makes 2-pt layup from 1 ft,,99,129
431,4,0:52.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by J. Green),99,132
432,4,0:44.0,T. Craig makes 2-pt layup from 2 ft (assist by P. Dozier),,101,132
433,4,0:24.0,,Turnover by L. Shamet (bad pass; steal by J. McRae),101,132
434,4,0:19.0,V. Čančar misses 3-pt jump shot from 23 ft,,101,132
435,4,0:13.0,Offensive rebound by M. Porter,,101,132
436,4,0:13.0,M. Porter makes 2-pt layup from 1 ft,,103,132
