,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
384,4,8:10.0,J. Redick enters the game for N. Melli,,107,103
385,4,8:10.0,,D. Booker enters the game for C. Johnson,107,103
386,4,8:10.0,,T. Johnson enters the game for E. Okobo,107,103
387,4,7:56.0,Offensive foul by B. Ingram (drawn by K. Oubre),,107,103
388,4,7:56.0,Turnover by B. Ingram (offensive foul),,107,103
389,4,7:40.0,,F. Kaminsky misses 2-pt dunk at rim (block by K. Williams),107,103
390,4,7:38.0,Defensive rebound by B. Ingram,,107,103
391,4,7:38.0,L. Ball enters the game for J. Holiday,,107,103
392,4,7:29.0,Turnover by J. Redick (lost ball; steal by T. Johnson),,107,103
393,4,7:25.0,,D. Booker misses 3-pt jump shot from 25 ft,107,103
394,4,7:19.0,,Offensive rebound by K. Oubre,107,103
395,4,7:19.0,,K. Oubre misses 2-pt layup at rim,107,103
396,4,7:19.0,Defensive rebound by K. Williams,,107,103
397,4,7:09.0,Personal foul by D. Booker (drawn by J. Redick),,107,103
398,4,7:03.0,B. Ingram misses 3-pt jump shot from 26 ft,,107,103
399,4,7:00.0,Offensive rebound by E. Moore,,107,103
400,4,6:53.0,B. Ingram makes 3-pt jump shot from 24 ft (assist by E. Moore),,110,103
401,4,6:29.0,,D. Booker makes 2-pt layup from 1 ft,110,105
402,4,6:13.0,E. Moore makes 3-pt jump shot from 26 ft (assist by L. Ball),,113,105
403,4,5:57.0,,D. Booker makes 2-pt jump shot from 2 ft,113,107
404,4,5:45.0,E. Moore makes 2-pt layup at rim (assist by B. Ingram),,115,107
405,4,5:34.0,,F. Kaminsky makes 2-pt dunk at rim (assist by D. Booker),115,109
406,4,5:14.0,L. Ball misses 3-pt jump shot from 28 ft,,115,109
407,4,5:13.0,,Defensive rebound by Team,115,109
408,4,5:13.0,Loose ball foul by K. Williams (drawn by D. Booker),,115,109
409,4,4:50.0,,K. Oubre makes 2-pt layup from 1 ft (assist by D. Booker),115,111
410,4,4:36.0,B. Ingram makes 2-pt jump shot from 17 ft,,117,111
411,4,4:21.0,,Shooting foul by K. Williams (drawn by D. Booker),117,111
412,4,4:21.0,,D. Booker makes free throw 1 of 2,117,112
413,4,4:21.0,J. Holiday enters the game for L. Ball,,117,112
414,4,4:21.0,,C. Johnson enters the game for F. Kaminsky,117,112
415,4,4:21.0,,D. Booker makes free throw 2 of 2,117,113
416,4,4:08.0,B. Ingram misses 2-pt jump shot from 17 ft,,117,113
417,4,4:06.0,,Defensive rebound by K. Oubre,117,113
418,4,3:48.0,,K. Oubre misses 2-pt jump shot from 6 ft,117,113
419,4,3:46.0,Defensive rebound by K. Williams,,117,113
420,4,3:35.0,J. Holiday misses 3-pt jump shot from 25 ft,,117,113
421,4,3:32.0,,Defensive rebound by D. Booker,117,113
422,4,3:26.0,,C. Johnson misses 3-pt jump shot from 24 ft,117,113
423,4,3:23.0,Defensive rebound by K. Williams,,117,113
424,4,3:19.0,New Orleans full timeout,,117,113
425,4,3:15.0,Personal foul by T. Johnson (drawn by B. Ingram),,117,113
426,4,3:06.0,B. Ingram misses 2-pt jump shot from 8 ft,,117,113
427,4,3:04.0,,Defensive rebound by D. Booker,117,113
428,4,2:57.0,,Personal foul by J. Holiday (drawn by M. Bridges),117,113
429,4,2:42.0,,T. Johnson misses 2-pt jump shot from 2 ft (block by B. Ingram),117,113
430,4,2:39.0,Defensive rebound by E. Moore,,117,113
431,4,2:29.0,J. Holiday misses 2-pt layup from 1 ft,,117,113
432,4,2:25.0,,Defensive rebound by T. Johnson,117,113
433,4,2:22.0,,T. Johnson makes 2-pt layup from 1 ft,117,115
434,4,2:02.0,B. Ingram makes 2-pt jump shot from 12 ft,,119,115
435,4,1:44.0,,K. Oubre misses 3-pt jump shot from 25 ft,119,115
436,4,1:40.0,Defensive rebound by J. Redick,,119,115
437,4,1:25.0,B. Ingram makes 2-pt layup from 1 ft (assist by J. Holiday),,121,115
438,4,1:25.0,Shooting foul by M. Bridges (drawn by B. Ingram),,121,115
439,4,1:25.0,B. Ingram makes free throw 1 of 1,,122,115
440,4,1:25.0,,Phoenix full timeout,122,115
441,4,1:19.0,,Turnover by D. Booker (bad pass; steal by K. Williams),122,115
442,4,1:01.0,B. Ingram misses 2-pt layup from 5 ft (block by T. Johnson),,122,115
443,4,1:01.0,Offensive rebound by Team,,122,115
444,4,1:00.0,Instant Replay (Request: Ruling Stands),,122,115
445,4,0:59.0,B. Ingram makes 2-pt dunk at rim (assist by J. Holiday),,124,115
446,4,0:45.0,,Turnover by M. Bridges (out of bounds lost ball),124,115
447,4,0:22.0,Turnover by J. Holiday (lost ball; steal by M. Bridges),,124,115
448,4,0:19.0,Violation by Team (delay of game),,124,115
449,4,0:19.0,,D. Booker makes technical free throw,124,116
450,4,0:18.0,,C. Johnson makes 2-pt layup at rim (assist by D. Booker),124,118
451,4,0:18.0,New Orleans full timeout,,124,118
452,4,0:18.0,L. Ball enters the game for K. Williams,,124,118
453,4,0:04.0,Turnover by J. Redick (bad pass; steal by T. Johnson),,124,118
454,4,0:02.0,,Shooting foul by J. Holiday (drawn by C. Johnson),124,118
455,4,0:02.0,,C. Johnson makes free throw 1 of 3,124,119
456,4,0:02.0,,C. Johnson makes free throw 2 of 3,124,120
457,4,0:02.0,J. Hayes enters the game for L. Ball,,124,120
458,4,0:02.0,K. Williams enters the game for E. Moore,,124,120
459,4,0:02.0,,C. Johnson makes free throw 3 of 3,124,121
460,4,0:00.0,Personal take foul by T. Johnson (drawn by J. Holiday),,124,121
461,4,0:00.0,J. Holiday misses free throw 1 of 2,,124,121
462,4,0:00.0,Offensive rebound by Team,,124,121
463,4,0:00.0,J. Holiday misses free throw 2 of 2,,124,121
464,4,0:00.0,,Defensive rebound by T. Johnson,124,121
465,4,0:00.0,,Phoenix full timeout,124,121
466,4,0:00.0,,Instant Replay (Request: Ruling Stands),124,121
