,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
383,4,7:10.0,,Turnover by J. Culver (bad pass; steal by T. Mann),102,121
384,4,7:02.0,J. Motley makes 2-pt layup at rim (assist by T. Mann),,104,121
385,4,7:02.0,,Minnesota full timeout,104,121
386,4,7:02.0,,J. Okogie enters the game for J. Culver,104,121
387,4,6:50.0,,Personal foul by T. Mann (drawn by J. McLaughlin),104,121
388,4,6:42.0,,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by J. McLaughlin),104,124
389,4,6:26.0,A. Coffey misses 2-pt jump shot from 16 ft,,104,124
390,4,6:23.0,,Defensive rebound by K. Towns,104,124
391,4,6:08.0,,Shooting foul by J. Motley (drawn by J. Hernangómez),104,124
392,4,6:08.0,,J. Hernangómez misses free throw 1 of 2,104,124
393,4,6:08.0,,Offensive rebound by Team,104,124
394,4,6:08.0,,J. Hernangómez makes free throw 2 of 2,104,125
395,4,5:52.0,M. Kabengele misses 3-pt jump shot from 26 ft,,104,125
396,4,5:50.0,Offensive rebound by A. Coffey,,104,125
397,4,5:49.0,A. Coffey misses 2-pt layup from 2 ft,,104,125
398,4,5:47.0,,Defensive rebound by M. Beasley,104,125
399,4,5:28.0,,K. Towns misses 2-pt jump shot from 19 ft,104,125
400,4,5:26.0,Defensive rebound by J. Motley,,104,125
401,4,5:21.0,J. Motley misses 2-pt layup from 4 ft,,104,125
402,4,5:19.0,Offensive rebound by A. Coffey,,104,125
403,4,5:18.0,A. Coffey misses 2-pt layup from 1 ft,,104,125
404,4,5:18.0,,Defensive rebound by K. Towns,104,125
405,4,5:17.0,,Turnover by K. Towns (lost ball; steal by R. McGruder),104,125
406,4,5:09.0,J. Motley makes 2-pt layup from 1 ft (assist by T. Mann),,106,125
407,4,4:48.0,,M. Beasley misses 2-pt jump shot from 20 ft,106,125
408,4,4:46.0,,Offensive rebound by M. Beasley,106,125
409,4,4:36.0,,Shooting foul by T. Mann (drawn by J. Hernangómez),106,125
410,4,4:36.0,,J. Hernangómez makes free throw 1 of 2,106,126
411,4,4:36.0,,J. Hernangómez makes free throw 2 of 2,106,127
412,4,4:23.0,M. Kabengele makes 3-pt jump shot from 25 ft (assist by T. Mann),,109,127
413,4,4:04.0,,M. Beasley misses 2-pt layup from 1 ft,109,127
414,4,4:03.0,Defensive rebound by R. McGruder,,109,127
415,4,4:00.0,Turnover by R. McGruder (bad pass; steal by J. Okogie),,109,127
416,4,3:46.0,,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by J. McLaughlin),109,130
417,4,3:35.0,J. Motley makes 2-pt layup from 2 ft (assist by T. Mann),,111,130
418,4,3:35.0,Shooting foul by J. Hernangómez (drawn by J. Motley),,111,130
419,4,3:35.0,,J. Culver enters the game for J. Okogie,111,130
420,4,3:35.0,,N. Reid enters the game for K. Towns,111,130
421,4,3:35.0,J. Motley makes free throw 1 of 1,,112,130
422,4,3:26.0,,Personal foul by T. Mann (drawn by J. Hernangómez),112,130
423,4,3:17.0,,J. McLaughlin makes 2-pt jump shot from 12 ft,112,132
424,4,3:04.0,M. Kabengele misses 2-pt jump shot from 5 ft,,112,132
425,4,3:00.0,,Defensive rebound by M. Beasley,112,132
426,4,2:43.0,,N. Reid makes 3-pt jump shot from 23 ft (assist by M. Beasley),112,135
427,4,2:25.0,T. Mann misses 2-pt jump shot from 13 ft,,112,135
428,4,2:23.0,,Defensive rebound by N. Reid,112,135
429,4,2:12.0,,N. Reid makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),112,138
430,4,2:08.0,Personal take foul by M. Beasley (drawn by T. Mann),,112,138
431,4,2:08.0,,K. Martin enters the game for M. Beasley,112,138
432,4,2:08.0,,J. Nowell enters the game for J. McLaughlin,112,138
433,4,1:55.0,R. McGruder misses 2-pt layup from 1 ft,,112,138
434,4,1:53.0,,Defensive rebound by N. Reid,112,138
435,4,1:40.0,,K. Martin makes 2-pt layup from 1 ft (assist by N. Reid),112,140
436,4,1:30.0,A. Coffey makes 2-pt jump shot from 13 ft (assist by M. Kabengele),,114,140
437,4,1:16.0,,J. Nowell makes 2-pt jump shot from 13 ft,114,142
438,4,1:06.0,Shooting foul by J. Culver (drawn by J. Motley),,114,142
439,4,1:06.0,J. Motley misses free throw 1 of 2,,114,142
440,4,1:06.0,Offensive rebound by Team,,114,142
441,4,1:06.0,,J. Evans enters the game for J. Culver,114,142
442,4,1:06.0,,J. Vanderbilt enters the game for J. Hernangómez,114,142
443,4,1:06.0,J. Motley makes free throw 2 of 2,,115,142
444,4,0:46.0,,N. Reid misses 2-pt layup from 2 ft (block by M. Kabengele),115,142
445,4,0:43.0,Defensive rebound by J. Motley,,115,142
446,4,0:36.0,R. McGruder misses 3-pt jump shot from 25 ft,,115,142
447,4,0:33.0,,Defensive rebound by N. Reid,115,142
448,4,0:10.0,,Turnover by Team (shot clock),115,142
