,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
389,4,9:26.0,,T. McConnell makes free throw 1 of 1,68,75
390,4,9:09.0,D. Garland misses 2-pt jump shot from 14 ft,,68,75
391,4,9:06.0,,Defensive rebound by G. Bitadze,68,75
392,4,8:57.0,,D. McDermott makes 2-pt layup from 2 ft (assist by T. McConnell),68,77
393,4,8:52.0,Cleveland full timeout,,68,77
394,4,8:52.0,J. Clarkson enters the game for D. Garland,,68,77
395,4,8:45.0,K. Love makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,71,77
396,4,8:20.0,,G. Bitadze makes 3-pt jump shot from 23 ft (assist by D. McDermott),71,80
397,4,7:52.0,K. Love misses 3-pt jump shot from 23 ft (block by G. Bitadze),,71,80
398,4,7:49.0,,Defensive rebound by G. Bitadze,71,80
399,4,7:46.0,,D. Sabonis makes 2-pt dunk from 2 ft (assist by T. McConnell),71,82
400,4,7:38.0,Personal foul by T. McConnell (drawn by C. Sexton),,71,82
401,4,7:38.0,C. Osman enters the game for L. Nance,,71,82
402,4,7:38.0,T. Thompson enters the game for K. Porter,,71,82
403,4,7:35.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by K. Love),,74,82
404,4,7:20.0,,D. McDermott makes 2-pt layup from 1 ft (assist by T. McConnell),74,84
405,4,7:04.0,K. Love makes 2-pt hook shot from 4 ft (assist by J. Clarkson),,76,84
406,4,6:52.0,,D. McDermott misses 2-pt jump shot from 16 ft,76,84
407,4,6:49.0,Defensive rebound by K. Love,,76,84
408,4,6:39.0,Turnover by K. Love (bad pass),,76,84
409,4,6:39.0,,Indiana full timeout,76,84
410,4,6:39.0,,M. Brogdon enters the game for J. Lamb,76,84
411,4,6:39.0,,J. Holiday enters the game for T. McConnell,76,84
412,4,6:27.0,,D. McDermott misses 2-pt dunk from 3 ft,76,84
413,4,6:24.0,Defensive rebound by C. Sexton,,76,84
414,4,6:08.0,J. Clarkson misses 3-pt jump shot from 25 ft,,76,84
415,4,6:06.0,,Defensive rebound by G. Bitadze,76,84
416,4,5:55.0,,D. McDermott misses 2-pt jump shot from 18 ft,76,84
417,4,5:52.0,Defensive rebound by T. Thompson,,76,84
418,4,5:45.0,C. Sexton misses 2-pt layup from 1 ft (block by J. Holiday),,76,84
419,4,5:43.0,,Defensive rebound by D. Sabonis,76,84
420,4,5:39.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by M. Brogdon),76,87
421,4,5:21.0,J. Clarkson makes 2-pt jump shot from 16 ft,,78,87
422,4,4:58.0,,D. Sabonis makes 2-pt hook shot from 5 ft,78,89
423,4,4:40.0,K. Love misses 3-pt jump shot from 22 ft,,78,89
424,4,4:35.0,Offensive rebound by T. Thompson,,78,89
425,4,4:27.0,C. Osman misses 2-pt layup from 2 ft,,78,89
426,4,4:24.0,,Defensive rebound by D. McDermott,78,89
427,4,4:15.0,Violation by Team (kicked ball),,78,89
428,4,4:15.0,,J. Lamb enters the game for D. McDermott,78,89
429,4,4:07.0,,M. Brogdon misses 3-pt jump shot from 26 ft,78,89
430,4,4:05.0,,Offensive rebound by G. Bitadze,78,89
431,4,4:03.0,,Turnover by G. Bitadze (bad pass; steal by T. Thompson),78,89
432,4,3:56.0,J. Clarkson makes 2-pt jump shot from 11 ft,,80,89
433,4,3:48.0,,Indiana full timeout,80,89
434,4,3:48.0,Cleveland full timeout,,80,89
435,4,3:37.0,,D. Sabonis misses 2-pt hook shot from 9 ft,80,89
436,4,3:35.0,Defensive rebound by K. Love,,80,89
437,4,3:19.0,C. Sexton makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,83,89
438,4,3:01.0,,J. Lamb makes 2-pt jump shot from 13 ft,83,91
439,4,2:43.0,Shooting foul by J. Lamb (drawn by J. Clarkson),,83,91
440,4,2:43.0,J. Clarkson makes free throw 1 of 2,,84,91
441,4,2:43.0,J. Clarkson makes free throw 2 of 2,,85,91
442,4,2:29.0,,Shooting foul by T. Thompson (drawn by J. Lamb),85,91
443,4,2:29.0,L. Nance enters the game for T. Thompson,,85,91
444,4,2:29.0,,J. Lamb makes free throw 1 of 2,85,92
445,4,2:29.0,,J. Lamb makes free throw 2 of 2,85,93
446,4,2:21.0,K. Love misses 3-pt jump shot from 25 ft,,85,93
447,4,2:18.0,,Defensive rebound by J. Lamb,85,93
448,4,2:07.0,,J. Lamb makes 2-pt layup from 2 ft,85,95
449,4,1:48.0,C. Sexton makes 3-pt jump shot from 26 ft,,88,95
450,4,1:34.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by J. Lamb),88,97
451,4,1:18.0,Personal foul by M. Brogdon (drawn by C. Sexton),,88,97
452,4,1:05.0,C. Sexton makes 2-pt jump shot from 9 ft,,90,97
453,4,1:05.0,Shooting foul by D. Sabonis (drawn by C. Sexton),,90,97
454,4,1:05.0,,Violation by Team (def goaltending),90,97
455,4,1:05.0,,Instant Replay (Request: Ruling Stands),90,97
456,4,1:05.0,C. Sexton makes free throw 1 of 1,,91,97
457,4,1:01.0,,Turnover by M. Brogdon (bad pass; steal by J. Clarkson),91,97
458,4,0:57.0,J. Clarkson misses 3-pt jump shot from 22 ft,,91,97
459,4,0:55.0,,Defensive rebound by J. Lamb,91,97
460,4,0:52.0,,Personal take foul by K. Love (drawn by G. Bitadze),91,97
461,4,0:52.0,,T. Warren enters the game for G. Bitadze,91,97
462,4,0:49.0,,Indiana full timeout,91,97
463,4,0:46.0,,Personal take foul by J. Clarkson (drawn by M. Brogdon),91,97
464,4,0:46.0,,M. Brogdon makes free throw 1 of 2,91,98
465,4,0:46.0,,M. Brogdon makes free throw 2 of 2,91,99
466,4,0:46.0,Cleveland full timeout,,91,99
467,4,0:45.0,Personal foul by D. Sabonis (drawn by L. Nance),,91,99
468,4,0:45.0,L. Nance makes free throw 1 of 2,,92,99
469,4,0:45.0,L. Nance makes free throw 2 of 2,,93,99
470,4,0:42.0,,Indiana full timeout,93,99
471,4,0:42.0,K. Porter enters the game for K. Love,,93,99
472,4,0:41.0,,Turnover by J. Holiday (bad pass),93,99
473,4,0:41.0,,Instant Replay (Request: Ruling Stands),93,99
474,4,0:37.0,J. Clarkson misses 3-pt jump shot from 26 ft,,93,99
475,4,0:32.0,,Defensive rebound by M. Brogdon,93,99
476,4,0:32.0,,Personal take foul by J. Clarkson (drawn by M. Brogdon),93,99
477,4,0:32.0,,M. Brogdon makes free throw 1 of 2,93,100
478,4,0:32.0,,M. Brogdon makes free throw 2 of 2,93,101
479,4,0:28.0,C. Sexton makes 2-pt layup from 2 ft,,95,101
480,4,0:28.0,Shooting foul by D. Sabonis (drawn by C. Sexton),,95,101
481,4,0:28.0,C. Sexton misses free throw 1 of 1,,95,101
482,4,0:27.0,,Defensive rebound by Team,95,101
483,4,0:27.0,Loose ball foul by L. Nance (drawn by T. Warren),,95,101
484,4,0:27.0,,T. Warren makes free throw 1 of 2,95,102
485,4,0:27.0,K. Love enters the game for K. Porter,,95,102
486,4,0:27.0,,T. Warren misses free throw 2 of 2,95,102
487,4,0:27.0,Defensive rebound by K. Love,,95,102
488,4,0:27.0,Cleveland full timeout,,95,102
489,4,0:21.0,C. Sexton misses 3-pt jump shot from 25 ft,,95,102
490,4,0:17.0,,Defensive rebound by J. Lamb,95,102
