,QUARTER,TIME_REMAINING,HOUSTON_ACTION,TORONTO_ACTION,HOUSTON_SCORE,TORONTO_SCORE
379,4,9:55.0,C. Capela misses 2-pt layup from 1 ft,,99,94
380,4,9:54.0,Offensive rebound by C. Capela,,99,94
381,4,9:53.0,C. Capela misses 2-pt layup from 3 ft,,99,94
382,4,9:53.0,Offensive rebound by C. Capela,,99,94
383,4,9:51.0,C. Capela misses 2-pt layup from 1 ft,,99,94
384,4,9:49.0,Offensive rebound by C. Capela,,99,94
385,4,9:49.0,Turnover by C. Capela (lost ball; steal by T. Davis),,99,94
386,4,9:45.0,,T. Davis misses 3-pt jump shot from 27 ft,99,94
387,4,9:40.0,,Offensive rebound by R. Hollis-Jefferson,99,94
388,4,9:40.0,,R. Hollis-Jefferson makes 2-pt layup at rim,99,96
389,4,9:30.0,Personal foul by R. Hollis-Jefferson (drawn by R. Westbrook),,99,96
390,4,9:30.0,J. Harden enters the game for B. McLemore,,99,96
391,4,9:26.0,Shooting foul by T. Davis (drawn by R. Westbrook),,99,96
392,4,9:26.0,R. Westbrook makes free throw 1 of 2,,100,96
393,4,9:26.0,R. Westbrook makes free throw 2 of 2,,101,96
394,4,9:13.0,,S. Ibaka misses 2-pt hook shot from 6 ft,101,96
395,4,9:13.0,,Offensive rebound by R. Hollis-Jefferson,101,96
396,4,9:12.0,,R. Hollis-Jefferson misses 2-pt layup at rim,101,96
397,4,9:12.0,,Offensive rebound by R. Hollis-Jefferson,101,96
398,4,9:11.0,,R. Hollis-Jefferson misses 2-pt layup at rim,101,96
399,4,9:10.0,,Offensive rebound by S. Ibaka,101,96
400,4,9:05.0,,N. Powell makes 2-pt layup from 1 ft (assist by S. Ibaka),101,98
401,4,8:53.0,R. Westbrook misses 2-pt jump shot from 10 ft,,101,98
402,4,8:50.0,,Defensive rebound by T. Davis,101,98
403,4,8:39.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),101,100
404,4,8:23.0,R. Westbrook misses 2-pt layup from 1 ft,,101,100
405,4,8:22.0,Offensive rebound by C. Capela,,101,100
406,4,8:18.0,A. Rivers misses 3-pt jump shot from 27 ft,,101,100
407,4,8:15.0,,Defensive rebound by T. Davis,101,100
408,4,8:08.0,,Offensive foul by S. Ibaka (drawn by P. Tucker),101,100
409,4,8:08.0,,Turnover by S. Ibaka (offensive foul),101,100
410,4,8:08.0,D. House enters the game for C. Capela,,101,100
411,4,7:53.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,104,100
412,4,7:45.0,,Turnover by K. Lowry (bad pass; steal by R. Westbrook),104,100
413,4,7:42.0,J. Harden makes 2-pt layup from 1 ft (assist by R. Westbrook),,106,100
414,4,7:42.0,Shooting foul by S. Ibaka (drawn by J. Harden),,106,100
415,4,7:42.0,J. Harden makes free throw 1 of 1,,107,100
416,4,7:32.0,,T. Davis makes 3-pt jump shot from 26 ft (assist by K. Lowry),107,103
417,4,7:05.0,D. House misses 3-pt jump shot from 26 ft,,107,103
418,4,7:03.0,Offensive rebound by R. Westbrook,,107,103
419,4,6:59.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. House),,110,103
420,4,6:43.0,,S. Ibaka misses 2-pt jump shot from 20 ft,110,103
421,4,6:40.0,Defensive rebound by R. Westbrook,,110,103
422,4,6:34.0,J. Harden makes 3-pt jump shot from 27 ft (assist by A. Rivers),,113,103
423,4,6:31.0,,Toronto full timeout,113,103
424,4,6:31.0,,M. Gasol enters the game for T. Davis,113,103
425,4,6:31.0,,P. Siakam enters the game for S. Ibaka,113,103
426,4,6:31.0,,F. VanVleet enters the game for K. Lowry,113,103
427,4,6:16.0,,Personal foul by R. Westbrook (drawn by F. VanVleet),113,103
428,4,6:05.0,,P. Siakam misses 3-pt jump shot from 25 ft,113,103
429,4,6:04.0,Defensive rebound by Team,,113,103
430,4,5:42.0,Turnover by R. Westbrook (lost ball; steal by M. Gasol),,113,103
431,4,5:26.0,,F. VanVleet misses 2-pt jump shot from 4 ft (block by J. Harden),113,103
432,4,5:24.0,Defensive rebound by J. Harden,,113,103
433,4,5:23.0,Offensive foul by J. Harden (drawn by R. Hollis-Jefferson),,113,103
434,4,5:23.0,Turnover by J. Harden (offensive foul),,113,103
435,4,5:04.0,,Shooting foul by P. Tucker (drawn by F. VanVleet),113,103
436,4,5:04.0,,F. VanVleet makes free throw 1 of 2,113,104
437,4,5:04.0,,K. Lowry enters the game for R. Hollis-Jefferson,113,104
438,4,5:04.0,,F. VanVleet makes free throw 2 of 2,113,105
439,4,4:43.0,R. Westbrook misses 2-pt layup from 1 ft,,113,105
440,4,4:41.0,,Defensive rebound by K. Lowry,113,105
441,4,4:39.0,,Turnover by K. Lowry (bad pass; steal by J. Harden),113,105
442,4,4:27.0,R. Westbrook misses 3-pt jump shot from 23 ft,,113,105
443,4,4:24.0,,Defensive rebound by M. Gasol,113,105
444,4,4:11.0,,F. VanVleet misses 3-pt jump shot from 24 ft,113,105
445,4,4:08.0,Defensive rebound by J. Harden,,113,105
446,4,3:59.0,J. Harden misses 3-pt jump shot from 26 ft,,113,105
447,4,3:56.0,,Defensive rebound by F. VanVleet,113,105
448,4,3:52.0,,N. Powell misses 3-pt jump shot from 24 ft,113,105
449,4,3:49.0,Defensive rebound by P. Tucker,,113,105
450,4,3:49.0,Houston full timeout,,113,105
451,4,3:31.0,R. Westbrook misses 2-pt layup from 3 ft (block by P. Siakam),,113,105
452,4,3:30.0,Offensive rebound by Team,,113,105
453,4,3:28.0,A. Rivers misses 3-pt jump shot from 27 ft,,113,105
454,4,3:25.0,Offensive rebound by R. Westbrook,,113,105
455,4,3:25.0,R. Westbrook misses 2-pt layup from 2 ft,,113,105
456,4,3:24.0,,Defensive rebound by M. Gasol,113,105
457,4,3:24.0,,Personal foul by J. Harden (drawn by N. Powell),113,105
458,4,3:24.0,,N. Powell makes free throw 1 of 2,113,106
459,4,3:24.0,,N. Powell makes free throw 2 of 2,113,107
460,4,3:09.0,Offensive foul by A. Rivers (drawn by K. Lowry),,113,107
461,4,3:09.0,Turnover by A. Rivers (offensive foul),,113,107
462,4,2:59.0,,P. Siakam misses 2-pt hook shot from 9 ft,113,107
463,4,2:56.0,Defensive rebound by R. Westbrook,,113,107
464,4,2:52.0,Turnover by R. Westbrook (lost ball; steal by F. VanVleet),,113,107
465,4,2:47.0,,Turnover by N. Powell (out of bounds lost ball),113,107
466,4,2:47.0,B. McLemore enters the game for D. House,,113,107
467,4,2:28.0,Personal foul by F. VanVleet (drawn by P. Tucker),,113,107
468,4,2:15.0,J. Harden misses 3-pt jump shot from 28 ft,,113,107
469,4,2:12.0,Offensive rebound by B. McLemore,,113,107
470,4,2:08.0,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Rivers),,115,107
471,4,1:59.0,,Offensive foul by P. Siakam (drawn by J. Harden),115,107
472,4,1:59.0,,Turnover by P. Siakam (offensive foul),115,107
473,4,1:51.0,Offensive foul by J. Harden (drawn by M. Gasol),,115,107
474,4,1:51.0,Turnover by J. Harden (offensive foul),,115,107
475,4,1:39.0,,N. Powell misses 2-pt layup from 2 ft,115,107
476,4,1:39.0,,Offensive rebound by M. Gasol,115,107
477,4,1:39.0,,M. Gasol makes 2-pt layup at rim,115,109
478,4,1:21.0,R. Westbrook misses 3-pt jump shot from 30 ft,,115,109
479,4,1:18.0,,Defensive rebound by F. VanVleet,115,109
480,4,1:14.0,,Offensive foul by F. VanVleet (drawn by A. Rivers),115,109
481,4,1:14.0,,Turnover by F. VanVleet (offensive foul),115,109
482,4,1:14.0,,Instant Replay (Challenge: Ruling Stands),115,109
483,4,0:54.0,R. Westbrook makes 2-pt jump shot at rim,,117,109
484,4,0:42.0,,N. Powell misses 2-pt hook shot from 6 ft,117,109
485,4,0:40.0,Defensive rebound by P. Tucker,,117,109
486,4,0:30.0,Personal foul by F. VanVleet (drawn by R. Westbrook),,117,109
487,4,0:30.0,R. Westbrook makes free throw 1 of 2,,118,109
488,4,0:30.0,R. Westbrook makes free throw 2 of 2,,119,109
489,4,0:30.0,,Toronto full timeout,119,109
490,4,0:22.0,,P. Siakam misses 3-pt jump shot from 23 ft,119,109
491,4,0:19.0,Defensive rebound by R. Westbrook,,119,109
