,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
376,4,5:17.0,,Defensive rebound by H. Whiteside,108,116
377,4,5:08.0,,C. McCollum misses 2-pt hook shot from 8 ft,108,116
378,4,5:06.0,Defensive rebound by R. Holmes,,108,116
379,4,4:56.0,B. Hield misses 3-pt jump shot from 26 ft,,108,116
380,4,4:53.0,,Defensive rebound by H. Whiteside,108,116
381,4,4:41.0,,Personal foul by R. Holmes (drawn by D. Lillard),108,116
382,4,4:41.0,,K. Bazemore enters the game for R. Hood,108,116
383,4,4:28.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Lillard),108,119
384,4,4:26.0,Sacramento full timeout,,108,119
385,4,4:16.0,H. Barnes misses 2-pt hook shot from 4 ft,,108,119
386,4,4:13.0,,Defensive rebound by H. Whiteside,108,119
387,4,4:12.0,,Turnover by D. Lillard (palming),108,119
388,4,3:59.0,T. Ariza misses 3-pt jump shot from 27 ft,,108,119
389,4,3:56.0,,Defensive rebound by H. Whiteside,108,119
390,4,3:40.0,,Personal foul by T. Ariza (drawn by H. Whiteside),108,119
391,4,3:30.0,,Turnover by D. Lillard (lost ball; steal by R. Holmes),108,119
392,4,3:30.0,Personal foul by D. Lillard (drawn by R. Holmes),,108,119
393,4,3:30.0,R. Holmes makes free throw 1 of 2,,109,119
394,4,3:30.0,R. Holmes makes free throw 2 of 2,,110,119
395,4,3:14.0,,Personal foul by R. Holmes (drawn by D. Lillard),110,119
396,4,3:05.0,,C. Anthony misses 3-pt jump shot from 22 ft,110,119
397,4,3:03.0,Defensive rebound by T. Ariza,,110,119
398,4,2:57.0,H. Barnes makes 2-pt layup from 1 ft (assist by B. Hield),,112,119
399,4,2:40.0,,Offensive foul by C. McCollum (drawn by T. Ariza),112,119
400,4,2:40.0,,Turnover by C. McCollum (offensive foul),112,119
401,4,2:40.0,,Instant Replay (Request: Ruling Stands),112,119
402,4,2:29.0,Turnover by B. Hield (bad pass; steal by D. Lillard),,112,119
403,4,2:24.0,,K. Bazemore makes 2-pt layup from 3 ft (assist by D. Lillard),112,121
404,4,2:06.0,R. Holmes makes 2-pt layup at rim (assist by H. Barnes),,114,121
405,4,1:51.0,,Shooting foul by R. Holmes (drawn by H. Whiteside),114,121
406,4,1:51.0,,H. Whiteside makes free throw 1 of 2,114,122
407,4,1:51.0,,H. Whiteside makes free throw 2 of 2,114,123
408,4,1:35.0,C. Joseph misses 2-pt layup from 2 ft,,114,123
409,4,1:33.0,,Defensive rebound by C. McCollum,114,123
410,4,1:15.0,,C. Anthony misses 2-pt jump shot from 13 ft,114,123
411,4,1:14.0,Defensive rebound by H. Barnes,,114,123
412,4,1:03.0,R. Holmes misses 2-pt jump shot from 15 ft,,114,123
413,4,1:00.0,,Defensive rebound by D. Lillard,114,123
414,4,0:56.0,,D. Lillard makes 2-pt layup from 1 ft,114,125
415,4,0:56.0,,Shooting foul by C. Joseph (drawn by D. Lillard),114,125
416,4,0:56.0,,D. Lillard misses free throw 1 of 1,114,125
417,4,0:54.0,Defensive rebound by T. Ariza,,114,125
418,4,0:41.0,Shooting foul by C. Anthony (drawn by C. Joseph),,114,125
419,4,0:41.0,C. Joseph makes free throw 1 of 2,,115,125
420,4,0:41.0,C. Joseph makes free throw 2 of 2,,116,125
421,4,0:28.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by C. McCollum),116,127
422,4,0:24.0,C. Joseph misses 3-pt jump shot from 25 ft,,116,127
423,4,0:22.0,Offensive rebound by B. Hield,,116,127
424,4,0:21.0,B. Hield misses 2-pt jump shot from 10 ft,,116,127
425,4,0:19.0,,Defensive rebound by K. Bazemore,116,127
