,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
385,4,7:47.0,,W. Chandler enters the game for T. Prince,76,84
386,4,7:37.0,D. Valentine makes 2-pt jump shot from 14 ft,,78,84
387,4,7:20.0,,Turnover by T. Luwawu-Cabarrot (traveling),78,84
388,4,7:20.0,T. Young enters the game for L. Markkanen,,78,84
389,4,7:11.0,D. Valentine misses 2-pt jump shot from 17 ft,,78,84
390,4,7:06.0,,Defensive rebound by J. Allen,78,84
391,4,6:54.0,,Shooting foul by D. Gafford (drawn by S. Dinwiddie),78,84
392,4,6:54.0,W. Carter enters the game for D. Gafford,,78,84
393,4,6:54.0,C. White enters the game for T. Satoranský,,78,84
394,4,6:54.0,,D. Jordan enters the game for J. Allen,78,84
395,4,6:54.0,,C. LeVert enters the game for T. Luwawu-Cabarrot,78,84
396,4,6:54.0,,S. Dinwiddie makes free throw 1 of 2,78,85
397,4,6:54.0,,S. Dinwiddie makes free throw 2 of 2,78,86
398,4,6:33.0,D. Valentine misses 3-pt jump shot from 26 ft,,78,86
399,4,6:29.0,,Defensive rebound by C. LeVert,78,86
400,4,6:21.0,,C. LeVert makes 2-pt jump shot from 8 ft,78,88
401,4,5:59.0,C. White misses 2-pt jump shot from 8 ft,,78,88
402,4,5:56.0,,Defensive rebound by D. Jordan,78,88
403,4,5:54.0,,Shooting foul by D. Valentine (drawn by J. Harris),78,88
404,4,5:54.0,,J. Harris makes free throw 1 of 2,78,89
405,4,5:54.0,O. Porter enters the game for D. Valentine,,78,89
406,4,5:54.0,,J. Harris makes free throw 2 of 2,78,90
407,4,5:40.0,T. Young makes 3-pt jump shot from 23 ft (assist by C. White),,81,90
408,4,5:21.0,,Turnover by C. LeVert (out of bounds lost ball),81,90
409,4,5:07.0,C. White makes 2-pt layup from 2 ft,,83,90
410,4,4:51.0,,Shooting foul by C. White (drawn by S. Dinwiddie),83,90
411,4,4:51.0,,S. Dinwiddie makes free throw 1 of 3,83,91
412,4,4:51.0,,S. Dinwiddie makes free throw 2 of 3,83,92
413,4,4:51.0,,T. Prince enters the game for W. Chandler,83,92
414,4,4:51.0,,S. Dinwiddie makes free throw 3 of 3,83,93
415,4,4:36.0,Turnover by S. Harrison (traveling),,83,93
416,4,4:16.0,,C. LeVert misses 2-pt jump shot from 13 ft,83,93
417,4,4:12.0,,Offensive rebound by D. Jordan,83,93
418,4,4:12.0,,D. Jordan misses 2-pt layup at rim,83,93
419,4,4:11.0,Defensive rebound by C. White,,83,93
420,4,4:08.0,Shooting foul by D. Jordan (drawn by C. White),,83,93
421,4,4:08.0,C. White makes free throw 1 of 2,,84,93
422,4,4:08.0,L. Markkanen enters the game for W. Carter,,84,93
423,4,4:08.0,C. White misses free throw 2 of 2,,84,93
424,4,4:05.0,,Defensive rebound by T. Prince,84,93
425,4,3:50.0,,Personal foul by O. Porter (drawn by J. Harris),84,93
426,4,3:50.0,,J. Harris makes free throw 1 of 2,84,94
427,4,3:50.0,,J. Harris makes free throw 2 of 2,84,95
428,4,3:27.0,C. White misses 2-pt layup from 3 ft,,84,95
429,4,3:25.0,,Defensive rebound by D. Jordan,84,95
430,4,3:22.0,,C. LeVert makes 2-pt dunk from 1 ft (assist by J. Harris),84,97
431,4,3:21.0,Chicago full timeout,,84,97
432,4,3:08.0,O. Porter makes 3-pt jump shot from 27 ft (assist by L. Markkanen),,87,97
433,4,3:00.0,,Personal take foul by T. Young (drawn by D. Jordan),87,97
434,4,3:00.0,,D. Jordan makes free throw 1 of 2,87,98
435,4,3:00.0,,D. Jordan makes free throw 2 of 2,87,99
436,4,2:45.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by C. White),,90,99
437,4,2:39.0,,Personal take foul by T. Young (drawn by D. Jordan),90,99
438,4,2:39.0,,D. Jordan makes free throw 1 of 2,90,100
439,4,2:39.0,,D. Jordan misses free throw 2 of 2,90,100
440,4,2:36.0,Defensive rebound by O. Porter,,90,100
441,4,2:22.0,S. Harrison makes 2-pt layup from 3 ft (assist by C. White),,92,100
442,4,1:54.0,,C. LeVert misses 2-pt jump shot from 10 ft,92,100
443,4,1:50.0,Defensive rebound by S. Harrison,,92,100
444,4,1:47.0,Shooting foul by J. Harris (drawn by O. Porter),,92,100
445,4,1:47.0,O. Porter misses free throw 1 of 2,,92,100
446,4,1:47.0,Offensive rebound by Team,,92,100
447,4,1:47.0,W. Carter enters the game for L. Markkanen,,92,100
448,4,1:47.0,O. Porter makes free throw 2 of 2,,93,100
449,4,1:25.0,,D. Jordan makes 2-pt dunk from 2 ft (assist by T. Prince),93,102
450,4,1:15.0,C. White misses 2-pt layup from 1 ft (block by D. Jordan),,93,102
451,4,1:12.0,,Defensive rebound by T. Prince,93,102
452,4,1:07.0,,C. LeVert misses 3-pt jump shot from 23 ft,93,102
453,4,1:07.0,Defensive rebound by C. White,,93,102
454,4,0:55.0,C. White makes 3-pt jump shot from 26 ft (assist by O. Porter),,96,102
455,4,0:50.0,,Personal take foul by C. White (drawn by T. Prince),96,102
456,4,0:50.0,,T. Prince makes free throw 1 of 2,96,103
457,4,0:50.0,L. Markkanen enters the game for W. Carter,,96,103
458,4,0:50.0,,T. Prince makes free throw 2 of 2,96,104
459,4,0:45.0,C. White makes 2-pt layup from 2 ft,,98,104
460,4,0:45.0,Shooting foul by T. Prince (drawn by C. White),,98,104
461,4,0:45.0,W. Carter enters the game for L. Markkanen,,98,104
462,4,0:45.0,C. White makes free throw 1 of 1,,99,104
463,4,0:44.0,,Personal take foul by W. Carter (drawn by C. LeVert),99,104
464,4,0:44.0,,C. LeVert makes free throw 1 of 2,99,105
465,4,0:44.0,L. Markkanen enters the game for W. Carter,,99,105
466,4,0:44.0,,C. LeVert misses free throw 2 of 2,99,105
467,4,0:42.0,Defensive rebound by L. Markkanen,,99,105
468,4,0:34.0,O. Porter makes 3-pt jump shot from 27 ft (assist by C. White),,102,105
469,4,0:16.0,,T. Prince makes 2-pt layup from 1 ft (assist by S. Dinwiddie),102,107
470,4,0:16.0,Chicago full timeout,,102,107
471,4,0:16.0,,T. Luwawu-Cabarrot enters the game for D. Jordan,102,107
472,4,0:15.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by S. Harrison),,104,107
473,4,0:12.0,,Turnover by T. Luwawu-Cabarrot (out of bounds lost ball),104,107
474,4,0:12.0,,Instant Replay (Request: Ruling Stands),104,107
475,4,0:09.0,C. White misses 3-pt jump shot from 30 ft,,104,107
476,4,0:05.0,,Defensive rebound by Team,104,107
477,4,0:05.0,W. Carter enters the game for L. Markkanen,,104,107
478,4,0:03.0,,Personal take foul by S. Harrison (drawn by S. Dinwiddie),104,107
479,4,0:03.0,,S. Dinwiddie misses free throw 1 of 2,104,107
480,4,0:03.0,,Offensive rebound by Team,104,107
481,4,0:03.0,,S. Dinwiddie makes free throw 2 of 2,104,108
482,4,0:03.0,Chicago full timeout,,104,108
483,4,0:03.0,L. Markkanen enters the game for W. Carter,,104,108
484,4,0:03.0,D. Valentine enters the game for S. Harrison,,104,108
485,4,0:00.0,O. Porter makes 3-pt jump shot from 27 ft (assist by L. Markkanen),,107,108
486,4,0:00.0,,Brooklyn full timeout,107,108
487,4,0:00.0,W. Carter enters the game for L. Markkanen,,107,108
488,4,0:00.0,S. Harrison enters the game for D. Valentine,,107,108
489,4,0:00.0,,Personal foul by S. Harrison (drawn by S. Dinwiddie),107,108
490,4,0:00.0,,Instant Replay (Request: Ruling Stands),107,108
491,4,0:00.0,L. Markkanen enters the game for W. Carter,,107,108
492,4,0:00.0,D. Valentine enters the game for S. Harrison,,107,108
493,4,0:00.0,Turnover by T. Young (bad pass; steal by S. Dinwiddie),,107,108
494,4,0:00.0,,S. Dinwiddie makes free throw 1 of 2,107,109
495,4,0:00.0,,S. Dinwiddie makes free throw 2 of 2,107,110
