,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
381,4,2:37.0,,K. Walker misses 3-pt jump shot from 26 ft,111,97
382,4,2:35.0,,Offensive rebound by J. Brown,111,97
383,4,2:35.0,,Turnover by J. Brown (step out of bounds),111,97
384,4,2:27.0,Away from play foul by M. Smart (drawn by D. Rose),,111,97
385,4,2:23.0,Technical foul by M. Smart,,111,97
386,4,2:23.0,,M. Smart ejected from game,111,97
387,4,2:23.0,S. Mykhailiuk makes technical free throw,,112,97
388,4,2:23.0,,J. Green enters the game for J. Brown,112,97
389,4,2:23.0,,R. Langford enters the game for G. Hayward,112,97
390,4,2:23.0,,S. Ojeleye enters the game for M. Smart,112,97
391,4,2:23.0,,V. Poirier enters the game for D. Theis,112,97
392,4,2:23.0,,B. Wanamaker enters the game for K. Walker,112,97
393,4,2:15.0,S. Doumbouya makes 2-pt dunk from 2 ft (assist by A. Drummond),,114,97
394,4,2:01.0,,B. Wanamaker misses 2-pt jump shot from 20 ft,114,97
395,4,1:59.0,Defensive rebound by D. Rose,,114,97
396,4,1:45.0,S. Doumbouya misses 3-pt jump shot from 24 ft,,114,97
397,4,1:41.0,,Defensive rebound by J. Green,114,97
398,4,1:31.0,,Personal foul by S. Doumbouya (drawn by J. Green),114,97
399,4,1:31.0,,J. Green makes free throw 1 of 2,114,98
400,4,1:31.0,T. Frazier enters the game for A. Drummond,,114,98
401,4,1:31.0,T. Maker enters the game for D. Rose,,114,98
402,4,1:31.0,,J. Green makes free throw 2 of 2,114,99
403,4,1:08.0,S. Doumbouya makes 2-pt layup from 4 ft (assist by S. Mykhailiuk),,116,99
404,4,0:59.0,,J. Green makes 2-pt layup from 3 ft,116,101
405,4,0:41.0,T. Frazier misses 2-pt layup from 5 ft,,116,101
406,4,0:39.0,,Defensive rebound by V. Poirier,116,101
407,4,0:32.0,,V. Poirier misses 2-pt jump shot from 14 ft,116,101
408,4,0:31.0,,Offensive rebound by R. Langford,116,101
409,4,0:30.0,,R. Langford makes 2-pt layup at rim,116,103
410,4,0:08.0,Turnover by Team (shot clock),,116,103
