,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
387,4,9:45.0,K. Bowman enters the game for J. Evans,,83,81
388,4,9:45.0,,L. Williams makes free throw 1 of 1,83,82
389,4,9:32.0,E. Paschall makes 2-pt layup from 1 ft (assist by G. Robinson),,85,82
390,4,9:22.0,,L. Williams misses 3-pt jump shot from 28 ft,85,82
391,4,9:21.0,,Offensive rebound by Team,85,82
392,4,9:21.0,Loose ball foul by A. Burks (drawn by J. Green),,85,82
393,4,9:17.0,,M. Harrell makes 2-pt hook shot from 5 ft (assist by L. Williams),85,84
394,4,8:54.0,A. Burks misses 3-pt jump shot from 27 ft,,85,84
395,4,8:51.0,,Defensive rebound by P. Beverley,85,84
396,4,8:47.0,,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),85,86
397,4,8:47.0,,Shooting foul by O. Spellman (drawn by M. Harrell),85,86
398,4,8:47.0,D. Green enters the game for G. Robinson,,85,86
399,4,8:47.0,D. Lee enters the game for O. Spellman,,85,86
400,4,8:47.0,Violation by Team (delay of game),,85,86
401,4,8:47.0,,M. Harrell makes free throw 1 of 1,85,87
402,4,8:25.0,E. Paschall misses 2-pt jump shot from 18 ft,,85,87
403,4,8:23.0,Offensive rebound by K. Bowman,,85,87
404,4,8:11.0,E. Paschall makes 2-pt jump shot from 15 ft (assist by D. Green),,87,87
405,4,7:54.0,,M. Harrell misses 2-pt layup from 2 ft,87,87
406,4,7:52.0,Defensive rebound by D. Lee,,87,87
407,4,7:46.0,A. Burks misses 2-pt jump shot from 18 ft,,87,87
408,4,7:43.0,,Defensive rebound by K. Leonard,87,87
409,4,7:32.0,,L. Williams misses 3-pt jump shot from 32 ft,87,87
410,4,7:28.0,,Offensive rebound by P. Beverley,87,87
411,4,7:27.0,,J. Green misses 3-pt jump shot from 27 ft,87,87
412,4,7:23.0,Defensive rebound by D. Lee,,87,87
413,4,7:11.0,D. Lee misses 3-pt jump shot from 28 ft,,87,87
414,4,7:07.0,,Defensive rebound by P. Beverley,87,87
415,4,6:56.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by P. Beverley),87,90
416,4,6:46.0,K. Bowman makes 2-pt dunk from 1 ft (assist by D. Green),,89,90
417,4,6:45.0,,LA Clippers full timeout,89,90
418,4,6:45.0,G. Robinson enters the game for A. Burks,,89,90
419,4,6:28.0,,K. Leonard misses 2-pt jump shot from 20 ft,89,90
420,4,6:28.0,,Offensive rebound by J. Green,89,90
421,4,6:25.0,,J. Green makes 2-pt dunk from 2 ft,89,92
422,4,6:12.0,D. Lee misses 3-pt jump shot from 27 ft,,89,92
423,4,6:12.0,,Defensive rebound by M. Harrell,89,92
424,4,6:04.0,,Turnover by L. Williams (lost ball; steal by K. Bowman),89,92
425,4,6:02.0,Shooting foul by J. Green (drawn by K. Bowman),,89,92
426,4,6:02.0,K. Bowman misses free throw 1 of 2,,89,92
427,4,6:02.0,Offensive rebound by Team,,89,92
428,4,6:02.0,,L. Shamet enters the game for L. Williams,89,92
429,4,6:02.0,K. Bowman misses free throw 2 of 2,,89,92
430,4,5:59.0,,Defensive rebound by P. Beverley,89,92
431,4,5:43.0,,K. Leonard misses 2-pt layup from 2 ft,89,92
432,4,5:41.0,,Offensive rebound by K. Leonard,89,92
433,4,5:40.0,,K. Leonard makes 2-pt layup from 1 ft,89,94
434,4,5:40.0,O. Spellman enters the game for E. Paschall,,89,94
435,4,5:20.0,D. Lee makes 2-pt jump shot from 16 ft (assist by D. Green),,91,94
436,4,5:04.0,,K. Leonard makes 2-pt jump shot from 20 ft,91,96
437,4,4:49.0,Offensive foul by D. Lee (drawn by M. Harrell),,91,96
438,4,4:49.0,Turnover by D. Lee (offensive foul),,91,96
439,4,4:42.0,,Shooting foul by K. Bowman (drawn by P. Beverley),91,96
440,4,4:42.0,,P. Beverley makes free throw 1 of 2,91,97
441,4,4:42.0,A. Burks enters the game for K. Bowman,,91,97
442,4,4:42.0,,P. Beverley misses free throw 2 of 2,91,97
443,4,4:41.0,Defensive rebound by D. Green,,91,97
444,4,4:32.0,A. Burks makes 3-pt jump shot from 24 ft,,94,97
445,4,4:32.0,Shooting foul by L. Shamet (drawn by A. Burks),,94,97
446,4,4:32.0,A. Burks makes free throw 1 of 1,,95,97
447,4,4:23.0,,Personal foul by G. Robinson (drawn by K. Leonard),95,97
448,4,4:23.0,,K. Leonard makes free throw 1 of 2,95,98
449,4,4:23.0,,K. Leonard makes free throw 2 of 2,95,99
450,4,4:06.0,Personal foul by L. Shamet (drawn by A. Burks),,95,99
451,4,4:06.0,,R. McGruder enters the game for L. Shamet,95,99
452,4,3:59.0,A. Burks misses 3-pt jump shot from 25 ft,,95,99
453,4,3:55.0,,Defensive rebound by K. Leonard,95,99
454,4,3:47.0,,M. Harrell makes 2-pt layup from 2 ft (assist by K. Leonard),95,101
455,4,3:47.0,,Shooting foul by D. Green (drawn by M. Harrell),95,101
456,4,3:47.0,Golden State full timeout,,95,101
457,4,3:47.0,,M. Harrell misses free throw 1 of 1,95,101
458,4,3:46.0,Defensive rebound by Team,,95,101
459,4,3:35.0,O. Spellman makes 3-pt jump shot from 27 ft (assist by D. Lee),,98,101
460,4,3:34.0,,LA Clippers full timeout,98,101
461,4,3:34.0,,L. Williams enters the game for R. McGruder,98,101
462,4,3:12.0,,L. Williams misses 2-pt jump shot from 20 ft,98,101
463,4,3:10.0,Defensive rebound by D. Green,,98,101
464,4,2:48.0,O. Spellman misses 3-pt jump shot from 36 ft,,98,101
465,4,2:45.0,,Defensive rebound by M. Harrell,98,101
466,4,2:22.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by P. Beverley),98,104
467,4,2:05.0,D. Green misses 3-pt jump shot from 25 ft,,98,104
468,4,2:03.0,,Defensive rebound by P. Beverley,98,104
469,4,1:46.0,,Turnover by P. Beverley (bad pass; steal by O. Spellman),98,104
470,4,1:45.0,Personal foul by J. Green (drawn by A. Burks),,98,104
471,4,1:45.0,Instant Replay (Request: Ruling Stands),,98,104
472,4,1:33.0,D. Green makes 2-pt layup from 3 ft (assist by O. Spellman),,100,104
473,4,1:16.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by L. Williams),100,106
474,4,1:16.0,Golden State full timeout,,100,106
475,4,1:16.0,,M. Harkless enters the game for L. Williams,100,106
476,4,0:59.0,G. Robinson misses 2-pt jump shot from 14 ft (block by P. Beverley),,100,106
477,4,0:56.0,Offensive rebound by A. Burks,,100,106
478,4,0:55.0,A. Burks misses 2-pt layup from 2 ft (block by K. Leonard),,100,106
479,4,0:53.0,,Defensive rebound by K. Leonard,100,106
480,4,0:50.0,,P. Beverley misses 3-pt jump shot from 28 ft,100,106
481,4,0:50.0,,Offensive rebound by Team,100,106
482,4,0:50.0,,L. Williams enters the game for M. Harkless,100,106
483,4,0:37.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by L. Williams),100,109
484,4,0:28.0,D. Green misses 2-pt layup from 4 ft (block by M. Harrell),,100,109
485,4,0:23.0,Offensive rebound by O. Spellman,,100,109
486,4,0:18.0,O. Spellman misses 3-pt jump shot from 27 ft,,100,109
487,4,0:13.0,,Defensive rebound by P. Beverley,100,109
