,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
390,4,5:48.0,Defensive rebound by E. Moore,,96,92
391,4,5:36.0,J. Hart makes 3-pt jump shot from 25 ft (assist by L. Ball),,99,92
392,4,5:34.0,,Denver full timeout,99,92
393,4,5:21.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by J. Murray),99,95
394,4,5:01.0,B. Ingram misses 2-pt jump shot from 16 ft,,99,95
395,4,4:57.0,Offensive rebound by B. Ingram,,99,95
396,4,4:47.0,B. Ingram misses 2-pt jump shot from 12 ft,,99,95
397,4,4:45.0,Offensive rebound by Team,,99,95
398,4,4:45.0,,Loose ball foul by N. Jokić (drawn by D. Favors),99,95
399,4,4:45.0,J. Holiday enters the game for J. Hart,,99,95
400,4,4:41.0,Shooting foul by N. Jokić (drawn by D. Favors),,99,95
401,4,4:41.0,D. Favors makes free throw 1 of 2,,100,95
402,4,4:41.0,J. Hart enters the game for E. Moore,,100,95
403,4,4:41.0,D. Favors makes free throw 2 of 2,,101,95
404,4,4:27.0,,N. Jokić misses 2-pt hook shot from 2 ft,101,95
405,4,4:26.0,Defensive rebound by L. Ball,,101,95
406,4,4:07.0,L. Ball makes 3-pt jump shot from 25 ft (assist by D. Favors),,104,95
407,4,3:48.0,,J. Murray misses 2-pt layup from 9 ft (block by B. Ingram),104,95
408,4,3:45.0,,Offensive rebound by N. Jokić,104,95
409,4,3:44.0,,N. Jokić makes 2-pt layup from 1 ft,104,97
410,4,3:19.0,L. Ball misses 3-pt jump shot from 24 ft,,104,97
411,4,3:16.0,Offensive rebound by J. Holiday,,104,97
412,4,3:12.0,New Orleans full timeout,,104,97
413,4,3:06.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by J. Holiday),,107,97
414,4,2:48.0,,Turnover by N. Jokić (bad pass; steal by B. Ingram),107,97
415,4,2:25.0,Turnover by Team (shot clock),,107,97
416,4,2:25.0,,M. Beasley enters the game for J. Grant,107,97
417,4,2:16.0,,J. Murray misses 3-pt jump shot from 25 ft,107,97
418,4,2:14.0,Defensive rebound by J. Holiday,,107,97
419,4,2:04.0,J. Holiday makes 2-pt jump shot from 13 ft,,109,97
420,4,2:02.0,,Denver full timeout,109,97
421,4,1:48.0,,M. Beasley misses 3-pt jump shot from 25 ft,109,97
422,4,1:45.0,Defensive rebound by D. Favors,,109,97
423,4,1:42.0,J. Hart misses 2-pt layup from 2 ft (block by M. Beasley),,109,97
424,4,1:39.0,,Defensive rebound by W. Barton,109,97
425,4,1:31.0,,J. Murray misses 2-pt jump shot from 18 ft,109,97
426,4,1:27.0,,Offensive rebound by W. Barton,109,97
427,4,1:23.0,,N. Jokić misses 3-pt jump shot from 24 ft,109,97
428,4,1:19.0,Defensive rebound by J. Hart,,109,97
429,4,1:02.0,B. Ingram makes 3-pt jump shot from 24 ft (assist by L. Ball),,112,97
430,4,0:55.0,,M. Beasley misses 3-pt jump shot from 24 ft,112,97
431,4,0:55.0,Defensive rebound by L. Ball,,112,97
432,4,0:44.0,Personal take foul by J. Murray (drawn by B. Ingram),,112,97
433,4,0:44.0,F. Jackson enters the game for J. Holiday,,112,97
434,4,0:44.0,K. Williams enters the game for B. Ingram,,112,97
435,4,0:44.0,,V. Čančar enters the game for W. Barton,112,97
436,4,0:44.0,,J. Hernangómez enters the game for G. Harris,112,97
437,4,0:44.0,,M. Morris enters the game for N. Jokić,112,97
438,4,0:44.0,,M. Porter enters the game for J. Murray,112,97
439,4,0:32.0,D. Favors misses 3-pt jump shot from 26 ft,,112,97
440,4,0:28.0,,Defensive rebound by M. Porter,112,97
441,4,0:20.0,,M. Porter makes 3-pt jump shot from 25 ft,112,100
