,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
381,4,5:47.0,I. Smith makes 3-pt jump shot from 24 ft,,102,109
382,4,5:33.0,,K. Olynyk misses 3-pt jump shot from 26 ft,102,109
383,4,5:30.0,Defensive rebound by I. Smith,,102,109
384,4,5:24.0,I. Smith misses 2-pt layup from 2 ft,,102,109
385,4,5:24.0,Offensive rebound by I. Mahinmi,,102,109
386,4,5:24.0,I. Mahinmi makes 2-pt layup from 1 ft,,104,109
387,4,5:24.0,Shooting foul by G. Dragić (drawn by I. Mahinmi),,104,109
388,4,5:24.0,,K. Nunn enters the game for G. Dragić,104,109
389,4,5:24.0,I. Mahinmi makes free throw 1 of 1,,105,109
390,4,4:58.0,,B. Adebayo misses 2-pt jump shot from 13 ft,105,109
391,4,4:56.0,Defensive rebound by I. Mahinmi,,105,109
392,4,4:43.0,J. McRae misses 2-pt jump shot from 4 ft,,105,109
393,4,4:43.0,Offensive rebound by D. Bertāns,,105,109
394,4,4:43.0,Shooting foul by K. Olynyk (drawn by D. Bertāns),,105,109
395,4,4:43.0,D. Bertāns makes free throw 1 of 2,,106,109
396,4,4:43.0,,J. Johnson enters the game for K. Olynyk,106,109
397,4,4:43.0,D. Bertāns makes free throw 2 of 2,,107,109
398,4,4:33.0,,Personal foul by J. McRae (drawn by J. Butler),107,109
399,4,4:20.0,,T. Herro makes 2-pt jump shot from 20 ft (assist by J. Butler),107,111
400,4,3:58.0,I. Smith makes 2-pt layup from 2 ft (assist by D. Bertāns),,109,111
401,4,3:43.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),109,113
402,4,3:28.0,D. Bertāns misses 3-pt jump shot from 26 ft,,109,113
403,4,3:21.0,,Defensive rebound by B. Adebayo,109,113
404,4,3:18.0,,Shooting foul by J. McRae (drawn by J. Butler),109,113
405,4,3:18.0,,J. Butler makes free throw 1 of 2,109,114
406,4,3:18.0,,J. Butler makes free throw 2 of 2,109,115
407,4,3:06.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by J. McRae),,112,115
408,4,2:55.0,,J. Butler misses 3-pt jump shot from 25 ft,112,115
409,4,2:52.0,Defensive rebound by I. Mahinmi,,112,115
410,4,2:40.0,B. Beal makes 2-pt jump shot from 6 ft,,114,115
411,4,2:20.0,,Turnover by J. Butler (lost ball; steal by I. Mahinmi),114,115
412,4,2:08.0,B. Beal makes 2-pt layup from 1 ft,,116,115
413,4,1:42.0,,J. Johnson misses 3-pt jump shot from 26 ft,116,115
414,4,1:40.0,Defensive rebound by B. Beal,,116,115
415,4,1:35.0,B. Beal makes 2-pt layup from 1 ft,,118,115
416,4,1:35.0,,Miami full timeout,118,115
417,4,1:35.0,,G. Dragić enters the game for K. Nunn,118,115
418,4,1:23.0,,T. Herro misses 3-pt jump shot from 26 ft,118,115
419,4,1:21.0,,Offensive rebound by G. Dragić,118,115
420,4,1:18.0,,J. Johnson misses 3-pt jump shot from 26 ft,118,115
421,4,1:16.0,Defensive rebound by B. Beal,,118,115
422,4,0:53.0,I. Smith misses 2-pt jump shot from 15 ft,,118,115
423,4,0:51.0,,Defensive rebound by B. Adebayo,118,115
424,4,0:35.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Herro),118,118
425,4,0:35.0,Washington full timeout,,118,118
426,4,0:35.0,,D. Jones enters the game for G. Dragić,118,118
427,4,0:31.0,I. Mahinmi misses 2-pt layup from 3 ft (block by J. Johnson),,118,118
428,4,0:27.0,,Defensive rebound by D. Jones,118,118
429,4,0:06.0,,B. Adebayo misses 2-pt jump shot from 10 ft,118,118
430,4,0:04.0,Defensive rebound by B. Beal,,118,118
431,1OT,4:45.0,,Shooting foul by J. McRae (drawn by J. Butler),118,118
432,1OT,4:45.0,,J. Butler makes free throw 1 of 2,118,119
433,1OT,4:45.0,,J. Butler makes free throw 2 of 2,118,120
434,1OT,4:29.0,B. Beal misses 2-pt jump shot from 3 ft (block by B. Adebayo),,118,120
435,1OT,4:26.0,,Defensive rebound by G. Dragić,118,120
436,1OT,4:12.0,,T. Herro makes 3-pt jump shot from 23 ft (assist by G. Dragić),118,123
437,1OT,3:54.0,J. McRae misses 2-pt layup from 2 ft (block by J. Butler),,118,123
438,1OT,3:50.0,Offensive rebound by J. McRae,,118,123
439,1OT,3:47.0,D. Bertāns misses 2-pt layup from 2 ft,,118,123
440,1OT,3:44.0,,Defensive rebound by B. Adebayo,118,123
441,1OT,3:21.0,,G. Dragić misses 3-pt jump shot from 27 ft,118,123
442,1OT,3:21.0,Defensive rebound by Team,,118,123
443,1OT,3:01.0,B. Beal makes 2-pt layup from 1 ft,,120,123
444,1OT,2:43.0,,J. Butler makes 2-pt layup from 1 ft,120,125
445,1OT,2:33.0,B. Beal makes 3-pt jump shot from 25 ft,,123,125
446,1OT,2:02.0,,Shooting foul by B. Beal (drawn by J. Butler),123,125
447,1OT,2:02.0,,J. Butler makes free throw 1 of 2,123,126
448,1OT,2:02.0,,J. Butler makes free throw 2 of 2,123,127
449,1OT,1:49.0,D. Bertāns makes 2-pt layup from 1 ft,,125,127
450,1OT,1:26.0,,T. Herro misses 2-pt hook shot from 6 ft,125,127
451,1OT,1:24.0,Defensive rebound by I. Mahinmi,,125,127
452,1OT,1:13.0,D. Bertāns misses 3-pt jump shot from 26 ft,,125,127
453,1OT,1:11.0,,Defensive rebound by J. Johnson,125,127
454,1OT,0:51.0,,Shooting foul by D. Bertāns (drawn by J. Butler),125,127
455,1OT,0:51.0,,J. Butler makes free throw 1 of 2,125,128
456,1OT,0:51.0,,D. Jones enters the game for G. Dragić,125,128
457,1OT,0:51.0,,J. Butler makes free throw 2 of 2,125,129
458,1OT,0:33.0,I. Smith makes 2-pt layup from 2 ft,,127,129
459,1OT,0:25.0,,D. Jones makes 2-pt dunk at rim (assist by J. Butler),127,131
460,1OT,0:25.0,Washington full timeout,,127,131
461,1OT,0:25.0,I. Bonga enters the game for I. Smith,,127,131
462,1OT,0:22.0,B. Beal makes 2-pt layup from 1 ft (assist by I. Mahinmi),,129,131
463,1OT,0:22.0,,Miami full timeout,129,131
464,1OT,0:22.0,G. Payton enters the game for I. Mahinmi,,129,131
465,1OT,0:22.0,,G. Dragić enters the game for D. Jones,129,131
466,1OT,0:22.0,,Miami full timeout,129,131
467,1OT,0:22.0,,K. Nunn enters the game for B. Adebayo,129,131
468,1OT,0:19.0,,Personal foul by I. Bonga (drawn by J. Butler),129,131
469,1OT,0:19.0,,J. Butler misses free throw 1 of 2,129,131
470,1OT,0:19.0,,Offensive rebound by Team,129,131
471,1OT,0:19.0,I. Mahinmi enters the game for I. Bonga,,129,131
472,1OT,0:19.0,I. Smith enters the game for G. Payton,,129,131
473,1OT,0:19.0,,B. Adebayo enters the game for G. Dragić,129,131
474,1OT,0:19.0,,D. Jones enters the game for K. Nunn,129,131
475,1OT,0:19.0,,J. Butler makes free throw 2 of 2,129,132
476,1OT,0:10.0,B. Beal misses 3-pt jump shot from 26 ft,,129,132
477,1OT,0:10.0,,Defensive rebound by Team,129,132
478,1OT,0:10.0,I. Bonga enters the game for I. Mahinmi,,129,132
479,1OT,0:10.0,G. Payton enters the game for I. Smith,,129,132
480,1OT,0:10.0,,G. Dragić enters the game for B. Adebayo,129,132
481,1OT,0:10.0,,K. Nunn enters the game for D. Jones,129,132
482,1OT,0:09.0,,Personal foul by G. Payton (drawn by G. Dragić),129,132
483,1OT,0:09.0,Washington full timeout,,129,132
484,1OT,0:09.0,Instant Replay (Challenge: Stands),,129,132
485,1OT,0:09.0,,G. Dragić makes free throw 1 of 2,129,133
486,1OT,0:09.0,I. Mahinmi enters the game for I. Bonga,,129,133
487,1OT,0:09.0,,B. Adebayo enters the game for T. Herro,129,133
488,1OT,0:09.0,,D. Jones enters the game for K. Nunn,129,133
489,1OT,0:09.0,,G. Dragić makes free throw 2 of 2,129,134
490,1OT,0:01.0,D. Bertāns misses 3-pt jump shot from 25 ft,,129,134
491,1OT,0:01.0,,Defensive rebound by D. Jones,129,134
