,QUARTER,TIME_REMAINING,ATLANTA_ACTION,OKLAHOMA CITY_ACTION,ATLANTA_SCORE,OKLAHOMA CITY_SCORE
377,4,7:43.0,T. Young makes 2-pt layup from 3 ft,,100,118
378,4,7:43.0,Shooting foul by N. Noel (drawn by T. Young),,100,118
379,4,7:43.0,,Oklahoma City full timeout,100,118
380,4,7:43.0,,M. Muscala enters the game for N. Noel,100,118
381,4,7:43.0,T. Young misses free throw 1 of 1,,100,118
382,4,7:39.0,Offensive rebound by D. Jones,,100,118
383,4,7:38.0,T. Young makes 2-pt layup at rim,,102,118
384,4,7:14.0,,S. Gilgeous-Alexander makes 2-pt layup at rim,102,120
385,4,7:02.0,D. Hunter misses 3-pt jump shot from 23 ft,,102,120
386,4,6:59.0,,Defensive rebound by H. Diallo,102,120
387,4,6:52.0,,D. Schröder makes 2-pt jump shot from 8 ft,102,122
388,4,6:52.0,,Shooting foul by D. Jones (drawn by D. Schröder),102,122
389,4,6:52.0,J. Collins enters the game for D. Jones,,102,122
390,4,6:52.0,,D. Gallinari enters the game for D. Bazley,102,122
391,4,6:52.0,,D. Schröder makes free throw 1 of 1,102,123
392,4,6:43.0,Personal foul by S. Gilgeous-Alexander (drawn by C. Reddish),,102,123
393,4,6:35.0,Offensive foul by D. Hunter (drawn by D. Gallinari),,102,123
394,4,6:35.0,Turnover by D. Hunter (offensive foul),,102,123
395,4,6:35.0,Instant Replay (Challenge: Ruling Stands),,102,123
396,4,6:15.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,102,123
397,4,6:13.0,Defensive rebound by K. Huerter,,102,123
398,4,6:08.0,Turnover by D. Hunter (lost ball; steal by H. Diallo),,102,123
399,4,5:53.0,,Shooting foul by J. Collins (drawn by S. Gilgeous-Alexander),102,123
400,4,5:53.0,,S. Gilgeous-Alexander misses free throw 1 of 2,102,123
401,4,5:53.0,,Offensive rebound by Team,102,123
402,4,5:53.0,,S. Gilgeous-Alexander misses free throw 2 of 2,102,123
403,4,5:51.0,Defensive rebound by J. Collins,,102,123
404,4,5:36.0,C. Reddish misses 3-pt jump shot from 26 ft,,102,123
405,4,5:32.0,,Defensive rebound by H. Diallo,102,123
406,4,5:25.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by D. Schröder),102,126
407,4,5:12.0,T. Young misses 2-pt jump shot from 15 ft,,102,126
408,4,5:09.0,,Defensive rebound by H. Diallo,102,126
409,4,4:58.0,,Shooting foul by K. Huerter (drawn by S. Gilgeous-Alexander),102,126
410,4,4:58.0,,S. Gilgeous-Alexander makes free throw 1 of 2,102,127
411,4,4:58.0,,S. Gilgeous-Alexander makes free throw 2 of 2,102,128
412,4,4:47.0,C. Reddish misses 2-pt jump shot from 12 ft,,102,128
413,4,4:44.0,,Defensive rebound by D. Gallinari,102,128
414,4,4:36.0,,Turnover by D. Schröder (lost ball; steal by D. Hunter),102,128
415,4,4:32.0,T. Young makes 2-pt layup from 2 ft,,104,128
416,4,4:17.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 5 ft (block by D. Hunter),104,128
417,4,4:17.0,,Offensive rebound by Team,104,128
418,4,4:15.0,,D. Schröder makes 2-pt jump shot from 18 ft (assist by S. Gilgeous-Alexander),104,130
419,4,4:12.0,Atlanta full timeout,,104,130
420,4,4:12.0,V. Carter enters the game for J. Collins,,104,130
421,4,4:12.0,B. Fernando enters the game for K. Huerter,,104,130
422,4,4:12.0,B. Goodwin enters the game for D. Hunter,,104,130
423,4,4:12.0,T. Graham enters the game for T. Young,,104,130
424,4,4:12.0,,D. Bazley enters the game for D. Gallinari,104,130
425,4,4:12.0,,Violation by Team (delay of game),104,130
426,4,3:53.0,V. Carter misses 3-pt jump shot from 26 ft,,104,130
427,4,3:45.0,,Defensive rebound by D. Schröder,104,130
428,4,3:42.0,,M. Muscala misses 3-pt jump shot from 27 ft,104,130
429,4,3:39.0,Defensive rebound by V. Carter,,104,130
430,4,3:24.0,T. Graham misses 3-pt jump shot from 24 ft,,104,130
431,4,3:23.0,,Defensive rebound by H. Diallo,104,130
432,4,3:09.0,,Personal foul by B. Fernando (drawn by S. Gilgeous-Alexander),104,130
433,4,3:09.0,,S. Gilgeous-Alexander makes free throw 1 of 2,104,131
434,4,3:09.0,C. Brown enters the game for C. Reddish,,104,131
435,4,3:09.0,,D. Burton enters the game for M. Muscala,104,131
436,4,3:09.0,,K. Hervey enters the game for D. Schröder,104,131
437,4,3:09.0,,S. Gilgeous-Alexander makes free throw 2 of 2,104,132
438,4,3:08.0,Personal foul by D. Burton (drawn by B. Goodwin),,104,132
439,4,3:08.0,,L. Dort enters the game for S. Gilgeous-Alexander,104,132
440,4,2:53.0,V. Carter misses 3-pt jump shot from 25 ft,,104,132
441,4,2:48.0,Offensive rebound by V. Carter,,104,132
442,4,2:45.0,C. Brown misses 3-pt jump shot from 25 ft,,104,132
443,4,2:44.0,Offensive rebound by Team,,104,132
444,4,2:31.0,V. Carter makes 2-pt jump shot from 13 ft (assist by C. Brown),,106,132
445,4,2:18.0,,Turnover by D. Bazley (bad pass; steal by B. Goodwin),106,132
446,4,2:11.0,Turnover by C. Brown (bad pass; steal by H. Diallo),,106,132
447,4,2:11.0,,Personal take foul by V. Carter (drawn by H. Diallo),106,132
448,4,2:11.0,,H. Diallo makes free throw 1 of 2,106,133
449,4,2:11.0,D. Jones enters the game for V. Carter,,106,133
450,4,2:11.0,,H. Diallo makes free throw 2 of 2,106,134
451,4,1:58.0,T. Graham misses 3-pt jump shot from 27 ft,,106,134
452,4,1:54.0,Offensive rebound by D. Jones,,106,134
453,4,1:53.0,B. Goodwin misses 3-pt jump shot from 26 ft,,106,134
454,4,1:50.0,,Defensive rebound by D. Burton,106,134
455,4,1:40.0,,D. Bazley makes 2-pt layup from 2 ft,106,136
456,4,1:28.0,B. Fernando misses 3-pt jump shot from 26 ft,,106,136
457,4,1:23.0,,Defensive rebound by D. Burton,106,136
458,4,1:18.0,,D. Burton makes 2-pt layup from 1 ft,106,138
459,4,1:18.0,,Shooting foul by C. Brown (drawn by D. Burton),106,138
460,4,1:18.0,,D. Burton makes free throw 1 of 1,106,139
461,4,1:03.0,D. Jones makes 2-pt layup from 3 ft,,108,139
462,4,0:48.0,,H. Diallo misses 2-pt layup from 4 ft,108,139
463,4,0:48.0,,Offensive rebound by Team,108,139
464,4,0:46.0,,D. Burton misses 2-pt jump shot from 17 ft,108,139
465,4,0:43.0,Defensive rebound by D. Jones,,108,139
466,4,0:35.0,B. Goodwin misses 2-pt jump shot from 7 ft,,108,139
467,4,0:33.0,,Defensive rebound by D. Bazley,108,139
468,4,0:22.0,,Shooting foul by C. Brown (drawn by D. Bazley),108,139
469,4,0:22.0,,D. Bazley misses free throw 1 of 2,108,139
470,4,0:22.0,,Offensive rebound by Team,108,139
471,4,0:22.0,,D. Bazley makes free throw 2 of 2,108,140
472,4,0:06.0,C. Brown makes 3-pt jump shot from 25 ft (assist by B. Goodwin),,111,140
