,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
387,4,4:28.0,A. Coffey misses 3-pt jump shot from 25 ft,,124,100
388,4,4:27.0,,Defensive rebound by M. Mulder,124,100
389,4,4:15.0,Violation by Team (kicked ball),,124,100
390,4,4:13.0,,M. Mulder misses 3-pt jump shot from 26 ft,124,100
391,4,4:11.0,Defensive rebound by J. Green,,124,100
392,4,3:55.0,R. McGruder misses 2-pt jump shot from 12 ft,,124,100
393,4,3:54.0,Offensive rebound by R. McGruder,,124,100
394,4,3:54.0,Shooting foul by K. Bowman (drawn by R. McGruder),,124,100
395,4,3:54.0,R. McGruder makes free throw 1 of 2,,125,100
396,4,3:54.0,R. McGruder makes free throw 2 of 2,,126,100
397,4,3:42.0,,J. Poole misses 3-pt jump shot from 28 ft,126,100
398,4,3:40.0,Defensive rebound by P. Patterson,,126,100
399,4,3:30.0,A. Coffey misses 2-pt jump shot from 16 ft,,126,100
400,4,3:28.0,,Defensive rebound by K. Bowman,126,100
401,4,3:20.0,,D. Bender makes 2-pt layup from 1 ft (assist by J. Poole),126,102
402,4,3:20.0,,Shooting foul by A. Coffey (drawn by D. Bender),126,102
403,4,3:20.0,,D. Bender makes free throw 1 of 1,126,103
404,4,3:06.0,P. Patterson makes 3-pt jump shot from 28 ft (assist by A. Coffey),,129,103
405,4,2:50.0,,J. Poole makes 2-pt layup from 2 ft,129,105
406,4,2:28.0,J. Green misses 3-pt jump shot from 27 ft,,129,105
407,4,2:25.0,,Defensive rebound by M. Mulder,129,105
408,4,2:14.0,,J. Poole misses 3-pt jump shot from 25 ft,129,105
409,4,2:10.0,Defensive rebound by L. Shamet,,129,105
410,4,1:55.0,P. Patterson misses 3-pt jump shot from 22 ft,,129,105
411,4,1:53.0,,Defensive rebound by D. Bender,129,105
412,4,1:43.0,,Turnover by D. Bender (lost ball; steal by L. Shamet),129,105
413,4,1:35.0,J. Green misses 3-pt jump shot from 26 ft,,129,105
414,4,1:33.0,,Defensive rebound by Team,129,105
415,4,1:33.0,LA Clippers full timeout,,129,105
416,4,1:24.0,,Turnover by J. Poole (bad pass),129,105
417,4,1:14.0,A. Coffey makes 2-pt dunk from 2 ft (assist by L. Shamet),,131,105
418,4,1:02.0,,J. Poole makes 2-pt dunk from 3 ft (assist by C. Randle),131,107
419,4,0:49.0,L. Shamet misses 3-pt jump shot from 30 ft,,131,107
420,4,0:47.0,,Defensive rebound by K. Bowman,131,107
421,4,0:40.0,,M. Mulder misses 3-pt jump shot from 27 ft,131,107
422,4,0:38.0,Defensive rebound by J. Green,,131,107
423,4,0:15.0,A. Coffey misses 2-pt layup from 11 ft,,131,107
424,4,0:13.0,,Defensive rebound by Team,131,107
425,4,0:07.0,,M. Mulder misses 3-pt jump shot from 23 ft,131,107
426,4,0:05.0,Defensive rebound by P. Patterson,,131,107
