,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
387,4,3:53.0,D. Lee misses 2-pt jump shot from 10 ft,,93,91
388,4,3:53.0,Offensive rebound by M. Chriss,,93,91
389,4,3:48.0,M. Chriss misses 2-pt layup from 1 ft (block by L. Aldridge),,93,91
390,4,3:44.0,,Defensive rebound by B. Forbes,93,91
391,4,3:33.0,,Offensive foul by B. Forbes (drawn by D. Lee),93,91
392,4,3:33.0,,Turnover by B. Forbes (offensive foul),93,91
393,4,3:33.0,A. Burks enters the game for J. Evans,,93,91
394,4,3:13.0,G. Robinson misses 2-pt jump shot from 17 ft,,93,91
395,4,3:12.0,,Defensive rebound by L. Aldridge,93,91
396,4,3:08.0,,Turnover by D. White (lost ball; steal by M. Chriss),93,91
397,4,2:49.0,A. Burks misses 2-pt jump shot from 11 ft,,93,91
398,4,2:47.0,,Defensive rebound by D. White,93,91
399,4,2:42.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),93,94
400,4,2:15.0,A. Burks makes 2-pt jump shot from 7 ft,,95,94
401,4,1:58.0,,D. DeRozan makes 2-pt jump shot from 12 ft,95,96
402,4,1:41.0,D. Green misses 2-pt jump shot from 12 ft,,95,96
403,4,1:41.0,,Defensive rebound by L. Aldridge,95,96
404,4,1:33.0,,B. Forbes misses 2-pt layup from 3 ft (block by A. Burks),95,96
405,4,1:30.0,Defensive rebound by D. Lee,,95,96
406,4,1:16.0,A. Burks misses 2-pt jump shot from 14 ft,,95,96
407,4,1:14.0,Offensive rebound by D. Lee,,95,96
408,4,1:03.0,A. Burks makes 3-pt jump shot from 26 ft (assist by D. Green),,98,96
409,4,0:54.0,,D. DeRozan makes 2-pt layup from 2 ft,98,98
410,4,0:36.0,D. Green misses 3-pt jump shot from 26 ft,,98,98
411,4,0:32.0,,Defensive rebound by D. DeRozan,98,98
412,4,0:17.0,,D. DeRozan makes 2-pt jump shot from 17 ft,98,100
413,4,0:17.0,Golden State full timeout,,98,100
414,4,0:17.0,,D. Murray enters the game for B. Forbes,98,100
415,4,0:10.0,G. Robinson makes 2-pt jump shot from 20 ft (assist by D. Green),,100,100
416,4,0:10.0,,B. Forbes enters the game for D. Murray,100,100
417,4,0:02.0,,Personal foul by D. Green (drawn by D. DeRozan),100,100
418,4,0:02.0,,San Antonio full timeout,100,100
419,4,0:02.0,,R. Gay enters the game for D. DeRozan,100,100
420,4,0:00.0,,L. Aldridge misses 2-pt jump shot from 14 ft,100,100
421,4,0:00.0,,Offensive rebound by Team,100,100
422,1OT,4:53.0,G. Robinson misses 3-pt jump shot from 26 ft,,100,100
423,1OT,4:49.0,,Defensive rebound by L. Aldridge,100,100
424,1OT,4:37.0,,Personal foul by D. Green (drawn by D. DeRozan),100,100
425,1OT,4:32.0,,Shooting foul by G. Robinson (drawn by D. DeRozan),100,100
426,1OT,4:32.0,,D. DeRozan makes free throw 1 of 2,100,101
427,1OT,4:32.0,,D. DeRozan makes free throw 2 of 2,100,102
428,1OT,4:32.0,,D. Murray enters the game for D. White,100,102
429,1OT,4:21.0,D. Green misses 2-pt jump shot from 6 ft,,100,102
430,1OT,4:20.0,M. Chriss makes 2-pt dunk from 1 ft,,102,102
431,1OT,4:20.0,Offensive rebound by M. Chriss,,102,102
432,1OT,4:02.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by P. Mills),102,105
433,1OT,3:43.0,Turnover by M. Chriss (bad pass; steal by D. Murray),,102,105
434,1OT,3:38.0,,D. Murray makes 2-pt layup from 1 ft,102,107
435,1OT,3:13.0,G. Robinson makes 2-pt jump shot from 7 ft (assist by D. Green),,104,107
436,1OT,2:47.0,,P. Mills makes 2-pt layup from 2 ft,104,109
437,1OT,2:25.0,A. Burks makes 3-pt jump shot from 25 ft,,107,109
438,1OT,2:25.0,Instant Replay (Request: Ruling Stands),,107,109
439,1OT,2:07.0,,D. DeRozan misses 2-pt jump shot from 6 ft,107,109
440,1OT,2:06.0,,Offensive rebound by L. Aldridge,107,109
441,1OT,2:00.0,,D. Murray makes 2-pt jump shot from 18 ft,107,111
442,1OT,2:00.0,Golden State full timeout,,107,111
443,1OT,1:47.0,G. Robinson misses 2-pt jump shot from 18 ft,,107,111
444,1OT,1:43.0,,Defensive rebound by D. Murray,107,111
445,1OT,1:22.0,,D. Murray makes 3-pt jump shot from 24 ft (assist by D. DeRozan),107,114
446,1OT,1:11.0,Shooting foul by D. Murray (drawn by A. Burks),,107,114
447,1OT,1:11.0,A. Burks makes free throw 1 of 2,,108,114
448,1OT,1:11.0,K. Bowman enters the game for M. Chriss,,108,114
449,1OT,1:11.0,A. Burks misses free throw 2 of 2,,108,114
450,1OT,1:08.0,,Defensive rebound by D. DeRozan,108,114
451,1OT,0:51.0,,B. Forbes misses 3-pt jump shot from 26 ft,108,114
452,1OT,0:49.0,Defensive rebound by A. Burks,,108,114
453,1OT,0:42.0,A. Burks makes 3-pt jump shot from 26 ft (assist by D. Green),,111,114
454,1OT,0:26.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Murray),111,116
455,1OT,0:21.0,A. Burks makes 2-pt jump shot from 2 ft,,113,116
456,1OT,0:14.0,,Personal take foul by G. Robinson (drawn by P. Mills),113,116
457,1OT,0:14.0,,San Antonio full timeout,113,116
458,1OT,0:14.0,,D. White enters the game for D. Murray,113,116
459,1OT,0:13.0,,Personal foul by K. Bowman (drawn by P. Mills),113,116
460,1OT,0:13.0,,P. Mills misses free throw 1 of 2,113,116
461,1OT,0:13.0,,Offensive rebound by Team,113,116
462,1OT,0:13.0,,D. Murray enters the game for B. Forbes,113,116
463,1OT,0:13.0,,P. Mills makes free throw 2 of 2,113,117
464,1OT,0:08.0,A. Burks misses 3-pt jump shot from 26 ft,,113,117
465,1OT,0:04.0,,Defensive rebound by D. White,113,117
