,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
386,4,4:40.0,,Offensive rebound by Team,100,79
387,4,4:40.0,,A. Drummond misses free throw 2 of 2,100,79
388,4,4:37.0,Defensive rebound by S. Ibaka,,100,79
389,4,4:20.0,P. Siakam misses 2-pt hook shot from 6 ft,,100,79
390,4,4:18.0,,Defensive rebound by A. Drummond,100,79
391,4,4:10.0,,R. Jackson misses 2-pt jump shot from 10 ft,100,79
392,4,4:08.0,,Offensive rebound by A. Drummond,100,79
393,4,4:07.0,,A. Drummond misses 2-pt layup from 1 ft,100,79
394,4,4:05.0,,Offensive rebound by A. Drummond,100,79
395,4,4:04.0,,A. Drummond makes 2-pt hook shot from 4 ft,100,81
396,4,3:52.0,K. Lowry misses 3-pt jump shot from 27 ft,,100,81
397,4,3:52.0,,Defensive rebound by A. Drummond,100,81
398,4,3:46.0,,D. Rose makes 2-pt layup from 2 ft,100,83
399,4,3:46.0,,Shooting foul by N. Powell (drawn by D. Rose),100,83
400,4,3:46.0,,S. Mykhailiuk enters the game for L. Galloway,100,83
401,4,3:46.0,,D. Rose makes free throw 1 of 1,100,84
402,4,3:35.0,N. Powell makes 2-pt dunk from 1 ft (assist by K. Lowry),,102,84
403,4,3:25.0,,A. Drummond makes 2-pt layup from 1 ft (assist by S. Mykhailiuk),102,86
404,4,3:06.0,S. Ibaka misses 3-pt jump shot from 25 ft,,102,86
405,4,3:01.0,,Defensive rebound by S. Mykhailiuk,102,86
406,4,2:56.0,,R. Jackson misses 3-pt jump shot from 25 ft,102,86
407,4,2:53.0,Defensive rebound by N. Powell,,102,86
408,4,2:49.0,Turnover by N. Powell (out of bounds lost ball),,102,86
409,4,2:34.0,,S. Mykhailiuk misses 3-pt jump shot from 23 ft,102,86
410,4,2:30.0,Defensive rebound by P. Siakam,,102,86
411,4,2:28.0,P. Siakam makes 2-pt layup from 2 ft,,104,86
412,4,2:28.0,Shooting foul by T. Snell (drawn by P. Siakam),,104,86
413,4,2:28.0,P. Siakam makes free throw 1 of 1,,105,86
414,4,2:16.0,,T. Snell misses 3-pt jump shot from 24 ft,105,86
415,4,2:12.0,Defensive rebound by N. Powell,,105,86
416,4,1:53.0,K. Lowry misses 3-pt jump shot from 30 ft,,105,86
417,4,1:50.0,,Defensive rebound by T. Snell,105,86
418,4,1:40.0,,D. Rose misses 2-pt layup from 3 ft,105,86
419,4,1:38.0,Defensive rebound by N. Powell,,105,86
420,4,1:33.0,Turnover by P. Siakam (traveling),,105,86
421,4,1:33.0,O. Brissett enters the game for O. Anunoby,,105,86
422,4,1:33.0,T. Davis enters the game for S. Ibaka,,105,86
423,4,1:33.0,S. Johnson enters the game for K. Lowry,,105,86
424,4,1:33.0,M. Thomas enters the game for N. Powell,,105,86
425,4,1:33.0,P. Watson enters the game for P. Siakam,,105,86
426,4,1:23.0,,D. Rose makes 2-pt layup from 2 ft,105,88
427,4,1:00.0,S. Johnson misses 2-pt jump shot from 11 ft,,105,88
428,4,0:58.0,,Defensive rebound by A. Drummond,105,88
429,4,0:49.0,,Shooting foul by O. Brissett (drawn by A. Drummond),105,88
430,4,0:49.0,,A. Drummond misses free throw 1 of 2,105,88
431,4,0:49.0,,Offensive rebound by Team,105,88
432,4,0:49.0,,B. Brown enters the game for D. Rose,105,88
433,4,0:49.0,,A. Drummond makes free throw 2 of 2,105,89
434,4,0:32.0,O. Brissett misses 3-pt jump shot from 22 ft,,105,89
435,4,0:29.0,,Defensive rebound by S. Mykhailiuk,105,89
436,4,0:22.0,,Personal foul by O. Brissett (drawn by A. Drummond),105,89
437,4,0:22.0,,A. Drummond makes free throw 1 of 2,105,90
438,4,0:22.0,,A. Drummond misses free throw 2 of 2,105,90
439,4,0:20.0,Defensive rebound by Team,,105,90
440,4,0:19.0,Turnover by O. Brissett (bad pass; steal by R. Jackson),,105,90
441,4,0:16.0,,R. Jackson makes 2-pt layup from 1 ft,105,92
