,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
389,4,8:03.0,,D. Fox misses free throw 1 of 2,72,94
390,4,8:03.0,,Offensive rebound by Team,72,94
391,4,8:03.0,A. Burks enters the game for K. Bowman,,72,94
392,4,8:03.0,,D. Fox makes free throw 2 of 2,72,95
393,4,7:49.0,O. Spellman misses 3-pt jump shot from 25 ft,,72,95
394,4,7:45.0,,Defensive rebound by N. Bjelica,72,95
395,4,7:37.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by B. Hield),72,98
396,4,7:21.0,Shooting foul by N. Bjelica (drawn by J. Evans),,72,98
397,4,7:21.0,J. Evans makes free throw 1 of 2,,73,98
398,4,7:21.0,E. Paschall enters the game for O. Spellman,,73,98
399,4,7:21.0,J. Evans makes free throw 2 of 2,,74,98
400,4,7:13.0,,Shooting foul by J. Evans (drawn by D. Fox),74,98
401,4,7:13.0,,D. Fox makes free throw 1 of 2,74,99
402,4,7:13.0,D. Lee enters the game for J. Evans,,74,99
403,4,7:13.0,,D. Fox makes free throw 2 of 2,74,100
404,4,6:59.0,Turnover by E. Paschall (lost ball; steal by B. Hield),,74,100
405,4,6:59.0,,Personal foul by J. Poole (drawn by B. Hield),74,100
406,4,6:59.0,,C. Swanigan enters the game for N. Bjelica,74,100
407,4,6:50.0,,H. Barnes makes 2-pt layup from 4 ft (assist by T. Ariza),74,102
408,4,6:43.0,Personal foul by T. Ariza (drawn by A. Burks),,74,102
409,4,6:43.0,W. Cauley-Stein enters the game for A. Smailagić,,74,102
410,4,6:31.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by A. Burks),,76,102
411,4,6:13.0,,D. Fox makes 2-pt jump shot from 12 ft,76,104
412,4,6:01.0,E. Paschall makes 2-pt dunk from 1 ft (assist by W. Cauley-Stein),,78,104
413,4,5:37.0,,Turnover by D. Fox (lost ball; steal by J. Poole),78,104
414,4,5:33.0,J. Poole makes 2-pt layup from 2 ft,,80,104
415,4,5:33.0,,Violation by Team (def goaltending),80,104
416,4,5:33.0,Shooting foul by B. Hield (drawn by J. Poole),,80,104
417,4,5:33.0,,C. Joseph enters the game for D. Fox,80,104
418,4,5:33.0,J. Poole makes free throw 1 of 1,,81,104
419,4,5:17.0,,B. Hield misses 3-pt jump shot from 22 ft,81,104
420,4,5:05.0,Defensive rebound by E. Paschall,,81,104
421,4,5:05.0,Turnover by A. Burks (bad pass; steal by C. Joseph),,81,104
422,4,4:56.0,,H. Barnes misses 3-pt jump shot from 23 ft,81,104
423,4,4:54.0,Defensive rebound by E. Paschall,,81,104
424,4,4:47.0,Turnover by E. Paschall (lost ball; steal by T. Ariza),,81,104
425,4,4:38.0,,Sacramento full timeout,81,104
426,4,4:38.0,G. Robinson enters the game for E. Paschall,,81,104
427,4,4:38.0,,Y. Ferrell enters the game for B. Hield,81,104
428,4,4:28.0,,C. Joseph misses 2-pt layup from 7 ft (block by A. Burks),81,104
429,4,4:24.0,Defensive rebound by D. Lee,,81,104
430,4,4:23.0,D. Lee makes 2-pt layup from 1 ft,,83,104
431,4,4:04.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by C. Swanigan),83,107
432,4,3:52.0,W. Cauley-Stein misses 2-pt layup from 13 ft,,83,107
433,4,3:48.0,,Defensive rebound by C. Swanigan,83,107
434,4,3:34.0,,Personal foul by D. Lee (drawn by C. Joseph),83,107
435,4,3:34.0,,C. Joseph makes free throw 1 of 2,83,108
436,4,3:34.0,E. Paschall enters the game for J. Poole,,83,108
437,4,3:34.0,,W. Gabriel enters the game for H. Barnes,83,108
438,4,3:34.0,,C. Joseph makes free throw 2 of 2,83,109
439,4,3:24.0,G. Robinson makes 2-pt jump shot from 10 ft (assist by A. Burks),,85,109
440,4,3:07.0,,C. Swanigan misses 2-pt jump shot from 17 ft,85,109
441,4,3:04.0,,Offensive rebound by C. Joseph,85,109
442,4,2:55.0,,C. Swanigan makes 2-pt hook shot from 6 ft (assist by C. Joseph),85,111
443,4,2:46.0,Personal foul by C. Swanigan (drawn by A. Burks),,85,111
444,4,2:46.0,A. Burks makes free throw 1 of 2,,86,111
445,4,2:46.0,,J. James enters the game for C. Joseph,86,111
446,4,2:46.0,A. Burks makes free throw 2 of 2,,87,111
447,4,2:32.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,87,111
448,4,2:29.0,,Offensive rebound by C. Swanigan,87,111
449,4,2:27.0,,J. James misses 2-pt jump shot from 20 ft,87,111
450,4,2:23.0,Defensive rebound by G. Robinson,,87,111
451,4,2:17.0,G. Robinson makes 2-pt jump shot from 14 ft,,89,111
452,4,2:04.0,,Turnover by W. Gabriel (out of bounds lost ball),89,111
453,4,1:56.0,A. Burks misses 2-pt jump shot from 5 ft,,89,111
454,4,1:53.0,,Defensive rebound by W. Gabriel,89,111
455,4,1:46.0,,Turnover by W. Gabriel (lost ball; steal by D. Lee),89,111
456,4,1:46.0,Personal take foul by C. Swanigan (drawn by D. Lee),,89,111
457,4,1:46.0,D. Lee misses free throw 1 of 2,,89,111
458,4,1:46.0,Offensive rebound by Team,,89,111
459,4,1:46.0,A. Smailagić enters the game for W. Cauley-Stein,,89,111
460,4,1:46.0,D. Lee makes free throw 2 of 2,,90,111
461,4,1:31.0,,Offensive foul by C. Swanigan (drawn by A. Burks),90,111
462,4,1:31.0,,Turnover by C. Swanigan (offensive foul),90,111
463,4,1:31.0,K. Bowman enters the game for A. Burks,,90,111
464,4,1:31.0,O. Spellman enters the game for E. Paschall,,90,111
465,4,1:16.0,Personal foul by Y. Ferrell (drawn by O. Spellman),,90,111
466,4,1:16.0,O. Spellman makes free throw 1 of 2,,91,111
467,4,1:16.0,O. Spellman makes free throw 2 of 2,,92,111
468,4,1:01.0,,J. James misses 2-pt jump shot from 6 ft,92,111
469,4,0:57.0,Defensive rebound by G. Robinson,,92,111
470,4,0:52.0,G. Robinson misses 2-pt jump shot from 17 ft,,92,111
471,4,0:50.0,,Defensive rebound by W. Gabriel,92,111
472,4,0:41.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,92,111
473,4,0:37.0,Defensive rebound by O. Spellman,,92,111
474,4,0:29.0,D. Lee makes 3-pt jump shot from 27 ft (assist by O. Spellman),,95,111
475,4,0:04.0,,Turnover by Team (shot clock),95,111
476,4,0:00.0,K. Bowman makes 3-pt jump shot from 26 ft,,98,111
