,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
392,3,0:20.0,Turnover by R. Rondo (lost ball; steal by S. Curry),,99,86
393,3,0:00.0,,J. Brunson misses 3-pt jump shot from 26 ft,99,86
394,3,0:00.0,,Offensive rebound by Team,99,86
395,4,11:43.0,L. James makes 3-pt jump shot from 26 ft (assist by R. Rondo),,102,86
396,4,11:23.0,,S. Curry misses 2-pt jump shot from 10 ft (block by K. Caldwell-Pope),102,86
397,4,11:19.0,Defensive rebound by A. Caruso,,102,86
398,4,11:14.0,Shooting foul by D. Finney-Smith (drawn by L. James),,102,86
399,4,11:14.0,L. James makes free throw 1 of 2,,103,86
400,4,11:14.0,,L. Dončić enters the game for J. Brunson,103,86
401,4,11:14.0,L. James makes free throw 2 of 2,,104,86
402,4,10:57.0,,L. Dončić misses 2-pt layup from 2 ft,104,86
403,4,10:55.0,Defensive rebound by J. Dudley,,104,86
404,4,10:52.0,Shooting foul by M. Kleber (drawn by A. Caruso),,104,86
405,4,10:52.0,A. Caruso makes free throw 1 of 2,,105,86
406,4,10:52.0,A. Caruso makes free throw 2 of 2,,106,86
407,4,10:33.0,,M. Kleber misses 3-pt jump shot from 22 ft,106,86
408,4,10:27.0,,Offensive rebound by D. Wright,106,86
409,4,10:27.0,,D. Wright misses 2-pt layup at rim,106,86
410,4,10:26.0,Defensive rebound by L. James,,106,86
411,4,10:23.0,,Loose ball foul by D. Finney-Smith (drawn by L. James),106,86
412,4,10:21.0,Personal foul by D. Finney-Smith (drawn by L. James),,106,86
413,4,10:05.0,A. Caruso misses 2-pt jump shot from 15 ft,,106,86
414,4,10:03.0,,Defensive rebound by D. Wright,106,86
415,4,9:56.0,,L. Dončić misses 3-pt jump shot from 25 ft,106,86
416,4,9:53.0,Defensive rebound by K. Caldwell-Pope,,106,86
417,4,9:50.0,Turnover by R. Rondo (bad pass),,106,86
418,4,9:50.0,Technical foul by R. Carlisle,,106,86
419,4,9:50.0,,R. Carlisle ejected from game,106,86
420,4,9:50.0,LA Lakers full timeout,,106,86
421,4,9:50.0,Instant Replay (Challenge: Ruling Stands),,106,86
422,4,9:50.0,K. Caldwell-Pope misses technical free throw,,106,86
423,4,9:50.0,,Defensive rebound by Team,106,86
424,4,9:26.0,,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by D. Wright),106,88
425,4,9:12.0,R. Rondo misses 2-pt jump shot from 16 ft,,106,88
426,4,9:10.0,Offensive rebound by K. Caldwell-Pope,,106,88
427,4,8:56.0,R. Rondo misses 2-pt hook shot from 8 ft,,106,88
428,4,8:54.0,,Defensive rebound by D. Wright,106,88
429,4,8:50.0,,Shooting foul by J. Dudley (drawn by D. Finney-Smith),106,88
430,4,8:50.0,,D. Finney-Smith misses free throw 1 of 2,106,88
431,4,8:50.0,,Offensive rebound by Team,106,88
432,4,8:50.0,,D. Finney-Smith makes free throw 2 of 2,106,89
433,4,8:30.0,L. James makes 2-pt jump shot from 21 ft,,108,89
434,4,8:15.0,,L. Dončić misses 2-pt jump shot from 4 ft,108,89
435,4,8:13.0,Defensive rebound by J. Dudley,,108,89
436,4,8:07.0,L. James makes 2-pt layup from 1 ft,,110,89
437,4,8:07.0,,Dallas full timeout,110,89
438,4,8:07.0,,T. Hardaway enters the game for D. Finney-Smith,110,89
439,4,7:54.0,,L. Dončić makes 2-pt layup from 1 ft (assist by S. Curry),110,91
440,4,7:32.0,L. James misses 2-pt jump shot from 17 ft,,110,91
441,4,7:30.0,,Defensive rebound by T. Hardaway,110,91
442,4,7:13.0,,Shooting foul by R. Rondo (drawn by M. Kleber),110,91
443,4,7:13.0,,Instant Replay (Request: Ruling Stands),110,91
444,4,7:13.0,,M. Kleber makes free throw 1 of 2,110,92
445,4,7:13.0,,M. Kleber misses free throw 2 of 2,110,92
446,4,7:10.0,Defensive rebound by R. Rondo,,110,92
447,4,7:01.0,R. Rondo makes 2-pt layup from 1 ft,,112,92
448,4,6:38.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by L. Dončić),112,95
449,4,6:16.0,Personal foul by L. Dončić (drawn by L. James),,112,95
450,4,6:16.0,,Dallas full timeout,112,95
451,4,6:16.0,,Instant Replay (Challenge: Stands),112,95
452,4,6:16.0,L. James misses free throw 1 of 2,,112,95
453,4,6:16.0,Offensive rebound by Team,,112,95
454,4,6:16.0,L. James makes free throw 2 of 2,,113,95
455,4,6:03.0,,T. Hardaway makes 2-pt jump shot from 6 ft,113,97
456,4,6:03.0,,Shooting foul by J. Dudley (drawn by T. Hardaway),113,97
457,4,6:03.0,K. Kuzma enters the game for J. Dudley,,113,97
458,4,6:03.0,,T. Hardaway misses free throw 1 of 1,113,97
459,4,6:00.0,Defensive rebound by L. James,,113,97
460,4,5:41.0,R. Rondo makes 2-pt layup from 3 ft,,115,97
461,4,5:27.0,,Turnover by L. Dončić (bad pass; steal by K. Caldwell-Pope),115,97
462,4,5:23.0,K. Caldwell-Pope makes 2-pt layup from 2 ft,,117,97
463,4,5:08.0,,S. Curry misses 2-pt jump shot from 22 ft,117,97
464,4,5:04.0,Defensive rebound by L. James,,117,97
465,4,4:47.0,R. Rondo misses 2-pt layup from 3 ft (block by M. Kleber),,117,97
466,4,4:44.0,Offensive rebound by R. Rondo,,117,97
467,4,4:41.0,K. Caldwell-Pope misses 2-pt jump shot from 12 ft,,117,97
468,4,4:39.0,,Defensive rebound by T. Hardaway,117,97
469,4,4:37.0,,Shooting foul by K. Kuzma (drawn by T. Hardaway),117,97
470,4,4:37.0,,T. Hardaway makes free throw 1 of 2,117,98
471,4,4:37.0,A. Bradley enters the game for K. Caldwell-Pope,,117,98
472,4,4:37.0,,D. Finney-Smith enters the game for M. Kleber,117,98
473,4,4:37.0,,J. Jackson enters the game for D. Wright,117,98
474,4,4:37.0,,T. Hardaway makes free throw 2 of 2,117,99
475,4,4:18.0,R. Rondo makes 2-pt jump shot from 15 ft,,119,99
476,4,3:59.0,,L. Dončić makes 2-pt layup from 2 ft,119,101
477,4,3:53.0,Offensive foul by A. Caruso (drawn by S. Curry),,119,101
478,4,3:53.0,Turnover by A. Caruso (offensive foul),,119,101
479,4,3:53.0,,Dallas full timeout,119,101
480,4,3:53.0,J. Dudley enters the game for L. James,,119,101
481,4,3:53.0,,J. Brunson enters the game for L. Dončić,119,101
482,4,3:53.0,,A. Cleveland enters the game for D. Finney-Smith,119,101
483,4,3:53.0,,B. Marjanović enters the game for T. Hardaway,119,101
484,4,3:41.0,,Personal foul by A. Bradley (drawn by J. Brunson),119,101
485,4,3:41.0,,J. Brunson makes free throw 1 of 2,119,102
486,4,3:41.0,,J. Brunson makes free throw 2 of 2,119,103
487,4,3:19.0,K. Kuzma makes 2-pt jump shot from 19 ft (assist by R. Rondo),,121,103
488,4,3:02.0,,Shooting foul by J. Dudley (drawn by B. Marjanović),121,103
489,4,3:02.0,,B. Marjanović misses free throw 1 of 2,121,103
490,4,3:02.0,,Offensive rebound by Team,121,103
491,4,3:02.0,Q. Cook enters the game for A. Bradley,,121,103
492,4,3:02.0,T. Daniels enters the game for R. Rondo,,121,103
493,4,3:02.0,,B. Marjanović makes free throw 2 of 2,121,104
494,4,2:44.0,A. Caruso makes 2-pt jump shot from 15 ft,,123,104
495,4,2:18.0,,J. Jackson misses 3-pt jump shot from 25 ft,123,104
496,4,2:18.0,Defensive rebound by Team,,123,104
497,4,2:18.0,K. Antetokounmpo enters the game for J. Dudley,,123,104
498,4,1:57.0,K. Kuzma misses 2-pt jump shot from 20 ft,,123,104
499,4,1:53.0,,Defensive rebound by A. Cleveland,123,104
500,4,1:51.0,,A. Cleveland makes 2-pt layup at rim,123,106
501,4,1:39.0,Q. Cook makes 2-pt jump shot from 18 ft,,125,106
502,4,1:28.0,,B. Marjanović misses 2-pt jump shot from 8 ft,125,106
503,4,1:26.0,,Offensive rebound by B. Marjanović,125,106
504,4,1:19.0,,J. Brunson makes 2-pt jump shot from 7 ft,125,108
505,4,1:05.0,K. Kuzma misses 2-pt jump shot from 11 ft,,125,108
506,4,1:03.0,,Defensive rebound by B. Marjanović,125,108
507,4,0:57.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by J. Brunson),125,111
508,4,0:40.0,Q. Cook makes 2-pt jump shot from 16 ft,,127,111
509,4,0:29.0,,B. Marjanović makes 3-pt jump shot from 26 ft (assist by J. Brunson),127,114
510,4,0:07.0,Q. Cook makes 2-pt jump shot from 18 ft (assist by K. Antetokounmpo),,129,114
